z,d,rad,n
campus,2019-01-01,,0
ring,2019-01-01,0.44556736647520506,352
campus,2019-01-02,8.992436007533017,7
ring,2019-01-02,1.3237045848228872,561
campus,2019-01-03,27.75367537998495,12
ring,2019-01-03,1.4310774772014494,1571
campus,2019-01-04,25.875017299915264,12
ring,2019-01-04,1.5241701971759003,1402
campus,2019-01-05,16.25145051075187,12
ring,2019-01-05,1.515407820946185,1439
campus,2019-01-06,24.58284873874679,12
ring,2019-01-06,0.780150286958362,1523
campus,2019-01-07,11.655032816760329,12
ring,2019-01-07,0.7239005203739544,1571
campus,2019-01-08,19.14088495520192,12
ring,2019-01-08,1.532497504595258,1385
campus,2019-01-09,23.246428404468432,12
ring,2019-01-09,1.1528838255384346,1609
campus,2019-01-10,22.228880368746243,4
ring,2019-01-10,1.0538358124882419,1160
campus,2019-01-11,,0
ring,2019-01-11,0.3005882739820245,142
campus,2019-01-12,25.00077149526518,12
ring,2019-01-12,0.6137269796278547,1521
campus,2019-01-13,40.49836656321649,2
ring,2019-01-13,0.39214680611738983,646
campus,2019-01-14,28.65142159643687,12
ring,2019-01-14,0.7760891629370346,1616
campus,2019-01-15,18.357099927286278,12
ring,2019-01-15,0.9794277398530047,1352
campus,2019-01-16,21.519705884708852,8
ring,2019-01-16,0.4169207996760756,598
campus,2019-01-17,24.241496473050653,8
ring,2019-01-17,0.46621134471600867,1401
campus,2019-01-18,,0
ring,2019-01-18,,0
campus,2019-01-19,19.926793851171222,9
ring,2019-01-19,0.25666334872662094,1573
campus,2019-01-20,21.538185567934004,8
ring,2019-01-20,0.3659401915944634,1286
campus,2019-01-21,,0
ring,2019-01-21,,0
campus,2019-01-22,15.293484956368633,9
ring,2019-01-22,0.019970049435488565,249
campus,2019-01-23,9.463744812404986,5
ring,2019-01-23,0.12888044317048558,899
campus,2019-01-24,16.563220995751543,10
ring,2019-01-24,0.2639979761658327,1587
campus,2019-01-25,19.30884308890236,10
ring,2019-01-25,0.6085885436602495,662
campus,2019-01-26,,0
ring,2019-01-26,0.6889684802636011,256
campus,2019-01-27,20.3377831734438,6
ring,2019-01-27,0.5333650694163468,773
campus,2019-01-28,30.475977023248277,9
ring,2019-01-28,0.47289974126927253,816
