ym,campus,ring,n_days,diff
2019-01,2.812416963057943,1.8195597438883184,19,0.9928572191696245
2019-02,3.550488050182625,2.331810820849586,18,1.2186772293330388
2019-03,2.1343898471039116,1.187712047016794,27,0.9466778000871177
2019-04,2.1284362206823344,1.1774413462567686,20,0.9509948744255659
2019-05,2.2589783363521767,1.2906397106271918,20,0.9683386257249849
2019-06,2.4788407195917506,1.1947161937325028,12,1.2841245258592477
2019-07,2.3175289301033057,1.2158484033903956,19,1.1016805267129102
2019-08,2.027663646422672,1.3848853303347815,20,0.6427783160878904
2019-09,3.289205532734937,1.5765655505032763,21,1.7126399822316607
2019-10,2.2620476301195285,1.660202322294528,19,0.6018453078250006
2019-11,2.1160837535810946,1.3813441526657324,21,0.7347396009153622
2019-12,2.7860583501192715,4.595774777214394,19,-1.8097164270951223
2020-01,2.7840387318973185,2.976547485231451,20,-0.19250875333413253
2020-02,2.395799344080923,1.3892687315008527,24,1.0065306125800704
2020-03,2.1834482110963007,0.9664662458214499,25,1.2169819652748508
2020-04,2.8601144062061046,1.1941745433564355,23,1.665939862849669
2020-05,3.8868848601411106,1.3094468903189267,18,2.577437969822184
2020-06,4.7530986257297165,1.2732132737370774,14,3.479885351992639
2020-07,4.509310471199051,1.0852147217438373,14,3.4240957494552133
2020-08,4.364608681413351,1.1137534308205792,18,3.250855250592772
2020-09,4.025015356812147,1.0002444410924993,22,3.0247709157196474
2020-10,4.930983822358838,1.354612351035649,26,3.5763714713231893
2020-11,5.530886098127178,1.4576625330299917,14,4.073223565097186
2020-12,3.292404890060425,10.678924153206673,7,-7.386519263146248
2021-01,5.204449761544094,3.8339923010371324,24,1.3704574605069615
2021-02,5.0048166735337505,1.4436045108719593,21,3.561212162661791
2021-03,4.6179995965752765,1.2412710148512691,23,3.3767285817240076
2021-04,5.142191194081233,1.5314655843621865,18,3.6107256097190468
2021-05,4.378864981254826,1.6227684230966657,18,2.75609655815816
2021-06,3.1790207509811106,1.375860518139862,15,1.8031602328412486
2021-07,3.0884511851463,1.361792534267975,11,1.726658650878325
2021-08,4.2328014975282935,1.4567315117468285,21,2.776069985781465
2021-09,4.000429032703174,1.467472421716182,15,2.532956610986992
2021-10,4.603493351555069,1.4826420521258616,25,3.1208512994292072
2021-11,7.0297880993773605,8.371814294531383,11,-1.3420261951540224
2021-12,4.463183088878495,2.603768699562124,28,1.8594143893163708
2022-01,4.86277224048184,2.12627858004614,19,2.7364936604357
2022-02,4.114317716782051,10.636365386961781,12,-6.52204767017973
2022-03,3.971413076189485,1.7015000456012024,16,2.269913030588283
2022-04,4.8321357230148685,1.5318695736514338,23,3.3002661493634347
2022-05,3.7161020216961234,1.5540536235568916,17,2.1620483981392318
2022-06,3.922392250826726,1.9275176661847062,17,1.9948745846420197
2022-07,3.7768455296300076,2.0791958679035556,15,1.697649661726452
2022-08,3.4929037407177304,1.7698628047324774,11,1.723040935985253
2022-09,3.709481691310901,1.7747633434899415,26,1.9347183478209597
2022-10,5.858296962117731,2.495564840083711,23,3.3627321220340205
2022-11,9.384440498056485,2.214755157798295,20,7.169685340258189
2022-12,5.335992277536116,1.7296726394205244,28,3.6063196381155915
2023-01,5.436574131003246,2.195129237417425,28,3.241444893585821
2023-02,3.790135938519298,1.4367202440636098,22,2.3534156944556885
2023-03,4.532482289260024,1.4445488180202646,28,3.0879334712397593
2023-04,3.4949583434822533,1.753219440886538,19,1.7417389025957153
2023-05,2.861750560883709,1.6218940702730147,17,1.2398564906106944
