z,d,rad,n
campus,2019-06-11,,0
ring,2019-06-11,23.20654282941947,68
campus,2019-06-12,,0
ring,2019-06-12,,0
campus,2019-06-13,13.932030802825047,9
ring,2019-06-13,28.774023680869238,1445
campus,2019-06-14,24.71823139095101,11
ring,2019-06-14,35.55717051402913,1446
campus,2019-06-15,14.706376690137532,11
ring,2019-06-15,26.345299064829135,1462
campus,2019-06-16,,0
ring,2019-06-16,25.246578526202857,82
campus,2019-06-17,,0
ring,2019-06-17,12.269243734995293,72
campus,2019-06-18,,0
ring,2019-06-18,4.079519655366823,44
campus,2019-06-19,23.312671325131504,10
ring,2019-06-19,34.763512106010076,1445
campus,2019-06-20,,0
ring,2019-06-20,,0
campus,2019-06-21,20.167775231936865,11
ring,2019-06-21,27.475484036547915,1415
campus,2019-06-22,12.001472435640482,10
ring,2019-06-22,26.358883648932277,1428
campus,2019-06-23,,0
ring,2019-06-23,5.321610677115847,219
campus,2019-06-24,,0
ring,2019-06-24,,0
campus,2019-06-25,18.45154605177637,9
ring,2019-06-25,44.313778254399324,1018
campus,2019-06-26,,0
ring,2019-06-26,26.520193559264243,1272
campus,2019-06-27,21.480255027115344,7
ring,2019-06-27,23.709519845834247,1415
campus,2019-06-28,,0
ring,2019-06-28,36.56494172875844,178
campus,2019-06-29,12.723739847252856,11
ring,2019-06-29,30.873971538941728,1480
campus,2019-06-30,17.500528321235453,11
ring,2019-06-30,35.85891171492861,1123
campus,2019-07-01,13.569388877688427,11
ring,2019-07-01,27.7340556631885,1484
campus,2019-07-02,11.969742345465653,4
ring,2019-07-02,29.818894576684496,1040
campus,2019-07-03,,0
ring,2019-07-03,,0
campus,2019-07-04,14.411724225401278,11
ring,2019-07-04,14.563290943978872,1025
campus,2019-07-05,,0
ring,2019-07-05,44.757576543894764,438
campus,2019-07-06,29.74177370364955,11
ring,2019-07-06,32.357635340495264,1486
campus,2019-07-07,,0
ring,2019-07-07,17.404976621152063,205
campus,2019-07-08,13.250816395731594,11
ring,2019-07-08,23.289245491700054,1484
campus,2019-07-09,13.168139545082962,11
ring,2019-07-09,22.231347259588716,1242
campus,2019-07-10,23.847339402801577,11
ring,2019-07-10,25.578093172028858,1102
campus,2019-07-11,,0
ring,2019-07-11,,0
campus,2019-07-12,19.542280071534336,11
ring,2019-07-12,26.943264842927448,1487
campus,2019-07-13,14.607933442589228,8
ring,2019-07-13,20.128464276001928,1360
campus,2019-07-14,,0
ring,2019-07-14,,0
campus,2019-07-15,,0
ring,2019-07-15,,0
campus,2019-07-16,10.955209534342696,8
ring,2019-07-16,11.700270363534818,389
campus,2019-07-17,18.978016199384413,3
ring,2019-07-17,16.744341310748368,929
campus,2019-07-18,,0
ring,2019-07-18,,0
campus,2019-07-19,,0
ring,2019-07-19,,0
campus,2019-07-20,,0
ring,2019-07-20,6.9612667402509825,16
campus,2019-07-21,26.442193608157705,11
ring,2019-07-21,33.322004736542546,1444
campus,2019-07-22,15.580247371130186,11
ring,2019-07-22,24.448534613593825,1478
campus,2019-07-23,21.521464564622857,9
ring,2019-07-23,23.555552738649553,1432
campus,2019-07-24,23.71682436968408,9
ring,2019-07-24,24.224504351770285,1436
campus,2019-07-25,14.56342713732163,11
ring,2019-07-25,25.49339812400906,1453
campus,2019-07-26,26.184981746540668,10
ring,2019-07-26,29.008712662121763,1454
campus,2019-07-27,21.67931724157859,11
ring,2019-07-27,32.54575449571635,1447
campus,2019-07-28,20.431999773149755,11
ring,2019-07-28,26.183546114464463,1467
campus,2019-07-29,16.110200858064953,11
ring,2019-07-29,22.065346278798973,1484
campus,2019-07-30,16.080142713572883,3
ring,2019-07-30,23.08085907013621,961
campus,2019-07-31,14.38456186910314,11
ring,2019-07-31,26.776166307396668,1487
campus,2019-08-01,28.7907197253728,11
ring,2019-08-01,37.3466355894052,1484
campus,2019-08-02,19.570061242315884,11
ring,2019-08-02,27.45786533255388,1486
campus,2019-08-03,11.776525195360012,11
ring,2019-08-03,24.373869405764367,1484
campus,2019-08-04,,0
ring,2019-08-04,2.4458295504252114,3
campus,2019-08-05,14.35197056645398,11
ring,2019-08-05,24.657075164176575,1474
campus,2019-08-06,28.481346628029346,11
ring,2019-08-06,35.50529414951695,1481
campus,2019-08-07,23.513153018145882,11
ring,2019-08-07,27.287739846996637,1485
campus,2019-08-08,14.480108993942599,11
ring,2019-08-08,21.58501502943395,1484
campus,2019-08-09,,0
ring,2019-08-09,,0
campus,2019-08-10,,0
ring,2019-08-10,19.63749444508624,315
campus,2019-08-11,12.430777298344026,9
ring,2019-08-11,24.461095205418378,1468
campus,2019-08-12,22.77143012441395,4
ring,2019-08-12,22.922300076657066,1145
campus,2019-08-13,15.155156089280256,9
ring,2019-08-13,25.63265182565138,1463
campus,2019-08-14,,0
ring,2019-08-14,8.190279509340016,10
campus,2019-08-15,14.033697639578211,10
ring,2019-08-15,23.40338025365989,1365
campus,2019-08-16,27.421702537870274,10
ring,2019-08-16,36.27620871909899,1382
campus,2019-08-17,24.568264992976147,10
ring,2019-08-17,31.911165006730993,1419
campus,2019-08-18,22.84762271273157,10
ring,2019-08-18,25.931101227517292,1458
campus,2019-08-19,21.113030318563084,9
ring,2019-08-19,22.853702478567815,1395
campus,2019-08-20,16.747959190752447,9
ring,2019-08-20,23.721358141020886,1427
campus,2019-08-21,,0
ring,2019-08-21,,0
campus,2019-08-22,33.10471603063147,10
ring,2019-08-22,33.919945338652,1386
campus,2019-08-23,35.94515784230518,7
ring,2019-08-23,52.79283481117657,1230
campus,2019-08-24,,0
ring,2019-08-24,,0
campus,2019-08-25,,0
ring,2019-08-25,,0
campus,2019-08-26,,0
ring,2019-08-26,25.678732658106977,541
campus,2019-08-27,,0
ring,2019-08-27,,0
campus,2019-08-28,,0
ring,2019-08-28,4.066420672984605,11
campus,2019-08-29,14.346899393802042,11
ring,2019-08-29,25.46351142733364,1485
campus,2019-08-30,13.772775945063145,11
ring,2019-08-30,22.699318531811706,1485
campus,2019-08-31,,0
ring,2019-08-31,,0
campus,2019-09-01,15.01778664063657,11
ring,2019-09-01,27.223878793655338,1485
campus,2019-09-02,21.179078136220344,11
ring,2019-09-02,34.40525406956193,1486
campus,2019-09-03,12.876477885826127,11
ring,2019-09-03,28.58797777577032,1485
campus,2019-09-04,13.986230338591875,11
ring,2019-09-04,24.70988942816782,1479
campus,2019-09-05,11.364040577701576,11
ring,2019-09-05,24.047868018661095,1484
campus,2019-09-06,17.640686079156247,11
ring,2019-09-06,26.922568801882548,1480
campus,2019-09-07,18.049963548630267,11
ring,2019-09-07,29.229652771404652,1486
campus,2019-09-08,18.81950504687723,11
ring,2019-09-08,30.684692184731794,1486
campus,2019-09-09,12.331098217534793,7
ring,2019-09-09,5.960084500830391,251
campus,2019-09-10,,0
ring,2019-09-10,,0
campus,2019-09-11,17.297919680393875,10
ring,2019-09-11,26.25107628388812,1428
campus,2019-09-12,19.464920466832226,10
ring,2019-09-12,30.176842952064746,1457
campus,2019-09-13,21.237742788119505,8
ring,2019-09-13,31.945194815173057,1434
campus,2019-09-14,11.169532822266499,11
ring,2019-09-14,26.840969700840393,1434
campus,2019-09-15,16.48450659034249,11
ring,2019-09-15,24.543563780106652,1414
campus,2019-09-16,12.994919954143517,8
ring,2019-09-16,25.17155145371331,1378
campus,2019-09-17,14.570412647400122,11
ring,2019-09-17,29.035833955993134,1445
campus,2019-09-18,18.049168536716035,9
ring,2019-09-18,34.09241869063641,1441
campus,2019-09-19,13.299698930612108,11
ring,2019-09-19,28.152337915546784,1472
campus,2019-09-20,,0
ring,2019-09-20,34.42095535399318,51
campus,2019-09-21,14.316713156106648,11
ring,2019-09-21,25.10783395857812,1438
campus,2019-09-22,17.676031289353052,11
ring,2019-09-22,29.257915803550993,1263
campus,2019-09-23,21.789941333394196,11
ring,2019-09-23,31.95326298672295,1445
campus,2019-09-24,17.286036535735125,11
ring,2019-09-24,28.054128648488216,1447
campus,2019-09-25,19.333636227972345,10
ring,2019-09-25,24.664071435331895,1332
campus,2019-09-26,,0
ring,2019-09-26,23.767267964327615,218
campus,2019-09-27,19.1233842311499,11
ring,2019-09-27,24.231600255616012,1484
campus,2019-09-28,16.841487504552532,11
ring,2019-09-28,31.564155667974923,1486
campus,2019-09-29,17.90437443198394,11
ring,2019-09-29,31.711318648908275,1485
campus,2019-09-30,7.7972005183208815,10
ring,2019-09-30,26.31632211232654,1476
campus,2019-10-01,6.673926165318602,7
ring,2019-10-01,23.50071800515788,963
campus,2019-10-02,7.973719671408763,5
ring,2019-10-02,25.482774125056633,681
campus,2019-10-03,15.55163053859116,11
ring,2019-10-03,29.367409751363304,1485
campus,2019-10-04,25.34539220670774,11
