ym,campus,ring,n_days,diff
2019-01,0.560245475426545,2.052427832435198,21,-1.492182357008653
2019-02,0.9628467801100528,1.4323227646432906,13,-0.4694759845332378
2019-03,1.0642178314874362,2.299489208623954,16,-1.2352713771365178
2019-04,0.8034211431046743,2.2233961355635103,16,-1.419974992458836
2019-05,0.9810730494984854,2.1784011934026877,14,-1.1973281439042023
2019-06,0.9790868243645806,2.068155012550917,12,-1.0890681881863364
2019-07,0.9233506440420114,2.272260821819776,16,-1.3489101777777646
2019-08,0.9269179916282081,2.1271460198023195,19,-1.2002280281741116
2019-09,0.9449282536488367,1.8491849073344468,23,-0.9042566536856101
2019-10,0.7629386046524662,1.9359930716129086,19,-1.1730544669604424
2019-11,0.7100567977412854,2.189444445644142,23,-1.4793876479028567
2019-12,0.6693914825610549,2.334511667004424,26,-1.6651201844433694
2020-01,0.8338385252606755,2.561243806488562,21,-1.7274052812278864
2020-02,0.6682553261965306,2.226973373086571,24,-1.5587180468900406
2020-03,0.7016809528675374,2.0142274925559644,19,-1.312546539688427
2020-04,0.8987198089518307,2.1695447995922095,20,-1.2708249906403788
2020-05,1.1620928834048274,2.737161380601745,20,-1.5750684971969178
2020-06,0.8962541583389568,2.430488017048901,11,-1.534233858709944
2020-07,1.0637530377719193,2.400326190706822,18,-1.3365731529349028
2020-08,0.6298685496156021,2.1455908728760704,19,-1.5157223232604684
2020-09,0.6363527861682277,2.2223259544788663,17,-1.5859731683106386
2020-10,0.7587482394492112,2.659079395638234,19,-1.9003311561890226
2020-11,0.7151088875872987,2.4720698106395615,19,-1.756960923052263
2020-12,0.7277904116967793,3.0353941046582444,22,-2.3076036929614654
2021-01,0.5387806552799999,2.6843025302390346,28,-2.1455218749590346
2021-02,0.7461068182515457,3.1505763952145607,17,-2.404469576963015
2021-03,0.724840670699355,2.527125326861342,17,-1.8022846561619867
2021-04,0.8257222241271324,2.750980570357421,13,-1.9252583462302888
2021-05,1.0534438010999712,3.0032033303878976,19,-1.9497595292879264
2021-06,1.1108263793129423,2.434648980412838,13,-1.323822601099896
2021-07,1.0956756818406985,2.9650253954382007,25,-1.8693497135975021
2021-08,0.7829567169149715,2.5211215387679147,15,-1.7381648218529433
2021-09,0.6842295788072643,2.5903453426206307,17,-1.9061157638133663
2021-10,0.8091731139431441,2.5896825445610725,20,-1.7805094306179283
2021-11,0.7818783183206741,3.105026083938724,28,-2.32314776561805
2021-12,0.7442894586477647,2.9428836981936852,25,-2.1985942395459204
2022-01,0.9876024223022382,3.239873307873706,26,-2.252270885571468
2022-02,1.2750181923185269,3.158300109221342,21,-1.883281916902815
2022-03,1.379391485248236,3.0187400033679337,12,-1.6393485181196976
2022-04,1.336696614697056,3.2455126195571613,17,-1.9088160048601053
2022-05,1.4571918953662137,3.7125421437379345,22,-2.2553502483717205
2022-06,1.3111874420203617,3.3407413721673365,18,-2.0295539301469745
2022-07,1.4155750475739803,2.9427922672860367,12,-1.5272172197120564
2022-08,1.2196051925931077,2.648771599772153,6,-1.429166407179045
2022-09,1.0271324403949742,2.7515894348531957,20,-1.7244569944582215
2022-10,0.8044417918019384,2.6992231836655294,18,-1.894781391863591
2022-11,0.9690091126117567,2.9111427790812368,26,-1.9421336664694802
2022-12,0.8053130283536107,3.6387661680255405,24,-2.8334531396719296
2023-01,0.9763753202681229,3.762192543113301,26,-2.7858172228451785
2023-02,1.0788150911260832,3.112672431342007,20,-2.0338573402159237
2023-03,1.1039166653754824,3.195780873873341,18,-2.0918642084978583
2023-04,1.5991035797938475,3.78710389353426,14,-2.1880003137404125
2023-05,1.2398741142248144,3.7511535583037285,14,-2.511279444078914
2023-06,1.1921984027394463,3.5572940423016717,14,-2.3650956395622256
2023-07,1.2036571869639512,3.9387250883403455,22,-2.7350679013763943
2023-08,0.9780877263725551,3.3070664789056776,23,-2.3289787525331223
2023-09,1.0219678793159657,3.156421270551627,16,-2.1344533912356614
2023-10,1.0142487546888856,3.0004269202407903,21,-1.9861781655519046
2023-11,0.9554009205297507,3.627323777516123,22,-2.6719228569863724
2023-12,0.883675180884751,3.680487978508647,25,-2.796812797623896
2024-01,0.7264633597273542,3.6051485145112334,26,-2.878685154783879
2024-02,0.8696389858674844,4.088356458689333,14,-3.218717472821848
2024-03,0.7670262288417362,3.3561310340501542,22,-2.589104805208418
2024-04,0.8984220437916937,3.4197510159631004,12,-2.521328972171407
2024-05,0.9338298729481891,3.05954341816153,16,-2.125713545213341
2024-06,0.37184158136077095,2.6668915621789338,16,-2.295049980818163
2024-07,0.6172396779185148,2.8951632006034567,9,-2.277923522684942
2024-08,0.9353804242494548,3.5743996374763927,19,-2.6390192132269377
2024-09,0.8587106087321685,3.4880973591538096,12,-2.629386750421641
2024-10,0.6984265235926816,3.5703494956930606,22,-2.871922972100379
2024-11,0.7898044671390514,3.909910212585439,17,-3.120105745446388
2024-12,1.08514720018605,5.2899870954312425,19,-4.204839895245192
2025-01,0.9606446221450051,4.286512798397288,25,-3.325868176252283
2025-02,1.3661207176817678,4.33424012443931,20,-2.968119406757542
2025-03,1.3756314279145279,4.549872985941016,19,-3.1742415580264876
2025-04,1.4971760492475386,4.887811993836658,20,-3.39063594458912
2025-05,1.4881314980066063,4.862235921821604,22,-3.3741044238149978
2025-06,1.6430080284293684,4.059310929545449,12,-2.4163029011160804
2025-07,1.3614545021429554,3.861958287673893,17,-2.5005037855309378
2025-08,0.9812150448145063,3.5404730732661847,18,-2.559258028451678
2025-09,0.8513443785066221,3.288526303286469,16,-2.4371819247798467
2025-10,0.9837167981880993,3.7202617204112625,15,-2.736544922223163
2025-11,1.0958888513689429,4.7770849857680275,22,-3.6811961343990847
2025-12,0.8094348759455596,5.143890943722912,26,-4.334456067777353
2026-01,1.1867708147017066,6.3847599737047664,18,-5.197989159003059
2026-02,1.1040055242209923,5.1117803812356435,19,-4.007774857014651
2026-03,0.9821264194003114,4.4455544196214785,18,-3.463428000221167
2026-04,1.1083147850828026,5.7400384406245495,15,-4.631723655541747
