ym,campus,ring,n_days,diff
2022-08,75.82632125486361,8.232340053842787,16.0,67.59398120102082
2022-09,80.63563826022197,8.821494847618892,18.0,71.81414341260307
2022-10,98.02335340608238,9.205038431868072,20.0,88.8183149742143
2022-11,95.25744194524638,9.62537203331895,14.0,85.63206991192743
2022-12,112.3925734326723,13.096478952140586,10.0,99.2960944805317
2023-01,90.90529164949925,9.372355084669278,8.0,81.53293656482997
2023-02,77.9183848060429,12.617583081106899,12.0,65.300801724936
2023-03,100.66805782400607,10.475094823586794,18.0,90.19296300041927
2023-04,95.01851695288372,9.739834029581205,17.0,85.27868292330251
2023-05,77.53887430144016,9.908709083878765,16.0,67.6301652175614
2023-06,81.12770590900836,9.990459362840054,18.0,71.1372465461683
2023-07,78.52601436327141,9.067700068174148,19.0,69.45831429509727
2023-08,85.04059264834211,9.799692057515635,20.0,75.24090059082647
2023-09,86.71253310670723,10.318715507014618,20.0,76.39381759969261
2023-10,84.23549705819237,9.122419609271336,17.0,75.11307744892103
2023-11,86.42610800589239,10.19101078663201,14.0,76.23509721926038
2023-12,93.91820149508678,11.374971278908989,8.0,82.54323021617779
2024-01,130.56396742040067,8.985309096567562,5.0,121.57865832383311
2024-02,100.23389202147742,13.977294185615074,11.0,86.25659783586234
2024-03,94.70908816543654,10.756205757146,15.0,83.95288240829053
2024-04,86.44263150447051,10.485621039636115,12.0,75.9570104648344
2024-05,88.95645533234611,9.864373797562832,15.0,79.09208153478328
2024-06,80.88282964726102,9.289089391568758,16.0,71.59374025569227
2024-07,78.14996662003328,10.805691612768246,11.0,67.34427500726504
2024-08,87.89383165717189,11.755379637478395,22.0,76.13845201969349
2024-09,95.12663277480597,11.492984823157716,21.0,83.63364795164826
2024-10,105.8831896617881,11.009262941492617,26.0,94.87392672029547
2024-11,99.51883059619321,12.038341205103691,13.0,87.48048939108952
2024-12,122.06731334659295,12.58170011796979,9.0,109.48561322862317
2025-01,141.9734397174189,40.690810751673226,7.0,101.28262896574567
2025-02,138.1331343295027,14.65228453162446,10.0,123.48084979787824
2025-03,127.66801737483392,13.192879472684712,14.0,114.47513790214921
2025-04,140.69340007497416,12.25066670480758,15.0,128.4427333701666
2025-05,140.68164809693317,11.58886236424811,13.0,129.09278573268506
2025-06,191.45339623547477,12.449304641404852,13.0,179.0040915940699
2025-07,208.1932757752449,11.892717239641604,12.0,196.3005585356033
2025-08,272.621485813423,12.008257744425407,25.0,260.6132280689976
2025-09,236.52524645619266,11.790825139646886,24.0,224.73442131654576
2025-10,213.037834238871,11.808377632270886,22.0,201.2294566066001
2025-11,162.70984786753323,13.025473439798775,12.0,149.68437442773444
2025-12,124.6357934329373,13.97728883652622,5.0,110.65850459641109
2026-01,139.66742771122685,19.236494019261112,7.0,120.43093369196573
2026-02,120.91147656273854,11.743593172068108,7.0,109.16788339067044
2026-03,100.82828779367506,14.521873726125332,10.0,86.30641406754972
2026-04,109.46509440296197,13.476836464269185,12.0,95.98825793869278
2026-05,104.75994237234886,13.290169352921604,14.0,91.46977301942725
2026-06,108.80045141917861,12.649247152694628,8.0,96.15120426648399
2026-07,103.34533628421708,13.007204634910323,17.0,90.33813164930676
2026-08,101.42553005193568,13.307991868782118,16.0,88.11753818315356
