ym,campus,ring,n_days,diff
2019-01,9.070768202117211,7.446273013442481,26,1.6244951886747305
2019-02,8.090035070276034,9.348353540900172,21,-1.258318470624138
2019-03,6.495745583978593,7.4250572386025615,26,-0.9293116546239686
2019-04,6.09525389897097,6.991509345449587,20,-0.8962554464786168
2019-05,8.365585710011427,6.794182979543037,20,1.5714027304683897
2019-06,11.315593266739473,6.155817887018166,10,5.159775379721307
2019-07,10.921780918066743,6.24172346992792,23,4.680057448138823
2019-08,13.890873855903916,6.556904086647943,20,7.333969769255972
2019-09,11.848133092964757,7.118493973577303,21,4.729639119387453
2019-10,12.686816023026502,6.7783043055904315,22,5.90851171743607
2019-11,9.982354773898216,6.492593283710089,24,3.489761490188127
2019-12,12.163285138996438,7.9436365257563555,26,4.219648613240082
2020-01,9.588482723304642,8.534798282359025,12,1.0536844409456165
2020-02,8.889900556463491,6.507583543196389,26,2.3823170132671025
2020-03,8.043283667123136,6.3734766731343235,26,1.6698069939888125
2020-04,9.725784476125593,6.140847814595835,24,3.584936661529758
2020-05,6.8645555273106815,5.464322634160423,16,1.4002328931502586
2020-06,9.308262293163878,5.732859708951381,16,3.5754025842124975
2020-07,9.046121610660077,6.366388592285165,12,2.679733018374912
2020-08,10.778176358393385,5.930959768978509,18,4.8472165894148755
2020-09,12.09502627508181,6.326866921059378,23,5.7681593540224325
2020-10,17.616346795374238,6.459775569764094,24,11.156571225610143
2020-11,14.050792419440807,4.159828964965524,18,9.890963454475283
2020-12,11.675123515461765,4.324594802156506,29,7.350528713305259
2021-01,11.317724492068578,3.1250157044754854,29,8.192708787593093
2021-02,11.89925957485121,4.94841696656355,19,6.950842608287661
2021-03,10.845993688828507,6.602594580602778,22,4.243399108225729
2021-04,11.777151189608245,7.043078076756006,19,4.734073112852239
2021-05,10.378649193299008,6.689299484642774,18,3.689349708656234
2021-06,10.878233339853512,6.475290410876193,12,4.402942928977319
2021-07,11.028253311903335,7.180139801550131,19,3.848113510353204
2021-08,11.395638936280722,7.195708387489425,20,4.199930548791297
2021-09,13.346395758894975,6.995999490869867,16,6.350396268025108
2021-10,10.550142286183835,7.114082256490129,23,3.4360600296937056
2021-11,15.355953382774135,9.0870984476154,21,6.2688549351587355
2021-12,13.61702525449263,7.854368697062949,28,5.762656557429681
2022-01,12.512815872296478,8.919206195334406,26,3.593609676962073
2022-02,13.571904073018983,9.922521381927814,25,3.6493826910911693
2022-03,11.819934750876513,8.278773674585304,16,3.5411610762912087
2022-04,10.955163223620145,8.169541987252176,23,2.7856212363679695
2022-05,10.939454665977328,8.053293204664868,20,2.8861614613124598
2022-06,13.577558873995523,7.301057021998822,14,6.276501851996701
2022-07,11.345177653863734,7.625574250498261,13,3.7196034033654737
2022-08,10.351307414944067,7.376808147354749,12,2.9744992675893176
2022-09,11.312829981725507,7.711676501935673,26,3.6011534797898337
2022-10,12.552793208721052,8.354184386705327,24,4.198608822015725
2022-11,9.650387366117544,8.002577221250917,24,1.647810144866627
2022-12,7.981320681692289,8.111928126575766,28,-0.1306074448834771
2023-01,9.439014161976289,10.517565982963516,27,-1.0785518209872276
2023-02,8.199757276846206,10.202441242497663,19,-2.002683965651457
2023-03,12.00740562519277,9.967305491372116,26,2.040100133820655
2023-04,9.930947048150859,8.232060296252744,19,1.6988867518981152
2023-05,9.363910076230072,8.181646027272036,15,1.1822640489580358
2023-06,12.417443125688326,8.920345308801474,15,3.4970978168868516
2023-07,9.602021321201155,8.62778017196826,14,0.9742411492328955
2023-08,11.686256876145366,7.856200764432651,21,3.8300561117127154
2023-09,11.888906784600493,8.305212374841396,18,3.5836944097590973
2023-10,14.335827568878111,8.605440379373508,27,5.730387189504603
2023-11,12.326353211637954,10.039620534098187,27,2.286732677539767
2023-12,12.579870223999023,10.06101448451825,15,2.518855739480774
2024-01,11.406079197209602,14.84618651533356,11,-3.4401073181239585
2024-02,10.998288292681181,14.929808140210483,10,-3.9315198475293016
2024-03,11.771144512393663,9.445040345986598,25,2.326104166407065
2024-04,10.010317331563169,9.68393295172487,15,0.3263843798382986
2024-05,10.6446697200189,7.94499802623447,18,2.6996716937844303
2024-06,10.743989649224464,7.663234525222511,12,3.0807551240019526
2024-07,12.250617987994431,7.316954069506112,6,4.933663918488319
2024-08,9.86232430663362,8.532338447774784,13,1.3299858588588371
2024-09,14.703711360960352,7.784152626990678,7,6.919558733969674
2024-10,12.972573091055288,8.716795235107213,18,4.255777855948075
