ym,campus,ring,n_days,diff
2019-01,42.582383829971846,28.2553621712098,10.0,14.327021658762046
2019-02,39.10713120986675,22.206794797443898,8.0,16.900336412422853
2019-03,44.843410574156664,26.325504369065634,11.0,18.51790620509103
2019-04,49.33933045946319,25.01307624314766,9.0,24.326254216315533
2019-05,42.15131160818585,25.454518164978715,10.0,16.696793443207135
2019-06,40.041706740990115,23.910715374813375,10.0,16.13099136617674
2019-07,40.310852092517536,23.724135593923364,15.0,16.58671649859417
2019-08,38.58694891879075,24.45380721253225,20.0,14.133141706258503
2019-09,40.88219040837782,27.8616159720903,19.0,13.020574436287518
2019-10,41.48081312508418,25.831210805918268,18.0,15.649602319165915
2019-11,43.15329938099302,25.97611776270506,17.0,17.17718161828796
2019-12,39.030013438451256,26.939964544870474,19.0,12.090048893580782
2020-01,33.372709500378576,24.302322225157493,9.0,9.070387275221083
2020-02,44.69845261244939,25.466014663889865,13.0,19.23243794855952
2020-03,36.77541494369507,25.160614430651755,13.0,11.614800513043313
2020-04,38.43596682303502,26.466927720600943,14.0,11.969039102434074
2020-05,41.424244369406665,23.590339305153613,8.0,17.833905064253052
2020-06,37.756100922488095,19.884869789602583,8.0,17.871231132885512
2020-08,42.52718776125805,24.026607550450038,16.0,18.50058021080801
2020-09,35.49102951123797,27.854009876953373,12.0,7.637019634284595
2020-10,42.251854830774775,28.296126467998395,18.0,13.95572836277638
2020-11,39.96655066671043,26.97631559016714,11.0,12.990235076543293
2020-12,41.14183544496011,27.692140295982348,10.0,13.44969514897776
2021-01,43.22886283233248,26.97721109047619,15.0,16.251651741856293
2021-02,36.02068284051172,27.62483477713331,15.0,8.39584806337841
2021-03,38.07466771890377,27.815364068026437,8.0,10.259303650877332
2021-04,39.8481784791737,26.47188282087287,14.0,13.376295658300826
2021-05,50.81265645267144,29.551586358684588,9.0,21.261070093986852
2021-06,39.7972962583049,27.111534675905236,8.0,12.68576158239966
2021-08,43.94470556950035,27.46792230449747,16.0,16.47678326500288
2021-09,40.38284918974186,27.594372884220437,18.0,12.788476305521424
2021-10,42.43516118362032,29.056620137649997,14.0,13.378541045970326
2021-11,40.698944326104794,29.65464410617878,15.0,11.044300219926015
2021-12,40.35842199983268,29.389816505706346,21.0,10.968605494126333
2022-01,36.4797918015513,27.62494426130272,11.0,8.854847540248581
2022-02,45.27695976454636,30.835381968474003,10.0,14.441577796072359
2022-03,46.316502875295186,29.1333261868639,12.0,17.183176688431285
2022-04,40.71348650702115,27.806904927113102,13.0,12.90658157990805
2022-05,46.60087163495287,27.18318181007312,9.0,19.417689824879748
2022-06,37.51799664268852,25.895944942412417,10.0,11.622051700276106
2022-07,45.05162651011928,25.95018261888851,7.0,19.10144389123077
2022-08,43.45556454481128,16.559595797196614,7.0,26.895968747614667
2022-09,38.13748189498638,27.288441461109386,12.0,10.849040433876993
2022-10,43.1506531875709,29.378786568526632,18.0,13.771866619044271
2022-11,40.34895907599351,27.263713696957502,11.0,13.08524537903601
2022-12,41.28151679861136,30.78839084962191,15.0,10.493125948989448
2023-01,43.6386097135215,30.82076950783762,19.0,12.817840205683876
2023-02,41.38698906528539,29.508203656183582,10.0,11.878785409101809
2023-03,48.71194795082356,31.07360925832294,11.0,17.638338692500618
2023-04,49.69649651543848,31.86006004527328,14.0,17.836436470165204
2023-05,57.51672092830065,27.674858051166353,9.0,29.841862877134297
2023-06,45.36691897056744,26.80662480785441,8.0,18.56029416271303
2023-07,51.94077194180478,29.185614016882838,7.0,22.755157924921946
2023-08,50.59909039253218,29.80733467485458,17.0,20.791755717677603
2023-09,47.40850124276918,30.075397664724676,12.0,17.3331035780445
2023-10,43.798674353237814,30.63561725327451,19.0,13.163057099963304
2023-11,47.35186912273539,30.197569193421433,18.0,17.154299929313954
2023-12,50.29088887675056,32.609603708248834,16.0,17.681285168501724
2024-01,51.91731406491378,32.75158028584552,18.0,19.165733779068262
2024-02,54.28312641176685,28.072849087677582,5.0,26.21027732408927
2024-03,55.36484878638695,32.651232592986986,13.0,22.713616193399965
2024-05,49.03778637942391,29.331451725330876,17.0,19.706334654093038
2024-06,43.20503678053953,24.59447501937795,7.0,18.61056176116158
2024-07,55.9992327199723,25.183084667389696,5.0,30.8161480525826
2024-08,52.62537312246777,32.415576881670326,21.0,20.209796240797445
2024-09,49.35918220158281,30.417868240715435,18.0,18.941313960867376
2024-10,53.16657212684895,31.264160114048213,10.0,21.902412012800735
2024-11,53.70103396629465,32.80036608378092,12.0,20.90066788251373
2024-12,59.08002214596189,35.16162734733413,17.0,23.91839479862776
2025-01,64.1166987830195,40.74750594411105,20.0,23.369192838908454
2025-02,59.375217824146674,35.65098679488974,13.0,23.724231029256934
2025-03,56.948230118587105,34.67825924649323,15.0,22.26997087209387
2025-04,59.56496696636595,31.881072173158202,15.0,27.68389479320775
2025-05,55.50307100659126,33.01800674818746,11.0,22.485064258403803
2025-07,60.74100613333202,31.392481590412686,12.0,29.348524542919336
2025-08,58.39352363569731,32.34440937520324,17.0,26.049114260494072
2025-09,53.49550723207408,28.61500938529714,10.0,24.880497846776944
2025-10,55.06941168883752,32.12130039075853,11.0,22.94811129807899
2025-11,55.74390349716977,32.406101410258174,17.0,23.337802086911594
2025-12,58.1240850687027,35.221328227176116,18.0,22.902756841526582
2026-01,55.03526964680903,35.840684841241384,20.0,19.194584805567644
2026-02,55.388479319112065,33.582605750001775,12.0,21.80587356911029
2026-03,54.95253845741011,32.23139620830836,11.0,22.721142249101746
2026-04,53.29224739403561,33.24677516191907,9.0,20.045472232116545
2026-05,63.49384925558477,33.45761170251112,11.0,30.036237553073647
2026-06,56.377824350421356,32.381789147847854,9.0,23.996035202573502
2026-07,57.34178981321906,27.44497906653015,5.0,29.89681074668891
2026-08,51.982385515375135,33.23745729554818,14.0,18.744928219826953
