ym,campus,ring,n_days,diff
2019-01,36.369359866055575,16.723039473743473,17,19.646320392312102
2019-02,43.8593471180309,18.07171917115199,8,25.787627946878906
2019-03,41.70784937870967,16.842265988186263,15,24.865583390523405
2019-04,39.3293854472919,19.806845275273734,16,19.522540172018164
2019-05,35.273950036779624,17.63140049873146,17,17.642549538048165
2019-06,32.55319362618744,22.790207141658634,8,9.76298648452881
2019-07,40.07007129223316,15.708888609563099,5,24.361182682670062
2019-08,41.46712274922953,13.843155118050806,11,27.623967631178726
2019-09,43.09210910549412,15.934905555700997,18,27.15720354979312
2019-10,43.88688955926276,16.879361246198016,13,27.007528313064746
2019-11,42.13164495567223,19.92970279216975,20,22.20194216350248
2019-12,44.806256628655774,18.577227684608893,15,26.22902894404688
2020-01,46.06215334805576,17.950100800187354,16,28.112052547868405
2020-02,44.79343516609885,20.679800261052815,18,24.113634905046037
2020-03,46.915774681115074,17.49760210833594,13,29.418172572779135
2020-04,40.63968734741211,19.019654974950907,17,21.6200323724612
2020-05,36.29387311563863,15.471116730433335,12,20.822756385205295
2020-06,39.53412669607377,15.991294735308884,10,23.542831960764886
2020-08,33.54512097879317,16.10465976048284,22,17.440461218310332
2020-09,39.7612806047712,16.798365643599414,12,22.962914961171787
2020-10,40.53572349052924,22.34286606648113,17,18.192857424048114
2020-11,42.12581678613439,17.30373322450023,20,24.822083561634162
2020-12,41.66491900357333,18.121546645466488,22,23.543372358106843
2021-01,44.099325829047665,18.651414372146515,19,25.44791145690115
2021-02,40.50535861424037,18.210047466698825,15,22.295311147541547
2021-03,43.88862010163147,17.2751258705184,14,26.613494231113066
2021-04,42.796972345422816,16.634329140185734,19,26.16264320523708
2021-05,31.45870501530635,17.375794016146088,12,14.082910999160262
2021-06,43.70440590194383,17.107716434830227,10,26.596689467113602
2021-07,30.954501313048524,16.464130321782775,11,14.490370991265749
2021-08,39.87885300182781,15.948504003441684,12,23.930348998386123
2021-09,35.63096418380737,19.45760254923454,12,16.17336163457283
2021-10,47.210151484105495,17.933884027405686,22,29.27626745669981
2021-11,40.625491669890174,19.875183323945112,20,20.75030834594506
2021-12,43.95197403152268,22.721265411020575,18,21.230708620502106
2022-01,44.638478331132376,17.135070504620465,18,27.50340782651191
2022-02,45.8530622977715,18.56554615369273,22,27.287516144078772
2022-03,43.176676356328,19.21346400053914,15,23.963212355788862
2022-04,46.64105401968027,20.01593697112507,13,26.6251170485552
2022-05,34.02457622676701,18.445278294379953,14,15.579297932387057
2022-06,35.47571044192889,15.278654786316375,11,20.197055655612516
2022-08,37.639009525249534,18.92729563188898,5,18.711713893360553
2022-09,45.37410148521522,17.03392093295262,11,28.340180552262602
2022-10,44.754401209447295,15.853922231889552,13,28.900478977557743
2022-11,42.822128443166264,22.58027277220711,20,20.241855670959154
2022-12,40.962852482981496,19.075632169713018,18,21.88722031326848
2023-01,38.830569685898816,19.963188266140868,21,18.867381419757947
2023-02,42.421412079055585,18.117713506231855,16,24.30369857282373
2023-03,43.52664777086927,24.144179517540838,19,19.38246825332843
2023-04,35.639473478672876,20.13798138060391,13,15.501492098068965
2023-05,33.58713811582273,19.418521453149552,11,14.16861666267318
2023-06,43.14253612306942,13.524246000808105,7,29.618290122261314
2023-07,34.02103863104184,14.06585002286506,14,19.95518860817678
2023-08,35.285596290192046,11.49852880564136,12,23.787067484550686
2023-09,43.35301128981949,14.085898425192777,10,29.267112864626714
2023-10,43.448446348116,17.90124289080427,19,25.54720345731173
2023-11,43.94556134211552,20.679891331573778,15,23.26567001054174
2023-12,48.03251034625165,25.945261603121214,15,22.087248743130434
2024-01,43.51933032444545,22.23586497977906,18,21.28346534466639
2024-02,33.552421014959165,20.343205269093055,14,13.20921574586611
2024-03,37.55509376525879,17.73797720847802,17,19.817116556780768
2024-04,43.32295189894639,18.65462936246731,11,24.66832253647908
2024-05,32.7705188206264,15.080031636968489,13,17.69048718365791
2024-06,39.09728128997443,14.50574583190189,8,24.591535458072542
2024-07,33.091510053735654,18.343264816057573,7,14.74824523767808
2024-08,31.731167493547716,15.315738819910525,13,16.41542867363719
2024-09,39.81717238735843,17.70465748353252,18,22.11251490382591
2024-10,48.43157210411964,18.616738632642672,11,29.814833471476966
2024-11,43.006404435789435,19.211893266587747,13,23.794511169201687
2024-12,46.16088344029018,21.750766280342532,20,24.410117159947646
2025-01,45.43079513203014,21.603103017890934,22,23.827692114139207
2025-02,47.69011434332117,21.51940650420376,22,26.17070783911741
2025-03,41.717933778638965,25.12583238023082,15,16.592101398408147
2025-04,39.15978846413303,19.113741087212194,14,20.046047376920836
2025-05,34.00737158044592,18.817168519516343,8,15.190203060929576
2025-06,42.47650416244185,16.66021169591131,6,25.816292466530538
2025-07,33.57578950361772,18.220209558238743,14,15.355579945378977
2025-08,32.495406088890974,17.235795664957514,14,15.25961042393346
2025-09,43.265043838302816,15.452671942343429,13,27.812371895959387
2025-10,42.37460226083731,19.780259716032653,16,22.594342544804654
2025-11,46.513484082903176,19.706594020381445,20,26.80689006252173
2025-12,49.02947827624036,18.657549559171283,21,30.37192871706908
2026-01,45.43969630451945,20.407673866640046,21,25.032022437879405
2026-02,41.63224433799842,22.648714413241738,13,18.983529924756684
2026-03,42.89263285847453,22.136028748861502,19,20.756604109613026
2026-04,45.3559972094251,19.001511294071655,9,26.354485915353443
2026-05,38.29599977468516,18.311426735291523,13,19.984573039393634
2026-06,39.52154339795337,22.916152476137675,5,16.605390921815697
2026-07,37.75234686461849,17.398342772344254,14,20.354004092274234
2026-08,38.535885550759055,17.890767286439946,13,20.64511826431911
