z,d,rad,n
campus,2019-09-16,,0
ring,2019-09-16,,0
campus,2019-09-17,38.745663694273006,12
ring,2019-09-17,0.7462291855136433,1305
campus,2019-09-18,6.931608522552804,7
ring,2019-09-18,0.31110749900263424,1446
campus,2019-09-19,,0
ring,2019-09-19,0.8107278968873716,187
campus,2019-09-20,,0
ring,2019-09-20,,0
campus,2019-09-21,35.477951096310335,13
ring,2019-09-21,0.6816933701098193,1665
campus,2019-09-22,30.004823055014114,15
ring,2019-09-22,0.9381996502389124,1643
campus,2019-09-23,6.259568706413225,7
ring,2019-09-23,0.8962497536972225,1386
campus,2019-09-24,30.827435962396297,15
ring,2019-09-24,0.9058256641481411,947
campus,2019-09-25,32.62060537703164,17
ring,2019-09-25,0.7038972049548965,1566
campus,2019-09-26,41.59859000023443,17
ring,2019-09-26,0.7867254920970405,1693
campus,2019-09-27,45.7331241872838,17
ring,2019-09-27,0.9196817076519035,1693
campus,2019-09-28,,0
ring,2019-09-28,0.48323548854113646,331
campus,2019-09-29,,0
ring,2019-09-29,0.47018495815580563,9
campus,2019-09-30,,0
ring,2019-09-30,0.6739067968967171,235
campus,2019-10-01,,0
ring,2019-10-01,0.8334915306632086,948
campus,2019-10-02,40.13927327740705,17
ring,2019-10-02,0.9148426724194333,1693
campus,2019-10-03,16.230314030939223,4
ring,2019-10-03,0.8914739725585148,1400
campus,2019-10-04,,0
ring,2019-10-04,0.6382873137867675,283
campus,2019-10-05,42.7658573751009,17
ring,2019-10-05,0.6291479853859666,1693
campus,2019-10-06,30.494930363134202,17
ring,2019-10-06,0.6773319301762204,1693
campus,2019-10-07,40.903461857400714,17
ring,2019-10-07,0.8212142106010595,1693
campus,2019-10-08,46.55661915896751,17
ring,2019-10-08,1.1044337346391406,1276
campus,2019-10-09,32.543671944157126,17
ring,2019-10-09,0.632757658731078,1669
campus,2019-10-10,51.078688623315315,12
ring,2019-10-10,0.5716000224526783,1684
campus,2019-10-11,46.90301928272809,11
ring,2019-10-11,0.5010156067165695,1676
campus,2019-10-12,47.9123227573482,16
ring,2019-10-12,0.5135551249224657,1682
campus,2019-10-13,,0
ring,2019-10-13,0.11622847409746956,589
campus,2019-10-14,45.304256526498854,14
ring,2019-10-14,0.5576183997291042,1519
campus,2019-10-15,38.96203809338578,15
ring,2019-10-15,0.4030162874750352,1680
campus,2019-10-16,25.51753991562873,6
ring,2019-10-16,1.7492335495403761,269
campus,2019-10-17,,0
ring,2019-10-17,,0
campus,2019-10-18,52.579033101466635,8
ring,2019-10-18,0.6650697713144234,1461
campus,2019-10-19,,0
ring,2019-10-19,,0
campus,2019-10-20,33.592009323610036,12
ring,2019-10-20,0.5024741442793766,1671
campus,2019-10-21,,0
ring,2019-10-21,,0
campus,2019-10-22,8.609931827235867,4
ring,2019-10-22,0.5545496487633078,523
campus,2019-10-23,36.89486359303293,13
ring,2019-10-23,0.977282254955048,1671
campus,2019-10-24,37.921695198988544,12
ring,2019-10-24,1.114703375151736,1617
campus,2019-10-25,40.87482867775971,17
ring,2019-10-25,0.9573780618146062,1679
campus,2019-10-26,44.51866794360353,17
ring,2019-10-26,0.9356614327992531,1693
campus,2019-10-27,45.10840958966675,17
ring,2019-10-27,0.7667359334811987,1693
campus,2019-10-28,45.29708956944274,17
ring,2019-10-28,0.8638833888553641,1693
campus,2019-10-29,40.62336529127443,17
ring,2019-10-29,1.0443605833381415,1693
campus,2019-10-30,39.853034404638194,17
ring,2019-10-30,0.7973897985534572,1693
campus,2019-10-31,,0
ring,2019-10-31,,0
campus,2019-11-01,45.68534500060893,17
ring,2019-11-01,0.7504343613821327,1693
campus,2019-11-02,45.05023932934006,17
ring,2019-11-02,0.9293423066260624,1693
campus,2019-11-03,57.66848055511813,17
ring,2019-11-03,1.19537625551091,1382
campus,2019-11-04,47.31268078619892,17
ring,2019-11-04,0.94401113879456,1693
campus,2019-11-05,54.22999784461818,14
ring,2019-11-05,0.8564524164904607,1299
campus,2019-11-06,39.44135687696509,14
ring,2019-11-06,0.752954653169385,1454
campus,2019-11-07,52.48274798086375,17
ring,2019-11-07,0.8018714653919269,1693
campus,2019-11-08,50.7676819599646,16
ring,2019-11-08,0.7582738564393319,1681
campus,2019-11-09,,0
ring,2019-11-09,0.24017844219261858,656
campus,2019-11-10,71.24335729615848,11
ring,2019-11-10,0.5682790368700248,1675
campus,2019-11-11,69.72244004052031,13
ring,2019-11-11,0.5559447550244164,1432
campus,2019-11-12,44.41719479642363,10
ring,2019-11-12,0.07086210166702393,403
campus,2019-11-13,45.55212709638808,14
ring,2019-11-13,0.49017692988913525,1544
campus,2019-11-14,,0
ring,2019-11-14,13.29728551785206,18
campus,2019-11-15,,0
ring,2019-11-15,0.2625085504128679,29
campus,2019-11-16,48.36262400396939,10
ring,2019-11-16,0.4554170366810949,1665
campus,2019-11-17,46.00836198047925,5
ring,2019-11-17,0.10687719471233728,269
campus,2019-11-18,,0
ring,2019-11-18,0.5756071919261194,477
campus,2019-11-19,44.7220565674722,17
ring,2019-11-19,1.0789338929168548,1639
campus,2019-11-20,,0
ring,2019-11-20,0.7946529374725516,8
campus,2019-11-21,64.30465866189198,10
ring,2019-11-21,0.8316412568308095,1554
campus,2019-11-22,43.04668574290898,17
ring,2019-11-22,0.7357401557847347,1693
campus,2019-11-23,48.61616575324497,17
ring,2019-11-23,0.7683499472273917,1693
campus,2019-11-24,,0
ring,2019-11-24,0.48339522479397834,38
campus,2019-11-25,,0
ring,2019-11-25,0.33939812895950716,56
campus,2019-11-26,,0
ring,2019-11-26,0.34038809747056104,438
campus,2019-11-27,,0
ring,2019-11-27,,0
campus,2019-11-28,,0
