ym,campus,ring,n_days,diff
2023-10,7.57488761896513,14.40482282088179,16.0,-6.82993520191666
2023-11,9.401195436912065,16.42176773028536,16.0,-7.020572293373295
2023-12,9.594336999675921,15.610357253883919,11.0,-6.016020254207998
2024-01,10.676551818847656,15.720708144594624,5.0,-5.044156325746968
2024-02,10.70173998773933,15.3585046941552,19.0,-4.656764706415871
2024-03,12.73924530476304,16.176797452017123,17.0,-3.437552147254083
2024-04,6.852677410654566,15.58756130417055,18.0,-8.734883893515983
2024-05,5.337078085132674,14.0985168190908,17.0,-8.761438733958126
2024-06,17.202914591792403,13.69534947546789,7.0,3.507565116324514
2024-07,12.434777760857585,15.98343684493155,10.0,-3.5486590840739645
2024-08,13.187267491078465,16.88027252568007,17.0,-3.6930050346016046
2024-09,12.773212509551525,15.115625430004895,22.0,-2.34241292045337
2024-10,35.82531452080942,15.713394226991358,21.0,20.111920293818063
2024-11,40.001385940957306,15.846500120076724,12.0,24.15488582088058
2024-12,56.357383967412595,16.81173611161138,10.0,39.545647855801214
2025-01,84.83527899656646,22.837186907052363,13.0,61.998092089514095
2025-02,69.1942740816094,16.933255637517817,10.0,52.261018444091576
2025-03,109.70825337870897,16.35042999437209,12.0,93.35782338433688
2025-04,107.34833572388497,16.44159861072181,14.0,90.90673711316316
2025-05,77.1583621207935,17.021398075082477,12.0,60.136964045711025
2025-06,73.65054130808842,17.80020170124365,10.0,55.85033960684477
2025-07,121.95499094880567,15.584382440201878,12.0,106.3706085086038
2025-08,102.78696776791405,15.39699460773251,20.0,87.38997316018154
2025-09,116.8054928439004,15.982668254860116,21.0,100.82282458904028
2025-10,121.4630790144727,16.058253355720588,21.0,105.40482565875212
2025-11,113.1419978906454,15.720432928083786,14.0,97.42156496256162
2025-12,116.52278884474528,18.061003959143015,9.0,98.46178488560227
2026-01,153.2555505812399,23.22123300925632,8.0,130.0343175719836
2026-02,158.86384658053157,17.996958681436666,10.0,140.8668878990949
2026-03,121.59011553738522,17.45136051718982,12.0,104.13875502019539
2026-04,112.47832508472666,17.178758209419858,9.0,95.29956687530681
2026-05,143.51770236927874,16.397320139215623,16.0,127.12038223006311
2026-06,127.52003427619492,16.10866480758735,8.0,111.41136946860757
2026-07,117.95321041042521,17.158851700652907,13.0,100.79435870977231
2026-08,116.75235129458439,15.402885877180653,16.0,101.34946541740374
