z,d,rad,n
campus,2019-03-10,,0
ring,2019-03-10,,0
campus,2019-03-11,16.003078343058533,6
ring,2019-03-11,12.315071202957045,1311
campus,2019-03-12,,0
ring,2019-03-12,2.2047100221705014,24
campus,2019-03-13,,0
ring,2019-03-13,,0
campus,2019-03-14,,0
ring,2019-03-14,12.115270680271978,206
campus,2019-03-15,11.074621669110666,5
ring,2019-03-15,17.0766645681351,1226
campus,2019-03-16,15.312353990212928,6
ring,2019-03-16,17.09399799179686,1229
campus,2019-03-17,16.02508517465774,4
ring,2019-03-17,11.39787369267698,1462
campus,2019-03-18,,0
ring,2019-03-18,11.038353576841054,334
campus,2019-03-19,15.112209749671651,6
ring,2019-03-19,10.4915271923484,1418
campus,2019-03-20,15.707945432303086,6
ring,2019-03-20,11.557813479316488,1390
campus,2019-03-21,,0
ring,2019-03-21,,0
campus,2019-03-22,,0
ring,2019-03-22,,0
campus,2019-03-23,8.20180003964499,4
ring,2019-03-23,6.190451571592264,44
campus,2019-03-24,,0
ring,2019-03-24,,0
campus,2019-03-25,10.979401533558685,6
ring,2019-03-25,10.605569630932667,1496
campus,2019-03-26,,0
ring,2019-03-26,,0
campus,2019-03-27,,0
ring,2019-03-27,2.9424927055319574,107
campus,2019-03-28,,0
ring,2019-03-28,,0
campus,2019-03-29,,0
ring,2019-03-29,0.963198234053219,17
campus,2019-03-30,,0
ring,2019-03-30,5.6301886082281545,739
campus,2019-03-31,15.35747687321789,6
ring,2019-03-31,12.462340426473462,1558
campus,2019-04-01,18.69302940473567,5
ring,2019-04-01,12.641853597885383,1566
campus,2019-04-02,,0
ring,2019-04-02,,0
campus,2019-04-03,,0
ring,2019-04-03,,0
campus,2019-04-04,,0
ring,2019-04-04,,0
campus,2019-04-05,,0
ring,2019-04-05,3.342619410075004,8
campus,2019-04-06,,0
ring,2019-04-06,,0
campus,2019-04-07,20.51070058503241,6
ring,2019-04-07,10.972512744053022,1558
campus,2019-04-08,16.232298520531984,5
ring,2019-04-08,9.557755359645428,1530
campus,2019-04-09,,0
ring,2019-04-09,,0
campus,2019-04-10,,0
ring,2019-04-10,,0
campus,2019-04-11,,0
ring,2019-04-11,1.398047954772968,154
campus,2019-04-12,,0
ring,2019-04-12,10.88472672450301,161
campus,2019-04-13,,0
ring,2019-04-13,0.5091067720399778,69
campus,2019-04-14,29.269142422819755,4
ring,2019-04-14,10.379467366530063,1097
campus,2019-04-15,,0
ring,2019-04-15,,0
campus,2019-04-16,,0
ring,2019-04-16,,0
campus,2019-04-17,10.479734897613525,5
ring,2019-04-17,11.867718894243232,1469
campus,2019-04-18,12.21243306825746,6
ring,2019-04-18,10.556456925140864,1493
campus,2019-04-19,9.6503136445967,4
ring,2019-04-19,9.885004502551434,1485
campus,2019-04-20,14.560444347053501,5
ring,2019-04-20,8.984784259319945,1246
campus,2019-04-21,,0
ring,2019-04-21,,0
campus,2019-04-22,,0
ring,2019-04-22,9.517130921619215,64
campus,2019-04-23,15.78273282761708,6
ring,2019-04-23,11.11508341524866,1499
campus,2019-04-24,15.175229706461467,7
ring,2019-04-24,9.737336775171029,1535
campus,2019-04-25,16.08004007502654,8
ring,2019-04-25,8.969868083899406,1414
campus,2019-04-26,,0
ring,2019-04-26,12.126391217436712,1220
campus,2019-04-27,15.829583871500576,8
ring,2019-04-27,13.166211562622665,1595
campus,2019-04-28,26.32418802049425,2
ring,2019-04-28,10.794925476138317,631
campus,2019-04-29,,0
ring,2019-04-29,,0
campus,2019-04-30,,0
ring,2019-04-30,,0
campus,2019-05-01,,0
ring,2019-05-01,1.4571388082674337,402
campus,2019-05-02,11.671515772266993,7
ring,2019-05-02,13.33782370551437,1536
campus,2019-05-03,19.075217446637527,7
ring,2019-05-03,13.186758280482348,1524
campus,2019-05-04,16.765139461013508,6
ring,2019-05-04,11.026239595990928,1593
campus,2019-05-05,16.417764749817067,8
ring,2019-05-05,9.273585434596765,1594
campus,2019-05-06,17.0443234244227,8
ring,2019-05-06,10.295799015942146,1334
campus,2019-05-07,14.110861104024229,8
ring,2019-05-07,10.056113709539376,1461
campus,2019-05-08,,0
ring,2019-05-08,2.8820867278292086,22
campus,2019-05-09,10.158376970671883,8
ring,2019-05-09,14.043808862918365,1582
campus,2019-05-10,17.564300187866955,8
ring,2019-05-10,9.28953019375614,991
campus,2019-05-11,16.243990373702108,8
ring,2019-05-11,9.685161337282178,1514
campus,2019-05-12,13.493105946838176,8
ring,2019-05-12,10.239315427398004,1598
campus,2019-05-13,8.457888393227112,6
ring,2019-05-13,12.95378028878712,1508
campus,2019-05-14,18.283631663811978,8
ring,2019-05-14,11.74395975505242,1590
campus,2019-05-15,15.000026475815543,7
ring,2019-05-15,9.836285497108095,1450
campus,2019-05-16,,0
ring,2019-05-16,,0
campus,2019-05-17,12.216362533115204,7
ring,2019-05-17,8.144732071370237,1227
campus,2019-05-18,,0
ring,2019-05-18,9.864758355387222,89
campus,2019-05-19,,0
ring,2019-05-19,,0
campus,2019-05-20,6.905301816937657,5
ring,2019-05-20,10.519974918478376,946
campus,2019-05-21,15.831047936424689,4
ring,2019-05-21,8.553357370542214,1360
campus,2019-05-22,,0
ring,2019-05-22,,0
campus,2019-05-23,,0
ring,2019-05-23,,0
campus,2019-05-24,,0
ring,2019-05-24,,0
campus,2019-05-25,5.941816806793213,1
ring,2019-05-25,14.433877079887793,590
campus,2019-05-26,11.426739519557627,7
ring,2019-05-26,9.247805804073257,1514
campus,2019-05-27,,0
ring,2019-05-27,,0
campus,2019-05-28,,0
ring,2019-05-28,0.9561137545737359,62
campus,2019-05-29,16.865864620009305,8
ring,2019-05-29,17.259446425650427,748
campus,2019-05-30,11.867702624190443,8
ring,2019-05-30,5.956839526254112,899
campus,2019-05-31,,0
ring,2019-05-31,5.4452938689528025,152
campus,2019-06-01,,0
ring,2019-06-01,2.286105376023513,13
campus,2019-06-02,18.70463388345458,6
ring,2019-06-02,9.732346118279702,1595
campus,2019-06-03,13.525893479023344,6
ring,2019-06-03,12.57327611153128,1285
campus,2019-06-04,,0
ring,2019-06-04,4.520988648927945,5
campus,2019-06-05,12.809679433026096,6
ring,2019-06-05,10.235085123294517,1575
campus,2019-06-06,18.82976258523536,6
ring,2019-06-06,9.152483782206527,1593
campus,2019-06-07,,0
ring,2019-06-07,1.110954686999321,4
campus,2019-06-08,,0
ring,2019-06-08,,0
campus,2019-06-09,13.222746885635633,6
ring,2019-06-09,19.461671424445697,936
campus,2019-06-10,,0
ring,2019-06-10,1.6133000878761885,11
campus,2019-06-11,18.58923085982149,6
ring,2019-06-11,9.20850834170484,1601
campus,2019-06-12,14.546988189220427,6
ring,2019-06-12,8.823864976367236,1574
campus,2019-06-13,16.8129891909881,4
ring,2019-06-13,9.835900540093334,1515
campus,2019-06-14,,0
ring,2019-06-14,,0
campus,2019-06-15,,0
ring,2019-06-15,9.448718112512863,152
campus,2019-06-16,18.161741347405034,4
ring,2019-06-16,8.135412646892524,429
campus,2019-06-17,18.690386177915514,6
ring,2019-06-17,8.933073124824665,1298
campus,2019-06-18,9.340744052872513,6
ring,2019-06-18,6.470923663015515,519
campus,2019-06-19,19.708494597107826,3
ring,2019-06-19,12.311714378126469,830
campus,2019-06-20,,0
ring,2019-06-20,,0
campus,2019-06-21,,0
ring,2019-06-21,14.986790425974478,128
campus,2019-06-22,18.312443893064152,6
ring,2019-06-22,7.828053799029642,1318
campus,2019-06-23,7.678288679948566,4
ring,2019-06-23,9.332248744541017,1527
campus,2019-06-24,11.159279869823921,4
ring,2019-06-24,7.837244770731548,1337
campus,2019-06-25,12.21190360775612,2
ring,2019-06-25,18.287067200269764,333
campus,2019-06-26,,0
ring,2019-06-26,50.56872976753504,11
campus,2019-06-27,17.042040244196397,6
ring,2019-06-27,9.793101295299087,939
campus,2019-06-28,15.831294135613874,6
ring,2019-06-28,9.11950897346021,1461
campus,2019-06-29,14.739386181609992,4
ring,2019-06-29,9.147708140491682,451
campus,2019-06-30,,0
ring,2019-06-30,,0
campus,2019-07-01,,0
ring,2019-07-01,24.223464686687173,12
campus,2019-07-02,15.625969688509997,6
ring,2019-07-02,9.801481173603142,1580
campus,2019-07-03,19.481201869294495,6
ring,2019-07-03,9.29608024718793,1591
campus,2019-07-04,13.484653063795779,6
ring,2019-07-04,9.693402692857383,1584
campus,2019-07-05,10.10716271173818,8
ring,2019-07-05,11.930181644894926,1581
campus,2019-07-06,,0
ring,2019-07-06,4.28534722328186,7
campus,2019-07-07,14.311705399602085,8
ring,2019-07-07,9.541416299360646,1591
campus,2019-07-08,,0
ring,2019-07-08,5.169854217348164,651
campus,2019-07-09,11.594685318293394,3
ring,2019-07-09,9.142088423896924,1539
campus,2019-07-10,,0
ring,2019-07-10,10.598015297370303,349
campus,2019-07-11,9.48652736043749,8
ring,2019-07-11,16.628038365727186,1058
campus,2019-07-12,16.95144601285231,8
ring,2019-07-12,10.57022573830036,1588
campus,2019-07-13,,0
ring,2019-07-13,,0
campus,2019-07-14,10.308442888749548,7
ring,2019-07-14,8.812308236777262,1494
campus,2019-07-15,12.756194286465647,7
ring,2019-07-15,10.823047059162779,1117
campus,2019-07-16,11.670536582814101,6
ring,2019-07-16,10.71452111235504,1467
campus,2019-07-17,14.478285199537844,7
ring,2019-07-17,10.48509913269328,1519
campus,2019-07-18,19.150897132790906,6
ring,2019-07-18,9.06821161276178,1478
campus,2019-07-19,,0
ring,2019-07-19,10.599031683165357,117
campus,2019-07-20,15.515716347500392,6
ring,2019-07-20,9.250662566391822,1477
campus,2019-07-21,11.679452807285543,6
ring,2019-07-21,10.54607797109908,1506
campus,2019-07-22,11.793569435127432,7
ring,2019-07-22,11.331661423948264,1506
campus,2019-07-23,13.367350401043893,7
ring,2019-07-23,9.416043151268854,1505
campus,2019-07-24,,0
ring,2019-07-24,4.21194586197677,12
campus,2019-07-25,,0
ring,2019-07-25,2.924219948028675,28
campus,2019-07-26,,0
ring,2019-07-26,,0
campus,2019-07-27,,0
ring,2019-07-27,,0
campus,2019-07-28,14.383909886327535,8
ring,2019-07-28,10.389754653316917,1529
campus,2019-07-29,12.656759592516796,8
ring,2019-07-29,8.937765596867745,1591
campus,2019-07-30,16.836540744331856,8
ring,2019-07-30,8.249104753508595,1035
campus,2019-07-31,,0
ring,2019-07-31,,0
campus,2019-08-01,9.783990657554485,6
ring,2019-08-01,10.733037279859914,1597
campus,2019-08-02,16.83947932402897,8
ring,2019-08-02,11.05502414209767,1590
campus,2019-08-03,,0
ring,2019-08-03,,0
campus,2019-08-04,,0
ring,2019-08-04,0.8097900259422093,2
campus,2019-08-05,14.666262601491619,8
ring,2019-08-05,8.350863626883338,1598
campus,2019-08-06,14.601852855754897,8
ring,2019-08-06,12.481614684929216,1481
campus,2019-08-07,,0
ring,2019-08-07,,0
campus,2019-08-08,10.165810236006184,8
ring,2019-08-08,10.1488113641261,1294
campus,2019-08-09,12.534859941032904,8
ring,2019-08-09,8.623054687264064,1498
campus,2019-08-10,15.243011015449639,8
ring,2019-08-10,8.666349759484099,1325
campus,2019-08-11,,0
ring,2019-08-11,14.383911986759701,1067
campus,2019-08-12,10.78965237439021,5
ring,2019-08-12,12.283787665936064,1501
campus,2019-08-13,15.954628545024335,6
ring,2019-08-13,9.938273115791956,1511
campus,2019-08-14,15.782938889607582,6
ring,2019-08-14,8.932358950114939,1485
campus,2019-08-15,22.43647932403785,6
ring,2019-08-15,8.930870009150476,1445
campus,2019-08-16,8.155951499938965,1
ring,2019-08-16,16.870146983551397,498
campus,2019-08-17,,0
ring,2019-08-17,18.738046788216234,357
campus,2019-08-18,10.658267993968332,6
ring,2019-08-18,10.172743332389393,1487
campus,2019-08-19,15.98710855821363,5
ring,2019-08-19,8.919136107327851,1469
campus,2019-08-20,,0
ring,2019-08-20,0.5991254586842627,126
campus,2019-08-21,12.955170820490382,6
ring,2019-08-21,9.57647394651703,1487
campus,2019-08-22,13.844419751077329,6
ring,2019-08-22,12.60428968378378,1468
campus,2019-08-23,11.753778376669255,6
ring,2019-08-23,14.07515116843632,1322
campus,2019-08-24,14.078593456520226,6
ring,2019-08-24,9.858453633566377,1505
campus,2019-08-25,16.377910224349165,5
ring,2019-08-25,9.120331999372596,1493
campus,2019-08-26,16.119959681438953,6
ring,2019-08-26,9.628460447412932,1501
campus,2019-08-27,12.36528660306391,6
ring,2019-08-27,10.43165512830032,1593
campus,2019-08-28,10.282963468443674,6
ring,2019-08-28,12.440662433746724,1602
campus,2019-08-29,18.243409596299227,6
ring,2019-08-29,9.516609403764548,1314
campus,2019-08-30,,0
ring,2019-08-30,5.397412552437398,869
campus,2019-08-31,23.37996920639614,6
ring,2019-08-31,8.989394647794052,1593
campus,2019-09-01,15.183788434514462,6
ring,2019-09-01,10.429587245242125,1596
campus,2019-09-02,11.721224229740647,6
ring,2019-09-02,12.37555461295333,1602
campus,2019-09-03,,0
ring,2019-09-03,,0
campus,2019-09-04,15.500827381745825,6
ring,2019-09-04,9.168832496059483,1586
campus,2019-09-05,,0
ring,2019-09-05,0.9068026420491795,219
campus,2019-09-06,,0
ring,2019-09-06,9.521921363466046,811
campus,2019-09-07,21.88314996035594,6
ring,2019-09-07,16.730821135436926,1592
campus,2019-09-08,,0
ring,2019-09-08,2.405069293304989,159
campus,2019-09-09,13.021484132982652,6
ring,2019-09-09,9.715041315721425,1598
campus,2019-09-10,14.570592347630917,6
ring,2019-09-10,9.151632456948922,1600
campus,2019-09-11,,0
ring,2019-09-11,,0
campus,2019-09-12,10.914513851578828,4
ring,2019-09-12,9.502450635172597,1521
campus,2019-09-13,14.60641422361698,6
ring,2019-09-13,11.647490838031956,1493
campus,2019-09-14,17.165331069220844,5
ring,2019-09-14,9.854700243196294,1490
campus,2019-09-15,22.01135650645481,4
ring,2019-09-15,8.994581840331858,1466
campus,2019-09-16,,0
ring,2019-09-16,21.746721896026852,18
campus,2019-09-17,,0
ring,2019-09-17,,0
campus,2019-09-18,12.160064388671012,6
ring,2019-09-18,12.103462725527402,1529
campus,2019-09-19,16.50830010245211,5
ring,2019-09-19,10.98928626247457,1514
campus,2019-09-20,,0
ring,2019-09-20,17.041562995911125,491
campus,2019-09-21,24.62481507958013,5
ring,2019-09-21,9.260058388828133,1515
campus,2019-09-22,13.549766745657292,6
ring,2019-09-22,9.950266313915144,1503
campus,2019-09-23,,0
ring,2019-09-23,,0
campus,2019-09-24,16.236986550744973,6
ring,2019-09-24,12.206241682091143,1506
campus,2019-09-25,13.013965206776026,6
ring,2019-09-25,9.986362265642141,1506
campus,2019-09-26,21.460872315460783,6
ring,2019-09-26,9.009307482606738,1588
campus,2019-09-27,8.482493148493457,3
ring,2019-09-27,7.550962878411076,1320
campus,2019-09-28,,0
ring,2019-09-28,,0
campus,2019-09-29,,0
ring,2019-09-29,4.491484391987302,347
campus,2019-09-30,12.401118393664092,6
ring,2019-09-30,10.378471215720642,1602
campus,2019-10-01,14.539616351757411,6
ring,2019-10-01,9.487594580321343,1594
campus,2019-10-02,,0
ring,2019-10-02,6.939457656873621,986
campus,2019-10-03,16.94954135058061,6
ring,2019-10-03,10.554791559198863,1596
campus,2019-10-04,12.77353121199698,6
ring,2019-10-04,13.050947373380664,1177
campus,2019-10-05,13.694860255268386,6
ring,2019-10-05,12.383682025102763,1601
campus,2019-10-06,11.65685204469933,6
ring,2019-10-06,9.54667051319197,1602
campus,2019-10-07,20.154557361242905,6
ring,2019-10-07,9.463328771596837,1596
campus,2019-10-08,13.926433207853785,6
ring,2019-10-08,9.885173032133961,1600
campus,2019-10-09,22.78352639720125,6
ring,2019-10-09,16.363615681582093,1596
campus,2019-10-10,16.316791782289183,6
ring,2019-10-10,13.586732292532316,1365
campus,2019-10-11,14.932986610340624,6
ring,2019-10-11,10.467361691560832,1512
campus,2019-10-12,18.792363917152837,6
ring,2019-10-12,9.326908535537388,1486
campus,2019-10-13,14.614216207539945,5
ring,2019-10-13,9.307092295147758,1462
campus,2019-10-14,12.42171980659917,6
ring,2019-10-14,10.03775472859396,1456
campus,2019-10-15,20.468263152063404,5
ring,2019-10-15,12.110433492770055,1493
campus,2019-10-16,,0
ring,2019-10-16,,0
campus,2019-10-17,12.612775620449794,4
ring,2019-10-17,3.147483673994668,212
campus,2019-10-18,,0
ring,2019-10-18,,0
campus,2019-10-19,13.445397095410332,6
ring,2019-10-19,10.24741858078433,1508
campus,2019-10-20,10.4529612757125,6
ring,2019-10-20,13.060455069335648,588
campus,2019-10-21,,0
ring,2019-10-21,4.738369641985212,2
campus,2019-10-22,,0
ring,2019-10-22,12.088521444455438,317
campus,2019-10-23,22.918596477298948,3
ring,2019-10-23,11.204514767494128,927
campus,2019-10-24,22.00161479554087,6
ring,2019-10-24,10.33489987563417,1592
campus,2019-10-25,24.881681082383647,6
ring,2019-10-25,12.418672343747804,1602
campus,2019-10-26,22.112658204672474,6
ring,2019-10-26,12.853118240483775,1602
campus,2019-10-27,,0
ring,2019-10-27,,0
campus,2019-10-28,22.266887489354836,6
ring,2019-10-28,6.99950450900738,1091
campus,2019-10-29,,0
ring,2019-10-29,1.9269150008023406,358
campus,2019-10-30,17.904063651246847,6
ring,2019-10-30,11.411492538607208,1601
campus,2019-10-31,,0
ring,2019-10-31,,0
campus,2019-11-01,24.514847037477317,6
ring,2019-11-01,11.022884798828963,1601
campus,2019-11-02,22.40191545666389,6
ring,2019-11-02,9.774048938272848,1597
campus,2019-11-03,28.243485702658603,6
ring,2019-11-03,9.928385156386684,1593
campus,2019-11-04,21.76053202827022,6
ring,2019-11-04,10.622720621104971,1602
campus,2019-11-05,23.099246048477465,6
ring,2019-11-05,12.854694506143307,1595
campus,2019-11-06,19.732129300315428,6
ring,2019-11-06,13.44566321721318,1602
campus,2019-11-07,17.591697088277567,6
ring,2019-11-07,9.991382226660535,1597
campus,2019-11-08,28.08757079157055,5
ring,2019-11-08,9.996747247482324,1502
campus,2019-11-09,25.234745434095274,6
ring,2019-11-09,10.214664946085998,1525
campus,2019-11-10,17.793896062408216,5
ring,2019-11-10,11.719849751204523,1517
campus,2019-11-11,25.06241356831677,6
ring,2019-11-11,12.41808163210783,1507
campus,2019-11-12,24.709633219916867,6
ring,2019-11-12,10.374636561510915,1513
campus,2019-11-13,,0
ring,2019-11-13,16.272675576497228,475
campus,2019-11-14,24.7698468208313,6
ring,2019-11-14,9.708932096643572,1489
campus,2019-11-15,,0
ring,2019-11-15,17.411639002063154,135
campus,2019-11-16,16.86621144762579,6
ring,2019-11-16,13.674344221538975,1411
campus,2019-11-17,28.31775488943424,6
ring,2019-11-17,11.320690149906419,1525
campus,2019-11-18,22.837266675481256,6
ring,2019-11-18,10.043212930021975,1507
campus,2019-11-19,18.309680183878488,6
ring,2019-11-19,10.869162136403112,1308
campus,2019-11-20,,0
ring,2019-11-20,,0
campus,2019-11-21,,0
ring,2019-11-21,,0
campus,2019-11-22,17.950113726597205,5
ring,2019-11-22,12.255520211581526,1509
campus,2019-11-23,21.778166196931085,6
ring,2019-11-23,10.395313389205358,1549
campus,2019-11-24,25.833221169237824,6
ring,2019-11-24,14.09908977754236,908
campus,2019-11-25,,0
ring,2019-11-25,,0
campus,2019-11-26,33.986581439912506,2
ring,2019-11-26,31.748187525391398,478
campus,2019-11-27,,0
ring,2019-11-27,,0
campus,2019-11-28,,0
ring,2019-11-28,,0
campus,2019-11-29,,0
ring,2019-11-29,,0
campus,2019-11-30,,0
ring,2019-11-30,13.51208441765582,2
campus,2019-12-01,,0
ring,2019-12-01,,0
campus,2019-12-02,,0
ring,2019-12-02,16.49980237611153,130
campus,2019-12-03,,0
ring,2019-12-03,12.56964469910025,359
campus,2019-12-04,,0
ring,2019-12-04,,0
campus,2019-12-05,,0
ring,2019-12-05,,0
campus,2019-12-06,,0
ring,2019-12-06,,0
campus,2019-12-07,14.814455234329657,6
ring,2019-12-07,15.988752973167562,1244
campus,2019-12-08,7.416320384203733,3
ring,2019-12-08,16.690289473663533,436
campus,2019-12-09,,0
ring,2019-12-09,9.067300659272465,559
campus,2019-12-10,43.79367405644963,4
ring,2019-12-10,12.711105294271198,1296
campus,2019-12-11,20.955848342067792,6
ring,2019-12-11,13.103471209201713,1157
campus,2019-12-12,,0
ring,2019-12-12,,0
campus,2019-12-13,,0
ring,2019-12-13,,0
campus,2019-12-14,,0
ring,2019-12-14,4.393617709837349,2
campus,2019-12-15,,0
ring,2019-12-15,15.724178262834256,875
campus,2019-12-16,,0
ring,2019-12-16,99.21479631429241,92
campus,2019-12-17,,0
ring,2019-12-17,28.328366217142563,582
campus,2019-12-18,,0
ring,2019-12-18,,0
campus,2019-12-19,,0
ring,2019-12-19,,0
campus,2019-12-20,,0
ring,2019-12-20,17.869414762646887,782
campus,2019-12-21,,0
ring,2019-12-21,,0
campus,2019-12-22,,0
ring,2019-12-22,,0
campus,2019-12-23,,0
ring,2019-12-23,,0
campus,2019-12-24,,0
ring,2019-12-24,,0
campus,2019-12-25,,0
ring,2019-12-25,,0
campus,2019-12-26,,0
ring,2019-12-26,3.071148616927011,7
campus,2019-12-27,17.79617011590755,3
ring,2019-12-27,13.160690359790669,964
campus,2019-12-28,28.319992284954722,6
ring,2019-12-28,22.713485095084746,1142
campus,2019-12-29,21.2988212990311,6
ring,2019-12-29,18.771792584169965,889
campus,2019-12-30,,0
ring,2019-12-30,,0
campus,2020-01-01,,0
ring,2020-01-01,,0
campus,2020-01-02,,0
ring,2020-01-02,22.560104455768222,52
campus,2020-01-03,,0
ring,2020-01-03,2.7199984040504064,6
campus,2020-01-04,,0
ring,2020-01-04,61.86949110204945,15
campus,2020-01-05,,0
ring,2020-01-05,22.273114038626943,513
campus,2020-01-06,,0
ring,2020-01-06,15.954242983937757,948
campus,2020-01-07,,0
ring,2020-01-07,18.742298478932135,822
campus,2020-01-08,,0
ring,2020-01-08,,0
campus,2020-01-09,,0
ring,2020-01-09,18.10450794632839,12
campus,2020-01-10,,0
ring,2020-01-10,38.159436152199675,271
campus,2020-01-11,,0
ring,2020-01-11,18.390561850893558,49
campus,2020-01-12,,0
ring,2020-01-12,33.021772033643735,99
campus,2020-01-13,,0
ring,2020-01-13,28.42032947756238,339
campus,2020-01-14,56.562663235507166,3
ring,2020-01-14,20.67588589104854,928
campus,2020-01-15,84.97596740722656,1
ring,2020-01-15,17.429573464432472,962
campus,2020-01-16,,0
ring,2020-01-16,15.561349918482861,992
campus,2020-01-17,42.920654296875,1
ring,2020-01-17,13.97991650879728,184
campus,2020-01-18,,0
ring,2020-01-18,,0
campus,2020-01-19,31.701124898369812,2
ring,2020-01-19,21.498924706067623,923
campus,2020-01-20,,0
ring,2020-01-20,,0
campus,2020-01-21,,0
ring,2020-01-21,,0
campus,2020-01-22,,0
ring,2020-01-22,2.0737724396155226,107
campus,2020-01-23,,0
ring,2020-01-23,3.4840710163116455,1
campus,2020-01-24,,0
ring,2020-01-24,,0
campus,2020-01-25,10.997559547424316,1
ring,2020-01-25,9.443174040913625,889
campus,2020-01-26,,0
ring,2020-01-26,0.9015796076634836,6
campus,2020-01-27,,0
ring,2020-01-27,,0
campus,2020-01-28,13.717832130202261,4
ring,2020-01-28,12.500388465846813,1042
campus,2020-01-29,,0
ring,2020-01-29,2.552639004424373,110
campus,2020-01-30,,0
ring,2020-01-30,,0
campus,2020-01-31,,0
ring,2020-01-31,9.951620699044371,798
campus,2020-02-01,16.93294438326134,6
ring,2020-02-01,9.473733449860115,781
campus,2020-02-02,,0
ring,2020-02-02,8.642031879124954,36
campus,2020-02-03,,0
ring,2020-02-03,,0
campus,2020-02-04,,0
ring,2020-02-04,68.97606852336025,13
campus,2020-02-05,,0
ring,2020-02-05,0.4313873276114464,2
