ym,campus,ring,n_days,diff
2019-01,0.2479841165486139,0.8341028296941839,18.0,-0.5861187131455701
2019-02,0.3828262612570626,1.5009809512078252,17.0,-1.1181546899507626
2019-03,0.2726962319510188,0.8085749023631926,22.0,-0.5358786704121739
2019-04,0.16184858669294047,0.7891671090942515,19.0,-0.627318522401311
2019-05,0.32649622084275687,0.8464096825034437,18.0,-0.5199134616606869
2019-06,0.2563475954616181,0.7549543784906307,10.0,-0.4986067830290126
2019-07,0.29723177148583774,0.7379299290197081,17.0,-0.44069815753387037
2019-08,0.2386113388047552,0.7088185883977166,22.0,-0.4702072495929614
2019-09,0.34755580124264945,0.8885494253688295,19.0,-0.5409936241261801
2019-10,0.39269519414373505,0.9165400146064859,21.0,-0.5238448204627508
2019-11,0.23225713992243974,0.7818877668338828,22.0,-0.549630626911443
2020-02,0.14067236524935334,0.8284258099874217,16.0,-0.6877534447380683
2020-03,0.09690351910884194,0.5700822497424268,26.0,-0.4731787306335849
2020-04,0.127006906965262,0.8621746968239147,27.0,-0.7351677898586526
2020-05,0.2970303174388506,0.5821885948190855,16.0,-0.28515827738023486
2020-06,0.26777122373654144,0.7136353429956116,13.0,-0.44586411925907016
2020-07,0.2823731906345471,0.7416691324944816,16.0,-0.45929594185993455
2020-08,0.11905694421581389,0.5643643402122005,16.0,-0.4453073959963866
2020-09,0.17636849900617135,0.635090687551716,22.0,-0.4587221885455447
2020-10,0.18559689375653082,0.7475930082755978,24.0,-0.5619961145190671
2020-11,0.25293395260769785,1.0862104795714642,24.0,-0.8332765269637663
2020-12,0.12813305403271671,0.8685648418698503,29.0,-0.7404317878371336
2021-01,0.15575059789095969,0.7388834302572809,29.0,-0.5831328323663212
2021-02,0.19224157889763357,1.1367468732205088,21.0,-0.9445052943228752
2021-03,0.19839245600456087,0.7545699291251007,21.0,-0.5561774731205398
2021-04,0.20816241426074894,0.7604103720381221,19.0,-0.5522479577773731
2021-05,0.3842942813410059,0.9933887414078197,21.0,-0.6090944600668138
2021-06,0.34551945717654653,0.8706191388759995,11.0,-0.525099681699453
2021-07,0.4273099418075637,1.074188252894615,20.0,-0.6468783110870513
2021-08,0.3432096228835748,0.8367116463068052,20.0,-0.49350202342323035
2021-09,0.3039285162846723,0.837309307935937,15.0,-0.5333807916512647
2021-10,0.30846683945722453,0.784386353908091,19.0,-0.47591951445086644
2021-11,0.13928219267549471,0.9541543438860691,19.0,-0.8148721512105744
2021-12,0.2538592496035461,0.9339133340634991,28.0,-0.680054084459953
2022-01,0.311396744882989,1.0128481616248333,25.0,-0.7014514167418442
2022-02,0.5363051674005911,1.6445044901449841,21.0,-1.108199322744393
2022-03,0.30276033876021347,1.036796568920225,20.0,-0.7340362301600115
2022-04,0.6589670024336653,1.2254624007449475,21.0,-0.5664953983112822
2022-05,0.5118830585852266,1.1103429032145675,21.0,-0.5984598446293409
2022-06,0.49807467581194453,1.0119162497056025,17.0,-0.5138415738936579
2022-07,0.6102003859593831,1.1320065236075112,13.0,-0.5218061376481281
2022-08,0.2753194404774638,0.8430973677997797,11.0,-0.5677779273223159
2022-09,0.3760686616796854,1.0508256880857032,27.0,-0.6747570264060179
2022-10,0.4742999789787521,1.3349316886796299,26.0,-0.8606317097008778
2022-11,0.4551048178798306,1.1058021402151863,24.0,-0.6506973223353557
2022-12,0.3826133871496874,0.9783350533081779,28.0,-0.5957216661584905
2023-01,0.6246046059463156,1.6946317216422733,27.0,-1.0700271156959578
2023-02,0.4277225453026441,1.3552685104192128,17.0,-0.9275459651165687
2023-03,0.4525381858675622,1.1414297963838416,26.0,-0.6888916105162793
2023-04,0.36294516887334843,1.1019471911869831,19.0,-0.7390020223136347
2023-05,0.6381618185873221,1.3447703416263848,18.0,-0.7066085230390626
2023-06,0.5705536987498223,1.2903857245009496,21.0,-0.7198320257511273
2023-07,0.5678328033772138,1.0959999856463074,17.0,-0.5281671822690936
2023-08,0.5806959298776186,1.1330335047939943,21.0,-0.5523375749163757
2023-09,0.3968986618721081,0.994796897825987,18.0,-0.5978982359538789
2023-10,0.5152790697561941,1.3456516180000135,25.0,-0.8303725482438195
2023-11,0.5894176760912735,1.1578317400886933,24.0,-0.5684140639974198
2023-12,0.4121312606517109,1.479636940574709,9.0,-1.067505679922998
2024-02,0.6446241995649495,4.17739906570926,10.0,-3.53277486614431
2024-03,0.367869453614978,1.1326059891107056,25.0,-0.7647365354957276
2024-04,0.3691274683255794,1.098090172968117,14.0,-0.7289627046425375
2024-05,0.25651259216209976,0.8181608665318105,19.0,-0.5616482743697108
2024-06,0.01870843140067699,0.5040011498002706,15.0,-0.48529271839959354
2024-07,0.03638393091077501,0.5360915270046736,10.0,-0.49970759609389853
2024-08,0.4231211027738974,1.1379333834660281,20.0,-0.7148122806921307
2024-09,0.47542050946813696,0.9721567715489208,9.0,-0.4967362620807838
2024-10,0.3999411898726475,1.2085010952453532,16.0,-0.8085599053727057
2024-11,0.5205187555142268,1.1488730469031032,14.0,-0.6283542913888764
