z,d,rad,n
campus,2019-01-01,7.757215614469958,13
ring,2019-01-01,6.436142583001126,1480
campus,2019-01-02,3.267726477126629,3
ring,2019-01-02,2.6028397500373246,448
campus,2019-01-03,9.902109150385632,13
ring,2019-01-03,8.680397292486932,1595
campus,2019-01-04,9.457277981328291,13
ring,2019-01-04,8.72635227182108,1517
campus,2019-01-05,6.708059227590329,7
ring,2019-01-05,9.778926276197971,895
campus,2019-01-06,3.823838636349064,13
ring,2019-01-06,0.7577882845408689,774
campus,2019-01-07,3.846715344229774,13
ring,2019-01-07,4.634874691741488,1614
campus,2019-01-08,,0
ring,2019-01-08,2.082524394860351,19
campus,2019-01-09,11.583016356951752,13
ring,2019-01-09,7.233255028155727,1601
campus,2019-01-10,11.158823055980351,13
ring,2019-01-10,7.326982242454022,1295
campus,2019-01-11,,0
ring,2019-01-11,,0
campus,2019-01-12,6.632045854914915,13
ring,2019-01-12,5.6543223310071875,1480
campus,2019-01-13,14.084784586384819,13
ring,2019-01-13,7.56556378443094,1216
campus,2019-01-14,11.680546512975939,13
ring,2019-01-14,7.08176727363207,1618
campus,2019-01-15,21.149287433131754,13
ring,2019-01-15,8.060087249652268,1035
campus,2019-01-16,9.130785942077637,1
ring,2019-01-16,13.122567276263734,433
campus,2019-01-17,5.032014279908669,10
ring,2019-01-17,7.803863852500593,969
campus,2019-01-18,,0
ring,2019-01-18,,0
campus,2019-01-19,9.699158894116634,9
ring,2019-01-19,5.600236674961707,1493
campus,2019-01-20,12.778698207437992,10
ring,2019-01-20,7.901591457213959,1193
campus,2019-01-21,,0
ring,2019-01-21,,0
campus,2019-01-22,7.02528416429247,3
ring,2019-01-22,15.867627766763361,264
campus,2019-01-23,,0
ring,2019-01-23,20.420190837260623,168
campus,2019-01-24,9.010750462156786,13
ring,2019-01-24,5.238969258005315,1533
campus,2019-01-25,11.19861467306911,11
ring,2019-01-25,7.837381202692678,1163
campus,2019-01-26,7.563427005812178,5
ring,2019-01-26,7.011961094615374,1034
campus,2019-01-27,10.946418591669866,9
ring,2019-01-27,8.849837888474015,673
campus,2019-01-28,7.848065941476486,13
ring,2019-01-28,8.29942662246897,890
campus,2019-01-29,7.8237641154320565,13
ring,2019-01-29,5.921371499898551,1618
campus,2019-01-30,17.791210137874423,11
ring,2019-01-30,11.899901781190875,1070
campus,2019-01-31,8.507559566290723,13
ring,2019-01-31,6.913744891165076,1618
campus,2019-02-01,,0
ring,2019-02-01,3.2952084180031327,33
campus,2019-02-02,7.4250289305275015,13
ring,2019-02-02,7.7415726588414895,1366
campus,2019-02-03,,0
ring,2019-02-03,7.7793480574124905,479
campus,2019-02-04,13.652713790186132,13
ring,2019-02-04,18.010196719417365,1615
campus,2019-02-05,10.172398050346283,13
ring,2019-02-05,10.728361183528914,1616
