ym,campus,ring,n_days,diff
2019-01,17.628158932591713,26.560302763598767,12,-8.932143831007053
2019-02,15.698037502352552,22.282311906224308,10,-6.584274403871756
2019-03,17.37707631016705,27.340974628380184,14,-9.963898318213136
2019-04,16.824749660764816,26.828142894709888,17,-10.003393233945072
2019-05,17.465228625293395,27.750263530535094,16,-10.285034905241698
2019-06,18.45154605177637,26.43953860409826,15,-7.9879925523218915
2019-07,16.09517178581892,24.448534613593825,22,-8.353362827774905
2019-08,20.341545780439482,24.657075164176575,20,-4.315529383737093
2019-09,17.286036535735125,28.054128648488216,27,-10.768092112753092
2019-10,16.157908421403086,26.057579176441624,18,-9.899670755038539
2019-11,13.422047749914306,25.55609645218975,19,-12.134048702275443
2019-12,11.970357343874268,28.418555119791204,12,-16.448197775916938
2020-01,14.454851121950073,24.406734515370545,11,-9.951883393420472
2020-02,14.213047971029653,24.457067853043004,9,-10.244019882013351
2020-03,13.68302568578153,23.328647046357343,8,-9.645621360575813
2020-04,11.900289318677524,24.211790199323218,16,-12.311500880645694
2020-05,19.66225975561062,28.52131484988426,20,-8.85905509427364
2020-06,19.522383223205317,26.321596939652082,15,-6.799213716446765
2020-07,18.934186852481258,23.662060239775396,23,-4.727873387294139
2020-08,16.799834209690783,24.82251810670461,23,-8.022683897013827
2020-09,13.747111765270752,25.766329697367514,19,-12.019217932096762
2020-10,15.34485174657961,27.235085857031656,17,-11.890234110452045
2020-11,15.66773393575448,26.512260769548632,22,-10.844526833794152
2020-12,15.830329678541313,26.98777847688051,17,-11.157448798339198
2021-01,16.086253139619622,26.852713043469826,13,-10.766459903850205
2021-02,16.471611968096404,29.926903791875013,5,-13.455291823778609
2021-03,15.049728529306618,26.893466238456355,11,-11.843737709149737
2021-04,18.93252677057946,27.56991458836398,17,-8.637387817784518
2021-05,30.668595350998867,26.960062117537486,9,3.708533233461381
2021-06,28.50951258436863,26.07771119112372,17,2.4318013932449105
2021-07,31.45291533773936,26.07354772014695,21,5.379367617592408
2021-08,28.628464911628697,27.009935042376622,22,1.6185298692520753
2021-09,23.8611097149924,28.334372159374006,25,-4.473262444381607
2021-10,21.138411048416742,25.75238914339386,16,-4.613978094977117
2021-11,25.11592210919552,26.821801756383806,20,-1.7058796471882864
2021-12,22.33177966630556,29.19156304526538,15,-6.859783378959818
2022-01,31.088140327416994,29.98197662548026,17,1.1061637019367332
2022-02,22.27102554907361,27.82930298829315,15,-5.558277439219541
2022-03,28.28263790403827,28.110675988192224,20,0.17196191584604748
2022-04,33.019965022177345,28.962090330580946,16,4.0578746915964
2022-05,32.766948312458815,27.23684568459863,18,5.530102627860185
2022-06,33.21541102165628,27.558153817784333,22,5.657257203871946
2022-07,39.827708057720315,26.455561891006877,17,13.372146166713438
2022-08,30.075344026564444,27.342380827962593,16,2.732963198601851
2022-09,23.490786359506863,27.26760127510262,24,-3.7768149155957573
2022-10,21.46443485093597,28.480394788111326,25,-7.0159599371753565
2022-11,17.83270741959016,28.299829565018463,19,-10.467122145428302
2022-12,30.3085152347371,28.359457123622583,10,1.9490581111145175
2023-01,30.557353172224374,26.166106507183247,12,4.391246665041127
2023-02,32.875119150834244,29.11335745690991,10,3.761761693924335
2023-03,33.09068664767712,29.78332172243858,16,3.307364925238538
2023-04,33.81159444557275,28.147371103288705,14,5.664223342284046
2023-05,31.40467864782706,30.61489290826589,23,0.789785739561168
2023-06,26.266390217245984,29.919587735716156,22,-3.653197518470172
2023-07,30.356405684844987,28.350903310356767,18,2.00550237448822
2023-08,35.79567712437386,28.63847735662683,24,7.157199767747031
2023-09,26.76107799894559,29.68252080348428,20,-2.921442804538689
2023-10,51.50059431646344,29.584468947200833,21,21.91612536926261
2023-11,47.77368706776377,28.61324859531201,16,19.160438472451755
2023-12,52.71023371496389,31.02012132506953,16,21.690112389894363
2024-01,50.451189344021394,35.20957912179999,13,15.241610222221404
2024-02,52.12237734446711,30.937832737673116,16,21.184544606793995
2024-03,57.07734371459536,32.9976674047674,18,24.07967630982796
2024-04,47.5415989506688,30.160288651127242,12,17.381310299541557
2024-05,58.86216367646326,32.03670588246239,13,26.82545779400087
2024-06,47.16526934037313,28.635189638262883,18,18.530079702110246
2024-07,56.343804115726854,29.425265050544994,6,26.91853906518186
2024-08,55.07634017223448,30.56343182478861,25,24.512908347445872
2024-09,51.397670190562856,29.394833197496524,11,22.00283699306633
2024-10,48.359523278619776,30.319343372075686,31,18.04017990654409
2024-11,49.75425179185445,28.783051402661037,14,20.971200389193413
2024-12,49.78111392626265,30.372781997054044,14,19.408331929208604
2025-01,54.275937285034445,34.817650341691234,14,19.45828694334321
2025-02,51.40348696128836,31.526042471425896,14,19.877444489862462
2025-03,46.84548518415514,32.23657241314498,16,14.60891277101016
2025-04,62.37967758110233,40.70151784711559,12,21.67815973398674
2025-05,60.07250704816691,29.240081902855678,14,30.832425145311234
2025-06,55.237456190645815,31.856989203439888,18,23.380466987205928
2025-07,61.14610156617809,31.430258107627928,20,29.71584345855016
2025-08,64.28070689666227,30.639084662523555,20,33.64162223413871
2025-09,50.50729603965226,31.236412643418035,20,19.270883396234225
2025-10,46.703661063539464,30.55133079908093,22,16.152330264458534
2025-11,49.716653428875844,32.78161552860496,16,16.935037900270885
2025-12,65.14810541259375,32.16266521102652,11,32.98544020156723
2026-01,49.52160290075475,32.65978209995315,15,16.861820800801603
2026-02,39.52151361419067,34.066532356199005,17,5.454981257991662
2026-03,59.22166242176542,33.796510708383636,15,25.425151713381787
2026-04,90.5720485908625,31.020090181013646,14,59.55195840984885
2026-05,84.0089572264846,29.17671110011597,12,54.83224612636863
2026-06,83.04218133040298,32.41737001874574,15,50.62481131165724
2026-07,106.65959625954105,32.36267203934996,13,74.29692422019109
2026-08,123.70498383070796,30.283032061831683,19,93.42195176887628
