z,d,rad,n
campus,2019-01-01,,0
ring,2019-01-01,0.4241251235507157,195
campus,2019-01-02,2.812416963057943,8
ring,2019-01-02,1.8367613208402545,593
campus,2019-01-03,3.2905435203325633,8
ring,2019-01-03,2.6589260072476186,1495
campus,2019-01-04,3.2602781150010554,8
ring,2019-01-04,2.786640735152563,1301
campus,2019-01-05,,0
ring,2019-01-05,1.9512269693294737,1507
campus,2019-01-06,3.477744065729299,5
ring,2019-01-06,1.8442093957553012,1456
campus,2019-01-07,2.527917850755229,8
ring,2019-01-07,1.7523537223973065,1542
campus,2019-01-08,5.942012240863082,8
ring,2019-01-08,2.542835961549239,1268
campus,2019-01-09,4.333992999733084,8
ring,2019-01-09,2.1510395997527048,1576
campus,2019-01-10,4.3245384409457825,4
ring,2019-01-10,1.651896529206927,1138
campus,2019-01-11,,0
ring,2019-01-11,0.30969189264721997,36
campus,2019-01-12,1.6662124444942663,8
ring,2019-01-12,2.7492141636263607,1468
campus,2019-01-13,,0
ring,2019-01-13,1.090917433751488,493
campus,2019-01-14,2.3709128908591697,8
ring,2019-01-14,1.7266918229097112,1611
campus,2019-01-15,3.083480600437315,8
ring,2019-01-15,2.115832001427786,1252
campus,2019-01-16,,0
ring,2019-01-16,2.3659766582123303,395
campus,2019-01-17,2.3747816674780133,8
ring,2019-01-17,1.7256898917713135,1313
campus,2019-01-18,,0
ring,2019-01-18,,0
campus,2019-01-19,1.5176476219670982,7
ring,2019-01-19,1.0139659401350358,1551
campus,2019-01-20,3.3352502067538357,7
ring,2019-01-20,1.3311343168580818,1119
campus,2019-01-21,,0
ring,2019-01-21,,0
campus,2019-01-22,,0
ring,2019-01-22,4.170823377464564,160
campus,2019-01-23,,0
ring,2019-01-23,0.8137707933766991,786
campus,2019-01-24,1.6986608079611718,7
ring,2019-01-24,0.9170541540283879,1563
campus,2019-01-25,,0
ring,2019-01-25,2.741191179615922,614
campus,2019-01-26,,0
ring,2019-01-26,0.9175008431656142,89
campus,2019-01-27,,0
ring,2019-01-27,1.9148176186168309,582
campus,2019-01-28,1.7711115953945877,8
ring,2019-01-28,1.8195597438883184,1120
campus,2019-01-29,2.405477367710359,8
ring,2019-01-29,1.7489936477395343,1384
campus,2019-01-30,4.081505298614502,1
ring,2019-01-30,3.4141945243654863,676
campus,2019-01-31,2.3993969502425427,8
ring,2019-01-31,1.7433055090480636,1611
campus,2019-02-01,,0
ring,2019-02-01,0.9184932430350343,992
campus,2019-02-02,1.5020940754968342,8
ring,2019-02-02,1.3748695678403422,1365
campus,2019-02-03,,0
ring,2019-02-03,0.8291957837611886,61
campus,2019-02-04,3.0594454307367305,8
ring,2019-02-04,3.411616124033319,1611
campus,2019-02-05,3.6411007340591737,8
ring,2019-02-05,3.483065506514567,1176
campus,2019-02-06,2.583784139510428,8
ring,2019-02-06,2.222243479469218,1611
campus,2019-02-07,,0
ring,2019-02-07,0.49750631580511795,212
campus,2019-02-08,2.672602973716094,8
ring,2019-02-08,2.3187202063097,1597
campus,2019-02-09,2.9308616394453706,8
ring,2019-02-09,2.1399083964571073,1586
campus,2019-02-10,3.9412794691501274,8
ring,2019-02-10,3.1143630422368025,1583
campus,2019-02-11,3.4521746871495007,8
ring,2019-02-11,2.124770421611286,1158
campus,2019-02-12,3.6205414991143723,3
ring,2019-02-12,2.8131599947623633,789
campus,2019-02-13,,0
ring,2019-02-13,1.0574787805256114,251
campus,2019-02-14,4.9605751468718635,6
ring,2019-02-14,6.409591879481453,340
campus,2019-02-15,4.360625021478049,6
ring,2019-02-15,4.958901976807178,331
