ym,campus,ring,n_days,diff
2019-01,139.11809636231987,31.52735078105826,22.0,107.59074558126161
2019-09,18.607112450705365,3.8935758956623308,6.0,14.713536555043035
2019-10,29.63871631365695,5.222144617467269,12.0,24.41657169618968
2019-11,111.66641976394894,13.982076841680886,12.0,97.68434292226806
2019-12,93.18415944391846,17.05164657759482,17.0,76.13251286632364
2020-01,108.59314297850264,21.878040282542518,17.0,86.71510269596013
2020-10,23.3523180096317,6.719212173496538,13.0,16.63310583613516
2020-11,77.43864373231462,6.554526625286477,16.0,70.88411710702815
2020-12,12.758256695352241,7.385900204997991,14.0,5.37235649035425
2021-01,93.38113636568369,25.809627056535014,20.0,67.57150930914867
2021-10,32.75275176281187,8.585544499290933,10.0,24.167207263520936
2021-11,57.17657693244222,5.255885633394448,14.0,51.92069129904777
2021-12,168.7021697358805,31.655971757511683,28.0,137.0461979783688
2022-01,198.43813727193117,29.958562062291296,19.0,168.47957520963988
2022-10,26.366027768998286,4.689225023825434,17.0,21.676802745172854
2022-11,25.527088190387623,4.564685603660667,12.0,20.962402586726956
2022-12,168.0878009548435,31.841839497026005,23.0,136.2459614578175
2023-01,187.74916191998673,48.57339141857475,14.0,139.175770501412
2023-10,34.49804201506735,6.961458509434554,16.0,27.536583505632795
2023-11,130.28774195921315,20.53357504194124,7.0,109.7541669172719
2023-12,119.91020647477276,48.18647417250286,24.0,71.7237323022699
2024-01,190.8378665337031,38.97810264594029,23.0,151.85976388776282
2024-10,27.297972475070072,5.466723922682204,19.0,21.83124855238787
2024-11,37.95162781222035,8.997131812488128,14.0,28.954495999732224
2024-12,79.244412894533,19.58766004238053,21.0,59.656752852152465
2025-01,153.36067224993917,26.699711270736707,20.0,126.66096097920246
2025-09,25.47529755442976,4.42863932734679,5.0,21.04665822708297
2025-10,29.041325214802974,4.761995797459979,8.0,24.279329417342996
2025-11,97.17255461669444,20.17308074607766,18.0,76.99947387061678
2025-12,101.58182394073671,18.7402047395743,19.0,82.84161920116242
2026-01,137.73907099000365,47.232532302923296,21.0,90.50653868708036
