ym,campus,ring,n_days,diff
2019-01,21.07345237857831,7.058428281711237,23,14.015024096867073
2019-02,25.102565330876768,9.671202049493676,23,15.431363281383092
2019-03,25.146198528119836,6.643606683929608,26,18.502591844190228
2019-04,23.21778599200862,6.131188813159789,19,17.08659717884883
2019-05,23.588537865523733,6.37790687858625,19,17.21063098693748
2019-06,22.740902495463423,6.119487302304171,9,16.62141519315925
2019-07,22.41930839750502,5.817890826058859,21,16.601417571446163
2019-08,20.77566195725966,6.079123515733583,20,14.696538441526078
2019-09,23.400380099990535,6.853340055988023,21,16.54704004400251
2019-10,22.282554673724935,6.497380834134803,22,15.785173839590133
2019-11,22.048212540216287,6.737510098986994,23,15.310702441229292
2019-12,23.94674538546928,7.994937270268713,27,15.951808115200567
2020-01,29.120766807153277,8.918993635392114,15,20.20177317176116
2020-02,24.244165904451123,6.6971879615682415,26,17.546977942882883
2020-03,19.25001773865703,5.989134198750849,27,13.26088353990618
2020-04,13.09566165713862,6.687086013827597,22,6.408575643311024
2020-05,11.433157168765074,5.958267090212699,18,5.4748900785523755
2020-06,16.824252515335246,6.088268210730231,13,10.735984304605015
2020-07,12.786860052459698,6.329685160665489,12,6.4571748917942084
2020-08,15.127684295880638,6.415772898571093,18,8.711911397309546
2020-09,17.031238916919566,6.727364372198638,23,10.303874544720928
2020-10,16.21365502459855,6.905073742443389,25,9.30858128215516
2020-11,14.050517884659161,6.079103739454195,22,7.9714141452049665
2020-12,10.591734335601501,6.3992406219937585,30,4.1924937136077425
2021-01,10.419998185056762,4.332082669198716,28,6.087915515858047
2021-02,12.242227554321289,6.127509006021285,19,6.114718548300004
2021-03,16.632435424744134,7.097572657802051,23,9.534862766942084
2021-04,18.104972089950007,7.80962992122041,18,10.295342168729597
2021-05,20.63575603660189,7.7691762487448095,18,12.86657978785708
2021-06,29.333481042171236,6.332224971758031,11,23.001256070413206
2021-07,26.435637846983305,7.593067055568985,20,18.842570791414317
2021-08,24.632432823143315,7.825663499054615,20,16.806769324088698
2021-09,27.028730748422127,7.981088265334632,14,19.047642483087493
2021-10,27.430909799240734,7.560057577178624,23,19.870852222062112
2021-11,36.9202638770881,10.539402827068303,21,26.380861050019796
2021-12,29.656006310717892,8.194297142780034,28,21.461709167937858
2022-01,31.90587666105516,9.046917431483964,28,22.858959229571198
2022-02,36.77438443187046,10.71748721761347,24,26.05689721425699
2022-03,30.732683804326328,8.225142745506513,21,22.507541058819815
2022-04,27.815600859309136,8.119184115827412,24,19.696416743481723
2022-05,25.645414615434316,8.553977903451713,21,17.091436711982603
2022-06,32.61197872795535,7.233607511045803,15,25.37837121690955
2022-07,28.429079911065482,7.226752675286149,13,21.202327235779332
2022-08,29.277627387976203,7.412029487001567,12,21.865597900974635
2022-09,31.500215179770688,7.509525177469667,25,23.990690002301022
2022-10,30.605305271967016,8.252851949753584,23,22.35245332221343
2022-11,30.0098058447228,7.9269997701636745,24,22.082806074559123
2022-12,30.827185594517708,7.887757949052949,28,22.93942764546476
2023-01,43.15959672329843,10.7969777833907,27,32.362618939907726
2023-02,42.32257887022405,10.088814557427504,20,32.233764312796545
2023-03,38.14547485124946,9.691290282665285,27,28.454184568584175
2023-04,32.7684867997374,8.062794744567851,19,24.70569205516955
2023-05,30.14063422326689,8.566215870387236,15,21.574418352879654
2023-06,38.32534787757847,7.996452136392118,17,30.328895741186354
2023-07,30.2640031462624,8.164413677578542,14,22.09958946868386
2023-08,32.06565888910647,7.860531250962666,22,24.205127638143807
2023-09,34.375280548322316,7.920046634745583,18,26.455233913576734
2023-10,35.649287671381884,8.509187549093225,27,27.140100122288658
2023-11,38.66180071736326,9.367435563045019,26,29.294365154318243
2023-12,40.172406523928,18.6597392294142,8,21.512667294513797
2024-01,76.47980239829728,17.66801871772799,5,58.81178368056929
2024-02,38.0847425901457,21.652418425609298,5,16.432324164536404
2024-03,36.744761916434406,9.12142627506186,23,27.623335641372545
2024-04,31.388093633620258,9.298802886740425,15,22.089290746879833
2024-05,29.2272878291677,7.4477517539187446,18,21.779536075248956
2024-06,31.40519328655587,7.31308760097096,14,24.09210568558491
2024-07,26.922478841977828,7.01124600977755,6,19.911232832200277
2024-08,28.71648646031738,8.226778271293798,15,20.48970818902358
2024-09,28.100720147488534,7.128901704865432,7,20.971818442623103
2024-10,31.37969373381964,7.657080986166631,16,23.72261274765301
2024-11,36.21288836136116,9.376916420680747,13,26.835971940680412
2024-12,42.21302229941088,9.55798813282545,26,32.65503416658543
2025-01,43.786580499328004,10.265747035390158,27,33.52083346393785
2025-02,49.08026439837974,11.494429886498056,28,37.585834511881686
2025-03,42.93401005126704,9.376424595278277,23,33.55758545598876
2025-04,36.60148722723723,9.390993452208944,24,27.210493775028283
2025-05,32.89081845933168,9.224314621408006,18,23.666503837923678
2025-06,40.2265308937757,9.17397775401696,14,31.052553139758743
2025-07,33.22437307380495,8.89147234911468,10,24.33290072469027
2025-08,27.219093806529177,8.592760833788086,17,18.62633297274109
2025-09,29.80523826989404,8.359121932550815,18,21.446116337343227
2025-10,35.72675581009868,9.820854816980017,17,25.905900993118664
2025-11,38.948538312801475,10.11203970182541,23,28.836498610976065
2025-12,46.284844668491466,10.444578733507278,20,35.84026593498419
2026-01,40.74317478489232,9.158788469017992,27,31.584386315874326
2026-02,39.48192927483285,11.966919004064152,23,27.5150102707687
2026-03,35.764280312918984,9.850735724092754,22,25.91354458882623
2026-04,36.03971215049819,9.425317846564262,19,26.614394303933928
2026-05,36.97213420035348,8.944635167050142,18,28.027499033303336
2026-06,41.39698620286099,9.8121626057063,11,31.58482359715469
2026-07,47.641006692880154,9.25659800293186,14,38.384408689948295
2026-08,37.89186211989744,10.335269318871873,14,27.556592801025566
