ym,campus,ring,n_days,diff
2019-04,4.170202184784356,4.148175514718831,10.0,0.02202667006552428
2019-06,3.771461065666217,4.662899327779337,5.0,-0.8914382621131205
2019-07,3.685774821233756,3.763751992914949,6.0,-0.077977171681193
2019-08,3.288134108241994,3.6464588844374037,15.0,-0.3583247761954098
2019-09,2.787356814120481,3.989115990462361,14.0,-1.2017591763418798
2019-10,3.2278621530887017,3.658444142991337,5.0,-0.4305819899026351
2019-11,2.2855965533335323,1.7986719608306885,6.0,0.4869245925028438
2019-12,2.400854373659695,2.053119082638509,10.0,0.34773529102118594
2020-01,1.9272345919935525,0.9872743492970077,5.0,0.9399602426965448
2020-03,2.689860799985533,1.1636199708437327,5.0,1.5262408291418001
2020-04,2.6842931599892896,2.177209037848409,5.0,0.5070841221408808
2020-05,3.8294107370971897,3.10091265511284,8.0,0.7284980819843496
2020-07,1.2603375200934255,2.42024368025118,9.0,-1.1599061601577545
2020-08,0.9664141720490074,3.2667905367115164,15.0,-2.300376364662509
2020-11,0.9955169503534094,3.8775956849025346,10.0,-2.8820787345491254
2021-01,1.123142502660207,4.233072210776991,6.0,-3.109929708116784
2021-03,0.9324705820791921,2.7144989558472705,8.0,-1.7820283737680784
2021-05,0.8746454576459164,3.3215221567434114,6.0,-2.446876699097495
2021-06,1.3156127099046868,2.4180769677418636,7.0,-1.1024642578371768
2021-07,0.6893127126997688,2.0925101546181235,11.0,-1.4031974419183548
2021-08,0.9253358002939455,3.448367150076476,13.0,-2.5230313497825305
2021-09,0.7385670421317372,3.227140425755992,20.0,-2.4885733836242547
2021-10,1.453191597821472,3.6448557815394413,5.0,-2.191664183717969
2021-11,0.6831860479150925,1.689661748768002,5.0,-1.0064757008529095
2022-03,3.034550245149328,2.4260091019438073,7.0,0.6085411432055206
2022-04,3.1081869659990518,4.061607073118157,11.0,-0.9534201071191055
2022-05,1.7628055921820707,1.420831561088562,5.0,0.34197403109350866
2022-07,3.487390507911814,4.058680594130457,13.0,-0.5712900862186427
2022-08,2.730775626705392,2.7899812425008292,13.0,-0.05920561579543726
2022-09,3.207846680127428,3.283469271220885,11.0,-0.07562259109345693
2022-10,3.6378837755828095,3.4938959986264853,9.0,0.14398777695632425
2022-11,2.992509841778036,1.4859757200783732,9.0,1.5065341216996626
2023-01,2.016817790084048,2.2753460323055714,22.0,-0.2585282422215234
2023-03,3.745615857895427,1.021423239137495,6.0,2.724192618757932
2023-04,3.324320175202215,3.605896339728713,11.0,-0.28157616452649803
2023-05,3.775289602325512,3.245953030733808,9.0,0.529336571591704
2023-06,3.730000570999438,3.9257736637283225,6.0,-0.19577309272888455
2023-07,3.192757740571506,3.976357742709906,13.0,-0.7836000021384
2023-08,2.6601819341216455,3.2489312422606758,12.0,-0.5887493081390303
2023-09,3.8128196861787274,4.098322741530342,17.0,-0.28550305535161424
2023-10,2.9870884441977066,4.35463137434268,9.0,-1.3675429301449733
2023-11,3.2645070840159653,2.2148675528505892,11.0,1.0496395311653761
2023-12,2.914547879487385,4.110604661872429,8.0,-1.1960567823850443
2024-02,3.129363385819196,4.1770022435339085,8.0,-1.0476388577147127
2024-03,3.5161101028188835,1.2598725546286071,6.0,2.2562375481902763
2024-04,3.665625506236141,2.2015726566314697,7.0,1.4640528496046712
2024-05,2.626753560207632,3.2710342074978036,5.0,-0.6442806472901714
2024-07,2.4585818230296694,1.9296805282130753,7.0,0.5289012948165941
2024-08,3.9616505846216903,4.999125334858501,18.0,-1.037474750236811
2024-09,4.609431895870848,4.641121128108989,13.0,-0.031689232238141685
2024-10,4.016535013704398,5.302098008722119,9.0,-1.2855629950177212
2024-11,5.2768677553717875,2.104362045803331,6.0,3.1725057095684566
2025-01,3.5006783522174456,4.225768714476418,5.0,-0.7250903622589724
2025-03,3.9704447847683983,4.790863459453192,6.0,-0.8204186746847935
2025-04,3.9249256096605096,3.072461690577201,6.0,0.8524639190833088
2025-07,3.501012871429581,4.8860143507397975,12.0,-1.3850014793102163
2025-08,3.6111506594634784,5.042645859588704,13.0,-1.4314952001252252
2025-09,5.061802387237549,5.673629213012278,11.0,-0.6118268257747292
2025-10,3.8032302553228945,4.575017241207004,6.0,-0.7717869858841091
2025-11,3.8159776726581787,5.589235152417424,11.0,-1.7732574797592453
2026-05,3.8507311433686136,1.4182540760816786,8.0,2.4324770672869347
2026-07,4.114815271702918,4.2762424678739075,11.0,-0.16142719617098944
2026-08,2.779470681071468,3.3777834415435786,9.0,-0.5983127604721106
