site_id,datetime_utc,product_id,sensor,local_solar_hour,t_bg_k,t_bg_sd_k,n_valid_bg,n_total_bg,scene_cloud_cover,sun_elev_deg,ta_c,td_c,rh_pct,wind_ms,q_kgkg,tw_c,capacity_mw,capacity_basis,capacity_tier,n_valid_poly,n_total_poly,n_polygons,delta_t_k,valid_frac_poly,cooling_arch,pue_assumed,site_tier,area_ha,it_mw,density,log_it_mw,tier_a
colossus_memphis,2022-08-25T17:00:07+00:00,ECOv002_L2T_LSTE_23457_009_15SYU_20220825T170007_0712_02,ECOSTRESS_L2T_LSTE_v002,10.992,303.339,3.968,1770,1943,20.19,61.973,27.8891,21.1363,66.7548,1.5079,0.0157,23.1399,0.5,placeholder,A2,24,24,1,6.222,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2022-08-29T15:23:32+00:00,ECOv002_L2T_LSTE_23518_009_16SBD_20220829T152332_0712_02,ECOSTRESS_L2T_LSTE_v002,9.382,301.909,2.476,1822,1934,5.21,45.862,28.5538,23.7755,75.3932,2.4422,0.0184,25.0595,0.5,placeholder,A2,24,24,1,2.583,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2022-10-04T17:28:02+00:00,ECOv002_L2T_LSTE_24081_007_16SBD_20221004T172802_0712_02,ECOSTRESS_L2T_LSTE_v002,11.457,303.603,3.587,1934,1934,0.0,50.512,23.2573,8.0207,37.673,1.2885,0.0067,14.591,0.5,placeholder,A2,24,24,1,2.882,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2022-10-08T15:52:02+00:00,ECOv002_L2T_LSTE_24142_007_15SYU_20221008T155202_0712_02,ECOSTRESS_L2T_LSTE_v002,9.857,298.529,2.626,1943,1943,0.0,41.017,17.5083,3.404,39.0269,3.0016,0.0048,10.1657,0.5,placeholder,A2,24,24,1,0.876,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2022-10-11T15:04:04+00:00,ECOv002_L2T_LSTE_24188_007_15SYU_20221011T150404_0712_02,ECOSTRESS_L2T_LSTE_v002,9.057,293.097,1.216,1943,1943,0.0,33.23,21.538,7.3672,40.0027,3.2443,0.0064,13.5697,0.5,placeholder,A2,24,24,1,-0.769,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2022-10-12T14:15:47+00:00,ECOv002_L2T_LSTE_24203_007_15SYU_20221012T141547_0712_02,ECOSTRESS_L2T_LSTE_v002,8.253,295.805,1.181,1943,1943,0.0,24.838,20.6743,11.6289,56.1616,3.7071,0.0085,15.1093,0.5,placeholder,A2,24,24,1,-0.17699999999999996,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2022-10-17T19:58:05+00:00,ECOv002_L2T_LSTE_24284_010_16SBD_20221017T195805_0712_01,ECOSTRESS_L2T_LSTE_v002,13.958,293.123,2.036,1934,1934,0.0,35.914,15.731,-1.142,31.5167,4.4065,0.0035,7.7897,0.5,placeholder,A2,24,24,1,0.8409999999999999,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2022-10-21T18:22:55+00:00,ECOv002_L2T_LSTE_24345_008_15SYU_20221021T182255_0712_01,ECOSTRESS_L2T_LSTE_v002,12.372,301.541,3.959,1943,1943,0.0,43.558,21.9327,11.1678,50.43,3.2027,0.0083,15.422,0.5,placeholder,A2,24,24,1,1.168,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2022-10-25T16:48:13+00:00,ECOv002_L2T_LSTE_24406_011_16SBD_20221025T164813_0712_01,ECOSTRESS_L2T_LSTE_v002,10.793,294.465,1.891,1934,1934,0.0,41.177,14.3713,11.7885,84.4791,5.0415,0.0086,12.6164,0.5,placeholder,A2,24,24,1,0.206,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2022-11-30T18:59:52+00:00,ECOv002_L2T_LSTE_24966_007_15SYU_20221130T185952_0712_02,ECOSTRESS_L2T_LSTE_v002,12.987,285.63,1.21,1943,1943,0.0,30.966,7.2494,-5.1535,40.9704,2.6323,0.0026,2.0258,0.5,placeholder,A2,24,24,1,0.438,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2022-12-17T19:55:12+00:00,ECOv002_L2T_LSTE_25230_012_16SBD_20221217T195512_0710_01,ECOSTRESS_L2T_LSTE_v002,13.91,284.525,1.055,1934,1934,0.0,25.212,6.4914,-4.5346,45.2215,4.4562,0.0027,1.7216,0.5,placeholder,A2,24,24,1,-1.101,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-01-26T20:29:58+00:00,ECOv002_L2T_LSTE_25851_007_15SYU_20230126T202958_0712_02,ECOSTRESS_L2T_LSTE_v002,14.489,281.028,3.398,1943,1943,0.0,27.022,5.6151,-4.7981,47.0967,4.0313,0.0027,1.1206,0.5,placeholder,A2,24,24,1,1.707,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-01-30T18:52:08+00:00,ECOv002_L2T_LSTE_25912_007_15SYU_20230130T185208_0710_01,ECOSTRESS_L2T_LSTE_v002,12.859,281.962,0.868,1943,1943,0.0,36.342,2.7196,-0.7,78.1957,3.5432,0.0036,0.7983,0.5,placeholder,A2,24,24,1,0.311,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
