plant_id,period_start,period_end,resolution,unit_label,outlet_id,pollutant,metric,value,unit,basis,source_url,source_pdf_page,source_sha256,reconciliation_status,notes
shengle,2021-01-01,2021-12-31,annual,unit_1,,SO2,reported_emission_mass,154.25,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b57e41aaca017e43942990452e,11,5a287410950564e9014fa137e4bb0492f8543c2cba0ff02cd3ac51f52d4ae5dd,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2021-01-01,2021-12-31,annual,unit_2,,SO2,reported_emission_mass,165.61,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b57e41aaca017e43942990452e,11,5a287410950564e9014fa137e4bb0492f8543c2cba0ff02cd3ac51f52d4ae5dd,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2021-01-01,2021-12-31,annual,whole_plant,,SO2,reported_emission_mass,319.86,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b57e41aaca017e43942990452e,11,5a287410950564e9014fa137e4bb0492f8543c2cba0ff02cd3ac51f52d4ae5dd,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2021-01-01,2021-12-31,annual,unit_1,,NOx,reported_emission_mass,200.58,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b57e41aaca017e43942990452e,11,5a287410950564e9014fa137e4bb0492f8543c2cba0ff02cd3ac51f52d4ae5dd,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2021-01-01,2021-12-31,annual,unit_2,,NOx,reported_emission_mass,251.53,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b57e41aaca017e43942990452e,11,5a287410950564e9014fa137e4bb0492f8543c2cba0ff02cd3ac51f52d4ae5dd,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2021-01-01,2021-12-31,annual,whole_plant,,NOx,reported_emission_mass,452.11,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b57e41aaca017e43942990452e,11,5a287410950564e9014fa137e4bb0492f8543c2cba0ff02cd3ac51f52d4ae5dd,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2021-01-01,2021-12-31,annual,unit_1,,particulate_matter,reported_emission_mass,13.74,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b57e41aaca017e43942990452e,11,5a287410950564e9014fa137e4bb0492f8543c2cba0ff02cd3ac51f52d4ae5dd,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2021-01-01,2021-12-31,annual,unit_2,,particulate_matter,reported_emission_mass,16.10,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b57e41aaca017e43942990452e,11,5a287410950564e9014fa137e4bb0492f8543c2cba0ff02cd3ac51f52d4ae5dd,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2021-01-01,2021-12-31,annual,whole_plant,,particulate_matter,reported_emission_mass,29.84,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b57e41aaca017e43942990452e,11,5a287410950564e9014fa137e4bb0492f8543c2cba0ff02cd3ac51f52d4ae5dd,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
