plant_id,period_start,period_end,resolution,unit_label,outlet_id,pollutant,metric,value,unit,basis,source_url,source_pdf_page,source_sha256,reconciliation_status,notes
shengle,2022-01-01,2022-12-31,annual,unit_1,,SO2,reported_emission_mass,172.84,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402875b58f247fc0018f2cab766657c1,13,e5ea5cd5183a8b0a8e140e90aa4bef9a19d818a98f6beb5b737b726a0e1183e2,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2022-01-01,2022-12-31,annual,unit_2,,SO2,reported_emission_mass,137.69,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402875b58f247fc0018f2cab766657c1,13,e5ea5cd5183a8b0a8e140e90aa4bef9a19d818a98f6beb5b737b726a0e1183e2,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2022-01-01,2022-12-31,annual,whole_plant,,SO2,reported_emission_mass,310.53,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402875b58f247fc0018f2cab766657c1,13,e5ea5cd5183a8b0a8e140e90aa4bef9a19d818a98f6beb5b737b726a0e1183e2,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2022-01-01,2022-12-31,annual,unit_1,,NOx,reported_emission_mass,242.79,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402875b58f247fc0018f2cab766657c1,13,e5ea5cd5183a8b0a8e140e90aa4bef9a19d818a98f6beb5b737b726a0e1183e2,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2022-01-01,2022-12-31,annual,unit_2,,NOx,reported_emission_mass,229.90,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402875b58f247fc0018f2cab766657c1,13,e5ea5cd5183a8b0a8e140e90aa4bef9a19d818a98f6beb5b737b726a0e1183e2,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2022-01-01,2022-12-31,annual,whole_plant,,NOx,reported_emission_mass,472.69,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402875b58f247fc0018f2cab766657c1,13,e5ea5cd5183a8b0a8e140e90aa4bef9a19d818a98f6beb5b737b726a0e1183e2,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2022-01-01,2022-12-31,annual,unit_1,,particulate_matter,reported_emission_mass,13.28,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402875b58f247fc0018f2cab766657c1,13,e5ea5cd5183a8b0a8e140e90aa4bef9a19d818a98f6beb5b737b726a0e1183e2,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2022-01-01,2022-12-31,annual,unit_2,,particulate_matter,reported_emission_mass,11.99,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402875b58f247fc0018f2cab766657c1,13,e5ea5cd5183a8b0a8e140e90aa4bef9a19d818a98f6beb5b737b726a0e1183e2,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2022-01-01,2022-12-31,annual,whole_plant,,particulate_matter,reported_emission_mass,25.27,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402875b58f247fc0018f2cab766657c1,13,e5ea5cd5183a8b0a8e140e90aa4bef9a19d818a98f6beb5b737b726a0e1183e2,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
