plant_id,period_start,period_end,resolution,unit_label,outlet_id,pollutant,metric,value,unit,basis,source_url,source_pdf_page,source_sha256,reconciliation_status,notes
shengle,2025-01-01,2025-12-31,annual,unit_1,,SO2,reported_emission_mass,202.97,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b59babb33a019bb04463b53c26,29,b6de81d974208f656e4181ac8544ea21bad7b58086cccca6ada9fb867bb7aa95,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2025-01-01,2025-12-31,annual,unit_2,,SO2,reported_emission_mass,202.19,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b59babb33a019bb04463b53c26,29,b6de81d974208f656e4181ac8544ea21bad7b58086cccca6ada9fb867bb7aa95,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2025-01-01,2025-12-31,annual,whole_plant,,SO2,reported_emission_mass,405.16,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b59babb33a019bb04463b53c26,29,b6de81d974208f656e4181ac8544ea21bad7b58086cccca6ada9fb867bb7aa95,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2025-01-01,2025-12-31,annual,unit_1,,NOx,reported_emission_mass,317.29,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b59babb33a019bb04463b53c26,29,b6de81d974208f656e4181ac8544ea21bad7b58086cccca6ada9fb867bb7aa95,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2025-01-01,2025-12-31,annual,unit_2,,NOx,reported_emission_mass,317.50,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b59babb33a019bb04463b53c26,29,b6de81d974208f656e4181ac8544ea21bad7b58086cccca6ada9fb867bb7aa95,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2025-01-01,2025-12-31,annual,whole_plant,,NOx,reported_emission_mass,634.79,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b59babb33a019bb04463b53c26,29,b6de81d974208f656e4181ac8544ea21bad7b58086cccca6ada9fb867bb7aa95,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2025-01-01,2025-12-31,annual,unit_1,,particulate_matter,reported_emission_mass,27.20,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b59babb33a019bb04463b53c26,29,b6de81d974208f656e4181ac8544ea21bad7b58086cccca6ada9fb867bb7aa95,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2025-01-01,2025-12-31,annual,unit_2,,particulate_matter,reported_emission_mass,22.15,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b59babb33a019bb04463b53c26,29,b6de81d974208f656e4181ac8544ea21bad7b58086cccca6ada9fb867bb7aa95,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
shengle,2025-01-01,2025-12-31,annual,whole_plant,,particulate_matter,reported_emission_mass,49.35,metric_tonne,operator_annual_monitoring_report,https://sthjt.nmg.gov.cn/qyzxjc/PollutionMonitor/publishDownFile.action?fileId=402861b59babb33a019bb04463b53c26,29,b6de81d974208f656e4181ac8544ea21bad7b58086cccca6ada9fb867bb7aa95,matches,Whole-plant totals overlap unit rows; no campus attribution; not hourly or daily.
