ym,VV:structure,VH:structure
2018-01,-13.393403146347543,-24.781327083104845
2018-02,-13.349956029816784,-24.37507503237941
2018-03,-13.222508307056817,-23.88505459440668
2018-04,-12.848043601342326,-23.806361723129484
2018-05,-12.298878732170538,-22.864410910686747
2018-06,-12.32286498120088,-21.225942551508453
2018-07,-7.82460649975829,-16.07164199137682
2018-08,-9.608270624583293,-16.236063631893778
2018-09,-10.64986260964459,-17.72195436444875
2018-10,-12.470075407205924,-22.399060834275815
2018-11,-13.215120052899834,-24.264696348933875
2018-12,-13.126779885959682,-25.14922696464059
2019-01,-13.118331816660442,-24.964481279808208
2019-02,-12.739046942872946,-24.645709741335125
2019-03,-12.70114828358299,-22.935990826403938
2019-04,-10.949625236697315,-21.746347790647903
2019-05,-11.828925514471138,-22.299944962201344
2019-06,-11.49932055986685,-20.966746919777073
2019-07,-10.720147850807043,-20.12147101852402
2019-08,-10.821427024780586,-18.278406422316788
2019-09,-9.85766295238825,-17.342089651496188
2019-10,-12.010076426346942,-21.91215785632022
2019-11,-12.200641625515374,-23.229312341327116
2019-12,-12.553439146807207,-25.75651209840709
2020-01,-12.576633963465838,-24.770626660433464
2020-02,-13.228000197981851,-24.43932049306201
2020-03,-12.67498135698416,-23.25906013894564
2020-04,-12.520067602591016,-22.2966070318837
2020-05,-11.285665398118384,-21.19827470255452
2020-06,-10.607144985817287,-20.869531244594643
2020-07,-9.804688566330071,-19.728803680875423
2020-08,-9.781973136322335,-19.38978326124311
2020-09,-11.215565054531252,-20.690276467938183
2020-10,-11.535778382824798,-22.180213582759865
2020-11,-11.368579918993753,-23.019275503221618
2020-12,-12.310194932205077,-24.064248663069876
2021-01,-12.621740637624404,-24.588380153734864
2021-02,-12.371254593876142,-23.504515390581908
2021-03,-11.824734849939563,-23.02811339096381
2021-04,-11.534444744227406,-22.409349979241956
2021-05,-10.696213478736006,-21.832425639681997
2021-06,-9.293424341167636,-20.997324205752008
2021-07,-8.24166088323567,-19.865199652920477
2021-08,-7.052538950207971,-18.07864130530659
2021-09,-7.812905296406336,-18.87948578080351
2021-10,-7.359336906565724,-18.35166556303368
2021-11,-6.292027230921075,-17.564307249680773
2021-12,-6.979054707493257,-17.618538670269082
2022-01,-6.469746817434693,-17.745361685403033
2022-02,-6.941158542754446,-17.990105805350602
2022-03,-5.116805902960197,-16.35924907590982
2022-04,-5.5288871110546625,-16.75066357537198
2022-05,-5.48025502001543,-16.4325680560358
2022-06,-4.186629095846812,-15.813057245782725
2022-07,-4.281268700374245,-14.873051666096025
2022-08,-4.777828961810296,-15.041647536418004
2022-09,-4.515186429533323,-14.838975024664496
2022-10,-4.652962238138977,-15.475938257827314
2022-11,-4.338062637553715,-15.998014304577511
2022-12,-4.387940373959518,-15.883924237850447
2023-01,-4.074489862492578,-15.421261489462143
2023-02,-3.617310344079411,-15.275040338998403
2023-03,-3.925375099881743,-15.53205435099562
2023-04,-4.085074656134635,-14.831316968456555
2023-05,-3.07400677011165,-14.51432533344204
2023-06,-3.007286183944905,-14.844111483749357
2023-07,-1.8617501027258931,-13.954781742352372
2023-08,-2.6702939021070415,-14.20125324861927
2023-09,-2.495474163106363,-14.13215994776444
2023-10,-2.919080973140754,-14.811866402697364
2023-11,-2.5611688962099883,-14.955307799246714
2023-12,-2.1125645607837353,-14.63325003847844
2024-01,-3.120475585588523,-15.309677814575316
2024-02,-3.5195935564997542,-15.53917662904379
2024-03,-2.7536996627765107,-14.798178519706624
2024-04,-3.1740625687693496,-14.343627054461209
2024-05,-1.8436309581018335,-13.760958022048062
2024-06,-1.2410660787004757,-13.397681458625971
2024-07,-1.3379118872925986,-13.337274268621458
2024-08,-1.0175031257991272,-12.542322017382752
2024-09,-0.4677575196145965,-12.803293961458415
2024-10,-0.5971857135332662,-13.0920298631209
2024-11,-1.5410216861522,-13.502596922153224
2024-12,-1.2202567681961285,-13.594779578637745
2025-01,-0.8132344528985602,-13.62433837753565
2025-02,-0.7116199634179141,-13.688922430120794
2025-03,-0.963311138394938,-13.54350774888512
2025-04,-1.439838489519814,-13.05881057801663
2025-05,-1.153923201371965,-12.9558945222587
2025-06,-1.134603105074421,-13.319752867498142
2025-07,-0.6113545532534262,-12.678221550576268
2025-08,-0.2767923657770354,-12.204754184536972
2025-09,-0.8802457459691575,-13.070589019378373
2025-10,-0.2143040786791834,-12.793513779082714
2025-11,-1.1916884045997012,-13.222714158727683
2025-12,-1.5850059828546783,-13.811448886526463
2026-01,-1.8154806062813569,-13.774592419199264
2026-02,-1.5830047738425226,-13.515773606865912
2026-03,-1.296156968316441,-13.27714563044167
2026-04,-1.4890450229005885,-13.604591646693798
2026-05,-0.3684987583137542,-13.310570075744762
2026-08,-0.9521099755721776,-12.735667390387269
2026-09,-1.6794468355756336,-13.224418040550542
