name,d,VV,VH
phase2_south_block1,2022-02-02,-16.184285420806425,-24.849815134819842
phase2_south_block2,2022-02-02,-11.5361414847794,-19.062078962790675
phase2_south_block3,2022-02-02,-12.874792224735625,-20.40100178352244
phase2_south_block4,2022-02-02,-15.148202462053879,-22.916876721499023
phase2_south_block5,2022-02-02,-12.940958123433651,-19.731673100030008
phase2_south_block6,2022-02-02,-12.740988661665792,-19.65450544485153
phase1_block1,2022-02-14,-12.820475073363408,-20.268191546131785
phase1_block2,2022-02-14,-15.358295404411946,-22.601667890679668
phase2_mid_block1,2022-02-14,-15.956427482766088,-27.2608187269705
phase2_mid_block2,2022-02-14,-12.529922851496304,-19.552051389540164
phase2_mid_block3,2022-02-14,-12.45097466164458,-19.83145345382632
phase2_mid_block4,2022-02-14,-13.101378230924043,-20.38196554455054
phase2_south_block1,2022-02-14,-15.523703433671324,-25.321240527691252
phase2_south_block2,2022-02-14,-12.021986151342773,-18.768641929156903
phase2_south_block3,2022-02-14,-12.974928745051274,-20.856322932578884
phase2_south_block4,2022-02-14,-15.088902357723285,-23.273542418191
phase2_south_block5,2022-02-14,-12.926705398818283,-20.39790350748108
phase2_south_block6,2022-02-14,-13.059763877468695,-19.99389355490786
phase1_block1,2022-02-26,-12.48028226457465,-20.825757831326428
phase1_block2,2022-02-26,-14.114460243911404,-21.774837540281638
phase2_mid_block1,2022-02-26,-15.063043650416741,-24.834884924565294
phase2_mid_block2,2022-02-26,-11.755748203397538,-19.40610015498817
phase2_mid_block3,2022-02-26,-12.225087561517777,-20.32039314389705
phase2_mid_block4,2022-02-26,-12.968577195275358,-20.36241857783286
phase2_south_block1,2022-02-26,-14.780420442817684,-24.153671849506704
phase2_south_block2,2022-02-26,-10.543460701598713,-18.14263111783891
phase2_south_block3,2022-02-26,-11.906713332668383,-20.68656689191349
phase2_south_block4,2022-02-26,-14.056643821121739,-23.20237098117017
phase2_south_block5,2022-02-26,-12.875373774643059,-20.2696893709105
phase2_south_block6,2022-02-26,-12.429495882705497,-20.06207243416604
phase1_block1,2022-03-10,-13.113464672748895,-19.761592268476022
phase1_block2,2022-03-10,-15.18327009198945,-22.28668902596849
phase2_mid_block1,2022-03-10,-16.398317945995778,-27.465967045612413
phase2_mid_block2,2022-03-10,-11.921717303639872,-19.016683134136436
phase2_mid_block3,2022-03-10,-12.364286296113995,-19.784544865721195
phase2_mid_block4,2022-03-10,-13.162190060191023,-20.68413700178557
phase2_south_block1,2022-03-10,-15.706203518518024,-24.85952345023874
phase2_south_block2,2022-03-10,-11.611613926088774,-18.438695743630337
phase2_south_block3,2022-03-10,-12.812674863539007,-20.153306893941004
phase2_south_block4,2022-03-10,-14.837599881194313,-22.48030003164912
phase2_south_block5,2022-03-10,-13.258774395577474,-19.79848795406066
phase2_south_block6,2022-03-10,-12.241727998115524,-19.573553166041453
phase1_block1,2022-03-22,-12.69560452465817,-18.9917167123025
phase1_block2,2022-03-22,-13.807358756434075,-21.048058442319814
phase2_mid_block1,2022-03-22,-14.714638649579497,-25.68274106915787
phase2_mid_block2,2022-03-22,-11.999271289339221,-18.58562823130763
phase2_mid_block3,2022-03-22,-12.397494274027602,-19.858589604464104
phase2_mid_block4,2022-03-22,-12.424754430236693,-19.84530972130838
phase2_south_block1,2022-03-22,-14.938533780553422,-23.457532157803783
phase2_south_block2,2022-03-22,-11.240222454724348,-17.40524558381399
phase2_south_block3,2022-03-22,-12.089741315561719,-19.426244811331646
phase2_south_block4,2022-03-22,-13.948616325553411,-23.208546009267668
phase2_south_block5,2022-03-22,-12.778241542776096,-19.701205480370582
phase2_south_block6,2022-03-22,-12.171240767181361,-19.057830724523452
phase1_block1,2022-04-03,-12.931347249725714,-19.279650253571337
phase1_block2,2022-04-03,-14.835623664787262,-21.744420894089824
phase2_mid_block1,2022-04-03,-16.71836038377511,-26.804628432123675
phase2_mid_block2,2022-04-03,-11.756952127100401,-19.0998997021922
phase2_mid_block3,2022-04-03,-12.462777557573052,-19.294674203362227
phase2_mid_block4,2022-04-03,-12.49939206486751,-20.29664207151416
phase2_south_block1,2022-04-03,-15.120280948017893,-24.666908101012112
phase2_south_block2,2022-04-03,-11.31028120575224,-17.35269707170309
phase2_south_block3,2022-04-03,-12.816744315632654,-19.837216209783886
phase2_south_block4,2022-04-03,-14.230154734831236,-21.590752315851134
phase2_south_block5,2022-04-03,-12.866533081398384,-19.242630432738416
phase2_south_block6,2022-04-03,-12.008789752443597,-19.377577543218866
phase1_block1,2022-04-15,-12.345654456492163,-18.859802035273475
phase1_block2,2022-04-15,-14.323238896031599,-21.16529506694797
phase2_mid_block1,2022-04-15,-16.912442123603867,-27.208345372677577
phase2_mid_block2,2022-04-15,-11.839412876552212,-18.01550662580363
phase2_mid_block3,2022-04-15,-12.27411569554844,-19.460427989035097
phase2_mid_block4,2022-04-15,-12.828578519373055,-19.45571167905942
phase2_south_block1,2022-04-15,-15.259221748900666,-24.25889681286763
phase2_south_block2,2022-04-15,-11.71023342885197,-17.94942178288578
phase2_south_block3,2022-04-15,-12.457636775602564,-18.879482536731476
phase2_south_block4,2022-04-15,-13.889841051770654,-21.281955343690758
phase2_south_block5,2022-04-15,-12.655807458869438,-18.970482723063657
phase2_south_block6,2022-04-15,-12.372936617817683,-18.61894064467358
phase1_block1,2022-04-27,-13.287869409059262,-19.56476592104387
phase1_block2,2022-04-27,-14.513199971840521,-21.222591475510075
phase2_mid_block1,2022-04-27,-16.941417690283807,-26.83955796583742
phase2_mid_block2,2022-04-27,-11.794381733227377,-18.660951887833313
phase2_mid_block3,2022-04-27,-12.804162014345632,-19.563803942724434
phase2_mid_block4,2022-04-27,-12.558816529821378,-20.470916805267095
phase2_south_block1,2022-04-27,-15.565983419480123,-24.130463389243737
phase2_south_block2,2022-04-27,-11.539187932896525,-17.900274419989273
phase2_south_block3,2022-04-27,-12.351501766394913,-19.236822108016113
phase2_south_block4,2022-04-27,-14.63954514503392,-21.57251073439513
phase2_south_block5,2022-04-27,-13.240735200436406,-19.91726605362852
phase2_south_block6,2022-04-27,-12.519396697460605,-19.24412751939539
phase1_block1,2022-05-09,-12.772379002926947,-19.517987814754136
phase1_block2,2022-05-09,-14.254363351262523,-21.25830711923694
phase2_mid_block1,2022-05-09,-17.216662451020785,-26.79185103771524
phase2_mid_block2,2022-05-09,-11.740345479248386,-18.648358316707913
phase2_mid_block3,2022-05-09,-12.002575251027345,-19.626846021197856
phase2_mid_block4,2022-05-09,-12.953184454477098,-19.480697133306723
phase2_south_block1,2022-05-09,-15.403866721337232,-25.246680806684644
phase2_south_block2,2022-05-09,-12.192287487750336,-18.06736882566641
phase2_south_block3,2022-05-09,-12.451495921240461,-18.42367401369705
phase2_south_block4,2022-05-09,-14.069155675882836,-21.278043012355965
phase2_south_block5,2022-05-09,-13.081969639470909,-19.45937057413049
phase2_south_block6,2022-05-09,-12.012057656709759,-19.11277207856907
phase1_block1,2022-05-21,-12.844594742885977,-19.354109638692485
phase1_block2,2022-05-21,-14.564751972622608,-21.198168586233997
phase2_mid_block1,2022-05-21,-16.878347371696574,-26.468354683573477
phase2_mid_block2,2022-05-21,-11.923122629877744,-18.178906108664645
phase2_mid_block3,2022-05-21,-12.112451606302908,-19.68829118316859
phase2_mid_block4,2022-05-21,-12.839323695268385,-19.790480083302935
phase2_south_block1,2022-05-21,-15.444257244974397,-24.1760794550303
phase2_south_block2,2022-05-21,-11.827486440221456,-18.102981195345123
phase2_south_block3,2022-05-21,-12.294130789142818,-19.02621417201358
phase2_south_block4,2022-05-21,-14.159371189692365,-21.346072911919787
phase2_south_block5,2022-05-21,-12.882672973124333,-19.419459933102733
phase2_south_block6,2022-05-21,-12.086082594947447,-18.739723040412137
phase1_block1,2022-06-02,-12.989885662395363,-19.317375865816505
phase1_block2,2022-06-02,-14.335571695742464,-21.701871592172655
phase2_mid_block1,2022-06-02,-16.697598071772944,-26.65470767635163
phase2_mid_block2,2022-06-02,-12.00906567072586,-19.268449521041962
phase2_mid_block3,2022-06-02,-12.290342867488365,-19.410340658319353
phase2_mid_block4,2022-06-02,-12.838639931284915,-19.283840024854737
phase2_south_block1,2022-06-02,-15.166498698517263,-25.119351489740467
phase2_south_block2,2022-06-02,-12.036512156940788,-17.812899259931502
phase2_south_block3,2022-06-02,-12.29651224487859,-19.00882726790155
phase2_south_block4,2022-06-02,-14.326978484228558,-21.83906990822075
phase2_south_block5,2022-06-02,-12.608915109716007,-19.59232916922404
phase2_south_block6,2022-06-02,-12.397687705907819,-19.02095806231911
phase1_block1,2022-06-14,-12.982080082762684,-19.021039964076667
phase1_block2,2022-06-14,-14.585735926115214,-21.55170126881103
phase2_mid_block1,2022-06-14,-16.577274378726436,-26.190880053917674
phase2_mid_block2,2022-06-14,-11.87791661004655,-18.348390925582947
phase2_mid_block3,2022-06-14,-12.463667709577688,-18.854320883474248
phase2_mid_block4,2022-06-14,-13.20532894616821,-19.162170946318877
phase2_south_block1,2022-06-14,-15.35896453189862,-24.03846259450272
phase2_south_block2,2022-06-14,-11.513091736641202,-17.567339746831045
phase2_south_block3,2022-06-14,-12.95894385338136,-18.51360481300692
phase2_south_block4,2022-06-14,-13.836737528949822,-20.93398938198044
phase2_south_block5,2022-06-14,-12.677058151842173,-19.15371735390413
phase2_south_block6,2022-06-14,-12.147456000250251,-18.822211729187973
phase1_block1,2022-06-26,-12.56579033618274,-19.027415886385796
phase1_block2,2022-06-26,-14.783012815656267,-22.080332581883802
phase2_mid_block1,2022-06-26,-16.287044400822598,-26.1404853582773
phase2_mid_block2,2022-06-26,-12.323151417564237,-18.19652253483749
phase2_mid_block3,2022-06-26,-12.571916514553282,-19.41551943633088
phase2_mid_block4,2022-06-26,-12.841177324074462,-19.203904206713393
phase2_south_block1,2022-06-26,-15.421959978624205,-24.481251292723574
phase2_south_block2,2022-06-26,-11.756237394830908,-18.14746661567899
phase2_south_block3,2022-06-26,-11.935489150981661,-19.031198022073085
phase2_south_block4,2022-06-26,-14.454432886641369,-21.488032166407127
phase2_south_block5,2022-06-26,-12.749944872931925,-19.322476928414748
phase2_south_block6,2022-06-26,-12.091709409025324,-19.61620370199664
phase1_block1,2022-07-08,-12.395878070270275,-19.16864500411554
phase1_block2,2022-07-08,-14.689218771463832,-21.279584455873593
phase2_mid_block1,2022-07-08,-16.223417901012105,-25.712619553367215
phase2_mid_block2,2022-07-08,-11.925868948021215,-18.890845827751196
phase2_mid_block3,2022-07-08,-12.282182537646156,-19.372532588166752
phase2_mid_block4,2022-07-08,-13.341833880566092,-19.41535619776867
phase2_south_block1,2022-07-08,-15.345846054360969,-23.868226745120904
phase2_south_block2,2022-07-08,-11.700225439816627,-18.200862260545335
phase2_south_block3,2022-07-08,-12.49234084353522,-19.046866758592785
phase2_south_block4,2022-07-08,-14.512314287906488,-21.415151855636758
phase2_south_block5,2022-07-08,-12.995622271573717,-19.068078084200234
phase2_south_block6,2022-07-08,-12.14310063883862,-19.405345298613774
phase1_block1,2022-07-20,-13.013069053723154,-19.283642456102378
phase1_block2,2022-07-20,-14.7819068543003,-21.865043527071727
phase2_mid_block1,2022-07-20,-16.288873046024293,-25.111308286425288
phase2_mid_block2,2022-07-20,-11.63084068530062,-18.420894682980258
phase2_mid_block3,2022-07-20,-12.334824816870276,-19.358291976575348
phase2_mid_block4,2022-07-20,-12.936479050422568,-19.39182775749851
phase2_south_block1,2022-07-20,-14.941709804625654,-24.24117605320147
phase2_south_block2,2022-07-20,-12.00919954291573,-18.0628632918454
phase2_south_block3,2022-07-20,-12.446292473705649,-19.18002339810735
phase2_south_block4,2022-07-20,-13.864075057745886,-21.675206162804194
phase2_south_block5,2022-07-20,-12.563529856114137,-18.84780615773227
phase2_south_block6,2022-07-20,-12.36867748503793,-19.509780305120344
phase1_block1,2022-08-01,-13.004556823930566,-19.55736880602533
phase1_block2,2022-08-01,-14.87323253708494,-21.997275628819985
phase2_mid_block1,2022-08-01,-15.946860615753733,-25.66149007676253
phase2_mid_block2,2022-08-01,-12.043875414143221,-18.206975353730286
phase2_mid_block3,2022-08-01,-12.237861108091852,-18.68014406658804
phase2_mid_block4,2022-08-01,-12.918615522995285,-19.45390148303927
phase2_south_block1,2022-08-01,-15.24718104311653,-24.031276952036873
phase2_south_block2,2022-08-01,-12.221997482734414,-18.32293666304842
phase2_south_block3,2022-08-01,-12.642238561971695,-19.379460301160147
phase2_south_block4,2022-08-01,-14.153892165077194,-22.061554220877422
phase2_south_block5,2022-08-01,-12.626020770046424,-19.252702950954795
phase2_south_block6,2022-08-01,-12.223031032206771,-19.181680114676944
phase1_block1,2022-08-13,-12.924843248345276,-19.859278180055007
phase1_block2,2022-08-13,-15.243491646190336,-21.872256284539628
phase2_mid_block1,2022-08-13,-16.666063108151782,-25.626737696571862
phase2_mid_block2,2022-08-13,-12.135952650822489,-19.000562724440858
phase2_mid_block3,2022-08-13,-13.281727703037893,-19.490550240557376
phase2_mid_block4,2022-08-13,-13.606201543214718,-20.008214839070064
phase2_south_block1,2022-08-13,-15.485014870816704,-24.301160700085102
phase2_south_block2,2022-08-13,-11.53400395610091,-19.363990656305234
phase2_south_block3,2022-08-13,-13.086797304361125,-19.711543308416157
phase2_south_block4,2022-08-13,-14.644050927489406,-22.454495469214923
phase2_south_block5,2022-08-13,-13.11676800833272,-20.1795108355901
phase2_south_block6,2022-08-13,-13.018100628976297,-19.64134288486226
phase1_block1,2022-08-25,-13.176963876931467,-20.023791639507166
phase1_block2,2022-08-25,-15.482957098519336,-22.428922073224363
phase2_mid_block1,2022-08-25,-16.545108428608806,-24.757777720273584
phase2_mid_block2,2022-08-25,-12.371658694608401,-19.45158115501547
phase2_mid_block3,2022-08-25,-13.575214016407573,-19.69501110291009
phase2_mid_block4,2022-08-25,-13.922254701390237,-19.77160239624869
phase2_south_block1,2022-08-25,-14.933965346522042,-24.207035298871425
phase2_south_block2,2022-08-25,-12.176113273050163,-18.78052906566617
phase2_south_block3,2022-08-25,-12.690141519603255,-20.64048597465315
phase2_south_block4,2022-08-25,-15.041458789556618,-22.723681261760177
phase2_south_block5,2022-08-25,-13.281021678226457,-20.267974948383287
phase2_south_block6,2022-08-25,-13.193908141537595,-20.193247056297288
phase1_block1,2022-09-06,-12.753540533600239,-19.742238506308478
phase1_block2,2022-09-06,-14.254160406827044,-21.499057497223802
phase2_mid_block1,2022-09-06,-15.183209502929667,-24.06949909082102
phase2_mid_block2,2022-09-06,-12.514681276095997,-19.447610339501963
phase2_mid_block3,2022-09-06,-12.829625958461861,-20.21393824008735
phase2_mid_block4,2022-09-06,-12.871606382053281,-19.900207215993795
phase2_south_block1,2022-09-06,-15.116685719424284,-23.08335216393256
phase2_south_block2,2022-09-06,-11.92083291279736,-18.55428393362456
phase2_south_block3,2022-09-06,-12.864164844747304,-19.911771307119864
phase2_south_block4,2022-09-06,-13.951649265624841,-21.962250625053596
phase2_south_block5,2022-09-06,-13.176906160693823,-19.740817119003157
phase2_south_block6,2022-09-06,-12.277557733377137,-19.866340296206296
phase1_block1,2022-09-18,-12.55355568364424,-19.88154594364875
phase1_block2,2022-09-18,-14.764260881402844,-21.723048842702493
phase2_mid_block1,2022-09-18,-15.752031055316223,-25.13452716878675
phase2_mid_block2,2022-09-18,-12.072573527344426,-19.02476346333483
phase2_mid_block3,2022-09-18,-12.57476259345713,-19.56424525681128
phase2_mid_block4,2022-09-18,-13.376275924936067,-19.555238829687546
phase2_south_block1,2022-09-18,-15.155127990201587,-23.49545473063975
phase2_south_block2,2022-09-18,-12.228150239034427,-18.912938539715043
phase2_south_block3,2022-09-18,-13.209313948431136,-19.485373872558213
phase2_south_block4,2022-09-18,-14.240608854358781,-22.01565934013706
phase2_south_block5,2022-09-18,-12.89859289247045,-19.593825584462643
phase2_south_block6,2022-09-18,-12.49878847127237,-19.293678812932146
phase1_block1,2022-09-30,-13.179406628264625,-19.90837127077791
phase1_block2,2022-09-30,-15.08604476474449,-22.110030902878307
phase2_mid_block1,2022-09-30,-16.022279644333985,-24.789936864490116
phase2_mid_block2,2022-09-30,-12.167488835521539,-18.915089874406355
phase2_mid_block3,2022-09-30,-12.688589852423716,-19.15080878173197
phase2_mid_block4,2022-09-30,-13.234911779566753,-19.578104946509434
phase2_south_block1,2022-09-30,-15.322233294069997,-23.347848347489272
phase2_south_block2,2022-09-30,-12.008186975764408,-18.524906332103217
phase2_south_block3,2022-09-30,-12.767633165322016,-19.505592358980273
phase2_south_block4,2022-09-30,-14.315843798448418,-21.91674826714951
phase2_south_block5,2022-09-30,-12.95887142179883,-19.832956012378173
phase2_south_block6,2022-09-30,-12.176051285043453,-19.473752379910735
phase1_block1,2022-10-12,-12.189099808266445,-18.936031794469677
phase1_block2,2022-10-12,-13.187006917013834,-20.97034614146897
phase2_mid_block1,2022-10-12,-13.796168318943277,-22.446983449449093
phase2_mid_block2,2022-10-12,-11.618638191106198,-18.94305962713189
phase2_mid_block3,2022-10-12,-12.299305868378895,-19.683943985761363
phase2_mid_block4,2022-10-12,-12.596242182148023,-19.273037105652584
phase2_south_block1,2022-10-12,-13.339221297936074,-22.0189444904993
phase2_south_block2,2022-10-12,-11.417021333081497,-17.66403006165473
phase2_south_block3,2022-10-12,-11.458494907861985,-19.09045131909305
phase2_south_block4,2022-10-12,-13.533297240631384,-21.228747123731182
phase2_south_block5,2022-10-12,-12.386942599042673,-19.824121496710916
phase2_south_block6,2022-10-12,-12.486567148474682,-19.00572408325584
phase1_block1,2022-10-24,-12.998664501903626,-20.324960373961783
phase1_block2,2022-10-24,-15.088314791583812,-22.063495334976256
phase2_mid_block1,2022-10-24,-15.666526658196698,-24.68334189069256
phase2_mid_block2,2022-10-24,-12.366064380976853,-19.623184230733226
phase2_mid_block3,2022-10-24,-13.183428891462276,-19.881021856918107
phase2_mid_block4,2022-10-24,-12.99535928162512,-20.532874278995067
phase2_south_block1,2022-10-24,-15.074382988912847,-23.825715333773758
phase2_south_block2,2022-10-24,-12.092176398757863,-18.43359453007747
phase2_south_block3,2022-10-24,-13.342441687127703,-19.982976615048724
phase2_south_block4,2022-10-24,-14.698459598956168,-22.756426481941173
phase2_south_block5,2022-10-24,-13.590457933735673,-20.277600442028582
phase2_south_block6,2022-10-24,-12.877497569346618,-20.49779146069792
phase1_block1,2022-11-05,-12.908945573955345,-20.267780015131994
phase1_block2,2022-11-05,-14.928205801126191,-21.873256751424233
phase2_mid_block1,2022-11-05,-15.260205652843258,-23.64757386413106
phase2_mid_block2,2022-11-05,-12.722896927120257,-19.687505010904587
phase2_mid_block3,2022-11-05,-12.35776710578287,-20.307143170874376
phase2_mid_block4,2022-11-05,-13.18372271725319,-19.796015216317233
phase2_south_block1,2022-11-05,-14.649932217172733,-23.810224909043683
phase2_south_block2,2022-11-05,-11.627104175401382,-18.63985129413453
phase2_south_block3,2022-11-05,-13.143664711977094,-20.28263590213912
phase2_south_block4,2022-11-05,-14.66224353072303,-23.00395871847838
phase2_south_block5,2022-11-05,-13.119936132067613,-20.269557696727052
phase2_south_block6,2022-11-05,-13.120119516736649,-19.87531191869184
phase1_block1,2022-11-17,-13.919782121454022,-21.181339965275463
phase1_block2,2022-11-17,-15.369243445527182,-23.4982890179045
phase2_mid_block1,2022-11-17,-16.30490722815075,-25.394752546492704
phase2_mid_block2,2022-11-17,-12.221134427432988,-19.49161022030531
phase2_mid_block3,2022-11-17,-12.970675944082007,-21.07534605739567
phase2_mid_block4,2022-11-17,-13.401203484108851,-21.010258627757448
phase2_south_block1,2022-11-17,-15.450325292546884,-24.161463653744576
phase2_south_block2,2022-11-17,-12.40622011214041,-19.14130316820678
phase2_south_block3,2022-11-17,-13.561684887027006,-20.95298471472603
phase2_south_block4,2022-11-17,-14.752329213670032,-23.425270714660538
phase2_south_block5,2022-11-17,-13.873480494291519,-21.291008454938677
phase2_south_block6,2022-11-17,-13.216596891246448,-20.889226760669253
phase1_block1,2022-11-29,-12.153686604384927,-19.55595532287557
phase1_block2,2022-11-29,-12.934687755690618,-20.41650082055131
phase2_mid_block1,2022-11-29,-13.6134172830381,-22.513094390379152
phase2_mid_block2,2022-11-29,-11.47426859214136,-19.024608313510342
phase2_mid_block3,2022-11-29,-11.678806192850352,-19.250674864572343
phase2_mid_block4,2022-11-29,-12.182149522983076,-19.230861562020333
phase2_south_block1,2022-11-29,-13.818405601622633,-22.062892608062146
phase2_south_block2,2022-11-29,-10.392821240486073,-17.957342173003617
phase2_south_block3,2022-11-29,-11.258835500749202,-20.524518808467597
phase2_south_block4,2022-11-29,-13.133897864911827,-22.159836985831635
phase2_south_block5,2022-11-29,-12.48073451554117,-20.147001182190127
phase2_south_block6,2022-11-29,-12.509567203361572,-19.87652394141118
phase1_block1,2022-12-11,-11.675995741268133,-18.27808475083273
phase1_block2,2022-12-11,-12.79731150558548,-18.51033735612195
phase2_mid_block1,2022-12-11,-11.156567893851289,-18.694690140073
phase2_mid_block2,2022-12-11,-11.258145683763429,-18.06984266154221
phase2_mid_block3,2022-12-11,-12.120739379821682,-19.10790684716358
phase2_mid_block4,2022-12-11,-11.831334017564826,-18.07186132926333
phase2_south_block1,2022-12-11,-11.708817098753592,-19.048293998291342
phase2_south_block2,2022-12-11,-11.035903046767997,-16.961175902957702
phase2_south_block3,2022-12-11,-11.873549294408916,-18.440523129906065
phase2_south_block4,2022-12-11,-13.148231594716696,-19.983328497671792
phase2_south_block5,2022-12-11,-11.994445176260983,-18.180494504082464
phase2_south_block6,2022-12-11,-11.238063830114724,-17.7588711478456
phase1_block1,2022-12-23,-14.420201940561155,-22.563554020235273
phase1_block2,2022-12-23,-16.742092581278353,-24.713399049186183
phase2_mid_block1,2022-12-23,-16.1199256202104,-26.19703189536015
phase2_mid_block2,2022-12-23,-12.809171123830321,-21.71105959904929
phase2_mid_block3,2022-12-23,-13.362714547226568,-21.48893697672038
phase2_mid_block4,2022-12-23,-14.358322650543371,-21.890881421901078
phase2_south_block1,2022-12-23,-15.986061224241103,-25.66035627447195
phase2_south_block2,2022-12-23,-13.282369129171299,-20.74368682290282
phase2_south_block3,2022-12-23,-13.741013029085197,-21.967437092442584
phase2_south_block4,2022-12-23,-16.08044386347451,-25.079670567856223
phase2_south_block5,2022-12-23,-14.605237727979077,-22.574050259034877
phase2_south_block6,2022-12-23,-14.535718588174264,-22.706552469251864
phase1_block1,2023-01-04,-13.184320815470816,-20.324145532810522
phase1_block2,2023-01-04,-15.170736501513682,-22.721295156175024
phase2_mid_block1,2023-01-04,-15.950486549330417,-24.33574841820602
phase2_mid_block2,2023-01-04,-12.1076284303787,-20.10678461753082
phase2_mid_block3,2023-01-04,-12.559212227578703,-20.444626568123056
phase2_mid_block4,2023-01-04,-13.062892517710162,-19.903829069461445
phase2_south_block1,2023-01-04,-15.063420287775935,-23.199493064187546
phase2_south_block2,2023-01-04,-12.356429230912296,-18.970585603506212
phase2_south_block3,2023-01-04,-13.32107436468475,-20.174762234271466
phase2_south_block4,2023-01-04,-14.570590884683131,-22.65849178177352
phase2_south_block5,2023-01-04,-13.281523700525288,-21.014761860970484
phase2_south_block6,2023-01-04,-12.751324363121784,-20.376844920756998
phase1_block1,2023-01-28,-12.82279075481964,-19.92061268511359
phase1_block2,2023-01-28,-14.429273819784699,-21.43786399034212
phase2_mid_block1,2023-01-28,-15.457606817560674,-23.206362326667044
phase2_mid_block2,2023-01-28,-11.946708773886824,-18.90913981367271
phase2_mid_block3,2023-01-28,-12.118797163825642,-19.90297162689107
phase2_mid_block4,2023-01-28,-12.442612152832956,-19.347504521728272
phase2_south_block1,2023-01-28,-14.67887706817532,-23.165920312454073
phase2_south_block2,2023-01-28,-11.902683170740211,-18.18769171596681
phase2_south_block3,2023-01-28,-12.275950762327088,-19.95084570270851
phase2_south_block4,2023-01-28,-14.047658971284667,-22.05757597410419
phase2_south_block5,2023-01-28,-13.025297631990764,-20.291948638677148
phase2_south_block6,2023-01-28,-12.513072760899615,-19.796822468014543
phase1_block1,2023-02-09,-11.97747840056469,-19.358475305624054
phase1_block2,2023-02-09,-12.821347104464554,-20.32038379916347
phase2_mid_block1,2023-02-09,-12.63744904346548,-21.01733635810185
phase2_mid_block2,2023-02-09,-10.92036028987076,-18.381654818577346
phase2_mid_block3,2023-02-09,-11.209401196146061,-19.249816923981225
phase2_mid_block4,2023-02-09,-11.744131956438189,-18.89035499556599
phase2_south_block1,2023-02-09,-12.056315117281189,-21.011041460872942
phase2_south_block2,2023-02-09,-10.602387203443605,-17.188709069450383
phase2_south_block3,2023-02-09,-11.044059623077384,-18.997066734464898
phase2_south_block4,2023-02-09,-12.817103870822347,-21.039803394928015
phase2_south_block5,2023-02-09,-12.44353261840513,-19.745548922233166
phase2_south_block6,2023-02-09,-11.536383060680526,-18.905106389543064
phase1_block1,2023-02-21,-12.372601361503179,-19.859741110523032
phase1_block2,2023-02-21,-14.611019004932576,-21.52611958504314
phase2_mid_block1,2023-02-21,-15.044127123516159,-24.121544922745727
phase2_mid_block2,2023-02-21,-11.504311717296426,-19.647978263715856
phase2_mid_block3,2023-02-21,-12.388607537271811,-19.94051576861628
phase2_mid_block4,2023-02-21,-12.846463670781592,-19.196750406313317
phase2_south_block1,2023-02-21,-14.550545280129988,-23.14800017506345
phase2_south_block2,2023-02-21,-11.872176865074138,-17.80471320411638
phase2_south_block3,2023-02-21,-13.001467668675641,-19.42986676771034
phase2_south_block4,2023-02-21,-14.209375282021599,-22.048127634070312
phase2_south_block5,2023-02-21,-12.952071800724147,-20.078222309120815
phase2_south_block6,2023-02-21,-12.530232589154151,-20.025366417366257
phase1_block1,2023-03-05,-12.033421875252461,-19.75127671620026
phase1_block2,2023-03-05,-13.455271209190364,-20.91831299053429
phase2_mid_block1,2023-03-05,-14.90960153814913,-23.343255763765015
