ym,VV:structure,VH:structure
2018-01,-17.1717938883314,-26.79341514533806
2018-02,-16.942749355097547,-26.052001896034724
2018-03,-16.39891712609009,-25.346679597479472
2018-04,-14.457864734734128,-24.420959929866115
2018-05,-14.571276576648083,-23.92726048209352
2018-06,-13.83339862175822,-21.894166470242336
2018-07,-10.62607153737513,-17.229661701792203
2018-08,-11.50877622400714,-17.825826287245448
2018-09,-11.900966600519098,-18.356192562168072
2018-10,-14.754298428161604,-24.427940289806298
2018-11,-16.772134187336846,-27.77503974037257
2018-12,-16.833306014688844,-29.288931786935795
2019-01,-16.908800775510397,-28.743577137336892
2019-02,-16.75567328018937,-27.834325150509468
2019-03,-15.403111715864654,-26.065711428900528
2019-04,-16.550335949777963,-27.656528083753813
2019-05,-13.852160858485853,-24.00615065319788
2019-06,-12.554638499125437,-22.16478523328365
2019-07,-11.291775730260715,-17.818267179989228
2019-08,-11.630205556243531,-18.14031977826099
2019-09,-12.76912329757892,-21.031074097692983
2019-10,-14.601798577744791,-24.745237065979023
2019-11,-14.169103709574646,-25.774793668888705
2019-12,-15.864055157003428,-28.301651784256876
2020-01,-15.740680421593789,-26.281039324783457
2020-02,-15.595877099745795,-25.265207859983693
2020-03,-14.97249993609361,-25.456036306468352
2020-04,-15.549123363283895,-25.034901126984185
2020-05,-15.070703740930329,-23.87124162679136
2020-07,-10.968117199398524,-19.65134887768424
2020-08,-11.956612707420522,-21.398233065588126
2020-09,-11.621529138726316,-20.89560047603491
2020-10,-13.559801040855032,-23.41042350306961
2020-11,-14.435506962391766,-24.38201375422723
2020-12,-15.919861716931049,-25.563976853112557
2021-01,-15.927557883534623,-25.921827314811956
2021-02,-16.08882862980901,-25.662105184174894
2021-03,-15.01968381418865,-24.72781668356048
2021-04,-13.206427124992242,-22.44634606723497
2021-05,-9.614942143500793,-18.136330545291603
2021-08,-9.936257039400424,-17.826610471238904
2021-09,-7.590518917061841,-16.099321171924377
2021-10,-8.331497848308732,-16.813421242084992
2021-11,-7.918011042548981,-17.2377745343196
2021-12,-7.75254084829604,-16.743511663588336
2022-01,-6.292051194518942,-15.421585219032863
2022-02,-6.028226046842022,-14.916150195181336
2022-03,-5.13389633454217,-14.261302347253444
2022-04,-3.821142574941723,-12.833233626244404
2022-05,-3.5345282118787544,-12.670573557021571
2022-06,-3.0953373572914273,-12.102195001515014
2022-07,-2.9059690270557197,-11.84601245120724
2022-08,-3.164162765752641,-12.42231337393089
2022-09,-3.3593058488638916,-12.570789996551374
2022-10,-3.8211830841896495,-12.98533253941186
2022-11,-2.700933456791239,-12.0809816368158
2022-12,-3.2503134609723636,-12.133037049383748
2023-01,-2.994935756001203,-12.188318833641356
2023-02,-3.129619657962203,-11.860633519124452
2023-03,-2.3159403591382453,-11.593465961253518
2023-04,-1.6097931466484026,-11.14411154622623
2023-06,0.3095600390887424,-8.919643568518335
2023-08,0.2133467924037357,-8.93352089395475
2023-09,1.2429616935640502,-8.221124862896785
2023-10,0.2331004505903756,-9.359153491580203
2023-11,-0.1343766075214524,-9.430860420430676
2023-12,-0.6545335369450016,-10.046091176948536
2024-01,-0.892844223224527,-10.370526732385262
2024-02,-1.292337628028915,-10.30113818261088
2024-03,0.4593864795150881,-8.985422010453801
2024-04,0.556030682042655,-8.98816946267137
2024-05,0.62316742059999,-8.723968734634223
2024-06,1.5561195401344698,-8.245703262076503
2024-07,0.8415316707226812,-8.461358494553737
2024-08,1.013354349924459,-8.26797792807459
2024-09,0.861503807214974,-8.501114632297645
2024-10,1.1806166587645124,-8.366228825913772
2024-11,0.8110334660804478,-8.950930732846846
2024-12,-0.0395952687992303,-9.583189661151788
2025-01,0.2304586205409883,-9.09237151909965
2025-02,-0.4212228919545683,-9.994903466060016
2025-03,0.5890778787111289,-8.865921746129624
2025-04,0.632848906807022,-8.92050588534869
2025-08,1.0189647439984475,-8.377802093175656
2025-09,1.4152798787974017,-8.120655443340887
2025-10,0.5765017333383498,-9.150630060844057
2025-11,0.519871187355376,-9.082651354369927
2025-12,-0.364636236499475,-10.431915526418276
2026-01,0.0287551257377771,-9.751471749466226
2026-02,0.5797127806488268,-9.3047474725482
2026-03,0.6318179819805392,-9.159412407602314
2026-04,0.6740375172808886,-9.012499008809892
2026-05,0.6329847970884102,-8.904493557300938
2026-06,0.6021398861353561,-8.893274997731737
2026-07,0.6599656633226544,-8.763333355240345
2026-08,0.7571348623501271,-8.593874665202835
2026-09,0.7739202764030031,-8.655423449718768
