ym,VV:structure,VH:structure
2018-01,-12.96865615360736,-23.49509284946666
2018-02,-12.618581626913963,-22.877344021975095
2018-03,-12.448073075887445,-22.750429969611865
2018-04,-11.714592430545398,-22.29920395733823
2018-05,-12.002120046336096,-21.773150607036264
2018-06,-11.87236115717628,-20.80948635471432
2018-07,-10.540263068352097,-18.219829731558377
2018-08,-11.676163216540695,-19.338777695713024
2018-09,-11.090481548158888,-19.106556691594832
2018-10,-12.40220977860027,-23.080685661029857
2018-11,-12.884433410238112,-24.27286644534358
2018-12,-12.86730723906049,-24.647338836079857
2019-01,-12.966587436819651,-24.54935922826838
2019-02,-12.796744351399427,-24.019519286186007
2019-03,-12.255368740052187,-23.58795932063482
2019-04,-12.858747431377624,-23.72223354353502
2019-05,-12.057959828041607,-22.868669103704853
2019-06,-11.771009049170972,-21.876452095981545
2019-07,-12.138355818999992,-19.875915541436996
2019-08,-11.436357503244714,-19.57813474645714
2019-09,-11.844036810695252,-20.410509505567777
2019-10,-12.639466405617949,-23.151501161307245
2019-11,-12.34075713341536,-24.03641792059043
2019-12,-12.706830340040971,-24.938661480112252
2020-01,-12.306342247665004,-23.873437148581473
2020-02,-12.026250227430769,-22.673023444345645
2020-03,-12.671305621069791,-23.668983738154953
2020-04,-13.202661060975489,-23.627627518478295
2020-05,-13.237937044416904,-22.96086887261241
2020-07,-9.965789018765696,-17.931842094757545
2020-08,-9.817112820899547,-18.12014549287436
2020-09,-11.2371338719751,-19.39806581935206
2020-10,-13.132106879758526,-23.27123448474549
2020-11,-13.047876934704174,-23.730708587140505
2020-12,-13.752989774650812,-24.478910543289334
2021-01,-13.782562381839096,-24.07619906619469
2021-02,-13.874661884643745,-24.142013595631912
2021-03,-12.868874934574873,-23.83799654897684
2021-04,-13.451282137344428,-23.85806621677055
2021-05,-12.981951083252074,-22.637590011810403
2021-08,-12.382539515292097,-19.92687650752371
2021-09,-11.890535509648096,-20.02401463186369
2021-10,-13.563693479680966,-23.10309575322452
2021-11,-13.44718453037219,-24.50028734980225
2021-12,-13.854976060722636,-24.57530403751965
2022-01,-13.701819112438622,-24.39412476113343
2022-02,-13.933053137572964,-24.304512547956776
2022-03,-13.511366946353965,-23.705216576913525
2022-04,-13.707637013357209,-23.64288497602203
2022-05,-13.37200981138369,-23.161871112053475
2022-06,-11.767147551057375,-20.449084380601995
2022-07,-12.0967756771886,-21.575890865463546
2022-08,-11.558350427129843,-19.211415430736736
2022-09,-12.036001629982763,-19.39977479632554
2022-10,-13.359521029281227,-22.93268867300356
2022-11,-12.104368244247413,-22.73102520619465
2022-12,-14.470932810250424,-24.704793574816307
2023-01,-14.136375922465596,-24.364724222615543
2023-02,-14.138524761453176,-24.4668716441266
2023-03,-13.31198531842799,-23.84169416441427
2023-04,-13.312511843353676,-23.541670707343663
2023-06,-13.394221323644151,-21.82836135253423
2023-08,-11.78223224905383,-18.980414109297552
2023-09,-10.816747897848208,-17.963706443859017
2023-10,-12.91893558224998,-22.50468018676172
2023-11,-13.552365241914174,-25.299561731314505
2023-12,-14.46699310972156,-26.252352745918895
2024-01,-13.22155875243223,-25.11113589474711
2024-02,-13.291161015806916,-24.797226579614176
2024-03,-14.144295450077346,-25.011747051202384
2024-04,-13.402391515214138,-23.73151007027853
2024-05,-12.329534371923526,-21.78580811724889
2024-06,-11.548142293130397,-20.23410864226832
2024-07,-9.899619899981344,-18.153144284100915
2024-08,-9.517551139434149,-18.785909280742295
2024-09,-10.079101884605636,-18.543371833954374
2024-10,-8.472149252083755,-17.49779570394154
2024-11,-7.987503089068668,-17.56146963414012
2024-12,-11.07012644543681,-21.681082264303686
2025-01,-10.866979585447847,-21.67249279855033
2025-02,-10.642780439319896,-21.16559870509127
2025-03,-10.630627821086428,-20.897943186740033
2025-04,-10.70348746188942,-20.521190027766895
2025-08,-7.586488674741423,-14.73260605850976
2025-09,-8.108929290763923,-16.11399784188407
2025-10,-8.002659093734785,-17.54949764149146
2025-11,-9.657475206166,-20.99628229708459
2025-12,-11.350733731366429,-22.77113354321892
2026-01,-11.458894606949668,-22.706952941892904
2026-02,-11.220892808606049,-21.540201355814258
2026-03,-10.176709683335892,-20.611818729462364
2026-04,-4.784473385581396,-15.452483520636246
2026-05,-3.534470963339796,-13.573805100605345
2026-06,-2.601140339961071,-12.914193659846983
2026-07,-2.252414966668647,-12.199505276958291
2026-08,-2.038463750140932,-11.862860183634412
2026-09,-2.0044459617437287,-11.893992090584648
