ym,VV:structure,VH:structure
2018-01,-18.61494369486385,-29.72379010834491
2018-02,-18.62484814399303,-29.177699119236003
2018-03,-18.709465225594236,-29.909231824083538
2018-04,-16.204544836589825,-28.073725458340192
2018-05,-16.466192583810095,-27.43238142961333
2018-06,-14.553173064152434,-21.130354646829435
2018-07,-11.547203917411853,-17.252295496726912
2018-08,-11.59824747362488,-17.336799392068617
2018-09,-11.926698363215907,-18.10576655551713
2018-10,-17.162695558998976,-28.431944649913984
2018-11,-17.87160602435287,-31.52698666502785
2018-12,-18.057508748414147,-32.848945141218486
2019-01,-17.951204609459232,-32.25285519404115
2019-02,-17.87633401875071,-31.962380701831066
2019-03,-16.31572300136677,-28.69649637344741
2019-04,-17.567490717872523,-31.768064948604582
2019-05,-15.80794821676865,-28.717976118066815
2019-06,-14.28374225218448,-25.928840193055898
2019-07,-11.548693459906207,-18.38723065633379
2019-08,-12.014345278568214,-18.146919464090622
2019-09,-12.686835672142797,-18.735057050077508
2019-10,-14.857043672536692,-24.68921672196397
2019-11,-14.720929609670453,-27.166857588260264
2019-12,-16.35948103850931,-31.203838663501944
2020-01,-15.965644860017248,-26.916094190906335
2020-02,-14.939294188572536,-25.387804223089834
2020-03,-16.500140751400707,-27.205549729883696
2020-04,-17.19669953902983,-27.330961885227673
2020-05,-16.221596614582374,-26.08699606103792
2020-07,-10.291221764835544,-16.088943442816962
2020-08,-10.658456663972943,-16.606892174024104
2020-09,-11.163439911937338,-17.90722395507967
2020-10,-13.381906009113594,-22.825897348647853
2020-11,-13.41625630479401,-23.38071216601682
2020-12,-14.34537946855488,-24.52622592960383
2021-01,-14.667178547473352,-25.099928397595583
2021-02,-14.470917744714226,-24.689263822777303
2021-03,-13.98227718832379,-24.267710940857093
2021-04,-15.13711479985806,-25.77260965805214
2021-05,-15.842104790766172,-24.96411563581323
2021-08,-12.481512437105035,-19.838668424663854
2021-09,-12.05822034393712,-18.4309337011657
2021-10,-15.511766966253438,-21.56990756787353
2021-11,-16.57525036555363,-25.66460135443151
2021-12,-18.35605145100943,-27.22901190528463
2022-01,-18.51017848182912,-27.522802523011126
2022-02,-18.05058812280442,-27.507114162280764
2022-03,-16.73703850973725,-27.04747116590872
2022-04,-17.371566971767525,-26.8421540076778
2022-05,-16.232971205619677,-25.55483122670231
2022-06,-11.687527988582492,-18.286695018481907
2022-07,-12.17336049154516,-17.84908287316849
2022-08,-11.416644785021528,-17.705560302015616
2022-09,-12.337298672370656,-18.923547235237628
2022-10,-15.229245972153992,-25.0170966533
2022-11,-13.635650975979848,-23.318921324442105
2022-12,-16.233714901232823,-25.9714797319439
2023-01,-16.082730176503595,-26.02734698221152
2023-02,-15.98542924760667,-25.916782104857536
2023-03,-14.79481231233422,-25.275616023519177
2023-04,-13.825678936917768,-23.76382136002949
2023-06,-12.645661395987714,-21.26427875305681
2023-08,-7.7867070473516895,-17.41419226822192
2023-09,-6.642299085409395,-15.627296262528793
2023-10,-8.470114518955043,-17.23432522743061
2023-11,-7.419098188671111,-16.48788459817623
2023-12,-7.695204642091525,-16.655053294541933
2024-01,-7.634340972049775,-16.64490010338247
2024-02,-7.563389780563277,-16.5863696813799
2024-03,-6.935971171587327,-15.94069886089568
2024-04,-6.300175985503582,-15.337024332073412
2024-05,-6.323488876453755,-15.367411503753836
2024-06,-6.3498548996435975,-15.291019845444596
2024-07,-5.191276253241303,-14.377924390924974
2024-08,-4.462631161782363,-13.3558188380059
2024-09,-4.912332779252087,-13.792937154345005
2024-10,-4.047211814673084,-13.424710386579235
2024-11,-3.709096872071605,-12.70145784432499
2024-12,-5.219289010873014,-14.068691060452329
2025-01,-5.4939051895511515,-14.20215857353044
2025-02,-5.371386376902114,-14.07547639247958
2025-03,-4.592473697786885,-13.439638470052452
2025-04,-4.346097612707903,-13.259315140645365
2025-08,-2.681486676883083,-11.976067082120592
2025-09,-2.8305005898991027,-11.8082934702128
2025-10,-2.5247024360592825,-11.960265457475185
2025-11,-2.2799579087157387,-11.445487893465833
2025-12,-2.5316483943128634,-11.777697647054811
2026-01,-2.819575987033109,-12.109763616711785
2026-02,-2.681349694044227,-12.391011693976743
2026-03,-2.501990281444447,-11.834160749888666
2026-04,-2.487620250381486,-11.905235528958386
2026-05,-2.225085105724281,-11.599096353187589
2026-06,-1.770239458348264,-11.595287415889349
2026-07,-2.1263611222258603,-11.624780194551535
2026-08,-2.095962348970817,-11.594773410475806
2026-09,-1.938844897277525,-11.70025413755853
