ym,VV:structure,VH:structure
2018-01,-14.993589319052791,-23.103772068129807
2018-02,-15.008743712469656,-20.816202555138386
2018-03,-14.324859201278771,-21.731814497680137
2018-04,-11.427029077325283,-19.870135667324583
2018-05,-11.64222711389534,-19.57012720968726
2018-06,-11.49247828212942,-18.93460181436147
2018-07,-9.758860206042613,-16.935048833296534
2018-08,-9.78931397478213,-16.841633538805873
2018-09,-11.167869179777169,-18.231482953115353
2018-10,-11.177354426879436,-17.530168570461583
2018-11,-12.531472762623531,-21.255012957419183
2018-12,-14.307554509730302,-24.196800888944576
2019-01,-14.357361200721815,-28.20742137685542
2019-02,-14.35358637188915,-24.27671730427812
2019-03,-14.12053532474355,-26.083919470533544
2019-04,-13.58025016690194,-20.955031410561872
2019-05,-12.82262991316188,-25.26050002946742
2019-06,-12.016337867234284,-20.929540550217155
2019-07,-11.113507834155168,-18.534443878897232
2019-08,-11.663664393703282,-18.6079855301597
2019-09,-11.841011091450348,-19.28816473819154
2019-10,-13.054216595760227,-23.156632675003205
2019-11,-14.20748121808768,-23.67372629544384
2019-12,-14.558663240230445,-28.084108461550464
2020-01,-14.571806716495066,-23.89018549874787
2020-02,-14.374763467496246,-23.18219143090287
2020-03,-14.061041716743324,-22.868280016245095
2020-04,-14.144097002815164,-21.76846241878522
2020-05,-14.031232206457483,-22.655885978461036
2020-06,-12.970261986375649,-20.84895293089085
2020-07,-10.52615786401569,-18.611946783187623
2020-08,-9.656172505893784,-17.389364658315603
2020-09,-8.900412227848431,-15.748015243317557
2020-10,-12.440664472949829,-19.856830609389
2020-11,-13.235458009884944,-22.352387516066067
2020-12,-13.580392382217465,-22.828772853627537
2021-01,-13.960638521955875,-22.84168012307347
2021-02,-14.31554385415933,-22.797091294260387
2021-03,-10.427616507247215,-19.007776267089845
2021-04,-12.830760897265106,-21.81302908991661
2021-05,-12.981622897238992,-20.881922687963133
2021-06,-12.79209645104235,-19.886068341196616
2021-07,-12.19744539782566,-19.422791720410196
2021-08,-10.388058041933212,-18.19305324067677
2021-09,-10.628161849643028,-18.3781422434825
2021-10,-13.314369873595526,-20.244497904463252
2021-11,-12.663904206315472,-17.217238272659785
2021-12,-13.723910782180129,-21.116348440215887
2022-01,-14.277154995535096,-22.909726589696614
2022-02,-14.557589572112551,-23.114983241056688
2022-03,-12.548210131125508,-20.76948542213954
2022-04,-13.31661441411874,-22.36428393069968
2022-05,-14.155652707757106,-22.320545654551083
2022-06,-11.7296767381863,-19.28142518473333
2022-07,-13.109002670063353,-20.152877650704312
2022-08,-11.925300355848544,-19.50662026705983
2022-09,-12.292130986260071,-19.82350086597276
2022-10,-13.357557593046412,-21.767827308305172
2022-11,-13.456094275417795,-22.008586002895143
2022-12,-14.399896841948422,-22.69582889382488
2023-01,-14.486952763668096,-22.614974802677622
2023-02,-14.312613447923498,-22.61319872025131
2023-03,-13.90855449312255,-22.069511965134858
2023-04,-11.994292205191837,-20.7919182789865
2023-05,-13.595517048463815,-21.840932922204733
2023-06,-13.134673090216198,-21.033009446168805
2023-07,-9.867253527763635,-16.968986784776384
2023-08,-12.143769113839358,-18.975251967986512
2023-09,-11.687963661729404,-19.470177699385133
2023-10,-12.917102396028906,-21.674582162859007
2023-11,-13.654171708160424,-23.963735502329023
2023-12,-13.86423674447052,-24.46621357567242
2024-01,-13.9065173297701,-24.51263322466466
2024-02,-13.374920575803024,-24.032004771895085
2024-03,-12.858052064504914,-23.114433760870895
2024-04,-13.38033097887168,-23.10814460718006
2024-05,-13.058837303796828,-21.495022293538124
2024-06,-12.001563514117926,-19.743585889545177
2024-07,-11.35271374301354,-19.191474885733673
2024-08,-10.791873437877054,-17.97598458113038
2024-09,-7.870207244824836,-14.703716067702173
2024-10,-8.720846264565258,-16.16185455134356
2024-11,-8.309256328007432,-14.675251068347167
2024-12,-8.707716954647612,-14.856590287650324
2025-01,-8.520039291970045,-13.976381963545734
2025-02,-8.24262159256859,-13.966317603826464
2025-03,-6.472797927437213,-12.325140342716129
2025-04,-6.32391173715871,-12.02151036193831
2025-05,-3.8357323402009817,-10.08540279708396
2025-06,-4.155009689971315,-10.57446836316304
2025-07,-3.9368075913723137,-9.779478373846915
2025-08,-2.810404918614816,-9.502203449702424
2025-09,-2.749183592644238,-9.808457481249556
2025-10,-3.1579694862972207,-10.411539986503442
2025-11,-3.86378541486222,-10.914670857311162
2025-12,-4.471041790862348,-10.805160261114327
2026-01,-4.062789720049707,-10.176212983870258
2026-02,-3.1625623798452467,-9.258566416471242
2026-03,-1.8979765988872503,-8.450744474948102
2026-04,-0.5177088401228956,-6.80691384338466
2026-05,-0.1489021154285232,-6.4946545955237145
2026-06,0.5360012984010203,-6.514874345806582
2026-07,1.446855279245593,-5.547907841843322
2026-08,1.8667391068273749,-5.437139339158962
2026-09,1.2148299877019058,-5.60052792823477
