name,d,VV,VH
west_halls,2018-01-03,-10.211849700063503,-19.199843815972322
west_halls,2018-01-15,-11.138653718644559,-24.479736480303067
west_halls,2018-01-27,-10.034569777599028,-18.37824178685463
west_halls,2018-02-08,-10.175323950396088,-21.484587977001315
west_halls,2018-02-20,-10.115141150683298,-21.81844289431326
west_halls,2018-03-04,-10.229710369129924,-20.894869481032895
west_halls,2018-03-28,-8.808764883183503,-20.24279748479933
west_halls,2018-04-09,-7.411881922777374,-16.649271249553035
west_halls,2018-04-21,-6.867924733227295,-19.273864467217276
west_halls,2018-05-03,-8.030020253113651,-19.022293134330635
west_halls,2018-05-15,-7.782080881543188,-20.105052992578994
west_halls,2018-05-27,-8.070209544054041,-19.82091379532387
west_halls,2018-06-08,-7.813553645172603,-19.16271827527995
west_halls,2018-06-20,-7.848674536881498,-18.921407463225744
west_halls,2018-07-02,-7.266670158174422,-19.433355420839263
west_halls,2018-07-14,-6.4354982540168235,-12.973123871921649
west_halls,2018-07-26,-6.615358699278862,-18.370165019253513
west_halls,2018-08-07,-5.073966512545328,-17.339325746015795
west_halls,2018-08-19,-6.947206391333264,-17.790633272083014
west_halls,2018-08-31,-6.593901874308261,-18.365920606964615
west_halls,2018-09-12,-6.286715199562487,-18.536940178229795
west_halls,2018-09-24,-7.181131970302716,-19.59796471634766
west_halls,2018-10-06,-6.86702583415649,-19.541221484754622
west_halls,2018-10-18,-6.597305302077047,-15.325417789667558
west_halls,2018-11-11,-8.585790295529174,-24.433946840524168
west_halls,2018-11-23,-7.467120548681504,-15.479563881792508
west_halls,2018-12-05,-8.408062005807013,-21.131328296874635
west_halls,2018-12-17,-8.452495667371233,-26.295167439078853
west_halls,2018-12-29,-8.041200096786415,-22.163251001819123
west_halls,2019-01-10,-7.873924051279109,-26.40263645762815
west_halls,2019-01-22,-7.184263926502077,-21.45891548000737
west_halls,2019-02-03,-7.492591210322553,-21.926192911999422
west_halls,2019-02-27,-5.751700520774324,-20.67890560865184
west_halls,2019-03-11,-5.9791478203083575,-23.300086536318855
west_halls,2019-03-23,-6.0542693260811,-19.83753531161959
west_halls,2019-04-04,-5.937183843410018,-19.561540864459495
west_halls,2019-04-16,-6.25175738249619,-17.803064561696562
west_halls,2019-04-28,-4.9232093970443,-18.80309277684176
west_halls,2019-05-10,-5.722726677966122,-19.07436380970321
west_halls,2019-05-22,-5.609207817274116,-22.845054458087244
west_halls,2019-06-03,-4.98012491349192,-18.69726444433919
west_halls,2019-06-15,-5.121222051306842,-19.534083232292048
west_halls,2019-06-27,-2.1419060703808244,-16.133970244678956
west_halls,2019-07-09,-4.516514703007734,-19.565564091270808
west_halls,2019-07-21,-4.113255626916358,-18.657302866132888
west_halls,2019-08-02,-4.466441263029702,-18.048277401823086
west_halls,2019-08-14,-5.03507350052076,-18.528305581513145
west_halls,2019-08-26,-4.501542337430415,-18.32630825981077
west_halls,2019-09-07,-4.8620547010558886,-18.38432822344676
west_halls,2019-09-19,-4.4942044982159075,-17.993601153948322
west_halls,2019-10-01,-4.568773007226228,-21.04096039505274
west_halls,2019-10-13,-4.230728791691218,-18.551777435515174
west_halls,2019-10-25,-3.572192205953857,-18.100679773966032
west_halls,2019-11-06,-3.953539250903262,-18.671468590576115
west_halls,2019-11-18,-3.8907902364655134,-16.627064007192914
west_halls,2019-11-30,-4.569317034613192,-19.455823499051856
west_halls,2019-12-12,-4.67739153581249,-19.245724190906856
west_halls,2019-12-24,-4.685752489313577,-21.873847032377196
west_halls,2020-01-05,-4.667803303685147,-20.945106480916955
west_halls,2020-01-17,-3.6144443671418447,-19.855990272536342
west_halls,2020-01-29,-3.439623851000717,-19.571377187466144
west_halls,2020-02-10,-3.7158149896715025,-18.87003309193119
west_halls,2020-02-22,-3.7450576706412932,-19.049323556199457
west_halls,2020-03-05,-3.5693543807347363,-18.98989197335467
west_halls,2020-03-17,-3.3325804459590223,-18.231531735056482
west_halls,2020-03-29,-2.8975987861802808,-18.42663223895125
west_halls,2020-04-10,-2.924934040693441,-17.868018446147463
west_halls,2020-04-22,-2.490383008723148,-17.54967618793426
west_halls,2020-05-04,-3.3432887206142805,-17.947823723902886
west_halls,2020-05-16,-3.4836573015636447,-18.214113372595786
west_halls,2020-05-28,-2.6206340282348184,-18.295756567163995
west_halls,2020-06-09,-2.9371690155734225,-18.438160510985306
west_halls,2020-06-21,-3.014390453616649,-18.062736223254426
west_halls,2020-07-03,-2.6019301142535745,-17.670800913571387
west_halls,2020-07-15,-2.0923603877280468,-17.63628016218306
west_halls,2020-07-27,-1.0628913119270396,-16.60831920446216
west_halls,2020-08-08,-1.4659156727474598,-16.131936391272266
west_halls,2020-08-20,-1.9495430896354082,-16.461212715665084
west_halls,2020-09-01,-1.782048628323216,-12.680818926527508
west_halls,2020-09-13,-1.0857440385126131,-16.30273113436274
west_halls,2020-09-25,-2.3816772503726598,-17.49634426452814
west_halls,2020-10-07,-3.0684152849221076,-15.924611565008027
west_halls,2020-10-19,-3.713604872207878,-14.580278371216083
west_halls,2020-10-31,-4.093223033792687,-17.93254326076334
west_halls,2020-11-12,-3.9835940961916028,-18.992512232316876
west_halls,2020-11-24,-4.249925802469982,-18.274309207476488
west_halls,2020-12-06,-3.132603234900343,-18.391698351834464
west_halls,2020-12-18,-3.741407487491369,-19.159924695791
west_halls,2020-12-30,-4.774356314066096,-18.966682861949717
west_halls,2021-01-11,-4.922087663651205,-19.037531581394028
west_halls,2021-01-23,-5.137173966025248,-19.607705857080763
west_halls,2021-02-04,-4.874882479077277,-16.95723745755011
west_halls,2021-02-16,-5.455626012727344,-19.416078269239485
west_halls,2021-02-28,-5.03351561651906,-19.555558416579544
west_halls,2021-03-12,-2.2003327158919657,-17.053396715188217
west_halls,2021-03-24,-3.4475504696751873,-17.86277151019626
west_halls,2021-04-05,-3.963324541419597,-18.426370660493674
west_halls,2021-04-17,-4.065768177971718,-18.303741739586414
west_halls,2021-04-29,-4.8777947607010885,-19.220370164977282
west_halls,2021-05-11,-4.415298418452554,-18.309500885621894
west_halls,2021-05-23,-4.178422581034727,-18.79627833377646
west_halls,2021-06-04,-3.961945376641173,-18.564564874799487
west_halls,2021-06-16,-1.5817573815277222,-17.02845119433885
west_halls,2021-06-28,-3.8555768555743337,-18.297355828968193
west_halls,2021-07-10,-3.67088862627746,-18.715896113692565
west_halls,2021-07-22,-3.432706982903713,-18.378380401648645
west_halls,2021-08-03,-3.559529718949645,-18.307832030337615
west_halls,2021-08-15,-2.4299086910315206,-17.54207627814089
west_halls,2021-08-27,-3.6051583232845483,-17.96844069567093
west_halls,2021-09-08,-4.726572704360277,-18.38517862994826
west_halls,2021-09-20,-4.859961954767314,-18.50639192342682
west_halls,2021-10-02,-6.128793178293698,-18.611971069130778
west_halls,2021-10-14,-3.83640191630382,-18.249365475246382
west_halls,2021-10-26,-5.789279801103219,-19.146641147961947
west_halls,2021-11-07,-4.846665313641098,-12.667314267615104
west_halls,2021-11-19,-5.009997850246689,-18.27832815075369
west_halls,2021-12-01,-5.474961069770082,-17.33781939941071
west_halls,2021-12-13,-4.598566870458222,-19.053788479987833
west_halls,2022-01-06,-5.024517693908434,-19.30224335444007
west_halls,2022-01-18,-4.932077486360552,-19.283986992121164
west_halls,2022-01-30,-4.559518372821127,-19.038037445686857
west_halls,2022-02-11,-4.470267086182357,-19.078269333722655
west_halls,2022-02-23,-4.4987183398674135,-19.259733909499428
west_halls,2022-03-07,-3.365560102511328,-18.068540959196298
west_halls,2022-03-19,-2.807457240294131,-17.847808518917898
west_halls,2022-03-31,-2.257964725651706,-17.3295976352863
west_halls,2022-04-12,-3.2511498920594524,-18.530438488784192
west_halls,2022-04-24,-3.0184252102453715,-18.552394568406886
west_halls,2022-05-06,-3.518894669655383,-18.95130024560158
west_halls,2022-05-18,-3.3788247530448627,-18.23862171174121
west_halls,2022-05-30,-3.527585836965415,-18.69883132193686
west_halls,2022-06-11,-2.6222573080945932,-17.99912601554107
west_halls,2022-06-23,-3.4544438920424914,-18.497137156527156
west_halls,2022-07-05,-3.4489558762945527,-17.917318174576746
west_halls,2022-07-17,-5.248122038594548,-19.345391564700382
west_halls,2022-07-29,-5.841351469182783,-19.09540955334841
west_halls,2022-08-10,-5.959950087673756,-19.391985984691605
west_halls,2022-08-22,-4.760315776972794,-18.868767103491113
west_halls,2022-09-03,-4.328956550447083,-18.841059503394597
west_halls,2022-09-15,-4.31288152866278,-18.770610354609904
west_halls,2022-09-27,-5.391158929900372,-18.940614954393624
west_halls,2022-10-09,-5.6852736471290175,-19.891372348077443
west_halls,2022-10-21,-6.262280864390191,-19.409032635895187
west_halls,2022-11-02,-6.183747336224185,-19.613675514181896
west_halls,2022-11-14,-4.758607306924558,-18.625985403436236
west_halls,2022-11-26,-5.840009917329798,-19.986805392490382
west_halls,2022-12-08,-6.274141358503125,-19.852954759557317
west_halls,2022-12-20,-6.978747634795712,-20.174351619205726
west_halls,2023-01-01,-6.8372887322151845,-20.156539702839293
west_halls,2023-01-13,-6.649555452054193,-20.320726445681835
west_halls,2023-01-25,-6.686581279561609,-20.03825017031368
west_halls,2023-02-06,-6.591249889261769,-19.879854336136628
west_halls,2023-02-18,-6.482479477013585,-20.153054791841207
west_halls,2023-03-02,-6.030839067179513,-19.44153292811191
west_halls,2023-03-14,-6.519711972253316,-19.706485642434117
west_halls,2023-03-26,-6.071906331448399,-19.342327562857122
west_halls,2023-04-07,-4.000698143086239,-18.43785052986336
west_halls,2023-04-19,-5.452541809349551,-19.13498752719786
west_halls,2023-05-01,-6.988055912121551,-19.735903972103618
west_halls,2023-05-13,-7.174904492574336,-19.736830810101953
west_halls,2023-05-25,-7.467192546590901,-19.614632467274046
west_halls,2023-06-06,-7.4049200441209555,-19.947683185861585
west_halls,2023-06-18,-7.244484321008714,-19.439220920976965
west_halls,2023-06-30,-7.123446695432733,-19.475182314330308
west_halls,2023-07-12,-4.409137283957919,-18.068384274603357
west_halls,2023-07-24,-6.630545714534721,-19.194031121611285
west_halls,2023-08-05,-7.312959271560692,-19.714259841654624
west_halls,2023-08-17,-7.238174256938158,-20.35012924712247
