rank,lat,lon,area_ha,early_db,late_db,rise_db
44,40.5445,111.84233,3.1,-14.5,-2.7,10.5
45,40.50235,111.76624,3.1,-12.2,-1.2,10.2
46,40.53539,111.8214,3.0,-13.5,-2.4,10.4
47,40.5739,111.83476,3.0,-12.5,-3.2,8.2
48,40.53962,111.80546,2.9,-11.9,-2.7,7.8
49,40.56328,111.80172,2.8,-14.2,-3.6,9.6
50,40.57181,111.80728,2.8,-14.3,-0.6,12.3
51,40.52926,111.74019,2.7,-7.6,1.6,8.4
52,40.49967,111.76887,2.6,-13.6,-3.7,8.4
53,40.49955,111.80318,2.6,-12.3,1.1,11.9
54,40.56264,111.85951,2.6,-12.8,-1.6,10.3
55,40.56834,111.83861,2.5,-14.2,-4.0,9.0
56,40.55703,111.82314,2.4,-14.5,-4.1,9.1
57,40.55118,111.82468,2.4,-6.1,1.3,6.4
58,40.57111,111.81231,2.4,-16.2,1.8,16.4
59,40.52467,111.86644,2.2,-17.5,-4.4,11.8
60,40.53144,111.81041,2.2,-14.6,-2.9,10.4
61,40.55995,111.82069,2.0,-12.4,-4.4,6.3
62,40.55723,111.84864,2.0,-14.6,-5.0,8.2
63,40.55807,111.81959,2.0,-10.7,-2.0,7.4
64,40.56145,111.82343,1.9,-16.4,-5.4,10.2
65,40.55517,111.82384,1.8,-9.2,0.1,7.4
66,40.5555,111.76954,1.8,-17.4,-1.6,13.7
67,40.56937,111.85894,1.7,-13.5,-0.9,10.9
68,40.50023,111.78667,1.7,-12.6,-2.7,8.5
69,40.57148,111.8603,1.7,-12.2,-3.4,7.5
70,40.57234,111.86115,1.7,-12.5,-4.6,6.7
71,40.49459,111.80216,1.6,-9.4,1.5,9.8
72,40.56561,111.86938,1.6,-13.1,-3.0,8.8
73,40.57046,111.85704,1.6,-12.2,0.0,10.6
74,40.58467,111.8549,1.6,-15.5,-4.4,9.3
75,40.55445,111.81912,1.5,-13.1,-3.5,8.2
76,40.56821,111.81487,1.5,-14.2,-5.4,7.1
77,40.49721,111.78844,1.4,-6.6,-0.4,5.1
78,40.55172,111.84483,1.4,-8.5,0.5,7.6
79,40.49828,111.78555,1.3,-7.5,-0.5,6.0
80,40.50149,111.84912,1.3,-16.2,-6.8,8.2
81,40.52243,111.73917,1.3,-13.3,-5.1,6.8
82,40.55936,111.82426,1.3,-14.9,0.7,13.9
83,40.5434,111.81984,1.2,-9.0,-0.7,6.6
84,40.55212,111.83454,1.2,-14.9,-5.1,8.6
85,40.49555,111.77199,1.2,-15.2,-2.9,11.0
86,40.56692,111.86474,1.2,-14.6,-3.8,9.9
87,40.56879,111.86011,1.2,-11.1,-2.6,6.5
88,40.54815,111.80033,1.2,-11.0,-2.6,6.2
89,40.55264,111.81639,1.2,-12.1,-5.1,6.3
90,40.59054,111.85428,1.2,-14.0,-5.4,7.7
91,40.49188,111.79901,1.1,-10.5,-1.3,7.8
92,40.55759,111.79629,1.1,-13.8,-5.2,7.4
93,40.55804,111.82671,1.1,-13.5,-5.2,6.9
94,40.52508,111.74434,1.1,-7.4,2.1,8.3
95,40.51832,111.80805,1.0,-12.9,-5.1,6.9
96,40.54248,111.84343,1.0,-14.9,-4.4,9.1
97,40.55037,111.85152,1.0,-14.2,-4.1,8.7
98,40.55386,111.84372,1.0,-13.9,0.2,11.8
99,40.56852,111.8196,1.0,-15.1,-4.5,8.9
