ym,VV:structure,VH:structure
2018-01,-12.855681098909542,-22.60490697785623
2018-02,-13.074312908647224,-22.065805420531987
2018-03,-13.25308346490406,-21.930494635651485
2018-04,-13.158435969735672,-20.597239629061868
2018-05,-11.955006110825307,-18.987936680800765
2018-06,-12.012564407961282,-18.918402801919058
2018-07,-8.8870901603674,-15.553113148541485
2018-08,-10.665541673994117,-17.917227431926126
2018-09,-10.77414798880137,-18.44185289835655
2018-10,-11.8558209233505,-19.701262294021923
2018-11,-12.264863938392669,-21.48493015863952
2018-12,-14.449811502695834,-24.731934540560612
2019-01,-14.38535154163379,-24.530895194755136
2019-02,-14.20414142836496,-24.369674590531456
2019-03,-13.622191091439598,-23.946062568662185
2019-04,-12.284040840027522,-20.60411712837932
2019-05,-12.119083564232325,-19.42727657767822
2019-06,-10.259213114654631,-16.28087981807795
2019-07,-9.307002702653964,-17.754611609774944
2019-08,-8.21826326489429,-16.43114107899676
2019-09,-10.757998855982448,-19.017631721203045
2019-10,-9.82931346854124,-17.68617180418546
2019-11,-11.038576946731474,-19.44872902399847
2019-12,-13.509682160548929,-23.282279871350553
2020-01,-14.252761539472976,-22.8202587378968
2020-02,-13.48164331170664,-22.380610970437232
2020-03,-13.450031691409691,-21.4506963541792
2020-04,-13.523269592323407,-21.106011528364206
2020-05,-13.732731779820163,-20.343851084148785
2020-06,-10.090181768241028,-17.718846575430955
2020-07,-8.736662246349317,-15.427763251721563
2020-08,-8.469647660074658,-15.60542157283098
2020-09,-8.669800700127443,-16.153951466438567
2020-10,-9.648323273447824,-17.41811556158845
2020-11,-11.303201249146262,-19.637492811464423
2020-12,-11.930622826848335,-22.03553084728125
2021-01,-14.039478565415212,-23.015696511797728
2021-02,-12.280334438273918,-20.956931446744584
2021-03,-10.960662652736788,-20.30210196599216
2021-04,-9.235155399056584,-17.60926057323716
2021-05,-10.79357453789627,-18.836054677312777
2021-07,-8.856192368093412,-15.422361905007744
2021-08,-9.816860827920245,-17.331991314015006
2021-09,-8.77470011648567,-16.64017863800164
2021-10,-8.947234542717672,-16.32583945272396
2021-11,-11.547046106368208,-20.01132372151953
2021-12,-13.35501989277252,-22.00608785670843
2022-01,-14.321478723353744,-23.00135808791622
2022-02,-12.521594099602895,-22.50622895626418
2022-03,-12.325767146183011,-20.451700006943796
2022-04,-13.245467612708053,-23.256891523336467
2022-05,-13.324000668617415,-23.376691452105455
2022-07,-11.471479755309677,-18.372808793286385
2022-08,-11.495575748517354,-18.054954000281096
2022-11,-12.199848379024193,-20.481949200785422
2022-12,-16.108135877159043,-24.95708771189672
2023-01,-16.299014432585043,-25.55345352556059
2023-02,-14.033371615014955,-24.671578273268004
2023-03,-15.454948355785968,-24.775957826748943
2023-04,-12.775273306070728,-23.922669424503372
2023-05,-9.10399829322671,-19.932759063944314
2023-06,-11.361685249621736,-21.966957483543982
2023-09,-8.984995819535504,-20.654428732167126
2023-10,-5.464133496347907,-16.78070550303489
2023-12,-7.996590115312946,-20.162269969567916
2024-01,-12.649931837789303,-24.559853007490744
2024-02,-11.699082510479764,-23.76483180185389
2024-03,-9.509370456149384,-21.97778935024598
2024-05,-9.89088159928597,-22.792140044604565
2024-06,-8.301105119778033,-19.36555316259641
2024-07,-6.244358145942965,-18.048848496005228
2024-08,-5.871952096679481,-19.022650490555808
2024-09,-6.346352184514414,-19.320097123114863
2024-10,-5.472387155160877,-18.993640135279893
2024-11,-5.795866006881317,-19.44798036932375
2024-12,-9.286486065314392,-22.57437816083697
2025-01,-9.117227221704766,-22.699396918235227
2025-02,-7.527639514918686,-21.745104947349628
2025-03,-9.417318900642432,-22.143479617270344
2025-04,-9.348573688329918,-21.820885279146097
2025-05,-9.034804514990425,-22.37361227906122
2025-06,-8.661972384567479,-20.704366951550757
2025-07,-7.436672944158872,-19.24678607681303
2025-08,-8.433602113416224,-19.47663898709035
2025-09,-6.628566202105326,-17.645576540744848
2025-10,-5.744156955005161,-16.920612047089982
2025-11,-8.277554865147831,-21.069295176990813
2025-12,-8.376641871419098,-22.006834965364035
2026-01,-6.582405764392388,-20.633419384369795
2026-02,-6.593932222983088,-19.96080410177746
2026-03,-7.110952532064735,-20.13453421739738
2026-04,-7.07942332431671,-20.833322060794625
2026-05,-2.2063126362620262,-15.336345378112126
2026-06,-0.0722829460020359,-13.698817667157478
2026-07,1.384601031936199,-12.2084491992758
2026-08,0.960056279483438,-11.838941617782748
2026-09,3.03583718980326,-11.138806218888725
