ym,VV:structure,VH:structure
2018-01,-15.254061200182509,-24.088065117221944
2018-02,-15.221374784666576,-23.6689529617355
2018-03,-14.717742577972466,-22.82342592506918
2018-04,-13.28492851725974,-22.38134613069969
2018-05,-12.300888044366175,-21.981824001240945
2018-06,-12.303437975114464,-20.259826049802253
2018-07,-10.467353971464243,-17.665054837322465
2018-08,-15.97771763418586,-29.06843291046269
2018-09,-14.37225305250589,-28.0597796686676
2018-10,-16.85189345816344,-31.321905012769736
2018-11,-17.28757748683989,-31.74957929363763
2018-12,-17.44038124410489,-31.68461019014706
2019-01,-17.781714841613976,-32.111135641282374
2019-02,-17.351630016549713,-31.375248673108526
2019-03,-16.568313388213156,-31.376349903202595
2019-04,-17.678948472939478,-30.994958173706365
2019-05,-16.79942488701034,-29.84015952283827
2019-06,-14.993858284834037,-26.672235608007345
2019-07,-12.106821516917298,-20.029631684754513
2019-08,-12.217581100461103,-19.662914440097595
2019-09,-13.0386836306563,-20.820408886317686
2019-10,-14.837981714999724,-24.45307232011676
2019-11,-14.547054297502616,-27.86704927630313
2019-12,-16.016643277763038,-29.011947265232266
2020-01,-15.599733678206476,-26.935697750026772
2020-02,-14.828824446683738,-24.82450223337485
2020-03,-16.442037339140153,-26.635739478888436
2020-04,-16.767023645613627,-26.82623066995626
2020-05,-16.392586635104415,-26.166510020497014
2020-07,-8.559216287023965,-18.976175004275667
2020-08,-8.823526579836317,-16.875350298054453
2020-09,-12.447372808499992,-22.25000300118366
2020-10,-19.477447207363824,-26.96116739076179
2020-11,-17.18937290099825,-26.553321304813373
2020-12,-18.50152425522637,-27.362264048236145
2021-01,-18.76165108335116,-27.308809933485374
2021-02,-18.66392826915077,-27.362842490176742
2021-03,-17.657820343890386,-27.24718894687913
2021-04,-15.111631439470225,-24.84725517553214
2021-05,-13.972148790702134,-23.416307430109832
2021-08,-10.076559623935202,-18.89057218156899
2021-09,-7.07783325026606,-15.73243883258828
2021-10,-5.016475692237105,-12.906388316040214
2021-11,-3.584143190241721,-11.116708488042782
2021-12,-3.9504731286012498,-11.711129694118512
2022-01,-4.476707513852441,-12.290954983787724
2022-02,-4.358553341127033,-12.32542379548201
2022-03,-4.1010105529002585,-12.710662498684371
2022-04,-3.7066602529402655,-11.633886089909916
2022-05,-4.049840417335882,-12.295782809501272
2022-06,-2.403065210811924,-13.065660512705197
2022-07,-4.046348381719588,-13.421405053992878
2022-08,-3.318398071316311,-14.21608269637591
2022-09,-4.2028888031872595,-14.492504442487247
2022-10,-4.516101077592086,-14.956543848411606
2022-11,-3.447889450308004,-13.790345603082198
2022-12,-4.7567742317927575,-15.376207881809252
2023-01,-4.77118125330605,-15.53039371848904
2023-02,-4.366352631616493,-15.208058466241678
2023-03,-3.704184032007791,-14.808629268841552
2023-04,-4.214974637992984,-15.078654055703216
2023-06,-5.284555703408186,-15.661162786664994
2023-08,-3.26543657252358,-15.40624397508138
2023-09,-3.445914590598335,-15.30755596090361
2023-10,-2.7710578559745573,-15.81074856815113
2023-11,-2.4198101794209395,-15.91319086146581
2023-12,-2.8380588934045963,-15.777485928696311
2024-01,-3.943910981431641,-15.265419134339975
2024-02,-3.608272838151965,-15.251253547186828
2024-03,-3.271080829362644,-15.64869634611162
2024-04,-2.8852456430403635,-15.660307657090542
2024-05,-2.540812315153587,-15.272623174386691
2024-06,-2.5546104812413466,-15.198818305113203
2024-07,-2.017074901994815,-14.422150984552667
2024-08,-1.9715507431558328,-14.274355194445633
2024-09,-1.9600316165634413,-14.597574743080031
2024-10,-1.0727156360483734,-13.966707100105763
2024-11,-0.8264410607127552,-14.19640474537436
2024-12,-1.927602100222089,-14.579877778224748
2025-01,-1.9594597889208396,-15.060705935201964
2025-02,-2.073293279988846,-14.98017147624698
2025-03,-2.122373188982602,-15.12361687923772
2025-04,-0.347108109002105,-14.154943652090845
2025-08,0.2218781291260756,-12.871096285475112
2025-09,-0.2066697318921543,-13.6745016806431
2025-10,-0.1044483413453832,-13.768673320879312
2025-11,-0.3634001554283361,-14.354029630750786
2025-12,-0.6994047405400835,-14.074961744184144
2026-01,-0.7592707565818455,-14.140376545807408
2026-02,-0.6431598326181664,-14.623045864239856
2026-03,-0.6470953418623561,-14.40168420041748
2026-04,-0.5342628394194484,-14.128608993357767
2026-05,-0.5428437089489513,-14.042869694424663
2026-06,-0.0829955936103784,-14.027028138313494
2026-07,-0.2702465419611983,-13.706526522306644
2026-08,-0.1709335297688546,-13.535627389707368
2026-09,-0.3678711544850479,-13.674518272716824
