name,d,VV,VH
cn_ulanqab_r05,2018-05-08,-16.33609315767792,-30.655727291535957
cn_ulanqab_r04,2018-05-08,-11.640263246836373,-18.63652763513872
cn_ulanqab_r03,2018-05-08,-16.02988721141883,-27.23163277769427
cn_ulanqab_r07,2018-05-08,-12.298878732170538,-22.864410910686747
cn_ulanqab_r06,2018-05-08,-17.04008436309493,-25.397861251448493
cn_ulanqab_r05,2018-06-01,-12.305634613357729,-26.35740780245604
cn_ulanqab_r04,2018-06-01,-11.436020156965498,-19.230486728698835
cn_ulanqab_r03,2018-06-01,-15.206548741410872,-25.741829367149933
cn_ulanqab_r07,2018-06-01,-12.604793303161326,-21.649089078612736
cn_ulanqab_r06,2018-06-01,-16.9465127205289,-24.405401388713845
cn_ulanqab_r05,2018-06-13,-11.775164672067442,-26.132096676706666
cn_ulanqab_r04,2018-06-13,-11.543175129312484,-18.944526201245395
cn_ulanqab_r03,2018-06-13,-15.178381655446325,-24.28212898113846
cn_ulanqab_r07,2018-06-13,-12.322864981200881,-20.97940309483013
cn_ulanqab_r06,2018-06-13,-16.69224085632897,-24.803170202858343
cn_ulanqab_r05,2018-06-25,-10.794008830254075,-21.47030232217122
cn_ulanqab_r04,2018-06-25,-11.229352337479858,-18.722669626310747
cn_ulanqab_r03,2018-06-25,-13.486665237820825,-22.629823714085003
cn_ulanqab_r07,2018-06-25,-10.272765000364178,-21.225942551508453
cn_ulanqab_r06,2018-06-25,-13.964973785142574,-23.051514466500798
cn_ulanqab_r05,2018-07-07,-7.997915321370354,-15.679735627824554
cn_ulanqab_r04,2018-07-07,-8.79264963526326,-16.827860238109608
cn_ulanqab_r03,2018-07-07,-10.524807179990592,-17.568674708013017
cn_ulanqab_r07,2018-07-07,-6.982016893693944,-16.07164199137682
cn_ulanqab_r06,2018-07-07,-11.501775948747406,-19.19646997213683
cn_ulanqab_r05,2018-07-19,-7.533733334371576,-13.971530484853812
cn_ulanqab_r04,2018-07-19,-8.445234226195367,-16.345650967176436
cn_ulanqab_r03,2018-07-19,-10.180694532817618,-16.675441410309787
cn_ulanqab_r07,2018-07-19,-7.82460649975829,-15.65753109344673
cn_ulanqab_r06,2018-07-19,-10.54322065913349,-17.34265765320516
cn_ulanqab_r05,2018-07-31,-9.069484230598292,-14.973628942799852
cn_ulanqab_r04,2018-07-31,-11.246084469878134,-19.20581686545477
cn_ulanqab_r03,2018-07-31,-13.50238180840858,-20.25287865378155
cn_ulanqab_r07,2018-07-31,-9.63659813249467,-17.355238638848046
cn_ulanqab_r06,2018-07-31,-13.944016185940544,-20.76606703289587
cn_ulanqab_r05,2018-08-12,-9.015230686389478,-14.457336455792447
cn_ulanqab_r04,2018-08-12,-10.603806560869115,-18.05345589979537
cn_ulanqab_r03,2018-08-12,-11.60061843846661,-18.800123824151036
cn_ulanqab_r07,2018-08-12,-8.746586907285495,-15.570872794648519
cn_ulanqab_r06,2018-08-12,-11.995490782294207,-18.765572353627075
cn_ulanqab_r05,2018-08-24,-9.065040182618182,-15.302448481897386
cn_ulanqab_r04,2018-08-24,-10.977920234226257,-18.358013454595188
cn_ulanqab_r03,2018-08-24,-13.135743399351405,-20.314645240654777
cn_ulanqab_r07,2018-08-24,-10.469954341881087,-16.901254469139037
cn_ulanqab_r06,2018-08-24,-13.422192315508116,-20.440896084952794
cn_ulanqab_r05,2018-09-05,-9.161866631504708,-15.306491851960216
cn_ulanqab_r04,2018-09-05,-11.158890920485886,-18.312011708728168
cn_ulanqab_r03,2018-09-05,-12.566494757018452,-19.402334459852614
cn_ulanqab_r07,2018-09-05,-10.283711802200152,-16.854819900203704
cn_ulanqab_r06,2018-09-05,-13.120455391972333,-20.021573309658525
cn_ulanqab_r05,2018-09-17,-9.495212076585304,-17.810922156631342
cn_ulanqab_r04,2018-09-17,-11.290853182587895,-18.95835412683221
cn_ulanqab_r03,2018-09-17,-12.99566331304715,-20.971481775677887
cn_ulanqab_r07,2018-09-17,-10.64986260964459,-17.72195436444875
cn_ulanqab_r06,2018-09-17,-14.930657039176559,-22.214678877432256
cn_ulanqab_r05,2018-09-29,-9.442760029048992,-20.238024082779187
cn_ulanqab_r04,2018-09-29,-11.411948007746972,-18.786899372628717
cn_ulanqab_r03,2018-09-29,-12.365105281084983,-21.572931595097963
cn_ulanqab_r07,2018-09-29,-11.039799669075443,-18.333132896079558
cn_ulanqab_r06,2018-09-29,-13.930288093190061,-22.30594735338746
cn_ulanqab_r05,2018-10-11,-11.367978670133688,-23.8619107327362
cn_ulanqab_r04,2018-10-11,-11.820121481344819,-19.76789619827976
cn_ulanqab_r03,2018-10-11,-15.314780659605198,-25.27377823405011
cn_ulanqab_r07,2018-10-11,-12.470075407205924,-22.399060834275815
cn_ulanqab_r06,2018-10-11,-16.90139436036279,-26.36804938479111
cn_ulanqab_r05,2018-11-04,-11.989637187582145,-22.144601564240958
cn_ulanqab_r04,2018-11-04,-11.016421231364527,-19.448591961244702
cn_ulanqab_r03,2018-11-04,-13.265663051385237,-23.7862364062514
cn_ulanqab_r07,2018-11-04,-10.889170188412486,-21.859003038570403
cn_ulanqab_r06,2018-11-04,-12.487804016512355,-22.495805771045
cn_ulanqab_r05,2018-11-16,-14.09419458143476,-30.29344614775606
cn_ulanqab_r04,2018-11-16,-11.870567635215112,-19.872226435719565
cn_ulanqab_r03,2018-11-16,-15.661233743659464,-28.094405821975986
cn_ulanqab_r07,2018-11-16,-13.272977905495807,-25.14921755129243
cn_ulanqab_r06,2018-11-16,-17.97969227456263,-29.220419290182765
cn_ulanqab_r05,2018-11-28,-14.311284287672006,-29.752327342652293
cn_ulanqab_r04,2018-11-28,-11.844106471317458,-19.739264422164677
cn_ulanqab_r03,2018-11-28,-15.74590860914455,-28.444432463315877
cn_ulanqab_r07,2018-11-28,-13.215120052899834,-24.264696348933875
cn_ulanqab_r06,2018-11-28,-7.732506929554425,-25.74890697184001
cn_ulanqab_r05,2018-12-10,-14.117862669732354,-31.86777217079374
cn_ulanqab_r04,2018-12-10,-11.486263825972003,-20.096973147032624
cn_ulanqab_r03,2018-12-10,-15.462259073896979,-28.973380743471573
cn_ulanqab_r07,2018-12-10,-12.853198565322227,-25.14386656253417
cn_ulanqab_r06,2018-12-10,-18.120636844841332,-30.0360689008871
cn_ulanqab_r05,2018-12-22,-14.96153296704041,-30.654999471710312
cn_ulanqab_r04,2018-12-22,-11.770085400221804,-20.192240600369477
cn_ulanqab_r03,2018-12-22,-15.569654452500139,-28.01820081813576
cn_ulanqab_r07,2018-12-22,-13.400361206597134,-25.154587366747005
cn_ulanqab_r06,2018-12-22,-18.397376006525377,-29.880781576612442
cn_ulanqab_r05,2019-01-03,-15.597034784446825,-30.532648705980673
cn_ulanqab_r04,2019-01-03,-11.640950639693328,-19.954207386906788
cn_ulanqab_r03,2019-01-03,-15.712093472160653,-28.43311463735188
cn_ulanqab_r07,2019-01-03,-13.118331816660442,-25.182156012072042
cn_ulanqab_r06,2019-01-03,-17.000899063856362,-30.125523274559992
cn_ulanqab_r05,2019-01-15,-15.571268753815195,-32.44703843956247
cn_ulanqab_r04,2019-01-15,-11.515046736233035,-19.340698638119676
cn_ulanqab_r03,2019-01-15,-15.808613812692682,-29.151605725476415
cn_ulanqab_r07,2019-01-15,-13.734613636683292,-24.964481279808208
cn_ulanqab_r06,2019-01-15,-18.797158605146297,-30.323126285880335
cn_ulanqab_r05,2019-01-27,-15.461781249728585,-32.5931528806333
cn_ulanqab_r04,2019-01-27,-11.53805688163127,-19.10926096901441
cn_ulanqab_r03,2019-01-27,-15.654065994520936,-28.65648452689874
cn_ulanqab_r07,2019-01-27,-13.113511525255046,-24.77155745645788
cn_ulanqab_r06,2019-01-27,-18.71012998513129,-30.175020000228557
cn_ulanqab_r05,2019-02-08,-16.034987561293953,-32.02415584826103
cn_ulanqab_r04,2019-02-08,-12.109573098118098,-19.847860223664277
cn_ulanqab_r03,2019-02-08,-15.572670692116393,-28.166155586637036
cn_ulanqab_r07,2019-02-08,-13.192903091264009,-25.08752230594606
cn_ulanqab_r06,2019-02-08,-18.296393692372654,-30.032755401788656
cn_ulanqab_r05,2019-02-20,-15.575387497309242,-31.31251966457172
cn_ulanqab_r04,2019-02-20,-12.427249057669046,-20.35749817558536
cn_ulanqab_r03,2019-02-20,-14.736594472788916,-29.924879825880097
cn_ulanqab_r07,2019-02-20,-12.285190794481883,-24.203897176724194
cn_ulanqab_r06,2019-02-20,-17.19650820558664,-28.456647410888554
cn_ulanqab_r05,2019-03-04,-15.036778221072124,-31.04646742711965
cn_ulanqab_r04,2019-03-04,-12.00759998392997,-19.564143026664595
cn_ulanqab_r03,2019-03-04,-15.162044856270715,-28.127897895138275
cn_ulanqab_r07,2019-03-04,-12.937818341296447,-22.935990826403938
cn_ulanqab_r06,2019-03-04,-17.735180092399908,-28.075683137800553
cn_ulanqab_r05,2019-03-16,-15.114908173988285,-31.720492094144902
cn_ulanqab_r04,2019-03-16,-11.848286834298174,-19.926369313419233
cn_ulanqab_r03,2019-03-16,-15.558396546963106,-28.65470918592865
cn_ulanqab_r07,2019-03-16,-12.70114828358299,-23.370529334853796
cn_ulanqab_r06,2019-03-16,-17.103246364395876,-26.37418021395911
cn_ulanqab_r05,2019-03-28,-12.62904972179,-24.40771469735553
cn_ulanqab_r04,2019-03-28,-11.385372516750131,-19.5019628173538
cn_ulanqab_r03,2019-03-28,-12.72359629746606,-24.976218575395993
cn_ulanqab_r07,2019-03-28,-10.232567683253254,-21.289960863597813
cn_ulanqab_r06,2019-03-28,-14.441177706926592,-24.17558866717349
cn_ulanqab_r05,2019-04-09,-12.451713991082475,-23.816560056156792
cn_ulanqab_r04,2019-04-09,-10.229355769324915,-18.624167137249145
cn_ulanqab_r03,2019-04-09,-13.318254030833362,-23.791450911979528
cn_ulanqab_r07,2019-04-09,-9.646767759035423,-20.501028599860888
cn_ulanqab_r06,2019-04-09,-14.727710621617069,-23.839596421796077
cn_ulanqab_r05,2019-04-21,-14.751058828828317,-30.3480433948974
cn_ulanqab_r04,2019-04-21,-11.730866705268395,-19.641288110553955
cn_ulanqab_r03,2019-04-21,-15.746581685990668,-28.2761825815735
cn_ulanqab_r07,2019-04-21,-12.25248271435921,-22.991666981434914
cn_ulanqab_r06,2019-04-21,-17.079224721688774,-26.293245907235196
cn_ulanqab_r05,2019-05-03,-13.66755390830697,-26.54417355447923
cn_ulanqab_r04,2019-05-03,-11.801490008951339,-19.439446083786432
cn_ulanqab_r03,2019-05-03,-14.856241721254738,-27.52012590822801
cn_ulanqab_r07,2019-05-03,-11.828925514471138,-23.271044772604814
cn_ulanqab_r06,2019-05-03,-16.74857397718258,-25.404172890218685
cn_ulanqab_r05,2019-05-15,-13.608748316480487,-26.40283100062336
cn_ulanqab_r04,2019-05-15,-11.702895111468788,-19.07925084274748
cn_ulanqab_r03,2019-05-15,-14.833130178367739,-26.535132757028602
cn_ulanqab_r07,2019-05-15,-11.957355717557878,-22.299944962201344
cn_ulanqab_r06,2019-05-15,-16.54942910860968,-24.381508360801526
cn_ulanqab_r05,2019-05-27,-11.208258141054179,-27.02882194527587
cn_ulanqab_r04,2019-05-27,-10.82042704662049,-18.79817118054042
cn_ulanqab_r03,2019-05-27,-13.765450421894377,-24.03206366557936
cn_ulanqab_r07,2019-05-27,-9.460629936691669,-21.198757606110327
cn_ulanqab_r06,2019-05-27,-14.946271359155583,-22.752707975174086
cn_ulanqab_r05,2019-06-08,-11.584096700397833,-25.040007451419868
cn_ulanqab_r04,2019-06-08,-11.640841404947565,-19.162932268610145
cn_ulanqab_r03,2019-06-08,-13.972573204134115,-24.198713644022497
cn_ulanqab_r07,2019-06-08,-11.760835114288955,-20.97072350377894
cn_ulanqab_r06,2019-06-08,-15.984807223939264,-23.486257158371913
cn_ulanqab_r05,2019-06-20,-11.468993538876145,-23.80411990808372
cn_ulanqab_r04,2019-06-20,-10.964851993572903,-18.740279371868116
cn_ulanqab_r03,2019-06-20,-13.939078666305102,-23.217123789259226
cn_ulanqab_r07,2019-06-20,-11.237806005444746,-20.9627703357752
cn_ulanqab_r06,2019-06-20,-16.154781487500664,-23.66948088653004
cn_ulanqab_r05,2019-07-02,-10.592539909450599,-18.92469784281326
cn_ulanqab_r04,2019-07-02,-10.99285514572872,-18.391766293603077
cn_ulanqab_r03,2019-07-02,-13.54061023794701,-22.03271439818552
cn_ulanqab_r07,2019-07-02,-11.078603349234848,-20.493151903740245
cn_ulanqab_r06,2019-07-02,-15.189897939927675,-23.174383084478617
cn_ulanqab_r05,2019-07-14,-10.849747501483138,-18.819141371257114
cn_ulanqab_r04,2019-07-14,-11.240690416268553,-18.293225952707107
cn_ulanqab_r03,2019-07-14,-13.746018218589521,-22.30996996724357
cn_ulanqab_r07,2019-07-14,-10.720147850807043,-20.12147101852402
cn_ulanqab_r06,2019-07-14,-15.974490933993575,-24.030612582930637
cn_ulanqab_r05,2019-07-26,-9.316402136588517,-16.370914122757924
cn_ulanqab_r04,2019-07-26,-10.893477553853828,-18.077056103199904
cn_ulanqab_r03,2019-07-26,-13.001162166005864,-20.346167890698265
cn_ulanqab_r07,2019-07-26,-9.9411318603842,-18.004584275615375
cn_ulanqab_r06,2019-07-26,-14.325383513761944,-22.38789061707065
cn_ulanqab_r05,2019-08-07,-7.982304564756815,-15.212544523251246
cn_ulanqab_r04,2019-08-07,-10.07561040242371,-17.359262814375484
cn_ulanqab_r03,2019-08-07,-13.1704852571759,-20.169241348702602
cn_ulanqab_r07,2019-08-07,-10.532192316510251,-17.72531445509652
cn_ulanqab_r06,2019-08-07,-14.109917396545216,-21.618642624231583
cn_ulanqab_r05,2019-08-19,-9.709307440923018,-16.260349857387347
cn_ulanqab_r04,2019-08-19,-10.935205330168468,-17.642614340416273
cn_ulanqab_r03,2019-08-19,-13.490457119356623,-21.134198658494235
cn_ulanqab_r07,2019-08-19,-10.821427024780586,-18.278406422316788
cn_ulanqab_r06,2019-08-19,-15.805719797145063,-23.786991916607022
cn_ulanqab_r05,2019-08-31,-10.277127981095234,-17.078449578971533
cn_ulanqab_r04,2019-08-31,-11.645785019839773,-19.16092253863436
cn_ulanqab_r03,2019-08-31,-13.983843020391703,-21.762564388296283
cn_ulanqab_r07,2019-08-31,-11.140202613014806,-18.73316529729782
cn_ulanqab_r06,2019-08-31,-15.313352986579526,-23.769730971924712
cn_ulanqab_r05,2019-09-12,-7.405214072309382,-13.666145860210333
cn_ulanqab_r04,2019-09-12,-8.03905389833501,-15.18281845593294
cn_ulanqab_r03,2019-09-12,-9.738896269447267,-15.736440196208923
cn_ulanqab_r07,2019-09-12,-8.531679412252238,-15.019890024904969
cn_ulanqab_r06,2019-09-12,-10.08411481051712,-16.635326804549024
cn_ulanqab_r05,2019-09-24,-9.082662580030462,-18.154974629718062
cn_ulanqab_r04,2019-09-24,-11.134379593843502,-18.551197774462306
cn_ulanqab_r03,2019-09-24,-13.845896969457437,-22.33745463974046
cn_ulanqab_r07,2019-09-24,-11.183646492524263,-19.66428927808741
cn_ulanqab_r06,2019-09-24,-15.327817606519572,-23.599122826756528
cn_ulanqab_r05,2019-10-06,-8.394552361445278,-18.373151510562824
cn_ulanqab_r04,2019-10-06,-11.081849053632032,-19.223249518741216
cn_ulanqab_r03,2019-10-06,-13.068978442043274,-23.597630918899934
cn_ulanqab_r07,2019-10-06,-10.560888708787745,-19.655095093428557
cn_ulanqab_r06,2019-10-06,-15.008827171139883,-23.877287593031696
cn_ulanqab_r05,2019-10-18,-10.442041564811664,-22.304110769803984
cn_ulanqab_r04,2019-10-18,-11.437730980568746,-20.201616161229627
cn_ulanqab_r03,2019-10-18,-14.910096306043274,-26.703465237817
cn_ulanqab_r07,2019-10-18,-12.183318386458275,-21.91215785632022
cn_ulanqab_r06,2019-10-18,-16.92811373680088,-26.45536728590789
cn_ulanqab_r05,2019-10-30,-10.712150844239797,-22.94731344337304
cn_ulanqab_r04,2019-10-30,-11.28237288603092,-20.33714890501298
cn_ulanqab_r03,2019-10-30,-15.234370518855902,-26.894196454852004
cn_ulanqab_r07,2019-10-30,-12.010076426346942,-23.124629839002434
cn_ulanqab_r06,2019-10-30,-16.81443144341458,-25.516147140536653
cn_ulanqab_r05,2019-11-11,-11.158156682259401,-24.507403182392412
cn_ulanqab_r04,2019-11-11,-11.207493862201867,-19.908945846135957
cn_ulanqab_r03,2019-11-11,-14.33777085301694,-27.73266209600309
cn_ulanqab_r07,2019-11-11,-11.800035960185678,-22.36710806172872
cn_ulanqab_r06,2019-11-11,-16.17758438540183,-25.166135748224256
cn_ulanqab_r05,2019-11-23,-12.801564676536055,-27.17472224132649
cn_ulanqab_r04,2019-11-23,-11.590198085919651,-20.558291125997254
cn_ulanqab_r03,2019-11-23,-15.428776423071268,-28.547776248429834
cn_ulanqab_r07,2019-11-23,-12.601247290845071,-24.091516620925507
cn_ulanqab_r06,2019-11-23,-17.407521522970526,-27.36877252746805
cn_ulanqab_r05,2019-12-05,-14.181997049213404,-30.499314614586126
cn_ulanqab_r04,2019-12-05,-11.954167083200248,-20.543724301637642
cn_ulanqab_r03,2019-12-05,-15.3597888556863,-29.934055040406772
cn_ulanqab_r07,2019-12-05,-12.553439146807207,-26.240206343853483
cn_ulanqab_r06,2019-12-05,-18.451394190862825,-29.56105076150724
cn_ulanqab_r05,2019-12-17,-14.275786522984397,-30.36101709735019
cn_ulanqab_r04,2019-12-17,-12.09193603814912,-20.38087545665307
cn_ulanqab_r03,2019-12-17,-14.863597740355766,-29.480385205388654
cn_ulanqab_r07,2019-12-17,-12.177461496376248,-25.756512098407086
cn_ulanqab_r06,2019-12-17,-17.812639196937166,-30.278395450773512
cn_ulanqab_r05,2019-12-29,-15.267572406934065,-29.83940567174713
cn_ulanqab_r04,2019-12-29,-12.419891384793466,-20.591140906480206
cn_ulanqab_r03,2019-12-29,-15.65433477666547,-31.001656141944807
cn_ulanqab_r07,2019-12-29,-12.981016228899676,-25.11635442686301
cn_ulanqab_r06,2019-12-29,-18.399827311484305,-31.324202943651184
cn_ulanqab_r05,2020-01-10,-14.950063681601813,-31.549419254031296
cn_ulanqab_r04,2020-01-10,-12.495701898238876,-20.771345956411885
cn_ulanqab_r03,2020-01-10,-15.550209847499687,-30.738197190948522
cn_ulanqab_r07,2020-01-10,-12.818818043590552,-25.454994038993608
cn_ulanqab_r06,2020-01-10,-17.60258242345477,-30.574199988277208
cn_ulanqab_r05,2020-01-22,-15.010847917175411,-26.65300957801983
cn_ulanqab_r04,2020-01-22,-12.182654772101833,-20.08360599618196
cn_ulanqab_r03,2020-01-22,-14.835672380200176,-25.902738441423697
cn_ulanqab_r07,2020-01-22,-12.334449883341122,-24.086259281873325
cn_ulanqab_r06,2020-01-22,-14.450911785587921,-25.086623211773922
cn_ulanqab_r05,2020-02-03,-16.015933250057003,-26.732646039145543
cn_ulanqab_r04,2020-02-03,-12.015865635686792,-20.02899139943315
cn_ulanqab_r03,2020-02-03,-15.168655622577417,-26.670331925025778
cn_ulanqab_r07,2020-02-03,-13.228000197981853,-24.67727880891679
cn_ulanqab_r06,2020-02-03,-17.997106447959816,-26.480170040288392
cn_ulanqab_r05,2020-02-15,-16.08976859396068,-26.722570545078657
cn_ulanqab_r04,2020-02-15,-12.057502723157974,-20.301021103785637
cn_ulanqab_r03,2020-02-15,-15.74287530112239,-26.71997239494791
cn_ulanqab_r07,2020-02-15,-13.316539666866843,-24.43932049306201
cn_ulanqab_r06,2020-02-15,-18.094314480991617,-27.113163239856714
cn_ulanqab_r05,2020-02-27,-15.110557724555944,-26.879387400965406
cn_ulanqab_r04,2020-02-27,-11.389620888677019,-20.392536874853892
cn_ulanqab_r03,2020-02-27,-15.507812614692968,-25.80024471420732
cn_ulanqab_r07,2020-02-27,-12.855601282059252,-23.25223185756178
cn_ulanqab_r06,2020-02-27,-17.210718638014914,-25.925653941766868
cn_ulanqab_r05,2020-03-10,-15.562144725879795,-27.141623584816255
cn_ulanqab_r04,2020-03-10,-11.872256603787124,-20.04496380324417
cn_ulanqab_r03,2020-03-10,-15.136723689587095,-26.77049673622874
cn_ulanqab_r07,2020-03-10,-12.967000409497821,-23.18993518363164
cn_ulanqab_r06,2020-03-10,-17.5826289777236,-25.89364197657959
cn_ulanqab_r05,2020-03-22,-14.370337116618046,-26.88097852973743
cn_ulanqab_r04,2020-03-22,-11.663806277000429,-20.141133889836347
cn_ulanqab_r03,2020-03-22,-15.684284937817997,-26.000298956059485
cn_ulanqab_r07,2020-03-22,-12.382962304470496,-23.32818509425965
cn_ulanqab_r06,2020-03-22,-16.947072248672452,-25.033040373948435
cn_ulanqab_r05,2020-04-03,-14.366599473402818,-26.87440845021488
cn_ulanqab_r04,2020-04-03,-11.807119516311094,-20.241183457002546
cn_ulanqab_r03,2020-04-03,-15.56273685263684,-26.42261106856959
cn_ulanqab_r07,2020-04-03,-12.3471603940737,-21.743441858232657
cn_ulanqab_r06,2020-04-03,-16.918724464948742,-24.852063432555326
cn_ulanqab_r05,2020-04-15,-14.411757830001084,-27.049895744877226
cn_ulanqab_r04,2020-04-15,-12.089621362687788,-20.140202100120476
cn_ulanqab_r03,2020-04-15,-15.534337833556977,-26.123711550370597
cn_ulanqab_r07,2020-04-15,-12.520067602591016,-22.619935477328458
cn_ulanqab_r06,2020-04-15,-17.2445416298563,-25.52201267989756
cn_ulanqab_r05,2020-04-27,-16.138953358345027,-26.73712899345109
cn_ulanqab_r04,2020-04-27,-11.887792623293741,-19.661483609087796
cn_ulanqab_r03,2020-04-27,-15.84930757070342,-25.844666167098907
cn_ulanqab_r07,2020-04-27,-12.521850215675643,-22.2966070318837
cn_ulanqab_r06,2020-04-27,-16.854561049550103,-24.220047209393233
cn_ulanqab_r05,2020-05-09,-15.584332008308094,-26.733425067995146
cn_ulanqab_r04,2020-05-09,-11.706638833127665,-19.67749834434301
cn_ulanqab_r03,2020-05-09,-15.229638798283247,-25.489290824546583
cn_ulanqab_r07,2020-05-09,-11.15238065129227,-21.60080841907465
cn_ulanqab_r06,2020-05-09,-16.262034647955716,-23.4217534912402
cn_ulanqab_r05,2020-05-21,-11.819493552564365,-25.589973056324112
cn_ulanqab_r04,2020-05-21,-11.58891149229647,-19.4632511547779
cn_ulanqab_r03,2020-05-21,-14.92463767355871,-24.790687245559266
cn_ulanqab_r07,2020-05-21,-11.418950144944498,-20.795740986034392
cn_ulanqab_r06,2020-05-21,-15.837940756334572,-23.306627747029864
cn_ulanqab_r05,2020-06-02,-12.743994402666885,-25.53907362557936
cn_ulanqab_r04,2020-06-02,-11.810758308222338,-18.74056112724673
cn_ulanqab_r03,2020-06-02,-14.545898141392323,-24.025389838524397
cn_ulanqab_r07,2020-06-02,-10.607144985817287,-20.405513759572933
cn_ulanqab_r06,2020-06-02,-15.287805415329148,-21.849857833326638
cn_ulanqab_r05,2020-06-14,-10.487738299103897,-22.172448719467877
cn_ulanqab_r04,2020-06-14,-11.272101949854902,-19.12403768539835
cn_ulanqab_r03,2020-06-14,-14.78353725673056,-23.993593900833922
cn_ulanqab_r07,2020-06-14,-11.111470402154008,-20.869531244594643
cn_ulanqab_r06,2020-06-14,-15.940690969776176,-22.857463084959033
cn_ulanqab_r05,2020-06-26,-10.801310346608126,-18.206945612894383
cn_ulanqab_r04,2020-06-26,-11.135488332234301,-18.641248068002827
cn_ulanqab_r03,2020-06-26,-14.552105967245618,-23.842447392664006
cn_ulanqab_r07,2020-06-26,-10.514534529632419,-21.343302783067255
cn_ulanqab_r06,2020-06-26,-16.421069700087294,-23.543599804759427
cn_ulanqab_r05,2020-07-08,-8.719900650800115,-15.631106218040836
cn_ulanqab_r04,2020-07-08,-10.612146323670801,-18.299914585321513
cn_ulanqab_r03,2020-07-08,-13.802819585246528,-22.307211471116577
cn_ulanqab_r07,2020-07-08,-10.219435203135065,-20.30261299252277
cn_ulanqab_r06,2020-07-08,-15.037018900593417,-22.560871078038495
cn_ulanqab_r05,2020-07-20,-7.216926405881789,-14.827984631112496
cn_ulanqab_r04,2020-07-20,-10.55864461000885,-18.1850693653634
