ym,VV:structure,VH:structure
2018-01,-17.237370285581395,-24.55473256918193
2018-02,-16.4591602225006,-22.89468606037354
2018-03,-15.074392491205687,-20.35552869827849
2018-04,-12.447380374125515,-19.361917482427753
2018-05,-12.458636419192288,-18.437362524316672
2018-06,-12.83105697420519,-18.80207026303156
2018-07,-10.77977313654719,-17.264445317399904
2018-08,-12.115011737363789,-18.824101464053353
2018-09,-11.750071268043248,-18.174428925984486
2018-10,-14.446967790162269,-19.791404277771417
2018-11,-16.29857453398075,-23.954892802324174
2018-12,-17.134110696043546,-26.45508069539182
2019-01,-17.285618306498286,-27.687103742806848
2019-02,-15.997182924253488,-25.677978505102967
2019-03,-14.16460283151596,-21.168833805761373
2019-04,-14.46827752453308,-20.727164685143457
2019-05,-12.930810926551654,-19.423705250429308
2019-06,-12.793352288322335,-19.33097516187459
2019-07,-12.275295532928862,-19.24884136087499
2019-08,-12.435267861211807,-18.90031107770824
2019-09,-12.768186092004688,-19.573082621491142
2019-10,-14.444054472002597,-20.76463785473198
2019-11,-13.420349093954057,-20.24316174039016
2019-12,-16.03574744641244,-25.361514783690502
2020-01,-15.677111118721562,-25.587892295574413
2020-02,-14.967167362596202,-23.13041087038339
2020-03,-13.25866661609288,-20.65205480420204
2020-04,-15.096183278392616,-21.4702652973563
2020-05,-13.612934010188091,-20.48339203237841
2020-07,-10.173382924204056,-16.9021033479973
2020-08,-10.836876035818,-17.58007160138208
2020-09,-11.34848296738351,-18.497409814532563
2020-10,-13.48734830884468,-20.331819671448
2020-11,-15.491055243077907,-22.935884785614675
2020-12,-16.90926093916894,-25.7568449034916
2021-01,-17.090832978362968,-25.575768560615877
2021-02,-17.005594775941177,-26.028123504341952
2021-03,-13.469352258420754,-20.280725000757712
2021-04,-13.411959904052052,-20.362484149182254
2021-05,-12.723121627787192,-19.2890319899072
2021-08,-12.949927462774497,-19.81116648422578
2021-09,-12.621887694563116,-19.486898021914953
2021-10,-14.475478889969477,-20.88015322498247
2021-11,-14.73058364474208,-22.020927521596867
2021-12,-16.848909204339208,-24.24946042352716
2022-01,-17.026142067631724,-24.862722103576512
2022-02,-16.723835987926805,-24.484140164652448
2022-03,-14.205286429107808,-21.336318832693156
2022-04,-13.97507215036947,-20.412528712431147
2022-05,-13.383352937181666,-20.07149032412978
2022-06,-12.364286225002331,-19.046908240372233
2022-07,-12.228291177034382,-19.202389824326772
2022-08,-12.291506217228346,-19.68778587314288
2022-09,-12.968646142172616,-20.449820692726753
2022-10,-14.85776988599069,-21.153481144172375
2022-11,-12.946486518033272,-20.517213561916844
2022-12,-17.06131065231856,-25.464880499168597
2023-01,-16.459941661187106,-24.250378555267957
2023-02,-15.431513964403118,-22.608672226473132
2023-03,-14.785358567119268,-21.960648242863144
2023-04,-12.921031013887974,-20.633706811818172
2023-06,-12.354778232920127,-19.21904726631526
2023-08,-12.321611646528089,-19.723902407776
2023-09,-11.156377974915014,-17.8968240406837
2023-10,-13.736756515293775,-20.80529921803634
2023-11,-13.721102150242974,-21.6102536875618
2023-12,-15.406547659354034,-25.8677085607023
2024-01,-14.33867602747599,-24.26626982638621
2024-02,-13.876145509535007,-22.516984932428223
2024-03,-13.04494819803171,-20.99727673494647
2024-04,-13.481194331578894,-20.55257477986449
2024-05,-13.204286226821292,-20.314996530338313
2024-06,-12.748256238117502,-20.24523991461674
2024-07,-11.383260857602872,-18.77545801278377
2024-08,-11.921717735034628,-18.941030905620643
2024-09,-11.599918408309907,-19.105081446587484
2024-10,-12.089818011104462,-19.327998875771613
2024-11,-12.293321449416329,-19.623619190344684
2024-12,-15.188817945296003,-25.94255217083464
2025-01,-15.400461675348176,-25.014284512025228
2025-02,-15.187944323777955,-25.356606921487497
2025-03,-13.925999156172493,-22.678119241162342
2025-04,-13.914844686566283,-22.22879951949165
2025-08,-10.79768767121649,-18.024949033981063
2025-09,-9.513416533609425,-20.21749052209445
2025-10,-8.715648570184559,-18.63255425602761
2025-11,-6.8950198263392295,-15.512142362422162
2025-12,-8.440759829994397,-16.943077948816402
2026-01,-6.865721645683276,-16.376434362847245
2026-02,-6.676831479193695,-15.964178325188634
2026-03,-4.227086172932393,-13.670001824451065
2026-04,-3.095755905181165,-11.55885140172786
2026-05,-0.8662724309723009,-10.055910136399532
2026-06,-0.0146993365931571,-9.97779994089781
2026-07,-0.1392023429886413,-10.422974669179592
2026-08,-0.5395859069365232,-10.28278128093704
2026-09,-0.7290038849444366,-10.424289160547715
