ym,VV:structure,VH:structure
2018-01,-14.438308567226011,-25.067243739189564
2018-02,-14.105841548498905,-24.63151974946317
2018-03,-13.76796447229313,-24.166727945938543
2018-04,-12.427378352176856,-22.679473696784907
2018-05,-13.52382574809338,-21.43500265916726
2018-06,-13.475058591198446,-20.850135054998457
2018-07,-11.668964660818013,-18.651980470748967
2018-08,-12.785437881804048,-19.843364704918844
2018-09,-12.460078004758127,-19.392758411414427
2018-10,-14.323285667958173,-23.905646138850233
2018-11,-14.63368069557766,-25.840597541618624
2018-12,-14.787220659521845,-26.513178277625233
2019-01,-14.919322721399984,-26.640520588563376
2019-02,-14.496714594206678,-25.858798589442635
2019-03,-14.060226751318387,-24.919628955990703
2019-04,-14.366638419358802,-24.14583838979504
2019-05,-13.87309931931552,-22.629586452463705
2019-06,-13.515561295340024,-22.789251764176136
2019-07,-13.485066298854326,-21.174609411805623
2019-08,-13.448543000587687,-20.174354294196743
2019-09,-13.616205765751614,-21.44119947258297
2019-10,-14.39411148644828,-23.7606557575971
2019-11,-13.900051489852013,-24.871847164187873
2019-12,-14.133607587973412,-26.06219568993968
2020-01,-13.96330172581685,-24.89457504178341
2020-02,-13.802507774205989,-22.509751452775447
2020-03,-14.190414490180196,-24.520176221488544
2020-04,-15.304199455343994,-24.850125708607862
2020-05,-14.779931693766002,-23.53843786089654
2020-07,-11.441767047765344,-17.17194140527355
2020-08,-11.8239239369006,-18.677483470873867
2020-09,-12.872696002161964,-19.83720247905135
2020-10,-14.498532920972112,-24.132488137900943
2020-11,-14.810873263892866,-25.516022656485895
2020-12,-15.261818410820236,-26.280926779398037
2021-01,-15.869536936571516,-26.113966285185622
2021-02,-15.638004790700691,-26.31923479116684
2021-03,-13.767359001810714,-24.18662446285738
2021-04,-15.006451024982692,-24.2257189421345
2021-05,-14.851502566053789,-22.49136615201864
2021-08,-14.039693415297547,-21.45840890694076
2021-09,-13.401959178681029,-20.822970884786912
2021-10,-14.813904147022212,-23.815541203298658
2021-11,-14.905739821704325,-25.13197683346705
2021-12,-15.315550368264605,-25.94719136856436
2022-01,-15.141526357869656,-25.857878248932373
2022-02,-15.258743052038954,-26.107906655144404
2022-03,-14.818434048148438,-24.87084866927935
2022-04,-15.349448996373392,-23.709949886559137
2022-05,-14.865134115095408,-22.941929544229268
2022-06,-13.281208864412145,-20.475298745147132
2022-07,-13.479185733333384,-20.909300615247208
2022-08,-12.679677333062203,-20.65274500375188
2022-09,-13.417720335275282,-21.28290353362897
2022-10,-14.553325647202476,-23.730863543036968
2022-11,-13.277782910607437,-22.8990926598213
2022-12,-16.208145938579513,-26.21177965751269
2023-01,-15.797125080040331,-25.690910753431627
2023-02,-15.866293730045047,-25.38363719963759
2023-03,-15.193958373215011,-24.502232915062745
2023-04,-14.980071333518564,-23.947668398593457
2023-06,-13.690381416857944,-21.572509822338397
2023-08,-12.71214935716926,-20.04799327640744
2023-09,-11.722773653921358,-19.02971723918408
2023-10,-13.918936701061003,-22.921050176364968
2023-11,-14.13722440027391,-24.41489684800028
2023-12,-14.5181653080932,-26.57378252203695
2024-01,-13.273153428867747,-24.24984860588906
2024-02,-13.1211546297797,-23.91625926625894
2024-03,-12.73450018779114,-23.75024180976611
2024-04,-13.773461185469095,-22.72828952579635
2024-05,-13.431037604670136,-22.22748332306001
2024-06,-13.136305139576724,-21.38357871549469
2024-07,-10.530617850198391,-19.191810221617715
2024-08,-11.238777024678122,-19.00272397196337
2024-09,-10.990305667842208,-19.17626755087693
2024-10,-11.066122492653896,-19.14998715093813
2024-11,-10.628303314911054,-19.856778105434547
2024-12,-13.859117527698182,-24.311105248410595
2025-01,-14.370286889630764,-24.105861670621977
2025-02,-14.069327070205098,-24.619852826315995
2025-03,-13.299386117118226,-22.81680768995453
2025-04,-10.700144006621684,-20.265238278808827
2025-08,-6.442426334865678,-14.88105291922836
2025-09,-7.246961730482063,-14.756953804027482
2025-10,-5.959507637488155,-14.292301733776874
2025-11,-6.321054923165736,-15.172536140743157
2025-12,-7.738954903117347,-16.28716418952237
2026-01,-7.295537235570082,-16.07714555753951
2026-02,-7.163201755196095,-15.471440153141108
2026-03,-6.888772041459138,-16.194201583070004
2026-04,-11.228637458179575,-20.93748382365321
2026-05,-7.39208802945585,-15.78120707161754
2026-06,-4.7743246360074085,-13.871337418736951
2026-07,-1.0776425309654427,-10.293120299905745
2026-08,1.011566745431112,-7.131762642362079
2026-09,-2.066285243045239,-10.95812300700856
