name,d,VV,VH
cn_qingyang_r07,2018-09-08,-9.816337020490487,-17.53903513596044
cn_qingyang_r11,2018-09-08,-11.44095245222099,-19.143621015112164
cn_qingyang_r12,2018-09-20,-8.798014501046485,-16.098365339924413
cn_qingyang_r03,2018-09-20,-7.890685911612256,-15.80385678688056
cn_qingyang_r07,2018-09-20,-9.437291819488536,-17.01647372074257
cn_qingyang_r11,2018-09-20,-10.107343525381749,-17.74008478160094
cn_qingyang_r12,2018-10-02,-10.00967741991727,-17.625332381409613
cn_qingyang_r03,2018-10-02,-9.919884962943861,-17.844074129327197
cn_qingyang_r07,2018-10-02,-10.426988808208007,-17.614559409955024
cn_qingyang_r11,2018-10-02,-11.8558209233505,-19.701262294021923
cn_qingyang_r12,2018-10-14,-9.122744824001787,-17.668878792798527
cn_qingyang_r03,2018-10-14,-8.035461003013799,-17.09040504224237
cn_qingyang_r07,2018-10-14,-9.424649137934908,-17.920232040769065
cn_qingyang_r11,2018-10-14,-10.736577067185475,-19.207915261005898
cn_qingyang_r12,2018-10-26,-11.384263744596561,-19.581627968071427
cn_qingyang_r03,2018-10-26,-9.671626247483728,-19.467467236991475
cn_qingyang_r07,2018-10-26,-10.744429032084883,-18.550181037214458
cn_qingyang_r11,2018-10-26,-12.67410923727612,-21.99141042023641
cn_qingyang_r12,2018-11-07,-12.031131480490721,-20.01214159021007
cn_qingyang_r03,2018-11-07,-10.273669037492043,-19.847383786988928
cn_qingyang_r07,2018-11-07,-11.8430228249293,-19.137718842188512
cn_qingyang_r11,2018-11-07,-13.20825669989529,-21.80159547267919
cn_qingyang_r12,2018-11-19,-10.572318649617408,-19.162448450878372
cn_qingyang_r03,2018-11-19,-8.836645915494076,-19.39609550083199
cn_qingyang_r07,2018-11-19,-10.412000157765888,-18.76342993266131
cn_qingyang_r11,2018-11-19,-11.321471176890046,-21.168264844599847
cn_qingyang_r12,2018-12-01,-12.336116183339005,-21.197740949415582
cn_qingyang_r03,2018-12-01,-10.896201477822444,-20.83219325183162
cn_qingyang_r07,2018-12-01,-11.632594182474367,-19.845045340155085
cn_qingyang_r11,2018-12-01,-13.225014486264254,-22.671940654903622
cn_qingyang_r12,2018-12-13,-13.589323907620468,-23.05545697702003
cn_qingyang_r03,2018-12-13,-11.934956984493597,-22.440693527469435
cn_qingyang_r07,2018-12-13,-12.644322807350541,-21.162705335121426
cn_qingyang_r11,2018-12-13,-14.582902114962273,-24.875807534753417
cn_qingyang_r12,2018-12-25,-13.940738084170523,-23.020719424663476
cn_qingyang_r03,2018-12-25,-12.044789484512512,-22.321604401020398
cn_qingyang_r07,2018-12-25,-12.308824505488712,-21.63450418191986
cn_qingyang_r11,2018-12-25,-14.449811502695834,-24.731934540560612
cn_qingyang_r12,2019-01-06,-13.644638972928176,-23.486362545814114
cn_qingyang_r03,2019-01-06,-12.264932613543188,-22.577493761443993
cn_qingyang_r07,2019-01-06,-12.436450353930475,-21.00261205956361
cn_qingyang_r11,2019-01-06,-14.491249719697311,-24.594673644330896
cn_qingyang_r12,2019-01-18,-13.914127834521555,-22.790624785527513
cn_qingyang_r03,2019-01-18,-12.287700828431888,-21.69532889235463
cn_qingyang_r07,2019-01-18,-12.616648557312606,-21.14456579226974
cn_qingyang_r11,2019-01-18,-14.38535154163379,-24.530895194755136
cn_qingyang_r12,2019-01-30,-13.158701668731224,-22.648571675925783
cn_qingyang_r03,2019-01-30,-12.003667779441136,-22.09137226373332
cn_qingyang_r07,2019-01-30,-12.633792539990122,-21.276577662819427
cn_qingyang_r11,2019-01-30,-14.37677238968398,-24.41228553675415
cn_qingyang_r12,2019-02-11,-13.082486448018315,-22.23489824418903
cn_qingyang_r03,2019-02-11,-11.838209761231884,-21.171280609020236
cn_qingyang_r07,2019-02-11,-12.470616740625589,-20.2796202770498
cn_qingyang_r11,2019-02-11,-14.382147995742287,-24.799501874992266
cn_qingyang_r12,2019-02-23,-12.239133503226249,-21.53380647006508
cn_qingyang_r03,2019-02-23,-11.207952460851772,-21.134897725156225
cn_qingyang_r07,2019-02-23,-11.75627541912521,-21.09162103484787
cn_qingyang_r11,2019-02-23,-14.026134860987634,-23.939847306070646
cn_qingyang_r12,2019-03-07,-12.249711272141537,-21.716280068486256
cn_qingyang_r03,2019-03-07,-10.77261503190863,-20.993100253889672
cn_qingyang_r07,2019-03-07,-11.821954606592666,-20.063790225657844
cn_qingyang_r11,2019-03-07,-13.622191091439598,-23.946062568662185
cn_qingyang_r12,2019-03-19,-13.177325299929803,-22.56625698200678
cn_qingyang_r03,2019-03-19,-11.191049688859676,-21.477373100389965
cn_qingyang_r07,2019-03-19,-12.24846430666501,-20.977554821449026
cn_qingyang_r11,2019-03-19,-14.13458134409784,-24.377457809720777
cn_qingyang_r12,2019-03-31,-13.615471626103723,-22.429292788007338
cn_qingyang_r03,2019-03-31,-11.32918288971918,-21.26361146916949
cn_qingyang_r07,2019-03-31,-12.123964769977967,-20.22209263348901
cn_qingyang_r11,2019-03-31,-12.894766157157788,-22.405252607914754
cn_qingyang_r12,2019-04-12,-10.435295920504261,-19.191222441687962
cn_qingyang_r03,2019-04-12,-8.859146384260361,-19.502917816804086
cn_qingyang_r07,2019-04-12,-10.24064270257528,-19.12238194206333
cn_qingyang_r11,2019-04-12,-11.056581546613362,-20.16454315257285
cn_qingyang_r12,2019-04-24,-11.893697959543571,-19.74265453795111
cn_qingyang_r03,2019-04-24,-10.692159975571395,-19.505876990624685
cn_qingyang_r07,2019-04-24,-11.08117086270052,-19.242029286906785
cn_qingyang_r11,2019-04-24,-13.511500133441682,-21.043691104185793
cn_qingyang_r12,2019-05-06,-8.145458515149636,-16.079150961026677
cn_qingyang_r03,2019-05-06,-5.50591193980136,-15.698430592701186
cn_qingyang_r07,2019-05-06,-8.28240444768908,-16.12749333738009
cn_qingyang_r11,2019-05-06,-10.332833407039873,-16.835077611636105
cn_qingyang_r12,2019-05-18,-10.895487425052153,-18.545597593607244
cn_qingyang_r03,2019-05-18,-9.307859247808816,-18.385074720215613
cn_qingyang_r07,2019-05-18,-10.793172088359333,-18.16853925868583
cn_qingyang_r11,2019-05-18,-12.712607600478004,-19.792496631743738
cn_qingyang_r12,2019-05-30,-10.426003595750222,-18.35387803311451
cn_qingyang_r03,2019-05-30,-9.77670633265813,-18.065700834570887
cn_qingyang_r07,2019-05-30,-10.663126379685917,-18.209341527300072
cn_qingyang_r11,2019-05-30,-12.119083564232325,-19.42727657767822
cn_qingyang_r12,2019-06-11,-9.427597241329376,-16.101110086852128
cn_qingyang_r03,2019-06-11,-8.638919627600378,-17.143330914903384
cn_qingyang_r07,2019-06-11,-9.315356667559188,-16.198490971218526
cn_qingyang_r11,2019-06-11,-10.756738598468754,-16.82477064301857
cn_qingyang_r12,2019-06-23,-8.559366736446586,-14.858915820901993
cn_qingyang_r03,2019-06-23,-7.774157467573251,-16.559696628770478
cn_qingyang_r07,2019-06-23,-8.005550684601696,-15.51008954071611
cn_qingyang_r11,2019-06-23,-9.761687630840509,-15.736988993137329
cn_qingyang_r12,2019-07-05,-10.145643703969649,-17.435365404737475
cn_qingyang_r03,2019-07-05,-9.733372375968791,-16.714555992377104
cn_qingyang_r07,2019-07-05,-9.767618938847434,-17.165238187467736
cn_qingyang_r11,2019-07-05,-11.56901592988024,-19.04610284130194
cn_qingyang_r12,2019-07-17,-8.45719526496742,-16.134894624386703
cn_qingyang_r03,2019-07-17,-8.560996605155038,-16.28797954277854
cn_qingyang_r07,2019-07-17,-8.31952243584474,-16.127464775933944
cn_qingyang_r11,2019-07-17,-9.307002702653964,-17.754611609774944
cn_qingyang_r12,2019-07-29,-8.455823265708746,-15.856139480743042
cn_qingyang_r03,2019-07-29,-7.906800857524872,-15.151169431349636
cn_qingyang_r07,2019-07-29,-7.663129145832795,-16.186199282511478
cn_qingyang_r11,2019-07-29,-8.120857794724992,-15.998589162192832
cn_qingyang_r12,2019-08-10,-8.470905592624536,-15.917817232865408
cn_qingyang_r03,2019-08-10,-9.152253974128817,-15.876226528642889
cn_qingyang_r07,2019-08-10,-8.51527288884204,-16.30273513440271
cn_qingyang_r11,2019-08-10,-8.84070456529084,-17.517108079063902
cn_qingyang_r12,2019-08-22,-8.430219670618298,-14.817160451815454
cn_qingyang_r03,2019-08-22,-7.901794963527413,-14.24030391504176
cn_qingyang_r07,2019-08-22,-7.44708812920419,-15.224706037402523
cn_qingyang_r11,2019-08-22,-7.595821964497738,-15.345174078929618
cn_qingyang_r12,2019-09-03,-9.885721187785835,-17.5570313647133
cn_qingyang_r03,2019-09-03,-9.151808462759698,-15.530728914071664
cn_qingyang_r07,2019-09-03,-9.769473410926683,-16.70342749621094
cn_qingyang_r11,2019-09-03,-11.354313703751766,-19.15947409543012
cn_qingyang_r12,2019-09-15,-8.215959387274603,-15.75361886548428
cn_qingyang_r03,2019-09-15,-8.491486988939299,-15.082920721476697
cn_qingyang_r07,2019-09-15,-8.624384844579609,-16.117512300544224
cn_qingyang_r11,2019-09-15,-8.981672857634162,-17.64754956163909
cn_qingyang_r12,2019-09-27,-9.973734678177951,-17.133928776085458
cn_qingyang_r03,2019-09-27,-8.689804995734296,-15.56843549239266
cn_qingyang_r07,2019-09-27,-9.39329776828734,-16.839352367946343
cn_qingyang_r11,2019-09-27,-10.757998855982448,-19.017631721203045
cn_qingyang_r12,2019-10-09,-8.462698928403082,-16.185740652290196
cn_qingyang_r03,2019-10-09,-7.772916193997927,-16.00652182024812
cn_qingyang_r07,2019-10-09,-8.31914217461615,-16.122989756544804
cn_qingyang_r11,2019-10-09,-9.688312874995423,-17.10204598345933
cn_qingyang_r12,2019-10-21,-9.344015295014472,-17.116215446826846
cn_qingyang_r03,2019-10-21,-8.505731397299307,-17.692380061676015
cn_qingyang_r07,2019-10-21,-9.271444200899571,-16.702257271186078
cn_qingyang_r11,2019-10-21,-9.97031406208706,-18.27029762491159
cn_qingyang_r12,2019-11-02,-9.194543537007883,-17.184686080086664
cn_qingyang_r03,2019-11-02,-8.418426147691514,-18.664841260804536
cn_qingyang_r07,2019-11-02,-9.178947408507279,-17.10317657095045
cn_qingyang_r11,2019-11-02,-9.840930367575151,-18.479862186269703
cn_qingyang_r12,2019-11-14,-9.930710916385364,-18.210496555067888
cn_qingyang_r03,2019-11-14,-8.65913254153194,-19.246191655424198
cn_qingyang_r07,2019-11-14,-9.418858115086696,-17.198397527790103
cn_qingyang_r11,2019-11-14,-11.038576946731474,-19.44872902399847
cn_qingyang_r12,2019-11-26,-11.551008612818864,-19.190509651498722
cn_qingyang_r03,2019-11-26,-9.684537003515144,-20.289465626147198
cn_qingyang_r07,2019-11-26,-10.00514564097357,-18.714200011729332
cn_qingyang_r11,2019-11-26,-11.624140373318765,-20.528841803477068
cn_qingyang_r12,2019-12-08,-12.342563390687143,-21.0637310478224
cn_qingyang_r03,2019-12-08,-11.245692263639947,-22.120555433994642
cn_qingyang_r07,2019-12-08,-11.042310370321252,-19.079305974471048
cn_qingyang_r11,2019-12-08,-12.943057648776332,-22.40164527270025
cn_qingyang_r12,2019-12-20,-13.505894691421979,-22.279268463342845
cn_qingyang_r03,2019-12-20,-12.440620067693281,-23.66377480098479
cn_qingyang_r07,2019-12-20,-11.496723841460923,-20.139784343851126
cn_qingyang_r11,2019-12-20,-14.076306672321525,-24.162914470000857
cn_qingyang_r12,2020-01-01,-14.010969614938574,-21.66499049888353
cn_qingyang_r03,2020-01-01,-12.926442212756898,-23.116590626251895
cn_qingyang_r07,2020-01-01,-11.737614532621548,-19.916448341452178
cn_qingyang_r11,2020-01-01,-14.435602121765884,-22.8202587378968
cn_qingyang_r12,2020-01-13,-13.700173244350148,-22.489321010661083
cn_qingyang_r03,2020-01-13,-12.474760633351835,-22.913223803252144
cn_qingyang_r07,2020-01-13,-11.70746945025314,-20.280376839815492
cn_qingyang_r11,2020-01-13,-14.252761539472976,-23.62662945765165
cn_qingyang_r12,2020-01-25,-13.140392785197296,-20.780817410089774
cn_qingyang_r03,2020-01-25,-12.18570742536489,-22.283794085611422
cn_qingyang_r07,2020-01-25,-11.404016914699772,-19.57696232569767
cn_qingyang_r11,2020-01-25,-13.778309445823076,-22.440350397851642
cn_qingyang_r12,2020-02-06,-12.55692701664631,-20.589671039767104
cn_qingyang_r03,2020-02-06,-11.173400070419461,-21.748823129234083
cn_qingyang_r07,2020-02-06,-11.064364125024587,-19.538522527955614
cn_qingyang_r11,2020-02-06,-13.151188813527519,-22.165897795205208
cn_qingyang_r12,2020-02-18,-13.196422980867558,-21.282062555769176
cn_qingyang_r03,2020-02-18,-12.250445914665402,-21.92035700903912
cn_qingyang_r07,2020-02-18,-11.649285675132248,-19.77734131411654
cn_qingyang_r11,2020-02-18,-13.812097809885762,-22.595324145669252
cn_qingyang_r12,2020-03-01,-10.667447883641385,-19.856254303615504
cn_qingyang_r03,2020-03-01,-9.19081907686408,-20.40372639455622
cn_qingyang_r07,2020-03-01,-10.521165582918462,-19.33786894643516
cn_qingyang_r11,2020-03-01,-11.49986436679698,-20.6577747340996
cn_qingyang_r12,2020-03-13,-12.504055290920492,-20.8384265913143
cn_qingyang_r03,2020-03-13,-11.7084034406709,-21.010787010355177
cn_qingyang_r07,2020-03-13,-11.666680305693045,-19.46615517807212
cn_qingyang_r11,2020-03-13,-13.573203225002713,-22.16113011447474
cn_qingyang_r12,2020-03-25,-12.899842499886033,-19.64365539913467
cn_qingyang_r03,2020-03-25,-12.101283206083322,-20.65229948461936
cn_qingyang_r07,2020-03-25,-11.433597037469227,-19.714173847832917
cn_qingyang_r11,2020-03-25,-13.450031691409693,-21.4506963541792
cn_qingyang_r12,2020-04-06,-12.562087297429871,-19.942998739055515
cn_qingyang_r03,2020-04-06,-12.062120118401989,-20.621012164728413
cn_qingyang_r07,2020-04-06,-11.48687332418132,-19.287402764707547
cn_qingyang_r11,2020-04-06,-13.523269592323409,-21.825118470105025
cn_qingyang_r12,2020-04-18,-11.106158168402356,-18.16767662234459
cn_qingyang_r03,2020-04-18,-10.270780580168848,-17.27263379432637
cn_qingyang_r07,2020-04-18,-9.36224376303876,-18.114673051387346
cn_qingyang_r11,2020-04-18,-11.609275833352735,-19.212360516210833
cn_qingyang_r12,2020-04-30,-12.179574883584626,-18.974962325992614
cn_qingyang_r03,2020-04-30,-11.204308265496492,-19.066832213590164
cn_qingyang_r07,2020-04-30,-11.120755715821394,-19.291164797092076
cn_qingyang_r11,2020-04-30,-14.318478929578244,-21.106011528364206
cn_qingyang_r12,2020-05-12,-11.555208035252013,-19.0145615231867
cn_qingyang_r03,2020-05-12,-10.768676174206849,-18.44117710720569
cn_qingyang_r07,2020-05-12,-10.720342397823298,-19.121281056901214
cn_qingyang_r11,2020-05-12,-14.076862038436408,-20.348091991652865
cn_qingyang_r12,2020-05-24,-11.587962263350867,-18.570388965264996
cn_qingyang_r03,2020-05-24,-10.564765565934191,-19.15489866057608
cn_qingyang_r07,2020-05-24,-10.715048089152791,-17.9550308345138
cn_qingyang_r11,2020-05-24,-13.388601521203917,-20.339610176644705
cn_qingyang_r12,2020-06-05,-11.197810566194484,-18.345782812752198
cn_qingyang_r03,2020-06-05,-10.507964845841023,-18.614093019390282
cn_qingyang_r07,2020-06-05,-10.159969846794631,-17.55978258551525
cn_qingyang_r11,2020-06-05,-12.327666213982075,-20.176819793936023
cn_qingyang_r12,2020-06-17,-9.000526701237794,-16.365219582315035
cn_qingyang_r03,2020-06-17,-8.193344325064643,-16.303649687473136
cn_qingyang_r07,2020-06-17,-7.831835412030628,-16.284207337774234
cn_qingyang_r11,2020-06-17,-10.090181768241028,-16.96015690407648
cn_qingyang_r12,2020-06-29,-8.869822155905245,-15.931050072386249
cn_qingyang_r03,2020-06-29,-8.650854706177626,-16.932182174502103
cn_qingyang_r07,2020-06-29,-8.371547116480048,-15.890998937493618
cn_qingyang_r11,2020-06-29,-9.785726463409876,-17.718846575430955
cn_qingyang_r12,2020-07-11,-7.921168386968071,-15.077512548944357
cn_qingyang_r03,2020-07-11,-7.529727737213305,-14.297130992090649
cn_qingyang_r07,2020-07-11,-7.268209499390082,-15.313667170870438
cn_qingyang_r11,2020-07-11,-8.720026471344497,-15.055686900489238
cn_qingyang_r12,2020-07-23,-8.056007235805366,-14.768861302816234
cn_qingyang_r03,2020-07-23,-7.552569449439319,-14.371431586741629
cn_qingyang_r07,2020-07-23,-7.868177733900399,-15.118796062544476
cn_qingyang_r11,2020-07-23,-8.753298021354137,-15.799839602953893
cn_qingyang_r12,2020-08-04,-7.872556098228178,-15.016044997960279
cn_qingyang_r03,2020-08-04,-8.646064070740099,-15.231341507014898
cn_qingyang_r07,2020-08-04,-7.962426319262866,-15.523835693789094
cn_qingyang_r11,2020-08-04,-8.469647660074658,-15.60542157283098
cn_qingyang_r12,2020-08-16,-7.79176679374719,-14.53497050101874
cn_qingyang_r03,2020-08-16,-8.162354694529268,-14.677920399116196
cn_qingyang_r07,2020-08-16,-7.804705678582327,-14.872672181410499
cn_qingyang_r11,2020-08-16,-8.23464865382626,-15.262770696274483
cn_qingyang_r12,2020-08-28,-9.27773299778953,-16.881589807456272
cn_qingyang_r03,2020-08-28,-9.250045410457775,-15.827272627809123
cn_qingyang_r07,2020-08-28,-8.87098296604634,-16.168455270708083
cn_qingyang_r11,2020-08-28,-9.768943804446835,-17.574504632948198
cn_qingyang_r12,2020-09-21,-8.423846954948603,-15.597408234803025
cn_qingyang_r03,2020-09-21,-8.491206119124625,-14.742707284107087
cn_qingyang_r07,2020-09-21,-8.185722594346325,-15.933379070541257
cn_qingyang_r11,2020-09-21,-8.669800700127443,-16.153951466438567
cn_qingyang_r12,2020-10-03,-9.084228972314941,-16.821899756076096
cn_qingyang_r03,2020-10-03,-9.164708645428277,-16.596078048073647
cn_qingyang_r07,2020-10-03,-8.482455926655062,-16.670537653713172
cn_qingyang_r11,2020-10-03,-9.39402201887325,-17.305894614054516
cn_qingyang_r12,2020-10-15,-9.284077331230534,-17.51388652936622
cn_qingyang_r03,2020-10-15,-9.380006589367165,-17.037525058228116
cn_qingyang_r07,2020-10-15,-9.052980946874284,-17.24965723841314
cn_qingyang_r11,2020-10-15,-9.725235520233342,-17.641886226273193
cn_qingyang_r12,2020-10-27,-9.163453467971031,-15.978798198926576
cn_qingyang_r03,2020-10-27,-8.721980541020562,-15.956051165001119
cn_qingyang_r07,2020-10-27,-8.553637338664997,-15.782685320405301
cn_qingyang_r11,2020-10-27,-9.648323273447824,-17.41811556158845
cn_qingyang_r12,2020-11-08,-11.143384880789267,-18.796722684406088
cn_qingyang_r03,2020-11-08,-10.20277340737796,-18.37838997750973
cn_qingyang_r07,2020-11-08,-10.199440523339039,-18.028796316393883
cn_qingyang_r11,2020-11-08,-11.787569694633016,-20.428655007925727
cn_qingyang_r12,2020-11-20,-10.053668611687758,-17.76694088974858
cn_qingyang_r03,2020-11-20,-9.97573453860265,-17.829459768638866
cn_qingyang_r07,2020-11-20,-9.875344937401502,-19.152150767186182
cn_qingyang_r11,2020-11-20,-10.818832803659511,-18.84633061500313
cn_qingyang_r12,2020-12-02,-12.048865839079127,-21.343630719873914
cn_qingyang_r03,2020-12-02,-11.20722326269533,-20.028880463220204
cn_qingyang_r07,2020-12-02,-10.51127555516071,-20.283397862795635
cn_qingyang_r11,2020-12-02,-11.12665093257105,-21.36665092345639
cn_qingyang_r12,2020-12-26,-12.325900892954047,-21.740539713867346
cn_qingyang_r03,2020-12-26,-12.623074582114496,-22.629751209100895
cn_qingyang_r07,2020-12-26,-11.555955426219228,-19.919114656795255
cn_qingyang_r11,2020-12-26,-12.73459472112562,-22.704410771106115
cn_qingyang_r12,2021-01-07,-13.57553707075948,-23.98753169135419
cn_qingyang_r03,2021-01-07,-13.44982472022846,-23.605244162077813
cn_qingyang_r07,2021-01-07,-11.879305498411744,-20.77689546103345
cn_qingyang_r11,2021-01-07,-14.039478565415212,-23.99702625929322
cn_qingyang_r12,2021-01-19,-12.926079012094426,-22.318844672025605
cn_qingyang_r03,2021-01-19,-12.977871309696333,-21.86520458624606
cn_qingyang_r07,2021-01-19,-11.783367919150988,-19.982647623610923
cn_qingyang_r11,2021-01-19,-14.19792558234542,-23.015696511797728
cn_qingyang_r12,2021-01-31,-12.867261304970432,-21.875896914910598
cn_qingyang_r03,2021-01-31,-12.742876662696345,-21.45612253660486
cn_qingyang_r07,2021-01-31,-11.60770175583423,-20.411207929137024
cn_qingyang_r11,2021-01-31,-13.813235972317504,-22.64651115005553
cn_qingyang_r12,2021-02-12,-12.315426668570131,-21.126155046618383
cn_qingyang_r03,2021-02-12,-12.192605004603386,-21.680567990022205
cn_qingyang_r07,2021-02-12,-11.197102685550922,-19.821080567401406
cn_qingyang_r11,2021-02-12,-13.21445048753676,-22.2285359340814
cn_qingyang_r12,2021-02-24,-10.1032188152295,-19.150290871120887
cn_qingyang_r03,2021-02-24,-10.68419394691751,-18.06905933787136
cn_qingyang_r07,2021-02-24,-10.134731830579472,-18.54021326292444
cn_qingyang_r11,2021-02-24,-11.346218389011074,-19.685326959407767
cn_qingyang_r12,2021-03-08,-10.510748904857955,-18.995202770181837
cn_qingyang_r03,2021-03-08,-10.300951270038295,-18.22194382891344
cn_qingyang_r07,2021-03-08,-10.174744296523965,-18.738430255367817
cn_qingyang_r11,2021-03-08,-11.263979081741573,-20.07552696747371
cn_qingyang_r12,2021-03-20,-10.421507489878296,-19.48204261295899
cn_qingyang_r03,2021-03-20,-10.102470175680386,-19.45883196079639
cn_qingyang_r07,2021-03-20,-10.138184383344807,-18.660637991742128
cn_qingyang_r11,2021-03-20,-10.657346223732004,-20.528676964510602
cn_qingyang_r12,2021-04-01,-8.037426979435311,-16.41914933829793
cn_qingyang_r03,2021-04-01,-9.028235932490535,-16.334480776930135
cn_qingyang_r07,2021-04-01,-8.385132821650647,-16.88510461971564
cn_qingyang_r11,2021-04-01,-9.150297453057599,-17.60926057323716
