ym,VV:structure,VH:structure
2018-01,-13.816777710055678,-23.593911572883226
2018-02,-13.517977643619524,-23.0319905778015
2018-03,-13.67169524754621,-23.28251451995524
2018-04,-12.433209691541588,-22.7149285930004
2018-05,-12.798254401767949,-21.560189205957787
2018-06,-12.23373400129194,-20.217963423476732
2018-07,-10.395582915188603,-17.335830419557915
2018-08,-11.573897707553044,-18.135767105946464
2018-09,-10.97988329745766,-17.881832014244498
2018-10,-13.296325571059493,-23.169902938299906
2018-11,-13.718977574175804,-24.790288132263015
2018-12,-13.83598307087476,-25.020631876517832
2019-01,-13.847175568860044,-25.31744052055009
2019-02,-13.510893750445096,-24.81151363241073
2019-03,-12.766871599236786,-23.02661984956428
2019-04,-13.441795892448898,-24.424531336029375
2019-05,-12.95744928185228,-22.473897484425173
2019-06,-12.356885540086278,-21.794084862771424
2019-07,-11.215292863238837,-18.50118850958642
2019-08,-11.18356519685937,-17.91717289332947
2019-09,-11.49364541272759,-18.97341968666772
2019-10,-12.370051542348529,-20.80396461962364
2019-11,-12.373287476970122,-22.03926502529627
2019-12,-12.959865528696028,-22.792941850671564
2020-01,-12.639260609460198,-22.306840798209972
2020-02,-12.18500715035328,-20.85174288832861
2020-03,-13.026538550910267,-21.830584526265653
2020-04,-13.283081825694511,-21.837822843227215
2020-05,-12.925294873813185,-21.220516565376712
2020-07,-9.601928201836085,-17.976550852835484
2020-08,-9.327855808539727,-17.184756657879785
2020-09,-10.186935804533032,-18.07630294677296
2020-10,-12.17281583369138,-21.507444007909793
2020-11,-12.952076749410182,-22.937796571612907
2020-12,-14.0851662343793,-23.716289119845296
2021-01,-14.152276765245212,-23.735548536778715
2021-02,-14.229201501035076,-23.97784617635356
2021-03,-13.052934696097443,-22.837475233723666
2021-04,-12.841683751296388,-22.487875157409036
2021-05,-12.28818939528479,-20.871125101763532
2021-08,-11.692689702318765,-18.957276218077656
2021-09,-11.64237524102953,-18.913802831098188
2021-10,-13.41607237408143,-22.7638404808686
2021-11,-13.403594221095696,-23.297525339611894
2021-12,-14.196744757077166,-23.45712828667407
2022-01,-14.0445664896427,-23.22615558176198
2022-02,-13.821760693155325,-23.160344408413863
2022-03,-13.2608785464244,-22.928377533116667
2022-04,-13.15765164127337,-22.038230832358813
2022-05,-12.89364018288412,-22.41544332377604
2022-06,-12.000087278772003,-21.753643372334672
2022-07,-15.913605228191226,-26.43177504222146
2022-08,-16.141390292573288,-25.67360245501472
2022-09,-13.982593116497922,-24.152021453103327
2022-10,-13.20796443617105,-23.817043313662655
2022-11,-11.379254514228274,-22.78547074057588
2022-12,-13.51752745091888,-23.340149315361355
2023-01,-13.531252570128984,-23.41995024524946
2023-02,-12.34682050792066,-21.82394544958067
2023-03,-9.44273345654372,-18.548559398876108
2023-04,-6.156066988741007,-14.680237994638285
2023-06,-2.817601141311344,-10.943589108922136
2023-08,-1.416025061526583,-9.298831434005615
2023-09,0.2100766185175862,-8.5118203598598
2023-10,-2.440538197889122,-10.822260431264842
2023-11,-5.017251805383081,-12.789465925564135
2023-12,-5.22927173018795,-13.3685859954613
2024-01,-4.924346627905012,-13.122784519034164
2024-02,-4.999953503520736,-13.314062400532729
2024-03,-4.321967205811522,-12.929697962725268
2024-04,-3.4102748095151902,-12.153144258315123
2024-05,-3.194575819338041,-11.836313901464257
2024-06,-0.8605072573245088,-10.120863706516282
2024-07,-1.2442002256052282,-10.727331835228336
2024-08,-1.5883928050333844,-10.259075321550998
2024-09,-1.6670944469426794,-10.45912494097562
2024-10,-1.3684021799396686,-9.423789256746945
2024-11,-1.8424820646128717,-9.802555757931357
2024-12,-2.578876034668319,-9.80752016279627
2025-01,-1.41195194387975,-9.406295972820434
2025-02,-1.7777369734870754,-9.42147171658192
2025-03,-1.3180210445145863,-8.74152303698502
2025-04,-0.7320083067666728,-8.40504328409551
2025-08,-0.5904632002465944,-8.129701301372997
2025-09,-0.8861152723020248,-8.325761365196108
2025-10,-0.9464198523573828,-8.279970755777043
2025-11,-1.2057845619434553,-8.551493166949177
2025-12,-1.6749360274055851,-9.08487036528478
2026-01,-1.633760056543251,-9.025930949224117
2026-02,-1.1280743756550622,-8.781587834780865
2026-03,-1.0185655928987307,-8.611336549075975
2026-04,-1.177522833818856,-8.420833873424614
2026-05,-1.2581504935905627,-8.202595175030911
2026-06,-1.052365944683467,-8.046209110006973
2026-07,-1.0550006066319424,-8.136083761888441
2026-08,-1.088224569293781,-8.098279601713877
2026-09,-1.1037807356547518,-8.04206461110298
