ym,VV:structure,VH:structure
2018-01,-16.86636301750332,-25.982232734174204
2018-02,-16.4905358254835,-25.67534201495257
2018-03,-15.72216049142255,-23.87285650741252
2018-04,-14.372608424971002,-23.749347291818452
2018-05,-14.750135345363336,-23.635954537665853
2018-06,-14.424380295980846,-22.71667096329868
2018-07,-11.786057392372529,-18.118128549559778
2018-08,-12.626218734160622,-18.50960383032811
2018-09,-12.921450580320856,-19.168645309397128
2018-10,-16.266184962430025,-25.271732588105657
2018-11,-17.298680354358865,-27.88239894356918
2018-12,-17.891815245769134,-28.820227466268857
2019-01,-18.058510837007955,-30.24913773047796
2019-02,-17.585995425281915,-27.7097683781614
2019-03,-15.838687961783611,-26.041868859379193
2019-04,-15.867316922917924,-26.40027080893066
2019-05,-15.199484518794836,-25.210130048573788
2019-06,-14.346832623349194,-24.69422876302861
2019-07,-11.563003660214394,-18.487009103238044
2019-08,-12.077323310575412,-18.319902577250808
2019-09,-12.56445240344791,-19.171856193624897
2019-10,-15.162829922739489,-22.720527618394858
2019-11,-14.110318750637528,-24.253303820639537
2019-12,-15.984196904311917,-27.311238014551694
2020-01,-15.471895565802663,-25.87856012530896
2020-02,-13.924184245558775,-23.993857745268905
2020-03,-15.073069891210402,-24.334450337253006
2020-04,-16.464523998191098,-24.592439625071705
2020-05,-15.40755433377374,-23.474395350834623
2020-07,-10.57481624099963,-17.256703635514153
2020-08,-10.773998471729938,-17.22945687051724
2020-09,-11.56662736517847,-18.475611707256796
2020-10,-14.246616521129525,-22.38877022091615
2020-11,-15.385118798056164,-24.660612962081917
2020-12,-16.705902004613318,-25.70922484332048
2021-01,-16.87487396643957,-25.681688312641853
2021-02,-16.703604497935693,-26.105463386699235
2021-03,-14.611297685987726,-23.769429121297655
2021-04,-15.177981460113813,-23.75590477545928
2021-05,-15.007799074636129,-23.27840164419344
2021-08,-13.261719142199016,-19.98837161858445
2021-09,-12.670956900614616,-19.726551985973863
2021-10,-15.07431401495702,-23.346290812345487
2021-11,-15.896750249831936,-24.872060131069176
2021-12,-17.054291623900504,-26.188229963464096
2022-01,-17.17056059585444,-26.731697115863188
2022-02,-16.733961308110686,-26.42611841974737
2022-03,-15.688120140418636,-25.55298261867627
2022-04,-16.222719431043096,-24.86269734911241
2022-05,-16.099312575525186,-24.61659993056212
2022-06,-13.40998677896916,-22.637124791886173
2022-07,-14.161501120610778,-23.397905579903817
2022-08,-10.59414891327102,-18.41618936612372
2022-09,-11.055164600151285,-17.93102280899382
2022-10,-15.089139123226774,-24.146292310712695
2022-11,-13.175349467085551,-23.613369869470823
2022-12,-17.175677519075787,-27.166177451923772
2023-01,-17.024097279213986,-26.563796820609586
2023-02,-17.365697825374852,-26.213312455373952
2023-03,-15.818845722658278,-25.966531085744123
2023-04,-15.10914168219286,-24.993344237828868
2023-06,-13.751869377967296,-20.793895349631818
2023-08,-12.17931893266412,-19.81027658945098
2023-09,-11.691170973565836,-18.680130673103413
2023-10,-13.937321991364296,-22.58546227929749
2023-11,-15.6850196481643,-27.276854235199345
2023-12,-16.969799100427263,-28.538900154644445
2024-01,-16.182774600456437,-26.727704279784486
2024-02,-15.8412629761326,-26.92542919327154
2024-03,-16.75016461365496,-28.1261975525548
2024-04,-16.771694606065996,-27.964470549855523
2024-05,-14.506998347089612,-25.003017441423214
2024-06,-12.96923747098037,-22.68414795823925
2024-07,-7.572786629313943,-15.746486804514984
2024-08,-7.294023799546576,-14.714262549128833
2024-09,-7.073480289855535,-15.312212370766876
2024-10,-6.484513811493329,-15.616568704812403
2024-11,-5.272032947446319,-15.938758765659044
2024-12,-8.428084854199838,-19.923120936489862
2025-01,-8.53559638265015,-19.729018877734283
2025-02,-8.583325317768235,-19.036905083736848
2025-03,-4.447778228796075,-16.022730117438588
2025-04,-3.3210468351898625,-14.020545235662528
2025-08,-1.6812382034643272,-13.09493367350661
2025-09,-2.4245090023992075,-14.045376883555624
2025-10,-1.8967093188391833,-13.699938548606625
2025-11,-1.6176722995815962,-13.829173970737145
2025-12,-2.3112543509017307,-14.561995522413383
2026-01,-2.6032095687244374,-14.473748282580042
2026-02,-2.6554540474985124,-15.07950894483228
2026-03,-2.4065405566912057,-14.91844560038498
2026-04,-2.429031272152395,-14.79556526712248
2026-05,-2.074499844786625,-14.345630370384132
2026-06,-1.3770921694177,-13.743461476865214
2026-07,-1.215024352982848,-13.45674819850484
2026-08,-1.9089114321520533,-13.681964159942048
2026-09,-1.8662128383490797,-13.829126448433966
