ym,VV:structure,VH:structure
2018-01,-18.3392602520951,-28.07346686685946
2018-02,-18.187916621090977,-27.558393110154753
2018-03,-18.12242665587128,-28.434922322971588
2018-04,-15.81729282889253,-27.52251312843338
2018-05,-16.31116403057336,-25.718531124578096
2018-06,-13.988791898227436,-21.01554207086153
2018-07,-11.1594874769702,-16.79553737539721
2018-08,-11.820452370568418,-17.140815120545497
2018-09,-12.023675951277616,-17.04898773575779
2018-10,-15.714785815770744,-25.570064971593755
2018-11,-17.778009995028448,-30.503123390886984
2018-12,-18.21549124838136,-31.002964943113728
2019-01,-18.13288781395947,-30.92713512882169
2019-02,-18.02574513804074,-28.86465969772869
2019-03,-16.48253508995026,-28.446478292343308
2019-04,-17.531161685780635,-29.710426809396317
2019-05,-15.811149810337104,-27.26431352588625
2019-06,-14.671086039699192,-25.88678675428431
2019-07,-11.85846977392397,-17.950011489922886
2019-08,-11.533743920122728,-17.931784442665894
2019-09,-12.066742413426883,-18.24172432816178
2019-10,-13.616801180768874,-20.52827285387859
2019-11,-14.328957287654578,-23.026606589456023
2019-12,-16.25951052213188,-28.38901468199078
2020-01,-15.70003962783906,-25.960864331168075
2020-02,-14.450085855538642,-24.42075529053376
2020-03,-15.940220277082608,-26.71089467747665
2020-04,-17.03931291877994,-26.29927064600942
2020-05,-15.812932371658016,-25.569716803449023
2020-07,-9.96288377974348,-15.557180806138634
2020-08,-10.569679920297368,-16.828293680766667
2020-09,-11.298358166661696,-16.83324987269115
2020-10,-12.21290670356499,-19.3578164939695
2020-11,-14.67146571977609,-24.99443376803732
2020-12,-14.469471381113811,-24.58085839639268
2021-01,-14.47343575266346,-24.785315154986503
2021-02,-14.28055320639714,-25.044245859509804
2021-03,-14.096477756964022,-24.643483317695065
2021-04,-14.039022295814492,-25.30084231859105
2021-05,-13.494226579616482,-23.74309288155981
2021-08,-10.86213888161431,-16.660330562644607
2021-09,-10.91189870188129,-16.612535307403398
2021-10,-14.76830078951634,-23.288469414732873
2021-11,-15.577157650301832,-25.65876374310765
2021-12,-16.955412658327653,-27.226739578341707
2022-01,-16.91932990232752,-26.78749241855894
2022-02,-16.769223855201723,-26.871303986086293
2022-03,-15.921715710955612,-26.435140036090825
2022-04,-17.13828670704324,-26.924667763858366
2022-05,-16.37156428011562,-26.113365302291545
2022-06,-13.094205848208514,-20.388782126420008
2022-07,-11.92111948184434,-18.01160628210185
2022-08,-11.528173663205123,-17.492751682615843
2022-09,-12.202634361980817,-18.505399768757805
2022-10,-15.560649325848448,-23.16137316272259
2022-11,-13.57965215381376,-23.017694752728335
2022-12,-17.957659832895512,-27.403954151382585
2023-01,-18.45184714009235,-27.361736858700716
2023-02,-17.71406686832521,-27.15971264285223
2023-03,-16.780028907892678,-26.912121786256016
2023-04,-15.632579673777949,-25.837551039067105
2023-06,-17.474662646867067,-27.177057775579986
2023-08,-9.079353060830895,-20.545660322203535
2023-09,-5.244363526110144,-16.174977741606323
2023-10,-4.482683981703618,-14.586973457270982
2023-11,-3.3951936984842237,-14.2362190974581
2023-12,-4.984354340272477,-15.793795748650814
2024-01,-5.644596042959857,-15.66651023864045
2024-02,-5.299877433013462,-15.346973546761353
2024-03,-4.896032189049314,-14.799058291574935
2024-04,-4.934180749287622,-14.922061610699428
2024-05,-5.832637104287585,-15.460956276966623
2024-06,-6.0549860378350555,-15.5322047992978
2024-07,-4.684472013923456,-15.054437829997545
2024-08,-3.4467254952979047,-12.99866326108911
2024-09,-2.419460361440747,-11.479133877403068
2024-10,-1.9611285819877615,-12.294995350237674
2024-11,-2.92627905395043,-12.668702056351997
2024-12,-3.444175069261638,-12.94803607679767
2025-01,-3.48983075358133,-12.932642958240027
2025-02,-3.3422418829638554,-12.862300209332211
2025-03,-1.927413763162671,-11.424923791533391
2025-04,-1.828086724200703,-12.174212408143584
2025-08,-0.2627755171062636,-11.705266480456574
2025-09,-1.3375293689904204,-12.26456942695103
2025-10,-0.9235239297294456,-12.611150382319408
2025-11,-1.0119936328258845,-12.611821531012094
2025-12,-2.5489443948553268,-13.35343294033486
2026-01,-2.2640116427463104,-12.972587846881542
2026-02,-1.7878503466157338,-12.751349014975569
2026-03,-1.652748812968504,-12.473840521471462
2026-04,-1.2121960192816676,-12.41435801588428
2026-05,-1.4832461221392452,-12.348271271738216
2026-06,-0.981871946903584,-12.224403730259205
2026-07,-1.094481454949347,-12.04851834393679
2026-08,-1.275511706423648,-12.010248281990068
2026-09,-1.3623300091780175,-12.277290593114756
