ym,VV:structure,VH:structure
2018-01,-15.998210934744966,-26.296283777059557
2018-02,-15.660472213478576,-25.59237582086896
2018-03,-15.201590989205307,-25.318356493368356
2018-04,-13.731324582799903,-23.72860120452608
2018-05,-13.767590949966683,-22.694518866174302
2018-06,-14.120920732963723,-21.272260694550667
2018-07,-12.084200799560008,-18.770417145818328
2018-08,-13.394689011006372,-20.38711450901234
2018-09,-12.975370996436824,-20.094253929137658
2018-10,-15.177384352383331,-25.425055736761816
2018-11,-15.740877540861812,-27.408215303959665
2018-12,-15.814194040225985,-28.30327695521344
2019-01,-15.678544840377278,-28.532824254831084
2019-02,-15.36632028176784,-27.68977826130874
2019-03,-15.027761941637245,-25.76809693275262
2019-04,-15.002711753697264,-26.18933691808491
2019-05,-13.482364533423748,-24.414863041005862
2019-06,-13.246991164475109,-22.885206746608507
2019-07,-12.88527081053518,-20.061324425991764
2019-08,-12.660082906964089,-19.553509832598728
2019-09,-12.967100887976862,-20.70038918905716
2019-10,-14.289857617690233,-23.753140114664436
2019-11,-14.407383830059196,-25.731577279946503
2019-12,-15.022454849499727,-27.01493773557165
2020-01,-14.723979353523116,-25.582060736429085
2020-02,-13.53627754439032,-23.917355237666783
2020-03,-14.743162258588097,-25.229233478702795
2020-04,-15.59304403461659,-25.749760831792862
2020-05,-13.679337824125833,-24.80252203386076
2020-07,-8.754165484601229,-18.413701716514183
2020-08,-9.24455125650639,-16.13477111813042
2020-09,-10.269937822650952,-17.199647830833783
2020-10,-12.977105877430509,-24.81538957248521
2020-11,-13.911745545564354,-26.24071440948597
2020-12,-15.129283868235586,-27.087190110187077
2021-01,-15.158988877744097,-26.87875131138066
2021-02,-14.154574795581045,-26.93482577375988
2021-03,-13.8067455622944,-25.772842147389156
2021-04,-12.801144838735684,-25.45115759102146
2021-05,-10.626673810843474,-24.161055833077643
2021-08,-12.054369773122046,-18.538331890963637
2021-09,-11.079053060368755,-20.16233773214708
2021-10,-13.414821683378731,-25.375961650757183
2021-11,-13.828533069063964,-26.279609172558914
2021-12,-15.403236279869155,-27.194002433431535
2022-01,-16.07815395687012,-27.151777445190355
2022-02,-15.86889275120608,-27.02782770604251
2022-03,-14.292824145390233,-26.25076889960163
2022-04,-15.355248338836528,-26.595662326469046
2022-05,-15.079897010337104,-25.641389871068725
2022-06,-12.635240446073132,-23.04198248939084
2022-07,-14.31473296990252,-23.45746304073398
2022-08,-11.894028005708538,-18.430265716463293
2022-09,-11.693686105123405,-17.75844986770414
2022-10,-16.604802490002882,-25.717089775910363
2022-11,-13.892956232511814,-25.166054002845076
2022-12,-17.600498110643773,-27.236877728271647
2023-01,-17.34607168631442,-27.2928030253224
2023-02,-16.848922631744852,-26.84260592691052
2023-03,-15.302656977323444,-26.261601576596107
2023-04,-16.56784749394812,-26.54683988024476
2023-06,-14.784748501690231,-22.00602831150931
2023-08,-13.209560521320736,-19.25984693320634
2023-09,-11.196512933180252,-17.212290568750895
2023-10,-15.667684030159943,-24.91682892371818
2023-11,-17.518054023726858,-29.864264448086782
2023-12,-18.46259215074021,-31.350381596787297
2024-01,-15.695880661423576,-28.08309992030559
2024-02,-15.926339307530997,-28.10792906152014
2024-03,-15.950112521068103,-29.523061958991725
2024-04,-17.680735457580823,-30.080269286539767
2024-05,-16.62677755022838,-27.31325270375482
2024-06,-13.911732511782905,-21.30505308329093
2024-07,-8.280757611018512,-18.105767456305735
2024-08,-5.793747420723294,-14.799481630818452
2024-09,-4.656593634896451,-13.4005356039342
2024-10,-2.983184674274671,-12.021027271826444
2024-11,-2.1085537509051164,-11.986022740320877
2024-12,-6.384181175911104,-15.391515506221136
2025-01,-7.4295241311038,-16.24628071112726
2025-02,-7.290301106071916,-16.1738053787103
2025-03,-6.610924380179664,-15.17910698018385
2025-04,-6.4325107448397665,-14.907596548391862
2025-08,-1.237230494173419,-10.892257663842903
2025-09,-1.963849292155038,-11.047140110137608
2025-10,-0.8621663409030236,-10.244770546253864
2025-11,-0.3956654672680897,-9.647213926828568
2025-12,-1.3256369715240306,-10.165350286020828
2026-01,-1.6916850626678523,-10.771667299002829
2026-02,-1.200304842357233,-10.69290754574794
2026-03,-0.9384036155708472,-10.076434709223292
2026-04,-0.5045235378498998,-10.067554884447471
2026-05,-0.9082415298079802,-9.950587988275084
2026-06,-0.5033764486302813,-9.658224996683488
2026-07,-0.7169404601023077,-9.992948821777668
2026-08,-1.805005919372533,-10.512404949826823
2026-09,-1.9688138582028565,-10.888189428181448
