ym,VV:structure,VH:structure
2018-01,-7.991134934216668,-13.409643776507991
2018-02,-7.6947457687354035,-14.823618709376788
2018-03,-6.926913333761009,-13.226790694022446
2018-04,-6.764559325320844,-13.655023463831723
2018-05,-7.575735843035645,-15.164575588293806
2018-06,-7.911718672689929,-15.314626636980996
2018-07,-8.066967758498848,-16.767232562003624
2018-08,-8.221581676993992,-16.653188055206787
2018-09,-7.800460184965511,-14.89131159433437
2018-10,-8.111126170784203,-13.811589559816548
2018-11,-7.712764571851273,-14.780461588837628
2018-12,-7.892308597854221,-13.630442590871796
2019-01,-7.931118379953715,-17.6597228463228
2019-02,-7.880838024952677,-17.31622614211051
2019-03,-7.55186114035933,-17.30506855971621
2019-04,-7.4818633558686045,-16.70912561783412
2019-05,-7.648205288156792,-17.312010329189356
2019-06,-7.358174332354846,-16.20016195719409
2019-07,-8.32439804155424,-17.60584787300315
2019-08,-8.160160353887981,-16.9819652100842
2019-09,-7.974450601074162,-16.767100819625604
2019-10,-8.978830129208884,-18.30288732666724
2019-11,-8.900273440463492,-18.64162906080931
2019-12,-8.677919780638792,-18.87224147752591
2020-01,-8.694200636640415,-18.417754065529437
2020-02,-8.074072573661786,-17.450190134206586
2020-03,-8.30561643631413,-17.458207643185787
2020-04,-8.19662333694899,-16.42159569953024
2020-05,-7.701339004799139,-16.390044456158176
2020-06,-7.8946061713670765,-16.192260873907912
2020-07,-7.626442372398011,-17.491790170362126
2020-08,-6.937501464636776,-16.455635167055547
2020-09,-7.472493537749299,-15.882685155150192
2020-10,-7.940086716726813,-13.845123315717442
2020-11,-8.73992431170523,-18.98071285820439
2020-12,-9.002809163334454,-18.799495675334622
2021-01,-9.609762792034822,-19.82756930322708
2021-02,-9.470707710993487,-18.693180547838097
2021-03,-7.898417347764582,-18.30864383244743
2021-04,-8.89102125941472,-18.11865363638741
2021-05,-8.172298620367599,-16.60226272555857
2021-06,-8.507506102870664,-17.123014935598633
2021-07,-9.231901792687438,-17.257964627140858
2021-08,-8.626049295765062,-16.52412032242067
2021-09,-7.777934520295277,-16.244747841379777
2021-10,-8.546389224341663,-15.511020722023344
2021-11,-9.341600526274137,-17.055994359083076
2021-12,-9.15211416159281,-18.448272496898916
2022-01,-9.55315760960955,-20.11686570502844
2022-02,-10.037027291508595,-20.355994367950696
2022-03,-9.483558267354756,-20.558971909590667
2022-04,-9.632050317471505,-19.359750667329266
2022-05,-9.840214673684022,-19.407169378369797
2022-06,-9.273770935061702,-19.206554542393995
2022-07,-9.84795076927924,-18.046443608826586
2022-08,-10.236428033934816,-17.936052967761324
2022-09,-9.63301612920094,-17.97681696966574
2022-10,-10.545042361461942,-19.873966388121552
2022-11,-10.575966765648596,-20.99550531113904
2022-12,-10.4995163960436,-20.1025233720071
2023-01,-10.875271903176415,-20.572998179487392
2023-02,-10.983255884605512,-20.387859913795342
2023-03,-10.295532823744058,-19.670640641404617
2023-04,-9.320354361263687,-19.193747251474413
2023-05,-9.850465793151672,-19.624304948031952
2023-06,-9.38431444188231,-19.69246462458542
2023-07,-8.50777874991118,-18.711722720138777
2023-08,-7.755765353575309,-19.887377465241418
2023-09,-5.623655135121961,-17.03080037914058
2023-10,-5.108713359164139,-17.28957052428075
2023-11,-6.114250452345432,-18.854726274316363
2023-12,-7.110060040968877,-19.113468947936965
2024-01,-6.773118744551377,-19.5015445886255
2024-02,-6.482743891993744,-19.13457214145487
2024-03,-5.615412849363496,-18.040938221106902
2024-04,-5.022399288225397,-16.09709278955541
2024-05,-4.801966912208078,-16.336280927302173
2024-06,-4.7989881279642574,-17.269693841827703
2024-07,-5.682458588865182,-17.45133661364504
2024-08,-4.7051503195373385,-16.740743032639816
2024-09,-3.5510659769156465,-15.30039825510556
2024-10,-5.083892417196344,-16.818801836056743
2024-11,-5.511267028965958,-17.424408327492277
2024-12,-6.67590061825045,-19.15510860862514
2025-01,-6.638563380781012,-19.065574019676635
2025-02,-6.592057686299802,-19.004666885042475
2025-03,-4.9015281414215846,-18.696855294189117
2025-04,-5.019367339315885,-17.28087057809622
2025-05,-2.885254764641259,-16.045643461095242
2025-06,-3.0218437734667702,-15.802590086497249
2025-07,-3.260081208240599,-15.834446743049408
2025-08,-2.976143202012175,-15.996099861317324
2025-09,-2.03510303983594,-15.553502135240198
2025-10,-2.2658628814602073,-16.111106964037255
2025-11,-2.7062022470830605,-17.09109974812172
2025-12,-3.0547247467005887,-16.580374889196577
2026-01,-3.103053478700902,-16.492949390119477
2026-02,-2.8288715218573306,-16.553161041093666
2026-03,-2.2443795673564058,-16.50818225216971
2026-04,-2.1689501009876637,-15.71126401295113
2026-05,-2.2200907417481313,-15.948281158247458
2026-06,-1.877248283200875,-15.819645825801086
2026-07,-1.9012717822138363,-15.51769388282978
2026-08,-2.042756476416211,-15.855094616232035
2026-09,-2.0423521531138804,-16.12287536172253
