ym,VV:structure,VH:structure
2018-01,-11.654472346158958,-19.644790217516896
2018-02,-11.845818075068598,-19.33225995241593
2018-03,-11.541356540590876,-19.47509138021151
2018-04,-11.427383621922411,-19.65195576307708
2018-05,-11.640263246836373,-18.63652763513872
2018-06,-11.436020156965498,-18.944526201245395
2018-07,-8.79264963526326,-16.827860238109608
2018-08,-10.790863397547684,-18.20573467719528
2018-09,-11.290853182587895,-18.786899372628717
2018-10,-11.82012148134482,-19.76789619827976
2018-11,-11.844106471317458,-19.739264422164677
2018-12,-11.628174613096904,-20.14460687370105
2019-01,-11.53805688163127,-19.340698638119676
2019-02,-12.268411077893573,-20.102679199624816
2019-03,-11.848286834298174,-19.564143026664595
2019-04,-10.980111237296654,-19.132727623901552
2019-05,-11.702895111468788,-19.07925084274748
2019-06,-11.302846699260234,-18.95160582023913
2019-07,-10.99285514572872,-18.293225952707107
2019-08,-10.935205330168468,-17.642614340416273
2019-09,-9.586716746089255,-16.867008115197624
2019-10,-11.28237288603092,-20.201616161229627
2019-11,-11.39884597406076,-20.233618486066604
2019-12,-12.09193603814912,-20.54372430163764
2020-01,-12.339178335170354,-20.42747597629692
2020-02,-12.015865635686792,-20.301021103785637
2020-03,-11.768031440393775,-20.093048846540256
2020-04,-11.88779262329374,-20.140202100120476
2020-05,-11.647775162712067,-19.570374749560457
2020-06,-11.272101949854902,-18.74056112724673
2020-07,-10.585395466839826,-18.242491975342457
2020-08,-9.545866748966278,-17.421601094647848
2020-09,-10.401062857716749,-18.155496462943542
2020-10,-10.908160599782008,-18.88460172629428
2020-11,-11.573049647405108,-19.484890265019427
2020-12,-11.463653194764364,-19.449443091367197
2021-01,-11.485297793076676,-19.624676822141485
2021-02,-11.442181576050308,-19.472722894248243
2021-03,-11.47081886731399,-19.56149626549949
2021-04,-11.040689812742349,-18.870209934570365
2021-05,-10.774311388301223,-18.70813873334459
2021-06,-10.940161102440388,-18.198695531925193
2021-07,-10.4355560708993,-17.1568656090796
2021-08,-9.430334165974498,-17.197163699422227
2021-09,-10.633406104041754,-18.10961943295139
2021-10,-11.18152765290317,-19.266370677479134
2021-11,-11.404750695338468,-19.71117994932136
2021-12,-11.83694840921624,-19.756562794586156
2022-01,-11.97202207027786,-19.48111005483746
2022-02,-11.905595173710594,-19.68851436752343
2022-03,-10.504140836470336,-18.14309915113947
2022-04,-11.416112250875624,-19.441385138159216
2022-05,-11.348471071791264,-19.114254627181214
2022-06,-10.605130324379054,-18.014826150287877
2022-07,-9.452065699297512,-17.25895897913742
2022-08,-9.814141111439104,-16.734900339891535
2022-09,-10.236563661607164,-17.572562902274687
2022-10,-10.115624300609555,-17.744020656560537
2022-11,-10.280331107856604,-17.905051129492772
2022-12,-11.28241633845684,-18.52400583202298
2023-01,-10.730598148640713,-18.178199852220352
2023-02,-10.427159145731244,-18.004607166085442
2023-03,-10.807150604275051,-18.1355555382715
2023-04,-10.848425578987683,-18.238567604572538
2023-05,-9.43539201080543,-17.397673596072742
2023-06,-10.472425406722696,-17.58230433782222
2023-07,-9.805632626278364,-17.05200079899198
2023-08,-9.897623009336446,-16.812555651608832
2023-09,-9.56146678003801,-16.979381059758648
2023-10,-10.67832634293002,-17.598506908660244
2023-11,-10.716790644989793,-18.117490229608215
2023-12,-11.004467748426167,-18.411524070301375
2024-01,-10.852085610991374,-18.396449156240365
2024-02,-11.027391950998398,-17.981757676340017
2024-03,-9.655519476783546,-17.04348774105806
2024-04,-10.29224216923913,-17.278773377403137
2024-05,-9.42546716905144,-17.12076369154105
2024-06,-8.875806954528441,-16.60543813815751
2024-07,-9.236149125261427,-16.577324304510615
2024-08,-8.617274771830887,-16.087289597910893
2024-09,-7.639825669394082,-15.361415752604032
2024-10,-7.934247381898909,-15.324622043942949
2024-11,-8.248045625667903,-15.862447245020622
2024-12,-7.709300681662019,-15.942344052873176
2025-01,-7.268503922167454,-14.684226163423078
2025-02,-7.462799743458675,-14.505041706021522
2025-03,-6.605297598915433,-13.832676503457227
2025-04,-6.386660329969783,-13.419552163963225
2025-05,-6.8703313038108735,-13.707474331198291
2025-06,-6.3315291162772755,-13.705602429544054
2025-07,-5.524403538339343,-13.09574787937645
2025-08,-3.78063026350289,-11.553020337656337
2025-09,-3.88911001833632,-11.907282463164814
2025-10,-3.290551941442053,-11.532165602206597
2025-11,-2.763397843089027,-11.523139642238656
2025-12,-3.0774692790327505,-11.02749373544161
2026-01,-2.5681548360057556,-10.914387723558596
2026-02,-2.097243516664133,-10.844346229684508
2026-03,-1.6174976901541358,-10.484531816921017
2026-04,-1.5986168764760618,-10.684925945327006
2026-05,-1.4221461227856478,-10.23374841892582
2026-08,-1.1288790956024597,-9.372536796532556
2026-09,-1.4392248706652049,-9.768175124520024
