ym,VV:structure,VH:structure
2018-01,-15.471685821534752,-25.868029235052624
2018-02,-15.11237917738852,-25.84183613909903
2018-03,-14.855180882819807,-26.119806651843085
2018-04,-13.315173336144426,-24.647015151370283
2018-05,-13.86721114972266,-23.398451466719308
2018-06,-13.39508415760534,-21.396628642012917
2018-07,-10.611223125096902,-18.041225195260814
2018-08,-12.14242602391586,-18.65584802861694
2018-09,-11.498700566873724,-18.153708939392253
2018-10,-13.700511312182222,-24.590321433744155
2018-11,-14.496884854964735,-27.18781257916192
2018-12,-14.502666781860038,-27.316782336854143
2019-01,-14.62546830413116,-28.024337711776447
2019-02,-14.4060302559476,-27.125815062717407
2019-03,-12.801989095821448,-25.0608162089288
2019-04,-16.188200775214764,-27.41299249266791
2019-05,-16.914605551212013,-28.29509791451101
2019-06,-16.881658081948775,-27.059972487953964
2019-07,-13.413510103423723,-19.9378690630981
2019-08,-12.010066532092502,-18.33498846501098
2019-09,-12.67412086627143,-18.50390508269724
2019-10,-15.151161527947435,-24.36381585520385
2019-11,-14.63130388610952,-26.0628156765728
2019-12,-16.381334671182493,-28.260447021357955
2020-01,-16.52480673170579,-25.733929664523504
2020-02,-15.492851592558347,-24.666074864540533
2020-03,-16.4625245895834,-25.50302226261762
2020-04,-16.13624553398501,-25.12087099049959
2020-05,-15.387414086562664,-23.913654617463752
2020-07,-9.240702290170704,-16.921518258247403
2020-08,-8.73109897773521,-15.9451974674265
2020-09,-9.452809370856844,-16.629703340856896
2020-10,-12.23655943985306,-20.77788977147472
2020-11,-13.110688955253728,-22.424008414038127
2020-12,-14.100088680543438,-22.50317605594601
2021-01,-14.165657191172372,-22.849671226374472
2021-02,-14.018041281977004,-22.59007320683076
2021-03,-12.429088636360005,-21.71682940784089
2021-04,-12.93065331617991,-21.905339238118728
2021-05,-12.720830638864458,-20.926987794877498
2021-08,-12.33418447738051,-18.870375031515433
2021-09,-11.57599418376375,-18.985147684610588
2021-10,-13.44181142314622,-21.584384048778983
2021-11,-13.796238770496895,-22.878055006356192
2021-12,-14.751834385659649,-23.354561285957384
2022-01,-14.87455739847565,-23.299344761949165
2022-02,-14.673011434394446,-23.44410819800131
2022-03,-13.832995261781145,-22.857259677065723
2022-04,-14.01146069667325,-22.661723241890385
2022-05,-13.456581497011584,-21.91025743779075
2022-06,-12.01698622074326,-20.215918004271774
2022-07,-12.699215377100424,-20.885003153135305
2022-08,-11.235446326165857,-19.11704153436086
2022-09,-11.380417770622223,-19.375818115584103
2022-10,-12.288172042128627,-21.292593511471978
2022-11,-11.111538821087905,-21.064086455593184
2022-12,-13.992421035174354,-23.382539373441627
2023-01,-13.866673935713129,-23.362851664589183
2023-02,-13.75563682154934,-22.9567510973146
2023-03,-12.720204912424812,-22.310134389623578
2023-04,-12.77355135055116,-21.71945015401244
2023-06,-12.431355913729652,-20.483629364595323
2023-08,-11.800668525406294,-19.462005740680176
2023-09,-10.397203535363673,-17.841106063397966
2023-10,-12.995833166216157,-20.75289183684746
2023-11,-13.190833568828523,-23.19766358950993
2023-12,-13.809997141200684,-24.12244424784662
2024-01,-13.17073688303616,-23.208671480424808
2024-02,-12.890452830443971,-22.769862335340378
2024-03,-13.311343234832908,-22.90012316277693
2024-04,-13.373633500319428,-22.29342272958469
2024-05,-12.299133545719082,-20.97177729838627
2024-06,-9.369373498230996,-18.2900997740725
2024-07,-9.613141303273164,-17.907904852554406
2024-08,-9.482221690494706,-18.2327781949964
2024-09,-8.967036183253963,-17.31079162397755
2024-10,-6.0651645782972174,-14.753859152974066
2024-11,-5.879438415369106,-15.211772302708452
2024-12,-9.181226381854652,-17.68102854210759
2025-01,-9.215159129915612,-17.93673441441669
2025-02,-9.398543351519312,-18.44991090516588
2025-03,-8.054304103135514,-17.258278824883195
2025-04,-6.485528302361486,-15.059736505024825
2025-08,-3.38667937235137,-11.776769140859251
2025-09,-4.791342574707651,-13.210121486252543
2025-10,-4.5046629518240895,-13.389908959217006
2025-11,-4.624315755242974,-13.242199336982225
2025-12,-5.741283933631613,-14.306521183878433
2026-01,-4.223180909214554,-12.940357904861736
2026-02,-3.671122619498502,-12.390183238028332
2026-03,-2.987880124861874,-11.480036259443384
2026-04,-2.359209421174407,-10.750406704214909
2026-05,-1.9145665724866083,-10.51203682562
2026-06,-1.2373726751918332,-9.99701598388405
2026-07,-0.8570685462494864,-9.464808816720703
2026-08,-0.7494967431035967,-9.443637668757011
2026-09,-0.8419582865242858,-9.42202228059756
