ym,VV:structure,VH:structure
2018-01,-14.79954690448383,-24.74555428171523
2018-02,-14.856630715625688,-24.13207738804607
2018-03,-14.055948797697006,-23.951601909456777
2018-04,-11.782370957394154,-21.413399671763905
2018-05,-12.362619014720734,-20.466015057080337
2018-06,-11.732451809357524,-18.88742888316719
2018-07,-10.617756814273111,-17.102664334038614
2018-08,-11.312314742202473,-18.452798512533647
2018-09,-11.514819584501495,-19.12722364799499
2018-10,-13.312929781613658,-20.44414712882631
2018-11,-14.560052137574347,-22.544301442595906
2018-12,-14.683056408349463,-24.675671623198944
2019-01,-15.18764324717376,-25.1498282825559
2019-02,-14.855356234977286,-23.810872485360264
2019-03,-13.359452725894972,-22.41304327412763
2019-04,-13.891096164387392,-21.96211520928996
2019-05,-12.611191708424688,-20.364497374163538
2019-06,-11.738957734858351,-19.62092012285609
2019-07,-11.841820843959784,-18.6785393885864
2019-08,-11.585055705606932,-18.785753075199175
2019-09,-11.932817303494616,-19.760696335729147
2019-10,-13.08523668062886,-21.590364296608417
2019-11,-13.087945502221192,-21.21065624647471
2019-12,-14.320366311498134,-24.642369848237408
2020-01,-14.465827632011822,-23.571099459602767
2020-02,-14.300315355216334,-22.91286549378593
2020-03,-13.05463717091529,-21.2926278702739
2020-04,-13.157473342510796,-21.018801695863132
2020-05,-11.536483080301831,-19.440611680558167
2020-07,-11.010030443417245,-18.61464010145145
2020-08,-10.806855893212076,-18.877881473443725
2020-09,-11.71236002002732,-19.267850945208775
2020-10,-13.01629746960082,-20.644183183583355
2020-11,-13.727411124195026,-22.288761657695552
2020-12,-14.167792604155098,-24.240899410171316
2021-01,-14.651524368233318,-23.82020332525897
2021-02,-14.51978675916699,-23.84169904434923
2021-03,-12.629853939957243,-20.25465371238615
2021-04,-12.986666796728208,-20.86199529357587
2021-05,-12.095557705034606,-19.784641472737466
2021-08,-11.189610851352215,-18.495043752921816
2021-09,-11.947078419466392,-18.97846619840798
2021-10,-13.03848311683834,-20.331762603477355
2021-11,-13.367067624615895,-22.121700203950205
2021-12,-14.406528766959934,-22.9129706743908
2022-01,-14.255995743209452,-24.085974618708736
2022-02,-14.139715529618485,-23.565775499389
2022-03,-12.524424025494763,-20.927082584490847
2022-04,-12.194669460810609,-19.926305451166215
2022-05,-11.641038231000866,-19.55665112586881
2022-06,-10.132456799838424,-17.853332969218346
2022-07,-10.50952290354942,-18.067941380700905
2022-08,-10.835686776966876,-17.833575416840237
2022-09,-11.386708260171654,-18.874799233971668
2022-10,-12.376214491683676,-20.48788900971728
2022-11,-12.149193168490918,-20.10132674325867
2022-12,-13.71751804774165,-23.956886220494383
2023-01,-13.49078836799495,-22.829609791807776
2023-02,-12.690948530333344,-21.336889570811312
2023-03,-11.80284845869718,-20.88649307357189
2023-04,-12.006862401573512,-20.247303327227993
2023-06,-10.87792822597422,-18.48138078788609
2023-08,-11.191638985245143,-18.840391400094404
2023-09,-10.243681121723473,-18.044324671225183
2023-10,-12.213924836222564,-20.35932259827017
2023-11,-12.769848119560384,-22.095897752444973
2023-12,-14.151403048594595,-24.411203917035216
2024-01,-13.584350025441475,-23.034213154449443
2024-02,-13.170547907829487,-22.34709198647314
2024-03,-12.186002024809447,-21.08342094700759
2024-04,-12.35051986247446,-20.066580286841415
2024-05,-11.475319219257177,-18.68155978749075
2024-06,-10.184143839887032,-18.055318269687803
2024-07,-10.668824759637603,-17.25255500974807
2024-08,-10.62790123871738,-17.88858919652708
2024-09,-10.964098310140477,-18.310185540540218
2024-10,-11.119169101755224,-18.871356939417044
2024-11,-11.74645294332485,-19.54354082078867
2024-12,-13.7759276663771,-24.46642493314239
2025-01,-13.26016322255254,-23.51054969842463
2025-02,-13.212501164355828,-23.62065923287999
2025-03,-12.225210904930732,-21.41747237174907
2025-04,-11.981909126990626,-20.765570946612087
2025-08,-5.129199619969675,-17.646225804719467
2025-09,-4.339004204995541,-17.723563224720845
2025-10,-4.407566464466925,-17.86628443791875
2025-11,-4.2081531030988355,-19.143162104859737
2025-12,-5.560120792123625,-19.914642089669744
2026-01,-4.918994758551969,-19.556563043116643
2026-02,-4.710335147445745,-19.103339229477704
2026-03,-4.097849337503319,-19.575931088610545
2026-04,-2.3068087285573022,-16.32289949880749
2026-05,-1.7944157747494829,-15.621530543399064
2026-06,-0.5195310402666344,-14.82513950077096
2026-07,-0.0694048192486505,-13.756020018096184
2026-08,0.1604011619384081,-13.682475652300797
2026-09,0.4064899547609626,-13.795789670505586
