ym,VV:structure,VH:structure
2018-01,-14.386539640287198,-22.711523070149223
2018-02,-13.983739716051147,-21.709204996002725
2018-03,-13.25969126194405,-20.336971250548014
2018-04,-11.769545117668589,-19.83052824071957
2018-05,-11.98133177093576,-19.156528705029423
2018-06,-11.96301087592876,-18.809582227414396
2018-07,-10.46948473488263,-16.975271443866426
2018-08,-11.358463948221734,-17.982648274197054
2018-09,-11.391105951792902,-17.932545880237704
2018-10,-13.2280251725243,-20.38239971011905
2018-11,-14.24244564225669,-22.602392809569466
2018-12,-14.513144931093922,-23.945818343132007
2019-01,-14.928383731277854,-24.50333192020273
2019-02,-14.196410256354596,-23.08127908530119
2019-03,-13.274034110713332,-21.151290726104364
2019-04,-13.402652380379983,-21.240742134481643
2019-05,-12.952899153727005,-21.217744400256276
2019-06,-13.856063711796546,-21.958307052137336
2019-07,-12.69884270484768,-19.76761569129583
2019-08,-12.69279106571593,-19.497273464744808
2019-09,-13.200457933949217,-20.42587437255295
2019-10,-14.844567924271162,-24.33831899413343
2019-11,-14.092925791866712,-24.030358289280844
2019-12,-15.121515776004362,-26.372504880445053
2020-01,-14.72173373870812,-25.147963697949525
2020-02,-13.642438606040512,-23.31455585751397
2020-03,-14.842457061214573,-24.933970393067916
2020-04,-15.743408471592144,-25.17822890997383
2020-05,-15.328648435899908,-24.20243527945713
2020-07,-10.579306328964286,-16.9057512538561
2020-08,-11.46681538673519,-17.731944873717474
2020-09,-12.15947497738431,-18.89886412555287
2020-10,-14.742722730362004,-23.36786540414219
2020-11,-15.446529451037588,-25.502575064307255
2020-12,-16.182969253593136,-26.304506171059245
2021-01,-16.47176661662482,-26.345572575540977
2021-02,-16.475479198469813,-26.228107203231815
2021-03,-14.333081498220483,-23.743194495593187
2021-04,-14.92260208840506,-23.963488379664277
2021-05,-14.470074999211649,-22.35218562367415
2021-08,-13.478485321389414,-20.356388453039106
2021-09,-13.044121542263657,-20.486876862238837
2021-10,-15.023352538205144,-23.84606160157624
2021-11,-15.451585002421554,-25.17695189521975
2021-12,-16.46710927511066,-25.960178839246467
2022-01,-16.483986060071917,-26.12045836748441
2022-02,-16.322602169677793,-26.20578922988769
2022-03,-15.142152222674197,-24.53502684668594
2022-04,-15.655065767773433,-24.053339017653656
2022-05,-14.085148908201436,-22.344389319683756
2022-06,-11.12393400733841,-19.588615601179455
2022-07,-10.158711856190951,-18.397047619956545
2022-08,-9.206021654895656,-17.58923551016666
2022-09,-9.578962247275276,-17.763768442474824
2022-10,-10.525144128834103,-19.14516136510105
2022-11,-9.448045864631633,-18.434686083305152
2022-12,-12.453526653489783,-21.25621123947123
2023-01,-12.412885705054736,-21.584464252788216
2023-02,-12.50458446757628,-21.19294125942437
2023-03,-11.606471900697862,-20.69807712663078
2023-04,-12.078540899635154,-20.53053714520822
2023-06,-11.21897139607931,-19.075555767721543
2023-08,-10.862269061399305,-18.463692027205823
2023-09,-9.41980553324422,-17.109863279722692
2023-10,-11.529436651715406,-19.92415606874208
2023-11,-12.252372637624218,-22.24675156208643
2023-12,-13.73003773662775,-24.259382015954984
2024-01,-13.467250298299716,-23.536212554871113
2024-02,-13.15272421218613,-23.281470060453703
2024-03,-13.21777001141831,-23.10319056743679
2024-04,-12.45154932707488,-21.82737360804655
2024-05,-10.809792115052886,-20.122624859653783
2024-06,-10.04626173884829,-18.46458951352077
2024-07,-7.703862444936969,-16.158560130946494
2024-08,-6.966823716494298,-15.549795499320588
2024-09,-6.68143314390009,-15.60600486357194
2024-10,-5.234517444542439,-14.704548344169876
2024-11,-4.868343635923685,-14.47465437513399
2024-12,-7.1833322044048025,-16.054289109240152
2025-01,-6.819623057185913,-15.724540111977642
2025-02,-6.509896157062847,-15.649295705407816
2025-03,-6.006476967084132,-14.565758258777052
2025-04,-6.082085817208437,-14.545218823675627
2025-08,-4.971476504943922,-13.01403763412634
2025-09,-6.241859517998417,-13.91983531413026
2025-10,-6.415779077121813,-15.019590869245436
2025-11,-6.955817634842317,-15.761325953339206
2025-12,-7.418913314734743,-16.850520113688997
2026-01,-6.442485552532908,-15.523812205313044
2026-02,-6.195153510883799,-15.123018837632603
2026-03,-5.798115849205542,-14.803560677892664
2026-04,-4.347563511279865,-13.534185941274613
2026-05,-3.358911009682762,-12.25473517979194
2026-06,-2.3499423329262865,-11.3152146168352
2026-07,-2.0583818085706964,-10.947254755875685
2026-08,-2.107005335084419,-10.50758525663822
2026-09,-2.3288771605882626,-10.792150663295166
