ym,VV:structure,VH:structure
2018-01,-17.615518631408438,-28.305689001271137
2018-02,-17.34197879393146,-27.81391267610712
2018-03,-17.483259127143988,-29.34485663532194
2018-04,-15.607358272708208,-28.62657357477555
2018-05,-15.385548424531985,-26.10747893661898
2018-06,-15.422465820765868,-25.206492278064307
2018-07,-12.18852275813366,-19.47416332082068
2018-08,-13.905962184661032,-20.94603846438591
2018-09,-13.052277555670004,-20.559817505062657
2018-10,-16.538320253541624,-28.962488217360875
2018-11,-17.58453626886589,-32.13067078022213
2018-12,-17.72529752962687,-32.12598494419406
2019-01,-17.582745599055656,-32.36746482422159
2019-02,-17.071355010989834,-31.486418437548288
2019-03,-15.489352537968166,-30.44874451082512
2019-04,-17.082033584841394,-31.356626475900285
2019-05,-15.21462348367008,-28.79338066428742
2019-06,-14.552875319272909,-27.122906325362724
2019-07,-12.806315645704975,-21.887345813996355
2019-08,-12.686987775106276,-20.883631561701396
2019-09,-12.16540847798544,-20.70482437795338
2019-10,-11.642824292205717,-22.75262942752169
2019-11,-11.564009516433767,-24.260682212529236
2019-12,-13.578553393373276,-25.101282158636906
2020-01,-13.600186616247449,-24.26870141177297
2020-02,-12.878162817103256,-22.59934311669268
2020-03,-12.885428600044076,-23.56528519392106
2020-04,-12.696880504397356,-22.83486328038302
2020-05,-12.279125004004673,-22.15814486125358
2020-07,-9.50890340843359,-17.1996274067954
2020-08,-9.868380271402856,-16.765103968906338
2020-09,-10.5260795671525,-17.337231606287393
2020-10,-13.192268329428646,-22.591929772030923
2020-11,-14.034826136314452,-24.103601625902343
2020-12,-14.85135173254379,-24.405460970220098
2021-01,-14.89209318980486,-24.15893057732425
2021-02,-14.99561534168608,-24.61793608423589
2021-03,-13.780202683478873,-24.03487484595168
2021-04,-12.909685879680676,-23.15019717575635
2021-05,-10.925804254365543,-22.59789575432852
2021-08,-12.67953615037789,-20.182866352929533
2021-09,-11.916259105230692,-20.66379779092613
2021-10,-13.048713500517955,-23.235146682515055
2021-11,-13.234793408474758,-24.203047105526725
2021-12,-14.20171096119947,-24.672559265922818
2022-01,-14.269491484521344,-24.36222338490867
2022-02,-13.86148864450286,-24.418916562183796
2022-03,-13.256652394703886,-24.027528823308927
2022-04,-13.79281358779973,-24.417671580610666
2022-05,-12.23800680201192,-23.69429230660691
2022-06,-10.4761638895189,-21.45793323760591
2022-07,-11.58537045394164,-22.02820403702795
2022-08,-13.87630531009398,-23.07764663639423
2022-09,-13.285233136624806,-21.236152065945262
2022-10,-14.243882583732354,-23.69508959709193
2022-11,-12.388368692101482,-23.40480065700205
2022-12,-14.470745621177723,-24.073567232889808
2023-01,-14.44145198133254,-24.270533041671797
2023-02,-14.307744742722736,-24.23615572555932
2023-03,-13.450851995045962,-23.91835536213948
2023-04,-13.8170944071401,-23.6164250559195
2023-06,-11.128780895163526,-19.8654585473694
2023-08,-9.77682978663882,-16.68993731635527
2023-09,-8.414499372241973,-15.698499158229454
2023-10,-11.552946254718936,-20.97430688923703
2023-11,-12.488955211890524,-25.231252630713584
2023-12,-13.26444809323307,-25.867650525534884
2024-01,-13.16304484755299,-24.984864047505788
2024-02,-12.55993366709123,-24.812539683359496
2024-03,-10.352271873558452,-21.61440330453631
2024-04,-7.990729137230693,-18.288476498217005
2024-05,-5.691468774242068,-16.340692635674152
2024-06,-3.423894380779612,-14.211143880997788
2024-07,-4.006866610316655,-14.058576881684468
2024-08,-3.5710513895551292,-14.473620622837617
2024-09,-3.903386804485355,-14.175851401197288
2024-10,-2.5727103512335896,-13.93248896817168
2024-11,-2.4372815535585737,-13.68452653185084
2024-12,-3.792679814220459,-14.863311868946786
2025-01,-3.9061090597099297,-15.004836467223498
2025-02,-3.786875746049537,-15.190046548863826
2025-03,-3.1682421989492937,-14.323761757046428
2025-04,-3.555547256493213,-14.548419242838149
2025-08,-1.8069669632701049,-12.667460146763062
2025-09,-2.3369738907978936,-13.663690370184773
2025-10,-1.1181263922739135,-12.975185635333093
2025-11,-1.3585598704954909,-12.621191677871025
2025-12,-2.833837432952497,-13.432665271947725
2026-01,-2.9617095954715724,-13.108658336751716
2026-02,-2.7791755195331707,-13.304343411416683
2026-03,-2.6405691982902857,-13.033492478688398
2026-04,-2.9037146916424237,-13.724669058795032
2026-05,-4.486867831805643,-14.300863323193491
2026-06,-4.437203921276966,-13.891207885801588
2026-07,-4.426237390342387,-14.141359872427095
2026-08,-4.620387456092276,-14.205584774488276
2026-09,-4.985510050259568,-14.270016593956589
