ym,VV:structure,VH:structure
2018-01,-17.740642082824635,-27.84520890722319
2018-02,-17.433686923695817,-27.672730229848003
2018-03,-18.16123248023402,-27.68686285501289
2018-04,-16.418085318201822,-27.163452318375803
2018-05,-16.338834496602093,-26.10380780794985
2018-06,-15.26505958761248,-23.852539951969057
2018-07,-12.404986144047,-18.862830354455745
2018-08,-14.049125912836033,-20.05588326620142
2018-09,-13.440546248680532,-21.00684214053822
2018-10,-16.812748442536993,-27.006453026322397
2018-11,-17.63936302886205,-30.022863181431347
2018-12,-18.278648093812613,-31.20719906467304
2019-01,-18.854219586534732,-31.5923855308749
2019-02,-18.299345445623494,-30.237607065791003
2019-03,-16.26794939901721,-28.916906809377473
2019-04,-17.796574224706767,-30.108862260982363
2019-05,-16.281368151966035,-27.469906214525093
2019-06,-14.825469315282891,-24.677029130497125
2019-07,-12.898002979771933,-19.73917345369245
2019-08,-12.851022682652609,-19.16313554471652
2019-09,-13.44372702832743,-20.03445699920105
2019-10,-15.327166661269947,-22.869981442779803
2019-11,-14.058078090764877,-26.02931785409296
2019-12,-16.871785257683868,-29.759540088634473
2020-01,-16.46046017803982,-26.506465440287965
2020-02,-15.550275682274364,-26.286066861830868
2020-03,-15.482646959834186,-26.180407200039976
2020-04,-16.860075695673977,-25.67538387460915
2020-05,-15.237721371398765,-24.759857755184782
2020-07,-9.97100382965371,-18.628859127744754
2020-08,-10.517324075857132,-17.634064520285587
2020-09,-12.051809966046854,-18.39847278818537
2020-10,-15.33373576270441,-23.378989102292955
2020-11,-16.543959536994798,-26.413636415502793
2020-12,-17.830557158764528,-27.09851620233437
2021-01,-18.039879364072146,-26.94318795741377
2021-02,-18.358195839638665,-27.273170687417107
2021-03,-16.32490741222336,-26.413800337914655
2021-04,-15.532964678675484,-26.067898306656815
2021-05,-13.162803602437076,-24.598272318471576
2021-08,-11.948121885375484,-18.69703731679174
2021-09,-11.558127959692165,-18.725772237653477
2021-10,-13.85160501680749,-24.02311685743191
2021-11,-14.6843088770382,-25.35037787457536
2021-12,-15.775272099670032,-26.297929833505272
2022-01,-16.548956507350805,-26.777153075927185
2022-02,-16.555631951450167,-26.7513340815931
2022-03,-14.80769944812658,-25.44100579041026
2022-04,-16.29578426809629,-25.883371354547904
2022-05,-14.076628003885071,-24.983883576014268
2022-06,-11.413890636284869,-21.538645044539457
2022-07,-13.2024366835619,-22.910050222719885
2022-08,-12.911663599248785,-20.708936137264775
2022-09,-12.679031787814916,-20.407621044303987
2022-10,-15.29004510455596,-26.34116580374797
2022-11,-13.681411739603238,-25.1944067273706
2022-12,-16.50844015539462,-26.960437240337193
2023-01,-16.45221562856125,-27.0468107415385
2023-02,-16.47739984790758,-26.896580025416835
2023-03,-15.57188693579199,-26.596075979491506
2023-04,-16.9548833169939,-26.15427273064019
2023-06,-14.190954056468486,-23.133474838837778
2023-08,-11.764891301662775,-18.289114197829115
2023-09,-11.157541575399724,-17.297404843904093
2023-10,-13.826747273015847,-23.220013159211938
2023-11,-15.329949942951547,-30.220567417560225
2023-12,-16.829004843733156,-30.57150846261854
2024-01,-14.864036919706177,-29.143881978717456
2024-02,-15.136496593046855,-29.16429689481808
2024-03,-16.670229227057188,-30.727838961509875
2024-04,-15.24817671960182,-27.918856394613844
2024-05,-15.520695037350151,-27.388286239881516
2024-06,-15.523632523028098,-24.718811317244583
2024-07,-10.853113172415023,-17.896085703824046
2024-08,-10.09423349413687,-19.254338071367393
2024-09,-9.784104135219184,-18.3155146556678
2024-10,-7.946450837073733,-16.8247353203477
2024-11,-7.928044521897625,-16.49052483785819
2024-12,-10.773251855347786,-19.969111853161884
2025-01,-11.240434059859515,-19.68082116135502
2025-02,-10.848047055754066,-19.43168494640655
2025-03,-8.749422369267908,-16.72180514586933
2025-04,-6.272565685084945,-14.954415110687876
2025-08,-3.577546351810213,-11.62641897627041
2025-09,-3.389934801592945,-11.808966815600524
2025-10,-3.140073345441704,-12.001848292605905
2025-11,-3.187743730101097,-12.582161017086731
2025-12,-4.534912640637683,-14.245333354462808
2026-01,-4.200763843447911,-14.642747243849913
2026-02,-4.30860433800676,-14.212387163153332
2026-03,-3.854005053805623,-12.996312285528674
2026-04,-2.3276768686182363,-11.454756699652773
2026-05,-2.906614696245849,-11.268033413496989
2026-06,-2.7669086921004076,-12.481373157076629
2026-07,-3.4906703287204324,-12.712492152303131
2026-08,-5.114244483167331,-13.513074339866714
2026-09,-4.737674958408283,-13.725099251965467
