name,d,VV,VH
cn_horinger_r24,2018-01-13,-18.11317026123544,-27.930824849449095
cn_horinger_r02,2018-01-13,-17.920635410222673,-28.962690115391116
cn_horinger_r19,2018-01-13,-15.217675132394943,-24.088065117221944
cn_horinger_r21,2018-01-13,-17.627807046445646,-27.97025162763165
cn_horinger_r20,2018-01-13,-14.48829072669396,-24.625100743434032
cn_horinger_r17,2018-01-13,-14.369749163363068,-25.51394468864089
cn_horinger_r06,2018-01-13,-15.351830839661476,-26.225303469800203
cn_horinger_r23,2018-01-13,-16.57040088321192,-25.982232734174204
cn_horinger_r14,2018-01-13,-15.998210934744966,-26.296283777059557
cn_horinger_r18,2018-01-13,-14.796768629121562,-25.524808047331184
cn_horinger_r05,2018-01-13,-17.102607669757358,-28.14709739330244
cn_horinger_r08,2018-01-13,-17.1717938883314,-26.75989366434921
cn_horinger_r22,2018-01-13,-15.773508838468771,-25.660245999618095
cn_horinger_r11,2018-01-13,-13.699771265180743,-23.108604502573034
cn_horinger_r12,2018-01-13,-15.701710606862857,-27.549315403814354
cn_horinger_r25,2018-01-13,-14.69876395229454,-24.478056585099047
cn_horinger_r15,2018-01-25,-12.983409788371763,-23.49509284946666
cn_horinger_r27,2018-01-25,-17.915719334624754,-27.963370081264404
cn_horinger_r16,2018-01-25,-17.545832589824062,-25.26370173802073
cn_horinger_r13,2018-01-25,-14.619542119275051,-24.15686589506232
cn_horinger_r03,2018-01-25,-19.008035230439383,-29.79756927773095
cn_horinger_r04,2018-01-25,-14.644516617712112,-23.307976555331322
cn_horinger_r26,2018-01-25,-15.919307760398134,-23.855707110668238
cn_horinger_r24,2018-01-25,-18.700664667028928,-28.07346686685946
cn_horinger_r02,2018-01-25,-18.196647383606834,-29.643531069827297
cn_horinger_r19,2018-01-25,-15.953372842175359,-24.976312672036183
cn_horinger_r21,2018-01-25,-17.615518631408438,-28.518662850408095
cn_horinger_r20,2018-01-25,-14.390007865749919,-25.57160284114741
cn_horinger_r17,2018-01-25,-14.678594621169093,-25.554895407347495
cn_horinger_r06,2018-01-25,-15.499786154052755,-25.711327801546553
cn_horinger_r23,2018-01-25,-17.005413388308245,-26.12903762548114
cn_horinger_r14,2018-01-25,-16.194783256669155,-26.5327567603261
cn_horinger_r18,2018-01-25,-15.141567782662296,-25.080233549511274
cn_horinger_r05,2018-01-25,-17.43569797819853,-28.740050483194256
cn_horinger_r08,2018-01-25,-17.462800515623258,-27.317226141824076
cn_horinger_r22,2018-01-25,-15.920779010813423,-26.1718277825407
cn_horinger_r11,2018-01-25,-13.816777710055678,-23.593911572883226
cn_horinger_r12,2018-01-25,-15.826071189774185,-27.783287220411115
cn_horinger_r25,2018-01-25,-14.862488636502302,-25.084457820227627
cn_horinger_r15,2018-02-06,-12.534689471425542,-23.06714689897373
cn_horinger_r27,2018-02-06,-17.307615773713565,-28.291019701548304
cn_horinger_r16,2018-02-06,-17.086828617701713,-24.434842594987046
cn_horinger_r13,2018-02-06,-14.45714313702819,-23.720438799435733
cn_horinger_r03,2018-02-06,-18.56400962204779,-29.263868028049508
cn_horinger_r04,2018-02-06,-14.213015208256014,-22.55970982222528
cn_horinger_r26,2018-02-06,-15.592862848777902,-23.862368390200785
cn_horinger_r24,2018-02-06,-18.224248262943327,-28.52886826776257
cn_horinger_r02,2018-02-06,-17.808126676063534,-28.612832196140122
cn_horinger_r19,2018-02-06,-15.450609690598771,-24.238815599852927
cn_horinger_r21,2018-02-06,-17.23579703196968,-28.27306735239921
cn_horinger_r20,2018-02-06,-14.1768831486897,-25.213171730935237
cn_horinger_r17,2018-02-06,-14.235132626479384,-25.939414659076657
cn_horinger_r06,2018-02-06,-15.136998582955869,-26.33264934903699
cn_horinger_r23,2018-02-06,-16.605930497491943,-26.850703959104223
cn_horinger_r14,2018-02-06,-15.697297875661379,-25.926923147110696
cn_horinger_r18,2018-02-06,-14.733200510000888,-24.79510736400122
cn_horinger_r05,2018-02-06,-17.220030818965743,-28.536053659752664
cn_horinger_r08,2018-02-06,-17.027848809168688,-26.55416070842911
cn_horinger_r22,2018-02-06,-15.555989640008494,-26.314622263710522
cn_horinger_r11,2018-02-06,-13.450282142289385,-23.549917338030717
cn_horinger_r12,2018-02-06,-15.4826685689117,-27.212233263714214
cn_horinger_r25,2018-02-06,-14.865481872152754,-24.716529563402972
cn_horinger_r15,2018-02-18,-12.702473782402386,-22.687541144976468
cn_horinger_r27,2018-02-18,-17.559758073678072,-27.054440758147702
cn_horinger_r16,2018-02-18,-15.831491827299484,-21.354529525760036
cn_horinger_r13,2018-02-18,-14.188339679042642,-23.00360434196689
cn_horinger_r03,2018-02-18,-18.68568666593828,-29.091530210422498
cn_horinger_r04,2018-02-18,-13.754464223846282,-20.85870016978017
cn_horinger_r26,2018-02-18,-15.67123060088489,-23.961217095432037
cn_horinger_r24,2018-02-18,-18.15158497923863,-26.587917952546935
cn_horinger_r02,2018-02-18,-17.91900991171313,-27.999925433835383
cn_horinger_r19,2018-02-18,-14.992139878734381,-23.09909032361807
cn_horinger_r21,2018-02-18,-17.448160555893242,-27.354757999815035
cn_horinger_r20,2018-02-18,-14.034799948308105,-24.0498677679911
cn_horinger_r17,2018-02-18,-14.136553222337922,-24.091793389553867
cn_horinger_r06,2018-02-18,-15.087759771821169,-25.35102292916107
cn_horinger_r23,2018-02-18,-16.37514115347506,-24.49998007080091
cn_horinger_r14,2018-02-18,-15.623646551295776,-25.257828494627223
cn_horinger_r18,2018-02-18,-14.958820809339715,-25.478055493166377
cn_horinger_r05,2018-02-18,-16.560185549450026,-27.116105504158014
cn_horinger_r08,2018-02-18,-16.85764990102641,-25.54984308364034
cn_horinger_r22,2018-02-18,-15.557532704096147,-24.85486139880712
cn_horinger_r11,2018-02-18,-13.585673144949661,-22.514063817572282
cn_horinger_r12,2018-02-18,-15.63761399263578,-26.916800130301386
cn_horinger_r25,2018-02-18,-14.847779559098619,-23.547625212689173
cn_horinger_r15,2018-03-02,-12.374042024810153,-22.32378385309861
cn_horinger_r27,2018-03-02,-18.243237006424465,-27.00784552532672
cn_horinger_r16,2018-03-02,-15.213259408466008,-20.62600692255989
cn_horinger_r13,2018-03-02,-14.046483180490123,-22.26314527874261
cn_horinger_r03,2018-03-02,-18.58203617797655,-28.283336207797277
cn_horinger_r04,2018-03-02,-13.315137881752682,-20.342435813021694
cn_horinger_r26,2018-03-02,-15.295095640122325,-24.197641864642666
cn_horinger_r24,2018-03-02,-18.333034688181044,-27.762925531056162
cn_horinger_r02,2018-03-02,-17.77348028744796,-27.574796431160177
cn_horinger_r19,2018-03-02,-14.878691452976302,-22.15180290834007
cn_horinger_r21,2018-03-02,-17.29508276804392,-27.872078247107996
cn_horinger_r20,2018-03-02,-13.831021092292923,-23.871283692495332
cn_horinger_r17,2018-03-02,-13.512354939235017,-22.98011312079637
cn_horinger_r06,2018-03-02,-14.835321017644745,-25.19227254324251
cn_horinger_r23,2018-03-02,-16.308971518003904,-24.150269441198244
cn_horinger_r14,2018-03-02,-15.243634150488528,-24.79847632156057
cn_horinger_r18,2018-03-02,-14.733232588520092,-25.33580625297968
cn_horinger_r05,2018-03-02,-16.03211793362038,-26.492151515056257
cn_horinger_r08,2018-03-02,-16.402547750984077,-24.72487339235762
cn_horinger_r22,2018-03-02,-14.859103118461146,-24.67065799242589
cn_horinger_r11,2018-03-02,-13.513026796980492,-22.373758212554833
cn_horinger_r12,2018-03-02,-15.28909102044975,-27.225433004982577
cn_horinger_r25,2018-03-02,-14.289317134504099,-23.56922039820102
cn_horinger_r15,2018-03-26,-12.52210412696473,-23.17707608612512
cn_horinger_r27,2018-03-26,-18.079227954043574,-28.365880184699062
cn_horinger_r16,2018-03-26,-14.93552557394537,-20.085050473997093
cn_horinger_r13,2018-03-26,-13.775750625777865,-22.82631563731024
cn_horinger_r03,2018-03-26,-18.83689427321192,-31.5351274403698
cn_horinger_r04,2018-03-26,-13.20424464213542,-20.331506688074334
cn_horinger_r26,2018-03-26,-15.498704125038298,-24.46180245202961
cn_horinger_r24,2018-03-26,-17.911818623561512,-29.106919114887013
cn_horinger_r02,2018-03-26,-17.94419879793548,-30.57692716145824
cn_horinger_r19,2018-03-26,-14.556793702968632,-23.495048941798295
cn_horinger_r21,2018-03-26,-17.671435486244054,-30.817635023535885
cn_horinger_r20,2018-03-26,-13.704907852293339,-24.462172199381754
cn_horinger_r17,2018-03-26,-13.948722351850007,-23.790343036922852
cn_horinger_r06,2018-03-26,-14.87504074799487,-27.047340760443657
cn_horinger_r23,2018-03-26,-15.135349464841193,-23.595443573626795
cn_horinger_r14,2018-03-26,-15.159547827922088,-25.83823666517614
cn_horinger_r18,2018-03-26,-14.44440968774209,-26.496560265768426
cn_horinger_r05,2018-03-26,-16.980164075823566,-30.363592421868102
cn_horinger_r08,2018-03-26,-16.395286501196104,-25.96848580260133
cn_horinger_r22,2018-03-26,-15.185361806349151,-25.50585698775252
cn_horinger_r11,2018-03-26,-13.830363698111928,-24.19127082735565
cn_horinger_r12,2018-03-26,-15.065773673051318,-29.117396378484887
cn_horinger_r25,2018-03-26,-13.822580460889915,-24.33398342071253
cn_horinger_r15,2018-04-07,-11.106064833318129,-21.853575577226223
cn_horinger_r27,2018-04-07,-14.910726875643874,-25.977740808246335
cn_horinger_r16,2018-04-07,-12.14420971432428,-19.206262490496425
cn_horinger_r13,2018-04-07,-11.851199576008396,-20.638059387206074
cn_horinger_r03,2018-04-07,-14.658426239904243,-27.433927277627944
cn_horinger_r04,2018-04-07,-11.371073249715852,-19.244201056819794
cn_horinger_r26,2018-04-07,-12.620480288231178,-23.466962422010806
cn_horinger_r24,2018-04-07,-14.566147000002399,-25.737793352169977
cn_horinger_r02,2018-04-07,-14.775658694717139,-27.52303110187128
cn_horinger_r19,2018-04-07,-12.384545781726187,-21.92754766222566
cn_horinger_r21,2018-04-07,-14.885486823414045,-28.396420070714314
cn_horinger_r20,2018-04-07,-11.325809414148436,-22.19295251765457
cn_horinger_r17,2018-04-07,-11.127357659275523,-21.520818356026474
cn_horinger_r06,2018-04-07,-12.042128094521198,-23.997798925110818
cn_horinger_r23,2018-04-07,-13.295558638149387,-22.92627503029721
cn_horinger_r14,2018-04-07,-12.951625251533107,-22.977913352041377
cn_horinger_r18,2018-04-07,-12.44191533159166,-23.65693888533456
cn_horinger_r05,2018-04-07,-13.425044621349079,-27.378829998921702
cn_horinger_r08,2018-04-07,-13.94624583824493,-24.57501889210578
cn_horinger_r22,2018-04-07,-13.401658646998667,-22.1566989394002
cn_horinger_r11,2018-04-07,-11.777472596685442,-22.31847980782815
cn_horinger_r12,2018-04-07,-13.13965663634012,-26.198405957303617
cn_horinger_r25,2018-04-07,-11.358519444410348,-22.328962912578508
cn_horinger_r15,2018-04-19,-12.323120027772669,-22.74483233745023
cn_horinger_r27,2018-04-19,-17.92544376075977,-28.34916382850527
cn_horinger_r16,2018-04-19,-12.750551033926753,-19.51757247435908
cn_horinger_r13,2018-04-19,-13.50331355151855,-21.838504614882382
cn_horinger_r03,2018-04-19,-17.75066343327541,-28.713523639052436
cn_horinger_r04,2018-04-19,-12.168016985621326,-20.416855424619342
cn_horinger_r26,2018-04-19,-14.757864144974354,-23.623769415144693
cn_horinger_r24,2018-04-19,-17.06843865778266,-29.307232904696786
cn_horinger_r02,2018-04-19,-17.18389497159868,-29.304554205502246
cn_horinger_r19,2018-04-19,-14.185311252793294,-22.835144599173724
cn_horinger_r21,2018-04-19,-16.32922972200237,-28.856727078836787
cn_horinger_r20,2018-04-19,-13.528947290205277,-23.165994875915242
cn_horinger_r17,2018-04-19,-13.487739249704187,-24.766947729898046
cn_horinger_r06,2018-04-19,-14.588218577767655,-25.29623137762975
cn_horinger_r23,2018-04-19,-15.449658211792617,-24.5724195533397
cn_horinger_r14,2018-04-19,-14.511023914066701,-24.479289057010778
cn_horinger_r18,2018-04-19,-14.262645358833382,-25.979175605823027
cn_horinger_r05,2018-04-19,-14.846259154266669,-27.458548461372562
cn_horinger_r08,2018-04-19,-14.969483631223326,-24.266900967626448
cn_horinger_r22,2018-04-19,-14.071646969159065,-24.447622312129226
cn_horinger_r11,2018-04-19,-13.088946786397736,-23.111377378172648
cn_horinger_r12,2018-04-19,-15.338381702123412,-27.462648640193724
cn_horinger_r25,2018-04-19,-12.206222470377957,-20.497836430949306
cn_horinger_r15,2018-05-01,-12.712918698167783,-22.38322251256279
cn_horinger_r27,2018-05-01,-17.144634005118697,-27.38342254600757
cn_horinger_r16,2018-05-01,-13.480819151565571,-20.542743118276025
cn_horinger_r13,2018-05-01,-13.207381691081146,-22.068194529947885
cn_horinger_r03,2018-05-01,-17.885939559983644,-30.017708839412816
cn_horinger_r04,2018-05-01,-12.61230156435372,-20.556462284218533
cn_horinger_r26,2018-05-01,-14.730475289116258,-24.024325496150055
cn_horinger_r24,2018-05-01,-16.74240988485827,-28.32695706741672
cn_horinger_r02,2018-05-01,-16.88393368861405,-28.955322789582397
cn_horinger_r19,2018-05-01,-13.013763572296687,-22.57419217781627
cn_horinger_r21,2018-05-01,-16.662839856221698,-28.378549548369612
cn_horinger_r20,2018-05-01,-13.542869699443138,-22.60581174408265
cn_horinger_r17,2018-05-01,-13.37092217495708,-24.40259758695861
cn_horinger_r06,2018-05-01,-14.476796414946374,-24.280161301849564
cn_horinger_r23,2018-05-01,-15.607081680724953,-25.03651019547477
cn_horinger_r14,2018-05-01,-14.51054570938202,-23.431840069706443
cn_horinger_r18,2018-05-01,-14.306199881963606,-23.94622064133177
cn_horinger_r05,2018-05-01,-14.212926071710932,-26.839587976528588
cn_horinger_r08,2018-05-01,-15.410183678482246,-24.457219856848766
cn_horinger_r22,2018-05-01,-14.409846802909419,-23.61113471707368
cn_horinger_r11,2018-05-01,-13.217993166714704,-23.1066629917506
cn_horinger_r12,2018-05-01,-15.22987504604642,-25.761330543167514
cn_horinger_r25,2018-05-01,-12.362619014720734,-20.706181587002128
cn_horinger_r15,2018-05-13,-12.002120046336097,-21.773150607036264
cn_horinger_r27,2018-05-13,-16.338834496602093,-26.10380780794985
cn_horinger_r16,2018-05-13,-12.458636419192288,-18.437362524316672
cn_horinger_r13,2018-05-13,-13.077116466569095,-21.342793471328356
cn_horinger_r03,2018-05-13,-16.466192583810095,-27.432381429613326
cn_horinger_r04,2018-05-13,-11.98133177093576,-19.156528705029423
cn_horinger_r26,2018-05-13,-14.08673122421905,-23.177370483332528
cn_horinger_r24,2018-05-13,-16.31116403057336,-25.718531124578096
cn_horinger_r02,2018-05-13,-15.839489502105424,-27.13960362788118
cn_horinger_r19,2018-05-13,-12.300888044366177,-21.981824001240945
cn_horinger_r21,2018-05-13,-15.385548424531985,-26.10747893661898
cn_horinger_r20,2018-05-13,-13.523825748093381,-21.43500265916726
cn_horinger_r17,2018-05-13,-13.151850603055735,-22.67827249666821
cn_horinger_r06,2018-05-13,-13.86721114972266,-23.398451466719308
cn_horinger_r23,2018-05-13,-14.750135345363335,-23.635954537665853
cn_horinger_r14,2018-05-13,-13.7616207109245,-22.694518866174302
cn_horinger_r18,2018-05-13,-14.009540879539205,-23.558540015454525
cn_horinger_r05,2018-05-13,-12.103103888558193,-25.288330571769833
cn_horinger_r08,2018-05-13,-14.571276576648083,-23.92726048209352
cn_horinger_r22,2018-05-13,-13.178580681874648,-21.334741850225818
cn_horinger_r11,2018-05-13,-12.798254401767947,-21.560189205957787
cn_horinger_r12,2018-05-13,-14.400456676169116,-24.89782157177617
cn_horinger_r25,2018-05-13,-12.488917787684624,-20.466015057080337
cn_horinger_r15,2018-05-25,-11.531877625371067,-21.457922604346102
cn_horinger_r27,2018-05-25,-15.278248760065532,-25.212833817985576
cn_horinger_r16,2018-05-25,-11.767012670023433,-18.40355064553412
cn_horinger_r13,2018-05-25,-12.296143681412243,-19.912601995210945
cn_horinger_r03,2018-05-25,-14.949122069231498,-23.97272868222805
cn_horinger_r04,2018-05-25,-11.683839733996862,-18.95833446658245
cn_horinger_r26,2018-05-25,-13.807110729895818,-23.024973391118348
cn_horinger_r24,2018-05-25,-15.158072694861746,-23.955198127534384
cn_horinger_r02,2018-05-25,-14.616255006275562,-24.94789398805577
cn_horinger_r19,2018-05-25,-12.087535760719643,-21.553283089228877
cn_horinger_r21,2018-05-25,-14.902418361666937,-25.8471828395215
cn_horinger_r20,2018-05-25,-13.299109560058572,-20.69662765085365
cn_horinger_r17,2018-05-25,-12.664226800503542,-21.474276423971716
cn_horinger_r06,2018-05-25,-13.224883334116202,-21.400488370401032
cn_horinger_r23,2018-05-25,-14.308194189866043,-23.28700891998166
cn_horinger_r14,2018-05-25,-13.767590949966683,-21.74182274352982
cn_horinger_r18,2018-05-25,-13.719427771425266,-22.926209030664577
cn_horinger_r05,2018-05-25,-11.418439504865951,-23.368868115926873
cn_horinger_r08,2018-05-25,-13.61904388092706,-22.546782948735544
cn_horinger_r22,2018-05-25,-13.29297027814165,-20.6904633852926
cn_horinger_r11,2018-05-25,-12.317583476823705,-20.340624383540497
cn_horinger_r12,2018-05-25,-13.337508315395816,-22.761547213130928
cn_horinger_r25,2018-05-25,-12.269865133283433,-20.366881619589986
cn_horinger_r15,2018-06-06,-12.101215022624212,-20.80948635471432
cn_horinger_r27,2018-06-06,-15.477759587080287,-23.852539951969057
cn_horinger_r16,2018-06-06,-12.488318236882742,-18.67446180609182
cn_horinger_r13,2018-06-06,-12.466902117637444,-19.59829055903976
cn_horinger_r03,2018-06-06,-14.765777794781153,-21.740093414048193
cn_horinger_r04,2018-06-06,-11.998018717283598,-18.963830380022497
cn_horinger_r26,2018-06-06,-14.933846226250406,-22.621805212095666
cn_horinger_r24,2018-06-06,-13.988791898227435,-22.126574443801942
cn_horinger_r02,2018-06-06,-14.207510488138249,-22.903026133416187
cn_horinger_r19,2018-06-06,-12.303437975114463,-20.269069117633133
cn_horinger_r21,2018-06-06,-14.868343119182502,-24.799440069165026
cn_horinger_r20,2018-06-06,-13.639870738857264,-20.850135054998457
cn_horinger_r17,2018-06-06,-12.69472426567826,-20.510508376017423
cn_horinger_r06,2018-06-06,-13.280604373376024,-21.30926772292839
cn_horinger_r23,2018-06-06,-14.424380295980846,-22.716670963298682
cn_horinger_r14,2018-06-06,-14.120920732963725,-21.272260694550667
cn_horinger_r18,2018-06-06,-13.943511313988012,-22.123039862890973
cn_horinger_r05,2018-06-06,-11.489927422823705,-20.282856998294235
cn_horinger_r08,2018-06-06,-13.833398621758219,-22.114371765831777
cn_horinger_r22,2018-06-06,-13.374977378607882,-20.259742869318337
cn_horinger_r11,2018-06-06,-12.23373400129194,-20.126730809992424
cn_horinger_r12,2018-06-06,-13.410198516943115,-22.29863045365735
cn_horinger_r25,2018-06-06,-11.750584819887514,-19.6986143614597
cn_horinger_r15,2018-06-18,-11.872361157176279,-20.957363672054022
cn_horinger_r27,2018-06-18,-15.182903702824301,-23.938071481907244
cn_horinger_r16,2018-06-18,-12.83105697420519,-19.453900542720845
cn_horinger_r13,2018-06-18,-12.507173534342012,-19.997541596252074
cn_horinger_r03,2018-06-18,-14.553173064152434,-21.130354646829435
cn_horinger_r04,2018-06-18,-11.96301087592876,-18.809582227414396
cn_horinger_r26,2018-06-18,-14.576128404376538,-23.042138198280902
cn_horinger_r24,2018-06-18,-14.421735340506183,-21.01554207086153
cn_horinger_r02,2018-06-18,-14.40883350568331,-22.115872607097195
cn_horinger_r19,2018-06-18,-12.551887029480572,-20.259826049802253
cn_horinger_r21,2018-06-18,-15.449995590467818,-25.206492278064307
cn_horinger_r20,2018-06-18,-13.226831237028753,-20.96189698561433
cn_horinger_r17,2018-06-18,-13.030189583518332,-20.250418036604525
cn_horinger_r06,2018-06-18,-13.50756308647639,-21.611887834393123
cn_horinger_r23,2018-06-18,-14.577816471010927,-22.92674850912724
cn_horinger_r14,2018-06-18,-14.302094989190886,-22.160378859967327
cn_horinger_r18,2018-06-18,-14.126889242960225,-22.898413391215573
cn_horinger_r05,2018-06-18,-11.597528778562161,-19.221341511281175
cn_horinger_r08,2018-06-18,-13.846757409307976,-21.894166470242336
cn_horinger_r22,2018-06-18,-13.767673241394734,-19.864202660107953
cn_horinger_r11,2018-06-18,-12.0377791621842,-20.228777479606883
cn_horinger_r12,2018-06-18,-13.995536727601309,-21.88220590157493
cn_horinger_r25,2018-06-18,-11.732451809357523,-18.88742888316719
cn_horinger_r15,2018-06-30,-11.697997604984232,-20.737174884029855
cn_horinger_r27,2018-06-30,-15.26505958761248,-22.989058815715776
cn_horinger_r16,2018-06-30,-12.894965177604606,-18.80207026303156
cn_horinger_r13,2018-06-30,-12.377478929357828,-19.97461414259436
cn_horinger_r03,2018-06-30,-14.074038765556127,-20.536521535191532
cn_horinger_r04,2018-06-30,-11.439984164031324,-18.738115019404894
cn_horinger_r26,2018-06-30,-14.372559431892133,-23.65181650367797
cn_horinger_r24,2018-06-30,-13.575470954793307,-20.73752526770721
cn_horinger_r02,2018-06-30,-13.996252684964057,-21.045351416132505
cn_horinger_r19,2018-06-30,-12.202010124097432,-18.958635355032722
cn_horinger_r21,2018-06-30,-15.422465820765868,-25.23436561267877
cn_horinger_r20,2018-06-30,-13.475058591198446,-20.824684267763214
cn_horinger_r17,2018-06-30,-12.18951304638401,-19.080195613460322
cn_horinger_r06,2018-06-30,-13.395084157605341,-21.396628642012917
cn_horinger_r23,2018-06-30,-14.005942877599887,-20.95094633743921
cn_horinger_r14,2018-06-30,-14.071522145657209,-20.92647696971844
cn_horinger_r18,2018-06-30,-14.286413203629973,-23.21200586513116
cn_horinger_r05,2018-06-30,-12.219260173063965,-18.61674839585517
cn_horinger_r08,2018-06-30,-12.808461670040682,-20.0681202544935
cn_horinger_r22,2018-06-30,-13.080752626837123,-20.31794477430273
cn_horinger_r11,2018-06-30,-12.347942402687744,-20.217963423476732
cn_horinger_r12,2018-06-30,-12.93943464475602,-21.67595866173702
cn_horinger_r25,2018-06-30,-11.078473549433033,-18.161747126180444
cn_horinger_r15,2018-07-12,-11.257150443467122,-19.231941029647867
cn_horinger_r27,2018-07-12,-13.839587247559722,-20.85093434784214
cn_horinger_r16,2018-07-12,-11.385890466136651,-18.011307139891656
cn_horinger_r13,2018-07-12,-11.534311672466236,-18.828016171448784
cn_horinger_r03,2018-07-12,-12.223474179628687,-17.819297711588185
cn_horinger_r04,2018-07-12,-11.07549322408798,-17.61309601124612
cn_horinger_r26,2018-07-12,-13.03707582001776,-21.033321362015165
cn_horinger_r24,2018-07-12,-11.897815241642656,-17.390420446827957
cn_horinger_r02,2018-07-12,-12.180868877261544,-18.54591230535306
cn_horinger_r19,2018-07-12,-11.4739157795724,-17.987144970824612
cn_horinger_r21,2018-07-12,-13.80648341152205,-21.440693034376903
cn_horinger_r20,2018-07-12,-12.84469495063975,-19.8892215682645
cn_horinger_r17,2018-07-12,-11.507120925262932,-17.997502123133472
cn_horinger_r06,2018-07-12,-12.271106656732481,-19.936857127659202
cn_horinger_r23,2018-07-12,-12.62577326034567,-19.245960711168273
cn_horinger_r14,2018-07-12,-13.06531065633118,-20.12176193019715
cn_horinger_r18,2018-07-12,-12.802009927876428,-20.708157157154503
cn_horinger_r05,2018-07-12,-11.021311645054526,-17.140692004160552
cn_horinger_r08,2018-07-12,-11.714257180427069,-18.366764919730233
cn_horinger_r22,2018-07-12,-12.400004513183903,-19.87087662508486
cn_horinger_r11,2018-07-12,-11.572616963534502,-18.82170358269328
cn_horinger_r12,2018-07-12,-12.256758654815826,-20.359147074571098
cn_horinger_r25,2018-07-12,-10.838755152351712,-17.221043040655353
cn_horinger_r15,2018-07-24,-9.82337569323707,-17.20771843346889
cn_horinger_r27,2018-07-24,-10.970385040534282,-16.874726361069353
cn_horinger_r16,2018-07-24,-10.17365580695773,-16.517583494908155
cn_horinger_r13,2018-07-24,-9.425909995321664,-15.82952515777302
cn_horinger_r03,2018-07-24,-10.870933655195019,-16.68529328186564
cn_horinger_r04,2018-07-24,-9.863476245677283,-16.337446876486734
cn_horinger_r26,2018-07-24,-10.70843152034549,-17.97896687470733
cn_horinger_r24,2018-07-24,-10.421159712297742,-16.200654303966466
cn_horinger_r02,2018-07-24,-10.778079131075529,-16.925392758295583
cn_horinger_r19,2018-07-24,-9.460792163356091,-17.342964703820314
cn_horinger_r21,2018-07-24,-10.57056210474527,-17.507633607264452
cn_horinger_r20,2018-07-24,-10.493234370996277,-17.414739373233438
cn_horinger_r17,2018-07-24,-9.16251962236341,-15.625314555031967
cn_horinger_r06,2018-07-24,-8.951339593461325,-16.145593262862427
cn_horinger_r23,2018-07-24,-10.946341524399386,-16.990296387951275
cn_horinger_r14,2018-07-24,-11.103090942788839,-17.419072361439508
cn_horinger_r18,2018-07-24,-10.885228809668801,-18.08749167141401
cn_horinger_r05,2018-07-24,-10.281755918286082,-15.800778510723555
cn_horinger_r08,2018-07-24,-9.537885894323193,-16.092558483854177
cn_horinger_r22,2018-07-24,-10.865742093809551,-17.762129408508947
cn_horinger_r11,2018-07-24,-9.21854886684271,-15.849957256422547
cn_horinger_r12,2018-07-24,-9.135005222716345,-16.3593669912295
cn_horinger_r25,2018-07-24,-10.396758476194512,-16.98428562742188
cn_horinger_r15,2018-08-05,-11.698284246751076,-19.338777695713024
cn_horinger_r27,2018-08-05,-14.049125912836033,-20.305765128138248
cn_horinger_r16,2018-08-05,-11.454272965282398,-18.327837664725703
cn_horinger_r13,2018-08-05,-10.78315211707615,-17.819129021711017
cn_horinger_r03,2018-08-05,-11.558921320089384,-17.336799392068617
cn_horinger_r04,2018-08-05,-11.222833488679635,-17.99871138056474
cn_horinger_r26,2018-08-05,-11.819803358754774,-20.02439930971629
cn_horinger_r24,2018-08-05,-11.60344103213125,-17.140815120545497
