site_id,ptype,polygon,product_id,sensor,datetime_utc,local_solar_hour,t_poly_k,t_bg_k,delta_t_k,t_poly_sd_k,t_bg_sd_k,n_valid_poly,n_total_poly,n_valid_bg,n_total_bg,n_valid_poly_strict,scene_cloud_cover,sun_elev_deg,view_zenith_deg,day_night,qa_flags,capacity_mw,capacity_basis,capacity_tier,capacity_source,t2m_k,d2m_k,u10,v10,ta_c,td_c,rh_pct,wind_ms,q_kgkg,tw_c
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_25744_007_15SYU_20230119T225537_0712_02,ECOSTRESS_L2T_LSTE_v002,2023-01-19T22:55:37+00:00,16.917,281.155,282.468,-1.313,0.924,1.064,24,24,1943,1943,24,0.0,2.674,28.23,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,283.2222595214844,272.2818298339844,3.4471893310546875,0.41611671447753906,10.0723,-0.8682,46.5545,3.4722,0.0036,4.8472
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_25764_011_15SYU_20230121T061508_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-01-21T06:15:08+00:00,0.242,275.035,275.901,-0.866,1.071,1.688,12,12,1943,1943,12,0.0,-75.053,13.47,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,275.019287109375,273.21185302734375,-1.8882904052734375,-0.4560394287109375,1.8693,0.0619,87.8061,1.9426,0.0038,0.7333
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_25764_011_15SYU_20230121T061508_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-01-21T06:15:08+00:00,0.242,274.229,275.901,-1.672,0.994,1.688,24,24,1943,1943,24,0.0,-75.053,13.47,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,275.019287109375,273.21185302734375,-1.8882904052734375,-0.4560394287109375,1.8693,0.0619,87.8061,1.9426,0.0038,0.7333
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_25825_008_15SYU_20230125T043829_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-01-25T04:38:29+00:00,22.631,275.372,277.12,-1.748,0.49,1.577,12,12,1943,1943,12,0.0,-63.943,7.61,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,277.5056457519531,276.5928955078125,-4.998870849609375,-1.3807220458984375,4.3556,3.4429,93.7894,5.186,0.0049,3.6939
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_25825_008_15SYU_20230125T043829_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-01-25T04:38:29+00:00,22.631,276.308,277.093,-0.785,1.059,1.564,24,24,1943,1943,24,0.0,-63.943,7.59,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,277.5056457519531,276.5928955078125,-4.998870849609375,-1.3807220458984375,4.3556,3.4429,93.7894,5.186,0.0049,3.6939
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_25851_007_15SYU_20230126T202958_0712_02,ECOSTRESS_L2T_LSTE_v002,2023-01-26T20:29:58+00:00,14.489,284.102,281.028,3.074,0.515,3.398,12,12,1943,1943,12,0.0,27.022,11.42,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,278.76513671875,268.35191345214844,3.987518310546875,-0.59259033203125,5.6151,-4.7981,47.0967,4.0313,0.0027,1.1206
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_25851_007_16SBD_20230126T202958_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-01-26T20:29:58+00:00,14.489,282.793,281.009,1.785,1.096,3.448,24,24,1934,1934,24,0.0,27.022,11.42,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,278.76513671875,268.35191345214844,3.987518310546875,-0.59259033203125,5.6151,-4.7981,47.0967,4.0313,0.0027,1.1206
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_25912_007_15SYU_20230130T185208_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-01-30T18:52:08+00:00,12.859,282.257,281.962,0.294,0.751,0.868,12,12,1943,1943,12,0.0,36.342,4.47,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,275.86964416503906,272.44996643066406,0.1720733642578125,-3.5390625,2.7196,-0.7,78.1957,3.5432,0.0036,0.7983
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_25912_007_16SBD_20230130T185208_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-01-30T18:52:08+00:00,12.859,282.318,281.963,0.354,0.93,0.855,24,24,1934,1934,24,0.0,36.342,4.47,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,275.86964416503906,272.44996643066406,0.1720733642578125,-3.5390625,2.7196,-0.7,78.1957,3.5432,0.0036,0.7983
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_25973_005_15SYU_20230203T171423_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-02-03T17:14:23+00:00,11.229,279.108,277.47,1.638,0.462,1.325,12,12,1943,1943,12,0.0,36.333,8.57,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,274.4718780517578,262.49082946777344,-1.01434326171875,-3.5277252197265625,1.3219,-10.6592,40.5031,3.6707,0.0017,-2.8466
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_25973_005_16SBD_20230203T171423_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-02-03T17:14:23+00:00,11.229,278.104,277.477,0.627,1.032,1.303,24,24,1934,1934,24,0.0,36.333,8.57,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,274.4718780517578,262.49082946777344,-1.01434326171875,-3.5277252197265625,1.3219,-10.6592,40.5031,3.6707,0.0017,-2.8466
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26008_009_15SYU_20230205T234645_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-02-05T23:46:45+00:00,17.769,280.372,281.573,-1.202,0.907,1.189,12,12,1943,1943,12,0.0,-3.66,18.81,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,285.108642578125,281.38401794433594,1.507080078125,0.3582916259765625,11.9586,8.234,77.9578,1.5491,0.0068,9.5993
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26008_009_16SBD_20230205T234645_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-02-05T23:46:45+00:00,17.769,279.318,281.599,-2.281,1.288,1.199,24,24,1934,1934,24,0.0,-3.66,18.82,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,285.108642578125,281.38401794433594,1.507080078125,0.3582916259765625,11.9586,8.234,77.9578,1.5491,0.0068,9.5993
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26034_005_15SYU_20230207T153918_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-02-07T15:39:18+00:00,9.645,284.385,283.926,0.459,0.682,1.539,12,12,1943,1943,12,0.0,27.443,13.14,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,287.4605407714844,283.5991973876953,0.5829277038574219,3.522369384765625,14.3105,10.4492,77.6042,3.5703,0.0079,11.8058
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26034_005_16SBD_20230207T153918_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-02-07T15:39:18+00:00,9.645,284.689,283.938,0.751,1.052,1.534,24,24,1934,1934,24,0.0,27.443,13.14,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,287.4605407714844,283.5991973876953,0.5829277038574219,3.522369384765625,14.3105,10.4492,77.6042,3.5703,0.0079,11.8058
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26054_017_15SYU_20230208T225922_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-02-08T22:59:22+00:00,16.979,287.728,289.475,-1.747,1.186,3.801,12,12,1943,1943,12,0.0,6.048,28.82,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,292.5543212890625,290.2090148925781,-0.6199617385864258,3.979827880859375,19.4043,17.059,86.3144,4.0278,0.0121,17.7315
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26054_017_16SBD_20230208T225922_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-02-08T22:59:22+00:00,16.979,289.023,289.499,-0.476,1.097,3.82,24,24,1934,1934,24,0.0,6.048,28.81,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,292.5543212890625,290.2090148925781,-0.6199617385864258,3.979827880859375,19.4043,17.059,86.3144,4.0278,0.0121,17.7315
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26069_010_15SYU_20230209T221053_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-02-09T22:10:53+00:00,16.171,288.567,287.331,1.235,0.371,0.887,12,12,1943,1943,12,0.0,15.098,23.03,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,287.1993865966797,277.23756408691406,2.85772705078125,-0.552459716796875,14.0494,4.0876,51.0867,2.9106,0.0051,8.7011
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26069_010_15SYU_20230209T221053_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-02-09T22:10:53+00:00,16.171,286.17,287.325,-1.155,0.963,0.877,24,24,1943,1943,24,0.0,15.098,23.04,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,287.1993865966797,277.23756408691406,2.85772705078125,-0.552459716796875,14.0494,4.0876,51.0867,2.9106,0.0051,8.7011
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26095_007_15SYU_20230211T140323_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-02-11T14:03:23+00:00,8.046,275.383,273.85,1.533,0.372,0.502,12,12,1310,1943,12,30.27,12.731,17.96,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,276.1697235107422,271.84169006347656,-2.6435699462890625,-3.5998382568359375,3.0197,-1.3083,73.2208,4.4662,0.0034,0.7021
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26095_007_16SBD_20230211T140323_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-02-11T14:03:23+00:00,8.046,276.088,273.861,2.228,0.78,0.525,24,24,1326,1934,24,30.72,12.731,17.96,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,276.1697235107422,271.84169006347656,-2.6435699462890625,-3.5998382568359375,3.0197,-1.3083,73.2208,4.4662,0.0034,0.7021
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26156_004_15SYU_20230215T122622_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-02-15T12:26:22+00:00,6.429,271.163,272.207,-1.044,0.34,1.856,12,12,1941,1943,12,0.76,-5.089,24.21,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,288.35133361816406,288.13880920410156,0.55914306640625,2.9635467529296875,15.2013,14.9888,98.6431,3.0158,0.0106,15.0227
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26156_004_16SBD_20230215T122622_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-02-15T12:26:22+00:00,6.429,271.634,271.893,-0.259,0.408,1.661,24,24,1932,1934,24,0.26,-5.089,24.19,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,288.35133361816406,288.13880920410156,0.55914306640625,2.9635467529296875,15.2013,14.9888,98.6431,3.0158,0.0106,15.0227
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26359_012_15SYU_20230228T150136_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-02-28T15:01:36+00:00,9.016,291.443,289.794,1.649,0.228,1.565,12,12,1943,1943,12,0.0,27.38,8.15,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,288.3251495361328,282.0277557373047,-1.2356109619140625,-0.2982635498046875,15.1751,8.8778,66.0543,1.2711,0.0071,11.3474
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26359_012_15SYU_20230228T150136_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-02-28T15:01:36+00:00,9.016,290.637,289.794,0.843,0.458,1.565,24,24,1943,1943,24,0.0,27.38,8.15,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,288.3251495361328,282.0277557373047,-1.2356109619140625,-0.2982635498046875,15.1751,8.8778,66.0543,1.2711,0.0071,11.3474
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26420_010_16SBD_20230304T132629_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-03-04T13:26:29+00:00,7.431,277.634,280.501,-2.868,0.331,2.017,22,24,1095,1934,22,48.02,10.91,6.27,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,282.8966827392578,277.7705535888672,-1.04901123046875,-1.982767105102539,9.7467,4.6206,70.4167,2.2432,0.0053,6.7677
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26603_011_15SYU_20230316T084403_0712_02,ECOSTRESS_L2T_LSTE_v002,2023-03-16T08:44:03+00:00,2.724,278.957,281.199,-2.242,0.454,1.225,12,12,1943,1943,12,0.47,-41.384,6.01,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,280.01979064941406,272.5000457763672,-0.4475555419921875,2.956756591796875,6.8698,-0.65,58.7573,2.9904,0.0036,3.1091
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26603_011_15SYU_20230316T084403_0712_03,ECOSTRESS_L2T_LSTE_v002,2023-03-16T08:44:03+00:00,2.724,279.319,281.199,-1.88,0.591,1.225,24,24,1943,1943,24,0.47,-41.384,6.01,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,280.01979064941406,272.5000457763672,-0.4475555419921875,2.956756591796875,6.8698,-0.65,58.7573,2.9904,0.0036,3.1091
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26726_008_15SYU_20230324T053511_0711_01,ECOSTRESS_L2T_LSTE_v002,2023-03-24T05:35:11+00:00,23.576,280.498,277.802,2.696,0.291,2.021,12,12,1650,1943,12,19.74,-53.139,8.18,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,292.67694091796875,290.6544189453125,0.92901611328125,4.1444244384765625,19.5269,17.5044,88.1049,4.2473,0.0125,18.071
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26726_008_15SYU_20230324T053511_0711_01,ECOSTRESS_L2T_LSTE_v002,2023-03-24T05:35:11+00:00,23.576,279.093,277.802,1.291,0.837,2.021,24,24,1650,1943,24,19.74,-53.139,8.18,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,292.67694091796875,290.6544189453125,0.92901611328125,4.1444244384765625,19.5269,17.5044,88.1049,4.2473,0.0125,18.071
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26752_007_15SYU_20230325T212801_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-03-25T21:28:01+00:00,15.457,300.627,297.003,3.623,0.709,2.186,12,12,1943,1943,12,0.0,32.693,6.61,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,292.98658752441406,283.46531677246094,1.4997406005859375,-0.30511474609375,19.8366,10.3153,54.206,1.5305,0.0078,14.1137
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26752_007_15SYU_20230325T212801_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-03-25T21:28:01+00:00,15.457,298.862,296.987,1.875,1.097,2.182,24,24,1943,1943,24,0.0,32.693,6.61,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,292.98658752441406,283.46531677246094,1.4997406005859375,-0.30511474609375,19.8366,10.3153,54.206,1.5305,0.0078,14.1137
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26813_007_15SYU_20230329T195240_0712_02,ECOSTRESS_L2T_LSTE_v002,2023-03-29T19:52:40+00:00,13.867,302.62,299.894,2.726,1.113,2.635,12,12,1943,1943,12,0.0,49.661,6.69,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,289.3916473388672,276.32177734375,-0.311920166015625,-0.13053607940673828,16.2416,3.1718,41.6031,0.3381,0.0048,9.4602
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26813_007_15SYU_20230329T195240_0712_03,ECOSTRESS_L2T_LSTE_v002,2023-03-29T19:52:40+00:00,13.867,301.382,299.894,1.488,0.922,2.635,24,24,1943,1943,24,0.0,49.661,6.69,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,289.3916473388672,276.32177734375,-0.311920166015625,-0.13053607940673828,16.2416,3.1718,41.6031,0.3381,0.0048,9.4602
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26874_007_15SYU_20230402T181801_0712_02,ECOSTRESS_L2T_LSTE_v002,2023-04-02T18:18:01+00:00,12.29,306.047,303.26,2.787,0.765,3.324,12,12,1943,1943,12,0.0,59.512,7.13,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,292.78399658203125,279.8966979980469,-0.4386749267578125,3.4516067504882812,19.634,6.7467,43.1123,3.4794,0.0061,12.4552
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26874_007_16SBD_20230402T181801_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-04-02T18:18:01+00:00,12.29,305.643,303.253,2.39,0.877,3.307,24,24,1934,1934,24,0.0,59.512,7.14,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,292.78399658203125,279.8966979980469,-0.4386749267578125,3.4516067504882812,19.634,6.7467,43.1123,3.4794,0.0061,12.4552
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_26996_007_15SYU_20230410T150734_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-04-10T15:07:34+00:00,9.116,289.683,288.0,1.683,0.33,3.047,12,12,1943,1943,12,1.96,41.593,14.42,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,289.10606384277344,283.4166717529297,-1.2601165771484375,1.71636962890625,15.9561,10.2667,68.9714,2.1293,0.0078,12.3963
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_26996_007_16SBD_20230410T150734_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-04-10T15:07:34+00:00,9.116,289.48,288.001,1.479,1.086,3.047,24,24,1934,1934,24,1.97,41.593,14.41,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,289.10606384277344,283.4166717529297,-1.2601165771484375,1.71636962890625,15.9561,10.2667,68.9714,2.1293,0.0078,12.3963
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_27057_007_15SYU_20230414T133200_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-04-14T13:32:00+00:00,7.523,286.368,286.744,-0.376,0.646,2.75,12,12,1943,1943,12,0.0,23.793,18.6,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,289.4438934326172,285.6818389892578,-2.1153106689453125,-0.89373779296875,16.2939,12.5318,78.416,2.2964,0.009,13.79
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_27057_007_15SYU_20230414T133200_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-04-14T13:32:00+00:00,7.523,283.633,284.846,-1.213,0.5,1.985,24,24,1943,1943,24,0.0,23.793,18.6,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,289.4438934326172,285.6818389892578,-2.1153106689453125,-0.89373779296875,16.2939,12.5318,78.416,2.2964,0.009,13.79
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_27092_010_15SYU_20230416T200409_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-04-16T20:04:09+00:00,14.059,300.06,295.988,4.072,1.256,2.265,12,12,1943,1943,12,0.0,52.286,28.1,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,290.14268493652344,275.3674621582031,5.6732635498046875,-1.69940185546875,16.9927,2.2175,37.0683,5.9223,0.0044,9.4959
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_27092_010_16SBD_20230416T200409_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-04-16T20:04:09+00:00,14.059,297.609,295.985,1.624,0.94,2.294,24,24,1934,1934,24,0.0,52.286,28.11,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,290.14268493652344,275.3674621582031,5.6732635498046875,-1.69940185546875,16.9927,2.2175,37.0683,5.9223,0.0044,9.4959
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_27118_005_15SYU_20230418T115555_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-04-18T11:55:55+00:00,5.922,282.02,284.489,-2.469,0.654,1.423,12,12,1943,1943,12,0.0,5.188,24.14,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,284.3315887451172,279.3219757080078,0.733001708984375,2.3362884521484375,11.1816,6.172,71.2688,2.4486,0.0059,8.1906
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_27118_005_15SYU_20230418T115555_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-04-18T11:55:55+00:00,5.922,281.027,284.509,-3.482,1.139,1.452,24,24,1943,1943,24,0.0,5.188,24.13,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,284.3315887451172,279.3219757080078,0.733001708984375,2.3362884521484375,11.1816,6.172,71.2688,2.4486,0.0059,8.1906
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_27179_006_15SYU_20230422T101925_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-04-22T10:19:25+00:00,4.313,279.27,282.634,-3.364,0.334,1.519,12,12,1943,1943,12,0.0,-12.672,30.06,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,280.74815368652344,279.9644012451172,1.343109130859375,0.765594482421875,7.5982,6.8144,94.7801,1.546,0.0061,7.0115
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_27179_006_16SBD_20230422T101925_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-04-22T10:19:25+00:00,4.313,279.574,282.627,-3.053,0.754,1.503,24,24,1934,1934,24,0.0,-12.672,30.06,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,280.74815368652344,279.9644012451172,1.343109130859375,0.765594482421875,7.5982,6.8144,94.7801,1.546,0.0061,7.0115
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_27408_007_15SYU_20230507T043856_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-05-07T04:38:56+00:00,22.639,297.207,297.367,-0.161,0.96,0.933,12,12,1943,1943,12,0.0,-35.21,10.5,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,294.00013732910156,293.1222229003906,-0.1907196044921875,4.072397232055664,20.8501,19.9722,94.7259,4.0769,0.0146,20.2021
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_27408_007_16SBD_20230507T043856_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-05-07T04:38:56+00:00,22.639,297.397,296.911,0.486,0.757,0.977,24,24,1934,1934,24,7.48,-35.21,10.42,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,294.00013732910156,293.1222229003906,-0.1907196044921875,4.072397232055664,20.8501,19.9722,94.7259,4.0769,0.0146,20.2021
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_27504_004_15SYU_20230513T093321_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-05-13T09:33:21+00:00,3.545,289.486,289.632,-0.146,0.28,3.115,10,12,1206,1943,10,43.15,-16.047,26.76,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,293.8526611328125,293.17857360839844,0.07470703125,2.6325531005859375,20.7027,20.0286,95.9237,2.6336,0.0146,20.2056
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_27881_006_15SYU_20230606T162637_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-06-06T16:26:37+00:00,10.433,314.515,309.613,4.902,1.353,4.545,12,12,1943,1943,12,0.71,66.346,23.64,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,302.0984802246094,289.9308776855469,-0.6171417236328125,-0.5604400634765625,28.9485,16.7809,47.8288,0.8336,0.0119,21.0164
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_27881_006_16SBD_20230606T162637_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-06-06T16:26:37+00:00,10.433,315.921,309.606,6.315,0.574,4.558,24,24,1934,1934,24,0.88,66.346,23.64,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,302.0984802246094,289.9308776855469,-0.6171417236328125,-0.5604400634765625,28.9485,16.7809,47.8288,0.8336,0.0119,21.0164
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_27927_006_15SYU_20230609T153702_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-06-09T15:37:02+00:00,9.607,306.39,303.058,3.332,1.09,2.875,12,12,1624,1943,12,20.64,56.775,21.73,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,298.3925323486328,282.2825622558594,-2.0869903564453125,-0.8320827484130859,25.2425,9.1326,36.0585,2.2468,0.0072,15.8964
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_27927_006_15SYU_20230609T153702_0710_01,ECOSTRESS_L2T_LSTE_v002,2023-06-09T15:37:02+00:00,9.607,306.252,303.002,3.25,0.601,2.903,24,24,1625,1943,24,20.23,56.775,21.73,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,298.3925323486328,282.2825622558594,-2.0869903564453125,-0.8320827484130859,25.2425,9.1326,36.0585,2.2468,0.0072,15.8964
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_28023_004_15SYU_20230615T202743_0711_02,ECOSTRESS_L2T_LSTE_v002,2023-06-15T20:27:43+00:00,14.452,308.353,303.614,4.74,1.386,2.506,12,12,1245,1943,12,34.7,56.06,11.17,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,302.47264099121094,293.8976135253906,1.33367919921875,-0.52996826171875,29.3226,20.7476,59.974,1.4351,0.0153,23.3827
