site_id,ptype,polygon,product_id,sensor,datetime_utc,local_solar_hour,t_poly_k,t_bg_k,delta_t_k,t_poly_sd_k,t_bg_sd_k,n_valid_poly,n_total_poly,n_valid_bg,n_total_bg,scene_cloud_cover,sun_elev_deg,qa_flags,t2m_k,d2m_k,u10,v10,ta_c,td_c,rh_pct,wind_ms,q_kgkg,tw_c,capacity_mw,capacity_basis,capacity_tier,capacity_source,n_valid_poly_strict,view_zenith_deg,day_night
lulea,hall,hall_north,LC08_L1TP_193014_20151003_20180527_01_T1,L8_C1_L1TP_BT_B10,2015-10-03T09:58:59.498089+00:00,11.457,279.486,279.766,-0.28,0.107,0.501,61,61,8859,8861,21.38,20.3731157,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",281.522,272.417,4.826,-2.17,8.372,-0.733,52.72,5.291,0.003571,3.932,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_south,LC08_L1TP_193014_20151003_20180527_01_T1,L8_C1_L1TP_BT_B10,2015-10-03T09:58:59.498089+00:00,11.457,280.725,279.766,0.959,0.623,0.501,86,87,8859,8861,21.38,20.3731157,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",281.522,272.417,4.826,-2.17,8.372,-0.733,52.72,5.291,0.003571,3.932,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_north,LC08_L1TP_192014_20151012_20170403_01_T1,L8_C1_L1TP_BT_B10,2015-10-12T09:52:48.190235+00:00,11.354,276.746,277.458,-0.712,0.314,1.105,61,61,3667,8861,30.37,16.96769174,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",281.344,278.304,3.593,0.85,8.194,5.154,81.16,3.692,0.005439,6.302,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_south,LC08_L1TP_192014_20151012_20170403_01_T1,L8_C1_L1TP_BT_B10,2015-10-12T09:52:48.190235+00:00,11.354,278.766,277.458,1.307,0.839,1.105,65,87,3667,8861,30.37,16.96769174,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",281.344,278.304,3.593,0.85,8.194,5.154,81.16,3.692,0.005439,6.302,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_north,LC08_L1TP_193014_20151019_20170403_01_T1,L8_C1_L1TP_BT_B10,2015-10-19T09:59:00.804506+00:00,11.458,275.79,276.074,-0.284,0.177,0.622,61,61,8481,8861,12.62,14.39873572,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",277.776,275.747,1.647,-1.213,4.626,2.597,86.69,2.045,0.004542,3.338,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_south,LC08_L1TP_193014_20151019_20170403_01_T1,L8_C1_L1TP_BT_B10,2015-10-19T09:59:00.804506+00:00,11.458,277.0,276.074,0.926,0.437,0.622,66,87,8481,8861,12.62,14.39873572,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",277.776,275.747,1.647,-1.213,4.626,2.597,86.69,2.045,0.004542,3.338,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_north,LC08_L1TP_194014_20151026_20170402_01_T1,L8_C1_L1TP_BT_B10,2015-10-26T10:05:14.702373+00:00,11.561,274.902,274.195,0.707,0.229,0.623,61,61,8843,8861,49.87,11.94359156,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",278.203,272.989,3.601,-2.536,5.053,-0.161,69.03,4.404,0.003723,2.278,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_south,LC08_L1TP_194014_20151026_20170402_01_T1,L8_C1_L1TP_BT_B10,2015-10-26T10:05:14.702373+00:00,11.561,274.705,274.195,0.51,0.259,0.623,81,87,8843,8861,49.87,11.94359156,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",278.203,272.989,3.601,-2.536,5.053,-0.161,69.03,4.404,0.003723,2.278,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_north,LC08_L1TP_194014_20160215_20170329_01_T1,L8_C1_L1TP_BT_B10,2016-02-15T10:05:05.175793+00:00,11.559,266.63,266.637,-0.007,0.057,0.099,61,61,7768,8861,6.61,11.09447789,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",268.103,265.989,3.39,-2.784,-5.047,-7.161,85.1,4.387,0.002203,-6.213,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_south,LC08_L1TP_194014_20160215_20170329_01_T1,L8_C1_L1TP_BT_B10,2016-02-15T10:05:05.175793+00:00,11.559,266.768,266.637,0.13,0.044,0.099,87,87,7768,8861,6.61,11.09447789,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",268.103,265.989,3.39,-2.784,-5.047,-7.161,85.1,4.387,0.002203,-6.213,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_north,LC08_L1TP_193014_20160311_20170328_01_T1,L8_C1_L1TP_BT_B10,2016-03-11T09:58:49.967449+00:00,11.455,272.744,271.057,1.687,0.18,0.812,61,61,8788,8861,43.83,20.4804618,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",273.621,271.484,1.899,-0.038,0.471,-1.666,85.58,1.9,0.003335,-0.807,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_south,LC08_L1TP_193014_20160311_20170328_01_T1,L8_C1_L1TP_BT_B10,2016-03-11T09:58:49.967449+00:00,11.455,271.591,271.057,0.534,0.243,0.812,87,87,8788,8861,43.83,20.4804618,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",273.621,271.484,1.899,-0.038,0.471,-1.666,85.58,1.9,0.003335,-0.807,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_north,LC08_L1TP_192014_20160421_20170326_01_T1,L8_C1_L1TP_BT_B10,2016-04-21T09:52:19.929253+00:00,11.346,276.121,277.258,-1.137,0.418,2.204,61,61,8843,8861,24.38,36.18059848,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",273.915,268.82,-1.13,1.752,0.765,-4.33,68.73,2.085,0.002734,-1.724,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_south,LC08_L1TP_192014_20160421_20170326_01_T1,L8_C1_L1TP_BT_B10,2016-04-21T09:52:19.929253+00:00,11.346,283.609,277.258,6.351,2.484,2.204,87,87,8843,8861,24.38,36.18059848,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",273.915,268.82,-1.13,1.752,0.765,-4.33,68.73,2.085,0.002734,-1.724,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_north,LC08_L1TP_193014_20160428_20170326_01_T1,L8_C1_L1TP_BT_B10,2016-04-28T09:58:32.413281+00:00,11.45,278.088,279.678,-1.59,0.624,2.571,61,61,8684,8861,18.4,38.4716022,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",278.99,274.489,-1.935,-2.721,5.84,1.339,72.83,3.339,0.00415,3.324,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_south,LC08_L1TP_193014_20160428_20170326_01_T1,L8_C1_L1TP_BT_B10,2016-04-28T09:58:32.413281+00:00,11.45,286.089,279.678,6.411,2.186,2.571,87,87,8684,8861,18.4,38.4716022,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",278.99,274.489,-1.935,-2.721,5.84,1.339,72.83,3.339,0.00415,3.324,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_north,LC08_L1TP_194014_20160505_20170325_01_T1,L8_C1_L1TP_BT_B10,2016-05-05T10:04:45.783449+00:00,11.553,283.03,285.768,-2.739,0.614,2.239,61,61,8848,8861,12.65,40.56987708,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",283.225,272.244,-0.438,2.323,10.075,-0.906,46.42,2.364,0.003526,4.837,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
lulea,hall,hall_south,LC08_L1TP_194014_20160505_20170325_01_T1,L8_C1_L1TP_BT_B10,2016-05-05T10:04:45.783449+00:00,11.553,289.767,285.768,3.999,1.991,2.239,87,87,8848,8861,12.65,40.56987708,"cloud_conf>=2|shadow_conf>=2|cirrus_conf>=3|bg_classes=10,30",283.225,272.244,-0.438,2.323,10.075,-0.906,46.42,2.364,0.003526,4.837,120.0,grid_connection,A2,Facebook/Vattenfall/Luleå Energi statements at opening: facility requires 120 MW (DCK 2013; The Register 2013),,,
