site_id,ptype,polygon,product_id,sensor,datetime_utc,local_solar_hour,t_poly_k,t_bg_k,delta_t_k,t_poly_sd_k,t_bg_sd_k,n_valid_poly,n_total_poly,n_valid_bg,n_total_bg,scene_cloud_cover,sun_elev_deg,qa_flags,n_valid_poly_strict,t2m_k,d2m_k,u10,v10,ta_c,td_c,rh_pct,wind_ms,q_kgkg,tw_c,capacity_mw,capacity_basis,capacity_tier,capacity_source
colossus_memphis,cooling,east_yard,LC09_L2SP_023036_20220124_20230430_02_T1,L9_C2_L2_ST,2022-01-24T16:37:21+00:00,10.606,285.56,284.708,0.852,,,54,48,10459,10412,0.04,31.56907498,C2_QA_PIXEL bg:fill|dilated|cirrus|cloud|shadow roof:fill|cirrus|cold bg_classes=auto,36,279.93255615234375,275.3964538574219,1.1084442138671875,2.5384521484375,6.7826,2.2465,72.8264,2.7699,0.0044,4.2097,0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only"
colossus_memphis,cooling,hall_surround,LC09_L2SP_023036_20220124_20230430_02_T1,L9_C2_L2_ST,2022-01-24T16:37:21+00:00,10.606,285.335,284.708,0.627,,,278,206,10459,10412,0.04,31.56907498,C2_QA_PIXEL bg:fill|dilated|cirrus|cloud|shadow roof:fill|cirrus|cold bg_classes=auto,149,279.93255615234375,275.3964538574219,1.1084442138671875,2.5384521484375,6.7826,2.2465,72.8264,2.7699,0.0044,4.2097,0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only"
colossus_memphis,hall,electrolux_hall,LC09_L2SP_023036_20220124_20230430_02_T1,L9_C2_L2_ST,2022-01-24T16:37:21+00:00,10.606,280.059,284.708,-4.649,,,157,145,10459,10412,0.04,31.56907498,C2_QA_PIXEL bg:fill|dilated|cirrus|cloud|shadow roof:fill|cirrus|cold bg_classes=auto,11,279.93255615234375,275.3964538574219,1.1084442138671875,2.5384521484375,6.7826,2.2465,72.8264,2.7699,0.0044,4.2097,0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only"
colossus_memphis,cooling,east_yard,LC08_L2SP_023036_20220201_20220211_02_T1,L8_C2_L2_ST,2022-02-01T16:37:13+00:00,10.606,292.622,292.324,0.299,,,54,48,10000,10412,41.73,33.37014122,C2_QA_PIXEL bg:fill|dilated|cirrus|cloud|shadow roof:fill|cirrus|cold bg_classes=auto,54,285.8540802001953,280.91807556152344,-1.1007080078125,3.142822265625,12.7041,7.7681,71.9185,3.33,0.0065,9.6821,0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only"
colossus_memphis,cooling,hall_surround,LC08_L2SP_023036_20220201_20220211_02_T1,L8_C2_L2_ST,2022-02-01T16:37:13+00:00,10.606,293.464,292.324,1.14,,,278,206,10000,10412,41.73,33.37014122,C2_QA_PIXEL bg:fill|dilated|cirrus|cloud|shadow roof:fill|cirrus|cold bg_classes=auto,276,285.8540802001953,280.91807556152344,-1.1007080078125,3.142822265625,12.7041,7.7681,71.9185,3.33,0.0065,9.6821,0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only"
colossus_memphis,hall,electrolux_hall,LC08_L2SP_023036_20220201_20220211_02_T1,L8_C2_L2_ST,2022-02-01T16:37:13+00:00,10.606,288.524,292.324,-3.8,,,157,145,10000,10412,41.73,33.37014122,C2_QA_PIXEL bg:fill|dilated|cirrus|cloud|shadow roof:fill|cirrus|cold bg_classes=auto,147,285.8540802001953,280.91807556152344,-1.1007080078125,3.142822265625,12.7041,7.7681,71.9185,3.33,0.0065,9.6821,0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only"
colossus_memphis,cooling,east_yard,LC09_L2SP_023036_20220209_20230428_02_T1,L9_C2_L2_ST,2022-02-09T16:37:19+00:00,10.606,290.524,288.508,2.016,,,54,48,10623,10412,0.03,35.52904751,C2_QA_PIXEL bg:fill|dilated|cirrus|cloud|shadow roof:fill|cirrus|cold bg_classes=auto,54,282.4972229003906,274.88023376464844,2.2538604736328125,1.1596221923828125,9.3472,1.7302,58.969,2.5347,0.0043,5.3436,0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only"
colossus_memphis,cooling,hall_surround,LC09_L2SP_023036_20220209_20230428_02_T1,L9_C2_L2_ST,2022-02-09T16:37:19+00:00,10.606,289.942,288.508,1.434,,,278,206,10623,10412,0.03,35.52904751,C2_QA_PIXEL bg:fill|dilated|cirrus|cloud|shadow roof:fill|cirrus|cold bg_classes=auto,276,282.4972229003906,274.88023376464844,2.2538604736328125,1.1596221923828125,9.3472,1.7302,58.969,2.5347,0.0043,5.3436,0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only"
colossus_memphis,hall,electrolux_hall,LC09_L2SP_023036_20220209_20230428_02_T1,L9_C2_L2_ST,2022-02-09T16:37:19+00:00,10.606,285.65,288.508,-2.858,,,157,145,10623,10412,0.03,35.52904751,C2_QA_PIXEL bg:fill|dilated|cirrus|cloud|shadow roof:fill|cirrus|cold bg_classes=auto,151,282.4972229003906,274.88023376464844,2.2538604736328125,1.1596221923828125,9.3472,1.7302,58.969,2.5347,0.0043,5.3436,0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only"
colossus_memphis,cooling,east_yard,LC09_L2SP_023036_20220414_20230422_02_T1,L9_C2_L2_ST,2022-04-14T16:36:56+00:00,10.59,300.411,295.106,5.305,,,54,48,10623,10412,0.0,58.24206126,C2_QA_PIXEL bg:fill|dilated|cirrus|cloud|shadow roof:fill|cirrus|cold bg_classes=auto,54,286.68385314941406,276.5677947998047,0.0695533752441406,-1.3286190032958984,13.5339,3.4178,50.3953,1.3304,0.0048,8.1819,0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only"
