file,name,rank,area_ha,rise_db,lat,lon,A00_r,A01_r,A02_r,A03_r,A04_r,A05_r,A06_r,A07_r,A08_r,A09_r,A10_r,A11_r,A12_r,A13_r,A14_r,A15_r,A16_r,A17_r,A18_r,A19_r,A20_r,A21_r,A22_r,A23_r,A24_r,A25_r,A26_r,A27_r,A28_r,A29_r,A30_r,A31_r,A32_r,A33_r,A34_r,A35_r,A36_r,A37_r,A38_r,A39_r,A40_r,A41_r,A42_r,A43_r,A44_r,A45_r,A46_r,A47_r,A48_r,A49_r,A50_r,A51_r,A52_r,A53_r,A54_r,A55_r,A56_r,A57_r,A58_r,A59_r,A60_r,A61_r,A62_r,A63_r,A00_m,A01_m,A02_m,A03_m,A04_m,A05_m,A06_m,A07_m,A08_m,A09_m,A10_m,A11_m,A12_m,A13_m,A14_m,A15_m,A16_m,A17_m,A18_m,A19_m,A20_m,A21_m,A22_m,A23_m,A24_m,A25_m,A26_m,A27_m,A28_m,A29_m,A30_m,A31_m,A32_m,A33_m,A34_m,A35_m,A36_m,A37_m,A38_m,A39_m,A40_m,A41_m,A42_m,A43_m,A44_m,A45_m,A46_m,A47_m,A48_m,A49_m,A50_m,A51_m,A52_m,A53_m,A54_m,A55_m,A56_m,A57_m,A58_m,A59_m,A60_m,A61_m,A62_m,A63_m,bright,ndvi,bright_frac
results_s1/wuhu_candidates.geojson,cand01,1,14.3,9.3,31.38004,118.31675,-0.12580508728974396,-0.09032657934850209,0.20337327334513675,-0.08770890379108677,0.013727829862215225,0.11213818895431915,-0.10752164584230778,0.039960447168215285,-0.03670319790481188,0.05684284221370706,0.03958776195315512,0.05644363594483928,-0.030703410724243825,-0.002128542625902572,-0.1328678866275399,-0.1065906197425217,-0.11821251373076669,-0.029103517234167015,-0.17700797060431162,-0.1334555294895809,-0.13848361334430706,0.14520281935470938,-0.06639064273144327,0.13774658568470913,-0.07446841556969548,0.05604845731568354,-0.06173835397144511,0.08746151770109824,0.20920702335915303,0.07070950816164598,0.1201331809423188,-0.021766299350140548,0.1811199668390076,-0.059057021250481595,-0.02963938958383471,0.28115416964113704,-0.2333486377422633,-0.11924031652147944,0.1201218471586404,0.06505646012452686,0.12246248081355422,0.0843324590597732,0.04723205350209339,-0.07941544075642086,0.11931890387177084,0.06982103074439137,0.1809483622967657,0.14803342077105563,0.12463561220305039,0.0047283826778804095,-0.11487588928088927,0.13512876914608216,-0.10340054111560684,-0.1417573048870568,0.12539001095938873,-0.23662354282916798,-0.03422098041271663,0.013415056133414392,-0.21529496526203964,0.03536044308736208,-0.23700155768689438,-0.2213717033051094,0.10526565896544708,0.016507459659720766,-0.11045039439677488,-0.11826958726005674,0.17160115128539902,-0.08599071524467906,-0.015077016041800414,0.1146575472183069,-0.1415486321639925,0.07225448384295619,-0.06574308289994808,0.07767879378992631,0.08364378698222,0.016088587487473695,-0.05160601844191008,-0.02792847249175872,-0.11100762004799258,-0.09718984103588109,-0.16198871761782208,-0.02209469345958959,-0.18667598365814767,-0.06917303594315334,-0.1742422088683153,0.13263054742004207,-0.07909587024196699,0.09140093184043244,-0.10301670428782157,0.0993141652102554,-0.06661551033613199,0.009486577442340967,0.1722073241961482,0.10282960710471706,0.08073578328527406,-0.01951648310482855,0.11797253330542169,-0.056030759457474454,-0.014130999603512254,0.24549062997335658,-0.17873317427628033,-0.1150277376449754,0.10677992595612938,0.08853518282161674,0.06282285761343034,0.09863154834016798,0.038632188979481,-0.04279872638134305,0.09133814413901332,0.1069650784229758,0.13271305919438195,0.14984942941459417,0.133745128666276,0.007241768616956749,-0.09943211537567745,0.14663294939652682,-0.09385770215593298,-0.1090942928825883,0.09722778525936047,-0.23324699013332487,-0.024145732926613234,0.023118718152167823,-0.16707699575724563,0.04473962256677953,-0.22351301048369757,-0.23603413785084704,0.046136862659231226,0.04451236143676135,0.12253594040968332,0.27229791235685935,0.0
results_s1/wuhu_candidates.geojson,cand02,2,8.4,7.2,31.3177,118.41556,0.04015833602432931,-0.16688416414657023,0.23335793939244331,-0.08972137187441213,0.007507638434842754,-0.04742148092155608,-0.06669242692359711,-0.04595762614080336,-0.2427501913088077,0.1024564185725713,0.04330465300432543,0.0721195909381848,-0.09638918582339416,-0.11602695235171957,-0.1162680572917796,-0.14396071661092946,0.0436429180264711,0.19456722474447993,-0.09074007005199326,0.06299647112142079,-0.02610937376331319,0.09268062720451185,-0.029359312673468974,-0.022533401976638112,-0.02095329478699881,0.20581385831976262,-0.0804285649230569,-0.009278143314094746,0.14817539616076744,0.11749457469971411,0.1306846256804728,-0.0019547698988389515,0.060692122433902394,-0.14302494917190123,0.08890425790768142,0.021355661010094593,-0.28877753127459443,-0.02777784727860521,0.08483059934021243,-0.05012160950500235,-0.042845380471906495,-0.05128264814334765,-0.1131366473748276,-0.009639293126101926,0.08928834783359182,0.19124054862224296,0.007603368390449706,0.18355748041727749,0.22789746200612784,0.05201383004226169,-0.03225328010192349,0.162599015598579,-0.17531909990965253,-0.04543317635482271,0.18657477896575794,-0.31757864096422356,-0.01556761550510212,-0.042095291581731295,0.08228303233423999,-0.02200050420948532,-0.0601678220228344,-0.2093654460350453,-0.08363296108206082,-0.025915446399838133,-0.016198178905679164,-0.17558921993587798,0.2333016239467616,-0.05511522687127936,-0.023379884420027326,0.019403574089595553,-0.147213563022537,-0.00676224699406832,-0.13305443106615844,0.05262698228391913,0.06094759163636313,0.04629648398975038,-0.15196641659194807,-0.10486535396144597,-0.0692890214923871,-0.11603655495781999,-0.06620744709350936,0.18037748430560596,-0.13870124483305263,0.053307923069829705,-0.12855158679088302,0.13768997548844344,-0.015382274886043478,-0.012118491641674679,-0.07694539309893292,0.23440850494913978,-0.04478538269010945,-0.05543544835139767,0.16442439398812328,0.13610984686995947,0.10005367071755988,-0.003943861010254681,0.005699487612740849,-0.0924291384875295,0.08311331035476469,0.11799241871108279,-0.18781917478763402,-0.025648286056096994,0.06896730641735706,0.01598520721042891,-0.028440421292027767,0.012999502729940647,-0.07203411764040754,0.04174884646769097,0.11246330280476043,0.1637168169149188,0.04540276967415372,0.1556607293895015,0.2174794492282004,0.03880829654493253,-0.04408866197926675,0.1639612236146707,-0.13491911919249996,0.004746581253711265,0.16011308048654466,-0.3013767296398551,-0.03471335518773901,-0.022013007658253352,-0.013995931452275233,0.010669336918548369,-0.12014113448287106,-0.21230552885514453,-0.0659985234562678,0.016511913082150196,0.14437710317460326,0.13972074641590201,0.0
results_s1/wuhu_candidates.geojson,cand03,3,8.4,7.1,31.27709,118.38448,0.07811959440943486,-0.27148030371169085,0.2871521004059069,-0.0823867278202844,-0.005685998086207692,-0.09515893163214163,-0.11446165432153355,-0.0725062566353339,-0.10214768956405447,-0.06136222724489783,0.13563612524971105,0.08580493150074531,-0.1600888457958687,-0.12243608828713651,-0.07103589621598243,-0.0990860287315171,0.05367206329249285,0.17326029246308422,-0.08481609752639632,0.020346525865689337,0.013931367307696098,0.1519117445535989,0.0058478750653911315,0.05456358232249307,-0.11678308113226293,0.17962155568501464,-0.04722721289629901,-0.029580078653064987,0.18894550971317584,0.12496157175771469,0.1286948000846777,-0.059409811750687505,-0.001839272098829704,-0.08689079534679801,0.07556446338378535,-0.0020883010441858103,-0.24118360778321685,0.022239441440283874,0.07714735553779387,-0.07811488932694595,-0.14732355568757463,-0.08720554599143752,-0.06781519529223287,0.0061201914013718,0.1106269318298935,0.14274640715922585,-0.058000479018912844,0.19295708241709644,0.196181456072883,0.08352206422486035,-0.09242158660017417,0.10686419710033375,-0.23818699609993652,-0.0035006644026224906,0.17249305126778983,-0.3057597993808183,-0.01563779555399458,-0.04161603946014299,0.051014261831544026,0.050934159186018,-0.020806757660886233,-0.13877661282011125,-0.10706990330674929,0.041945373092802614,0.05674518078262974,-0.2722843102530411,0.26748577380035354,-0.07051594662174289,-0.02731234790325914,-0.06003822182592,-0.1368263177528629,-0.053057416849045747,-0.07988553587010472,-0.04878897382902908,0.13685387062945767,0.07308751770623886,-0.15346506762698295,-0.1147070429014895,-0.04276062844523529,-0.08664626331953103,0.0018135939981867738,0.14581278634160363,-0.10674121126071583,0.037745186811951215,-0.024262185041641727,0.14136154380691424,0.0037308183463700658,0.04376277674278396,-0.1259707040076698,0.1832096525175807,-0.029335606391670325,-0.04560587787467814,0.19748484278148762,0.13245983703209854,0.10740694736895397,-0.04785250118746337,-0.010880522558381223,-0.07452653566700636,0.0599552236382746,0.06160800671618588,-0.19463787153541245,-0.003990811916707518,0.061744011918460115,-0.030856863721406263,-0.1385946152825754,-0.04522013029890004,-0.045631567628610474,0.012229877661670947,0.1112681099968968,0.13546740221165804,-0.03345680143587765,0.17820325574043183,0.19950260483576696,0.07224670617792396,-0.09237440261205147,0.11471398700796692,-0.2227471615306526,-0.002804062055665415,0.1719506372573194,-0.29952784741168614,-0.017935816982905854,-0.037651519648518164,0.013870202099100316,0.04457375004730549,-0.03873089820147762,-0.15932072539800196,-0.09194144336830831,0.04509202563852926,0.1046433612440191,0.23032038352791803,0.0
results_s1/wuhu_candidates.geojson,cand04,4,7.9,6.8,31.35093,118.35591,0.05379868298058737,-0.20859056339033202,0.2610601428542126,-0.08693077875608148,-0.017519129146779888,-0.14533489000594785,-0.05616993522810305,-0.06421420323951253,-0.21404690171842505,0.054042013051641226,0.04362336548381773,0.11524085177898619,-0.03908100046303045,-0.13859619465472472,-0.07463262683561121,-0.08220863080226104,0.08266147121392177,0.24006494488748878,-0.04146061155652281,0.047198490637956,-0.009531841201212903,0.12379096131342966,-0.013740521533023553,-0.0037186108423363996,-0.06432196128997827,0.17160924531085556,-0.06817208777610888,0.022014825096315187,0.18276690279265967,0.05551681432296418,0.13383614847299927,0.009526313800251133,0.01586531640058705,-0.13448718727062242,0.08789298893671274,0.009745465985357131,-0.2997123812485411,-0.021257784075945637,0.05259588016109445,-0.046686582522770845,-0.07016419460467672,-0.049431989214378906,-0.09828265013921243,-0.025086992709011807,0.10761869028144351,0.19694414153824036,0.0023594370477609487,0.17416441982068898,0.2588394549074325,0.009549360767242795,-0.038058953885794514,0.17920222412217995,-0.19647740934947508,-0.017301088525048896,0.16152175238104335,-0.3106293907898232,0.013149327427254267,-0.02512920170134869,0.1024455379310892,-0.031034835604667584,-0.07772478599855968,-0.1719964454166476,-0.10017166914253929,-0.06321588383969176,0.042309283628959304,-0.2632398169022608,0.23250716447799166,-0.07276162854323372,-0.018723138390384964,-0.11408320501031198,-0.11679453540545769,-0.07963585126796982,-0.17585676710458498,0.021172316097166913,0.11853032086948316,0.07629471247529415,-0.11097210238412178,-0.12739820486009729,-0.08386029213829016,-0.0994293200106285,0.05525433903561364,0.19795139127126468,-0.09834736555506296,0.038023328062403786,-0.05192495686857899,0.10856741590994709,-0.028050058226313453,-0.006685256852775962,-0.1228870835613957,0.2005585234566506,-0.05151330246997019,0.017215590680998507,0.15400393097065385,0.08390092583883114,0.1293239421285229,-0.02621700696271757,0.0009001168688086384,-0.11443520753483633,0.07124935053686858,0.04779328915266378,-0.2708059670565248,-0.017466311650871653,0.06680316275720512,0.027919913980673183,-0.06273018213574262,-0.028851065087872975,-0.057662613132008204,0.0011267933345935398,0.10025526074614315,0.14610731132290705,-0.0005111250612566369,0.16003260716129056,0.22279036642603647,0.005058910312778073,-0.0531799505056389,0.1653406571656805,-0.1840403485130767,0.008211583920489231,0.16443531481263016,-0.2982193701439982,0.004700915091616753,0.0033310660364179235,0.043584895966878194,-0.0019048765794292871,-0.05391203961076717,-0.17923160486080253,-0.1104481719409392,-0.005590656824759034,0.15349564297800328,0.07928176405148976,0.0
results_s1/wuhu_candidates.geojson,cand05,5,7.0,6.5,31.36387,118.35618,0.12718873726181384,-0.2467683589285021,0.17039990807338587,-0.03997103551356654,0.05487552462536022,-0.0816394980323039,-0.022307777561784804,0.006442496360518213,-0.19778312127142123,0.02320306537243671,0.07158996997697513,0.029332206713925935,-0.1429766784598837,-0.17195250849932395,-0.10843468225272045,-0.13569480502313294,0.08704855401336568,0.16980573867440793,-0.10638095598494968,0.07483078262898021,-0.02065212532776935,0.06104338020381101,-0.08530236304964817,0.021565662990466063,0.039670486632194184,0.2752016671202523,-0.0036577862447027716,-0.06528616806846113,0.2222544642726005,0.08442667979904017,-0.0093509742579561,-0.011897407824993848,-0.08945298929970756,0.01353830203594988,0.1979857662351128,-0.0377835940368657,-0.17067415350189435,-0.08409915287551457,0.11002854874313686,-0.1584368162634079,-0.12657901360323814,-0.09465689825434476,-0.015077908323937647,0.053893872797411584,0.1316975096008882,0.14816424797722577,-0.09197620483046713,0.211405534085853,0.14686397435731285,0.11745785588084101,-0.11293111845487265,0.03933018674753447,-0.1875854323963558,0.030621783670066405,0.21191869194648572,-0.31995133557102085,0.027268967078349308,0.008244017469512593,0.04244862779656918,0.020670424944597792,0.007042333415410671,-0.13460637732246467,-0.11161928558160436,0.07696447537463984,0.08541580514217716,-0.30328979540901,0.19614611000631058,-0.04314589629016765,0.031457958596939714,-0.06426613548918288,-0.10562433941890935,-0.032858732854610516,-0.1497732707104323,-0.008049772558142624,0.12074839119273251,0.017636196718420503,-0.1654565424579935,-0.15207481695942623,-0.09851400220512735,-0.12938737803589995,0.03862064423021409,0.16599627012144216,-0.1121291244446686,0.06264070385582485,-0.04220392517416307,0.08478939805920396,-0.06718543268086245,-0.013905990337643524,-0.061600961659063695,0.2492047771504492,0.0013776090494001052,-0.029819059529974237,0.16297428797849497,0.08078868843124454,0.07288204193532509,-0.032116279770943126,-0.05524204140081354,-0.031540402635915975,0.11485874096825507,0.02468082467478384,-0.23250378293383325,-0.045722279408346125,0.08537979949016854,-0.02667422893223512,-0.09831951140696153,-0.05763151290634417,-0.007061144576325281,0.05598287619708446,0.1390839023152059,0.12423876596433352,-0.05233038599846446,0.17547508721146457,0.15965513082636246,0.05292716202030964,-0.06840141761627012,0.08490891888872583,-0.18957457979923967,0.028376001155875682,0.1770531958617591,-0.2865843817016513,0.02198411702949395,0.03313691659550677,0.024622906736746598,0.03605021788591951,-0.004616610374193803,-0.12950470635724687,-0.139012469461953,0.04388772037472213,0.07818932291666664,0.2541324076528676,0.0
results_s1/wuhu_candidates.geojson,cand06,6,6.6,6.7,31.3053,118.41305,0.06314448089252483,-0.1972040703658711,0.15295736432158422,-0.04653217029360597,0.06513149724291475,-0.0942863597783599,-0.01389308912341458,-0.009824583606918708,-0.29244504791856674,0.13557537593901448,0.0034423226201634734,0.051718658994882614,-0.1151202948309271,-0.10772119585458373,-0.1688503415125136,-0.209373184825171,0.09121870011805475,0.18093079797436448,-0.10915606727062836,0.07252264579694646,0.0156499941379813,0.014876955267653586,-0.09671665781701537,-0.06901007508207735,0.017715648851299354,0.2287161279963359,-0.04347823161265582,0.036770849807023685,0.0801959292226379,0.07437003735076728,0.10245229828738292,-0.01914457266540588,0.039274549552575234,-0.12055086758309198,0.08130744473610176,-0.02714085237123543,-0.2838842356684018,-0.05913720524640041,0.08447862033339525,-0.03399477755597028,0.0217999417930329,-0.056325347795964806,-0.07375076197166257,-0.012536399626428366,0.05133587133414411,0.1640511910790397,0.0005386148315176629,0.1555204902926406,0.19375518048663737,0.027531701107344948,-0.09108072958472238,0.1601532655524561,-0.1296907162273421,-0.007170381869067449,0.20942250012738092,-0.270057007245891,-0.014672833569136736,0.003389792846580548,0.08387281419793556,-0.0025082918475130994,-0.022974648502344576,-0.2303176429197077,-0.1207444993715858,0.08110003110907026,-0.04539100430539349,-0.19365734927141362,0.1839919422308434,-0.04731866854746788,-0.01479782241387996,0.01630966688524243,-0.1484320854610705,0.0036993140514190235,-0.15831785341227064,0.06782791786990054,0.03636843986025567,0.030630027644360232,-0.14008466340329964,-0.10226648378411551,-0.10267916195109515,-0.16765019702138814,-0.06512234143578088,0.16722013443197667,-0.15625811748254206,0.05744227304299362,-0.1409188948471615,0.09688915135406269,-0.058551020974225466,-0.0223419060288272,-0.0945363258053279,0.2403218418535966,-0.06022326415615726,-0.034298758940012615,0.1494554469519194,0.1169589931651021,0.10481555629211066,-0.009505230220975956,0.02664908040492499,-0.07499200234549497,0.061881099873536,0.14719694041021913,-0.17998242904153886,-0.06884033654863861,0.09113114458851555,0.07374148883160281,0.03126617055027157,0.04244139224124189,-0.04160720936578918,0.007545954715614082,0.08129777549781399,0.13496848649188056,0.07268518631882334,0.13109517055398778,0.19396495714174025,-0.0071733901407559355,-0.06076660595013552,0.18663727045092743,-0.10237029691020934,0.010495002264578229,0.1525641593946154,-0.28317376964363195,-0.019263209922066503,0.015985852720338124,-0.043378590197138,0.01512196015656175,-0.12172942573989627,-0.2507709075016335,-0.05628428605492145,0.025934115835901404,0.15928696646341475,0.08014761420428222,0.007621951219512195
results_s1/wuhu_candidates.geojson,cand07,7,6.0,7.1,31.34797,118.3896,0.10537288432048794,-0.26217264082727704,0.18960305902517316,-0.0756737829016149,0.026690644084095383,-0.16385756455946093,-0.03602180938495793,-0.062077175644657964,-0.22761138147574464,0.040656644312180176,0.044474952987972056,0.06166663270799079,-0.08119612099636939,-0.15529794037433728,-0.13334743110912306,-0.14256004624048343,0.14593958601211554,0.18857127106044938,-0.047272467669137154,0.04440976062555307,0.010378368603436236,0.08611860474532838,-0.09938056782949994,-0.004396216557638579,-0.011360487381828783,0.19695337415045205,-0.017386430047452106,0.03580699285003106,0.15323042973174889,0.038733835994319635,0.10673707121058292,0.0014237523085634948,-0.06305976172208129,-0.06918374317134666,0.12098094569192037,-0.07844257943050942,-0.31719814690357295,-0.05232675463052471,0.08408958405841159,-0.08893953138444409,-0.04459269298814868,-0.061752306040356704,-0.049338496227225685,-0.029997224375098587,0.093658778766174,0.16711868688557585,-0.0663254021938549,0.1786869564311226,0.1657315276857308,0.05575721064093119,-0.09656449944125454,0.09937053057812856,-0.21193686133386894,0.016989322649190786,0.19249054674280405,-0.27679782855265184,0.06063733055290416,0.0031281245978208344,0.0746523861188892,0.0017349430471529442,0.0029330148095945687,-0.13704104283585403,-0.14868191240123665,0.08753515401261856,0.06863794393142923,-0.30286237723269116,0.17549663994577497,-0.049366055639936436,0.011622132143501213,-0.11929063109346805,-0.11420231796286655,-0.07700787927860962,-0.19701740026763842,0.02605490864792306,0.09984363707159284,0.03864194716498643,-0.12408323667274522,-0.17847325459637203,-0.10741880748067602,-0.13879754716727516,0.09698044697738756,0.17256209890036955,-0.08411589510910895,0.07038544946290268,-0.03206152728254275,0.06098520387581365,-0.07945795999080835,-0.030411410924113383,-0.07880137011382629,0.22497163010784565,-0.01082523504200477,0.03582943854928803,0.11442525178100539,0.07624681106821077,0.11373377740932472,-0.01063906414616401,-0.03473626772400393,-0.0807386988982266,0.09994875000892899,0.0026092057409403775,-0.2655248358936594,-0.04921656939857759,0.06268984159529338,0.04265975456078684,-0.02916202314254394,-0.0429641192730001,-0.03456993306591194,0.014317254687848053,0.11006757379528884,0.12349468574911383,-0.022726596399949475,0.1318069899645087,0.18301661790016358,0.012977133353363717,-0.06284692214174478,0.13219946086364723,-0.19388076410449986,0.036184867511938675,0.16798604344688106,-0.275190574904912,0.05373695591559606,0.02772547363688236,0.037437571310516796,0.010231602950565808,-0.020159596579115983,-0.1413087998895895,-0.160062767721669,0.060173514474279544,0.1588794463087249,0.05371047678403809,0.010067114093959731
results_s1/wuhu_candidates.geojson,cand08,8,5.6,10.0,31.33575,118.39876,-0.012064554240594041,-0.2142576235883449,0.21739397959589224,-0.1068417491717769,0.034939342691411926,0.017871528316358153,-0.11072907476227568,-0.0012858974996577714,-0.21366938708417704,0.024612237953047334,0.10901512097709964,0.09204373169723491,-0.11941735116179776,-0.07001231917507218,-0.07404816148347727,-0.14334392905123197,-0.045468568678843586,0.2368938509934885,-0.15644508556359846,-0.0013032447789230568,-0.11503927624064236,0.10262834064385148,-0.021578574409122586,0.027725125901830964,-0.10747176075662432,0.20382371083285852,-0.08837000831183467,-0.08317477198894967,0.21565551503443284,0.16039825447842604,0.09021415243219832,-0.03994890338425278,0.03925032413354663,-0.07693475207221526,0.09256837902768013,0.10661124775170523,-0.11572203218384276,-0.0498289754845737,0.10602486435294362,0.04094267126285212,-8.586516020260367e-05,-0.007902291421880002,-0.06162305931073021,-0.0060399149569824616,0.09453888834177339,0.16293132234058086,0.005739941444980717,0.20332568184036748,0.2090629542603974,0.05737924602499818,-0.10400825973332818,0.2279857548053558,-0.17127144448753942,-0.04745597720790987,0.18258235182274457,-0.2918986909348802,-0.012738492721055553,-0.06494866993100175,-0.015904017160862403,-0.04944033226179933,-0.11038643004100983,-0.21659831421687448,-0.01731634623414496,0.02202990237954811,-0.014090543992023558,-0.24786437557334634,0.20633006333177473,-0.07018978645722443,-0.00818868012092589,0.0009454218282362048,-0.1515447380715345,-0.04055190215355696,-0.16828942258104126,0.0077444370160576325,0.11115125182386981,0.05094801719517842,-0.1494455695450896,-0.099221580826857,-0.07770379181720603,-0.12625076387766776,-0.04383531381578451,0.1753393228432562,-0.1505824827801312,0.05743348858343171,-0.12336036577763253,0.10792554639974129,-0.03548876520920347,0.016544993646705666,-0.12401633146029813,0.24413636717806728,-0.030113657333203005,-0.061321752110814705,0.16549001810074002,0.11959596393300821,0.0850494501690657,-0.036071523616747724,-0.002093689563905117,-0.06612638473733827,0.09068321627525198,0.10873688242771197,-0.13760037749676415,-0.04643518959661199,0.07945209517776743,0.05663576888014474,-0.03769451312353618,0.02039113003989799,-0.03854222398327582,0.012901566914131461,0.09824755964984129,0.14036544280810276,0.034898006321019186,0.14271649646901993,0.20904295796075922,0.024036140959034114,-0.07751772753991307,0.18453702137804015,-0.15576068164016754,-0.0022483781462315387,0.17744790995965296,-0.28213691730367163,-0.006214649004398674,-0.027373837773781946,-0.016685296765693317,-0.007378403179216801,-0.09119622414168187,-0.19475209560895745,-0.06668370836108678,0.022945111694838163,0.11454961309523815,0.19372432668871856,0.0
results_s1/wuhu_candidates.geojson,cand09,9,5.4,6.7,31.3238,118.41502,0.008635532439787822,-0.21929276165479625,0.28039757931038506,-0.09868963416597058,-0.04131268321982744,-0.07064983584838157,-0.11888031746594871,-0.0975080371137185,-0.17656568058132013,0.06734526721321984,0.025924704878221596,0.09313612387108271,-0.04462674546055002,-0.14171461307454422,-0.07785341058367594,-0.07128184663629311,0.024032990555944034,0.19447845731952476,-0.04547066115929663,0.019674006541860474,-0.06397567623181316,0.18545499546533037,-0.049037565335532204,0.0672490338088331,-0.131283265006413,0.14143007046312006,-0.09481208272922076,0.003220166277098973,0.21071473025778006,0.0640137059780981,0.1511008236055516,0.00032011597025627386,0.05427445060719693,-0.1363806285772396,0.06558628633186013,0.05322537676450414,-0.27501595251454547,-0.01209020349876847,0.03790065039980787,-0.017970651218257878,-0.06911203771965509,-0.020518375897749283,-0.1042343507044255,-0.054370567831095985,0.12932682985391794,0.18149889218793075,0.02014426366276484,0.1667948988052393,0.22118247048056097,0.04468039041761321,-0.01018612425316434,0.17826406503977343,-0.2283049263396692,-0.054518767107879375,0.1291717925255768,-0.3086834727965985,0.016680018778362872,-0.07496031174267657,0.05908447217008796,-0.007998749953277118,-0.10808969507082504,-0.17419627911933394,-0.06589375245997486,-0.07633085146224382,-0.019117065184886536,-0.2269143266974684,0.20909186806836982,-0.03777932721111848,-0.03252820819727032,-0.02503039089731825,-0.16098368733764418,-0.027773692526962587,-0.12532864516481984,0.06001991258424759,0.07014962074238243,0.063368984648488,-0.1069263919280384,-0.12469613803244003,-0.06392907341996548,-0.1004416125173338,-0.036395704899263075,0.15233787722652012,-0.12279097714049708,0.04758863869612229,-0.11445122712638398,0.1538073812512358,-0.03797510144489833,0.03477373957490287,-0.12004291456660739,0.19913032221198068,-0.0587389029983127,-0.03692619640739277,0.1916633772053746,0.10313215369757234,0.0899979359446839,0.0008128021084078939,0.004476696239425588,-0.09872362078199455,0.06322416305523158,0.09749036970235107,-0.19243132929776302,-0.048866243406059925,0.061542444082573616,0.014862502298028771,-0.05157144415168212,0.006648222451062621,-0.04152929369589119,0.014851173235419136,0.1147170574455225,0.15636863669579337,0.023585432892805548,0.16693074442787056,0.192526790556877,0.0453235214527456,-0.06378715534466026,0.145746126692044,-0.14824461706040898,0.012408605924058153,0.1290830054884544,-0.29910491637701286,-0.0209273884736915,-0.029339946488227353,-0.016476576126140386,0.010067889409804298,-0.11584991874401346,-0.19968584068010678,-0.06762802114292728,0.0157053278082545,0.14516085199004952,0.09101961198707335,0.0
results_s1/wuhu_candidates.geojson,cand10,10,5.3,6.9,31.35956,118.3242,-0.11852509145165198,-0.11812319234906708,0.17497962152837657,-0.0765365485455079,-0.008421674719333444,0.12007993482041,-0.1160946554211864,-0.01110188589531621,-0.06723923416228085,0.06814324102777954,0.0795494052504103,0.08728323615717806,-0.09260291590847568,0.007724377937733821,-0.06626657369219573,-0.1005072016248103,-0.17090758991816246,0.11165237653333615,-0.187992906609819,-0.0390901392887315,-0.137167654153216,0.1652911300706178,-0.06964281812042787,0.06937446328730974,-0.12767721055297915,0.1286863115413056,-0.07564903115275508,-0.03783825542124856,0.2140600507184691,0.10918401803335637,0.16420652421790227,-0.03960025677708881,0.10201823895631372,-0.11394551088429794,0.024043348871875828,0.24823152184662484,-0.15437420607130342,-0.02330021666452478,0.12426060783606965,0.15454084540930954,0.03167319711927061,0.06316397046057769,-0.01240324924037469,-0.013908198406387438,0.10463467093087087,0.08743947142309437,0.12012339248852195,0.17951468273118446,0.24931386053507953,-0.02180989347282891,-0.058563650869905906,0.19396976262980278,-0.0832001313849338,-0.06854998965001498,0.1695342054001399,-0.2712682940240402,-0.0636408850518516,-0.02522497553078298,-0.15345990572709364,-0.034573561004318513,-0.22394095530111136,-0.23719125305218297,0.00913259384033935,-0.007728859734400675,-0.10156367996702853,-0.14741405122746948,0.15548962909523137,-0.06417556300928824,-0.029926629576783277,0.11377710981866557,-0.14782837052241932,-0.004075075967797487,-0.08572948469457439,0.08022877721214225,0.08970176177401754,0.06788576358881855,-0.12088449553646367,-0.01164800513859608,-0.06283593601570532,-0.09415067318577229,-0.15444579434590064,0.11462098302016703,-0.19605902489827137,-0.008229378832197067,-0.15696552452778254,0.14752698138952192,-0.06583854029296851,0.048872976874402424,-0.1441889250468735,0.15925907236670558,-0.06379907283976835,-0.05479774110012077,0.19342143338283505,0.11409007396956929,0.1267016223422317,-0.023141132320957204,0.06991581952541069,-0.10126001100408251,0.033827643830558,0.21914155729595577,-0.13295643537901533,-0.03773192395832463,0.10124741641833103,0.1296899611313049,0.019045938582060287,0.07827197162909251,-0.005835344189728433,-0.008326876095172268,0.08057998451271799,0.11260133638274637,0.11441884654958347,0.15400824146981987,0.226558645415045,0.006348499161655764,-0.059981587421851446,0.1851795608535533,-0.08940544806014969,-0.036470813304794805,0.15844325626096353,-0.263194028544734,-0.046078783940894784,-0.02928334662659165,-0.11235874302826779,-0.026141262710833498,-0.18915442487068093,-0.2575936108053755,-0.003915767370517003,0.01562120544451238,0.11474577067669163,0.1915485356076892,0.0
