file,name,rank,area_ha,rise_db,lat,lon,A00_r,A01_r,A02_r,A03_r,A04_r,A05_r,A06_r,A07_r,A08_r,A09_r,A10_r,A11_r,A12_r,A13_r,A14_r,A15_r,A16_r,A17_r,A18_r,A19_r,A20_r,A21_r,A22_r,A23_r,A24_r,A25_r,A26_r,A27_r,A28_r,A29_r,A30_r,A31_r,A32_r,A33_r,A34_r,A35_r,A36_r,A37_r,A38_r,A39_r,A40_r,A41_r,A42_r,A43_r,A44_r,A45_r,A46_r,A47_r,A48_r,A49_r,A50_r,A51_r,A52_r,A53_r,A54_r,A55_r,A56_r,A57_r,A58_r,A59_r,A60_r,A61_r,A62_r,A63_r,A00_m,A01_m,A02_m,A03_m,A04_m,A05_m,A06_m,A07_m,A08_m,A09_m,A10_m,A11_m,A12_m,A13_m,A14_m,A15_m,A16_m,A17_m,A18_m,A19_m,A20_m,A21_m,A22_m,A23_m,A24_m,A25_m,A26_m,A27_m,A28_m,A29_m,A30_m,A31_m,A32_m,A33_m,A34_m,A35_m,A36_m,A37_m,A38_m,A39_m,A40_m,A41_m,A42_m,A43_m,A44_m,A45_m,A46_m,A47_m,A48_m,A49_m,A50_m,A51_m,A52_m,A53_m,A54_m,A55_m,A56_m,A57_m,A58_m,A59_m,A60_m,A61_m,A62_m,A63_m,bright,ndvi,bright_frac,label,group,score,score_cand,score_oof
results_s1/pos_fairwater_candidates.geojson,cand12,12,3.0,6.9,42.68201,-87.90797,0.0576451417979221,-0.0147092949890437,0.0434314144544438,-0.2294961586891131,0.0875911829570757,0.1226633411466292,0.022964092245289,-0.1220030721987964,-0.1131408634901883,0.0962475498606674,0.1210281348296992,-0.2011187284548573,-0.1518179812516313,-0.0895259127207988,-0.3205767484861224,-0.0787887703378532,-0.0206101571429802,-0.0058121666674339,-0.0388587677420779,-0.0529433413874378,-0.0411340434118947,-0.1903298735978947,-0.1829367297738747,-0.1736432304384003,-0.15722892059772,0.1767307347484617,0.0507689503706387,-0.0899178547444671,-0.0209409030819609,-0.0414990668075161,0.0828662601958553,0.0206787073345234,0.1886671017748186,-0.0986344025590875,-0.1711902167478392,0.0274371598651802,0.0623933970272173,-0.0937884380455451,0.1225216087386149,0.0556669130233441,0.0708306705682386,0.0958516793510255,0.1225083571810611,-0.085785689521885,0.0528819446288873,0.0614105625514005,0.0740996548763689,-0.0212315661874928,0.1457218799552425,-0.1341779837872045,0.0435145359292976,0.0563580621373631,-0.0872011650416215,-0.0751143351137826,0.1310009340778097,-0.0498763671939785,0.0240876533989371,0.1175587410760628,0.1369968377340521,0.0651132030771093,-0.1741753490574288,-0.3473042618288682,-0.2706990025446625,-0.0454260205770978,0.0213547889273904,-0.0311633518466544,0.0537866475166421,-0.1934277978709968,0.0963565871962627,0.1032114725200261,0.0018981046294264,-0.0961594905835912,-0.0692981196031095,0.0610600707969585,0.0776112142426425,-0.1773759756423251,-0.1121405451218315,-0.0555137918528576,-0.334939355178567,-0.1156635502156756,-0.0747103108326085,0.0135766182199789,-0.1080641757618326,-0.0119698093338721,-0.07044444286291,-0.1515354527556018,-0.123812828918936,-0.170015816985647,-0.1615391685447143,0.2059978619828801,0.0365088734700138,-0.0883097401493529,0.0719992626956741,-0.0413734436775724,0.0245198443053364,0.0105859076200526,0.1215167007501076,-0.1283062979476059,-0.1526726421965575,0.0742015485790411,0.0780558139865485,-0.1109598371106247,0.1343657459924509,0.0742801455946541,0.0056698282732076,0.0424570151750735,0.1146907032530597,-0.0725118709877589,0.0592066084456385,0.0824968839443931,0.0928235912552352,0.0346981997287592,0.1501037822326704,-0.1703554202597837,0.0447826496053224,0.0770637570095522,-0.04305374158495,-0.0454263539659382,0.1093983048435705,-0.0203931640460132,-0.0050447275810125,0.0937104318018546,0.1046350831227046,0.0181620796835664,-0.158943196981478,-0.3101440655641125,-0.2338954929334993,0.011059600972004,0.3382311403508773,0.0609732146378317,0.9078947368421052,,pos_fairwater,,0.9538799444965348,
results_s1/pos_prometheus_candidates.geojson,cand40,40,1.6,6.5,40.06872,-82.7467,0.0392944462138635,-0.0837566827910179,0.1105700575543214,-0.1849469674759211,0.0946683999273999,-0.091792680259686,0.0122143175849489,-0.2253139459207007,-0.2132564262791477,0.087438651437158,-0.0264775910694138,-0.1045880646044634,-0.0685912784485708,-0.1163253431048386,-0.3512819646175932,-0.1484758944598334,0.0570298811304558,0.1805289722280665,0.0005139366316352,0.0012097812502127,-0.0071049547030251,-0.0861909624232363,-0.1539654240416717,-0.139602346080327,-0.1131694583295335,0.2257439729720234,-0.0741597897246368,-0.051471403030459,0.1157289284437985,0.0147443854668878,0.0738245604179315,-0.0939721290466762,0.173197701892644,-0.1590153837207838,-0.0128785645979493,-0.0478145887788399,-0.1008939782864404,-0.1308642603614118,0.0269989195301765,0.0131933160740283,-0.0903843101281333,-0.0706785831576003,-0.0395355947833767,-0.0981412537275223,0.14445283478649,0.1469631098139683,0.0594557735005574,0.1003067787723792,0.182396305958033,-0.0347952024441822,0.0361611755078025,0.112978431289391,-0.1354947756245687,-0.0248224792176414,0.1787796564419499,-0.0695707721902017,0.0396492170528389,0.0596101050369679,0.1800758432467772,-0.0793723376132948,-0.0777040412023019,-0.2430007228900896,-0.224431671979698,-0.025173610812743,0.0159300666621562,-0.0857141984166076,0.1364543915935728,-0.154851609766656,0.0750768293741997,-0.0859746293679287,0.0082335655137467,-0.1478361160623236,-0.0946868240704949,-0.0213553678231735,0.0139720452870038,-0.1506911050262909,-0.11645412059893,-0.0951683427330414,-0.3303139035894583,-0.0818370492244806,-0.0459514561019272,0.113240880053145,-0.0558498866293822,-0.0146496078514369,0.0109602077233746,-0.0667144442349548,-0.1126061991226073,-0.1140604540801031,-0.0795247084051053,0.1934397336861746,-0.0645591370558983,-0.0853209872125556,0.1322478715487096,0.0343100509720217,0.0580971443435766,-0.0677529670735263,0.0961642376942374,-0.1015175995915178,-0.0433718576088093,0.0049422716012913,-0.069457795284517,-0.1237737031127353,0.0247061001069863,-0.0093824521837213,-0.1165572784455566,-0.0422515056276923,-0.0026877529106975,-0.0603947810089958,0.1263846596081223,0.1312318780488558,0.1143257439813487,0.0491666785230524,0.1846996005894491,-0.1000708828401309,0.0096194769591727,0.0844095944978436,-0.1427948089984043,0.0116760724730871,0.1651166983060432,-0.0145533598298896,0.0518597919337678,0.0523023513510696,0.1313044272368802,-6.0660870134383686e-05,-0.0563300141269376,-0.2382983795231996,-0.1996482114244989,-0.0198958344271687,0.2292989316239317,0.0745704858461648,0.0512820512820512,,pos_prometheus,,0.9533294520426869,
results_s1/pos_prometheus_candidates.geojson,cand32,32,2.0,7.4,40.09936,-82.74418,0.0551514131224813,-0.1000639974525044,0.0693232209432861,-0.1181254039637703,0.0955131460470195,-0.1047864094606258,0.1079797329135458,-0.1519620601245116,-0.2318073962016619,0.0402001977591392,-0.0152135000148488,-0.1386486317179494,-0.1139745009962547,-0.0853369380568846,-0.3448920004693114,-0.0882718589440686,0.0394102745921381,0.0923372574945339,0.0288274131910213,-0.0206694562692105,0.0197192714382975,-0.1620726717034328,-0.1454966137746336,-0.1945539207719193,-0.0580753799262757,0.213973382371762,-0.0219968611082668,-0.0031576777275474,-0.0006302083451203,-0.0214578990215237,0.0598080489019644,-0.0933202700900825,0.094953480323917,-0.074239833306784,0.022108857804799,-0.0558792179906471,-0.079207831578443,-0.0918289210247876,-0.0088787636899293,0.0193980805690753,-0.0311501592038509,-0.0244570048763006,0.0032372260003125,-0.0630427894806129,0.1076103361950013,0.1729059547325338,0.0076131372208782,0.0957831997965723,0.127742261527109,-0.0171159732942181,-0.0330343034221673,0.1142237599691095,-0.1757556914254785,-0.0308197557706806,0.2617429478200163,-0.0946245671584443,0.052330173796466,0.1161379287708388,0.1756289028983291,-0.0585499131834392,-0.0486914918477199,-0.2748192906470477,-0.2568893035774293,0.0272340509911411,0.0275259227316975,-0.0821705526144374,0.0412099418928624,-0.1453702839217752,0.1165395296654944,-0.0237492147563051,0.0569636585811604,-0.1802533274177333,-0.1449468028472728,0.0301823415071618,0.0159002433122394,-0.1645769599037933,-0.1395395376751108,-0.0813306511323202,-0.3483766312006187,-0.1252238608209179,-0.0489374609166807,0.0576171317594918,-0.0264848667931273,-0.0172480604023818,-0.0189924883549156,-0.1653458741153695,-0.1611986820723912,-0.2372439702117531,-0.117795667545725,0.2332126093589258,0.0156538699162972,-0.0379522346551978,0.0324505065736039,5.38683321125367e-05,0.0564746637855799,-0.0706388897512862,0.0904651516461977,-0.086900356391755,-0.0407498058418899,0.0124653028532852,0.0037132582827403,-0.1412871927474894,0.0334645908819727,0.1094597987305732,-0.0137624120336283,-0.0163804028135672,0.0610983611566285,-0.0796177135913856,0.1170191584247649,0.1176081889213813,0.0745041183117993,0.0407345198083857,0.1353857581865934,-0.0946222632676938,0.0013037450643723,0.0914916543726511,-0.1102007276986845,-0.0207534317514772,0.1902489521897652,-0.0366919199011984,0.0341966116142759,0.0857024045863759,0.1604158082094221,-0.0790426773721125,-0.0623384519892529,-0.2746392145398806,-0.2293664828767698,0.0197718467376491,0.43999056122449,0.0327260091354667,0.5918367346938775,,pos_prometheus,,0.9530480038465328,
results_s1/neg_intel_oh_candidates.geojson,cand25,25,2.0,7.4,40.09936,-82.74418,0.0551514131224813,-0.1000639974525044,0.0693232209432861,-0.1181254039637703,0.0955131460470195,-0.1047864094606258,0.1079797329135458,-0.1519620601245116,-0.2318073962016619,0.0402001977591392,-0.0152135000148488,-0.1386486317179494,-0.1139745009962547,-0.0853369380568846,-0.3448920004693114,-0.0882718589440686,0.0394102745921381,0.0923372574945339,0.0288274131910213,-0.0206694562692105,0.0197192714382975,-0.1620726717034328,-0.1454966137746336,-0.1945539207719193,-0.0580753799262757,0.213973382371762,-0.0219968611082668,-0.0031576777275474,-0.0006302083451203,-0.0214578990215237,0.0598080489019644,-0.0933202700900825,0.094953480323917,-0.074239833306784,0.022108857804799,-0.0558792179906471,-0.079207831578443,-0.0918289210247876,-0.0088787636899293,0.0193980805690753,-0.0311501592038509,-0.0244570048763006,0.0032372260003125,-0.0630427894806129,0.1076103361950013,0.1729059547325338,0.0076131372208782,0.0957831997965723,0.127742261527109,-0.0171159732942181,-0.0330343034221673,0.1142237599691095,-0.1757556914254785,-0.0308197557706806,0.2617429478200163,-0.0946245671584443,0.052330173796466,0.1161379287708388,0.1756289028983291,-0.0585499131834392,-0.0486914918477199,-0.2748192906470477,-0.2568893035774293,0.0272340509911411,0.0275262363867155,-0.0821718345343123,0.0412105964415069,-0.1453699175913663,0.1165392241296674,-0.023750298232056,0.0569633264227597,-0.1802538549676422,-0.1449480967379887,0.0301824670753071,0.0159011310482267,-0.1645769354971362,-0.1395394650119008,-0.0813308098506746,-0.3483762217870257,-0.1252236687070822,-0.0489363952331163,0.057617855144009,-0.0264841376295858,-0.0172473095946941,-0.018992041310867,-0.1653460914771366,-0.1611984166454313,-0.2372442779202428,-0.1177963168894162,0.2332128866347488,0.0156539922779855,-0.0379522985911931,0.0324494865777023,5.348445208543777e-05,0.0564746942804239,-0.0706390945395664,0.0904651399263208,-0.086899986796567,-0.0407501772880431,0.0124647214161973,0.0037127302630164,-0.1412861929390421,0.0334639797238938,0.1094599848256156,-0.0137624432186114,-0.0163801758907014,0.0610978534143298,-0.0796178349181822,0.1170184555374518,0.117608506549824,0.0745035644614452,0.0407348833792059,0.1353861710828376,-0.0946219807722275,0.0013039737270301,0.091492086496132,-0.1102010843915844,-0.0207530231303914,0.1902492977587319,-0.0366922921202882,0.0341965131796313,0.0857029915290298,0.1604163928624729,-0.0790426220919806,-0.0623377948429694,-0.2746393644939861,-0.2293675833655905,0.0197713987803788,0.43999056122449,0.0327260091354667,0.5918367346938775,,neg_intel_oh,,0.9530480038465328,
results_s1/pos_fairwater_candidates.geojson,cand13,13,3.0,9.7,42.72091,-87.88236,0.0082118414519097,-0.0514287010380917,0.1827861775154491,-0.2295340339284101,0.1366384809359712,-0.0729563711221982,0.0077021086133258,-0.112501028269939,-0.1977616599322176,-0.0105325894100805,0.0131869920497663,-0.1439313167297049,-0.0722773463394548,-0.0895361888341609,-0.4089486033152102,-0.1385042246446477,0.0202751961529062,0.1781477585190082,-0.040426454255371,0.0490341990267529,-0.0100056550791078,-0.1026107293718873,-0.063214023935499,-0.12171407208611,-0.0429142784922207,0.202265496717426,-0.0405864847650139,-0.1139044293695426,0.186419312037638,-0.031636600186379,0.0309877381851452,-0.0516698994677182,0.0999275915093881,-0.0758293766508912,-0.046838944096182,0.0881536017763077,-0.0777322604816801,-0.1053584613158876,0.0225697855727201,-0.0594693180324996,-0.0644785743053887,-0.0831947961356222,-0.061464186194947,-0.0189281399691806,0.0939543791764017,0.1712927136843742,0.1213648345985957,0.0865991885626592,0.2033405805533176,-0.117030016043813,0.0588030917263977,0.1235600871695654,-0.1020890498726773,0.0239957562573304,0.1123087349337622,-0.0767658858304033,0.0791038164041536,0.0105491679677654,0.1460844551393366,-0.0616450071503288,-0.1258088460562289,-0.2598458006547007,-0.1727716668532224,-0.0530816818706091,-0.0254119706396598,-0.1531930099950349,0.1292539939845781,-0.1452960287919496,0.1055957839539516,-0.0761369017455386,-0.0693184839646669,-0.0305670088591549,-0.0509081008941459,-0.0744981691082284,0.0503171983041108,-0.1727015515804034,-0.1043734703798957,-0.0553276893787049,-0.3419792336039361,-0.0949449405698424,-0.067095926569802,0.0836716773988875,-0.1064454689368282,0.0606935052841775,-0.0196816246062214,-0.1122242646815761,-0.0642726094503194,-0.1080563546875128,-0.07802335815636,0.225844023152338,-0.023530438617685,-0.1202336114599193,0.2403372710850342,-0.0079425545088532,-0.0110940540948332,-0.0619863608283697,-0.0195569953842863,-0.070977118447012,-0.0628553016322751,0.1461308685755252,-0.018462392635716,-0.115417341344392,0.0404452648481532,0.0181729588926363,-0.1015330812221698,-0.0333072454019413,0.0075418235100257,0.0194805758855521,0.0600504039180347,0.0936618725800321,0.1647107306668284,0.0361619908808503,0.1421358424903024,-0.1851569698308198,0.0202515296901467,0.0659425480810872,-0.0884541157313103,0.0695041929760916,0.1125038631814936,0.0151381048817965,0.1039686141653404,0.0418461113168459,0.0428196605936272,0.0216073962831667,-0.1112534448380583,-0.1952463836535027,-0.1631134991676448,0.0085345507615779,0.1545422222222223,0.3622658128172328,0.1,,pos_fairwater,,0.9516344665283449,
results_s1/pos_prometheus_candidates.geojson,cand29,29,2.1,8.8,40.08741,-82.76682,0.0674746643793251,-0.1071595143513801,0.0950003874240073,-0.1350231647527674,0.0985691353521511,-0.1477344343320003,0.0760354833579523,-0.1685180902373955,-0.2519745825213753,0.0153405838904786,-0.0085201523925249,-0.1205070585697635,-0.1088923578427985,-0.1203387650302344,-0.361325174885907,-0.0766846088945407,0.0770769998131249,0.1310468689426503,0.0529028134866916,0.026748211720999,0.0485671015300969,-0.1391132609755866,-0.1567521253810029,-0.1719878325456123,-0.0441862143328158,0.1714467915317612,-0.0071298311434945,-0.0150765023828732,0.0086389369627263,-0.0581910341584787,0.0209954222373496,-0.1050892017599521,0.0838258102243228,-0.0359228581519369,-0.0117383832235673,-0.0690209555120212,-0.0862321161321016,-0.1236114224669707,-0.0185569003911319,0.0162629486773443,-0.026039451220361,-0.0153805951202314,-0.0211813217034682,-0.0371736451646958,0.1052446936769568,0.1718626102079636,0.043408156057593,0.0645152820600757,0.1421339708521641,-0.0211817479314699,0.0040746928848626,0.0966833277467901,-0.1734805421373809,-0.06296623399597,0.2294952438005693,-0.0586177894017298,0.0991779860381996,0.1143697744724166,0.1610761271544072,-0.0676118531297146,-0.0621019199846853,-0.2419806273213876,-0.2394787946025739,-0.0179419125146084,0.0150849936729339,-0.1580817089211303,0.0668633651901429,-0.0853692875570385,0.0914881584774971,-0.1215043677129833,0.0158871169791935,-0.1008067108002957,-0.0806458493091971,-0.0847530459721069,0.0672420420222224,-0.1993848294595898,-0.1548498752713105,-0.0985294638668259,-0.3132171320994523,-0.031687025442689,-0.068518404142243,0.0362604975864773,-0.0714862649173369,0.0509530949516477,0.0167537748103816,-0.1416316551423985,-0.1209581707744255,-0.1678959836835791,-0.0659739274843769,0.1924142655248196,0.0051215976059283,-0.0543227429536324,0.0794424751972322,-0.0116435865395801,-0.0028024128308181,-0.0717554971609674,0.0268477469973121,-0.0238246825304313,-0.0538255647299055,0.0318254983751057,-0.030695895186858,-0.1429564073926791,0.0209208085042485,0.0634084440089393,-0.0784896850045429,0.0129540816628867,0.0492329535437753,-0.0066357211066395,0.0889457701624709,0.0997391114288104,0.1137558229263631,0.0094162191118261,0.1319949028632558,-0.1491710226344967,-0.0184659084122805,0.0535187454377386,-0.1425684697489229,0.0445668900315875,0.1983827293952533,0.0385645160910687,0.1086727755425903,0.1112658902445496,0.0897680641921768,0.0105888156679648,-0.0336646649162484,-0.2325047557761945,-0.2029812963799797,0.0196098321253152,0.4652601762820513,0.0345600562001794,0.7307692307692307,,pos_prometheus,,0.9513959730637833,
results_s1/pos_prometheus_candidates.geojson,cand24,24,2.4,8.6,40.05642,-82.77293,0.0673836897201915,-0.0580266571433206,0.0617520821806355,-0.128698982055292,0.0980919607040591,-0.1671041007059345,0.1329642556121913,-0.1229351074632062,-0.2687218831270828,0.0354708781224738,-0.0187713654314644,-0.0798698981285094,-0.0984662917927423,-0.0883668424212634,-0.3563391982844179,-0.1204858157304931,0.0718585360421695,0.166959439008617,0.0497314012512238,-0.0093135712195066,0.0383089042654328,-0.1737848758623121,-0.1574260298230891,-0.1735210860767445,0.0021108161406236,0.1948604449474764,-0.0473184259016775,-0.0042515332219041,0.0120306873437758,-0.0877592731510666,0.0079993913586139,-0.0361680319122053,0.1220917860847345,-0.0173585065512823,0.0089342319943731,-0.0819465790871269,-0.1029695405578566,-0.1468506645400573,0.0386965295903428,-0.0281198235463715,0.0559583239003315,-0.0157439839167838,-0.0015226435406354,-0.0484373919556408,0.1170260190957691,0.1624292271466689,0.0075582193936849,0.1336986943862829,0.1563093312324792,0.0162737249720067,-0.041002101115957,0.1332358262475489,-0.1245577461377297,-0.0184708846383501,0.2496812884626367,-0.0571679120847771,0.059494832270791,0.1305198241378838,0.1836693352030048,-0.0914908252687041,-0.0441145544051722,-0.2519780489214154,-0.2288480052306931,0.0068910774531438,0.0245426645170725,-0.0509493047729283,0.042030536039321,-0.1342138101163344,0.0812113965354045,-0.1162678604631808,0.0576677654716193,-0.1169465023781191,-0.0984692802468858,-0.033403377270024,0.0410631209293852,-0.1094045838554773,-0.1429437606407204,-0.0770347232672867,-0.3420083389655468,-0.0926609812580751,-0.0570581121656754,0.083453506921184,-0.0512268938113183,0.0154432467049614,0.0087321198018606,-0.1377157551622628,-0.1190330390751393,-0.1764852710440745,-0.0686572179000889,0.1652597226533888,-0.0455734024718463,-0.0391309471395901,0.0734606077845113,-0.0418364144365729,0.0170514795394483,-0.0451576349549845,0.1065501480190788,-0.038000296716026,-0.0576516652958434,0.0257022227994732,-0.0349717113029145,-0.2017702570115782,0.0664631295334843,0.0339303247304305,0.0070397266693342,0.0300069515982926,0.0575968595867478,-0.0447247932411403,0.1037146681556866,0.0846127815834536,0.123395847805179,0.0279321628901579,0.1514473024018406,-0.0898956023322993,-0.0266958902848324,0.0982670567264713,-0.0896042013911035,0.0173090441066915,0.1779042115806838,0.0472737082841767,0.0603517453249882,0.0920716581006507,0.1390133015492762,-0.0566888406477888,-0.0624226447642705,-0.2596945178896411,-0.1957901341122006,-0.0044819656317826,0.4151761111111111,0.0110926414378007,0.6708333333333333,,pos_prometheus,,0.9511352682056614,
results_s1/horinger_candidates.geojson,cand97,97,1.0,8.7,40.5504,111.85157,0.0507523165505238,-0.1577700382862379,0.186706031248113,-0.2028406447130366,-0.0061516832109992,0.0169621795562648,-0.0436810640960083,0.0830178501463345,-0.2904474501701822,0.1356447709743078,0.0355037119077155,-0.0887715069062748,0.1135991769490707,-0.0675660950101009,-0.2130188667304133,-0.1841655286275427,0.0281860235740497,0.199888853881708,0.018782895399613,-0.0285725615549303,-0.0745804774582035,-0.1086244272160194,0.0792577425871529,-0.0480479913292257,-0.1299571930967062,0.1721018424630992,-0.0602381313808803,-0.0884575245948377,0.1023669899098296,0.0811422308135042,0.0431623292157856,-0.1248283114844191,0.1992884204958638,-0.0929574754472014,0.1222226789971435,0.1659800728118792,-0.1529128906682932,-0.0398782728465806,-0.0017939183812924,-0.139404619266332,0.0075738467312235,-0.125790461689685,-0.0748668111286147,-0.0758476701498047,-0.0164381566043951,0.237875061052371,0.0869256348108962,0.0934977246096661,0.055764841019244,-0.1301648269552237,0.121270310012283,0.1599081974129845,-0.0163549098335783,-0.0060953855490662,0.1179946015563672,-0.1511177664501266,-0.1121322507095069,-0.0337685884691848,-0.0979113517281547,-0.0811170305349754,-0.1796505891983738,-0.1194895726754429,-0.1481625464437518,-0.0801418900667506,0.0394426030377664,-0.2332059520674403,0.1983243842216225,-0.1863741181273348,-0.0502699742257097,0.0210534204989736,-0.1491216122375676,0.1853870199363446,-0.1205224571846659,0.011755068881615,0.1244447733362823,-0.1048932213528984,0.0941653093124271,-0.0003249163827149,-0.0859473527280898,-0.1616212383991346,-0.0831868103509603,0.1263448973559922,-0.0290015357064112,-0.0429111473065977,-0.087683887168515,-0.0908073579315822,0.1208311142824723,-0.0317611417754591,-0.1514634074575421,0.1874054133675079,0.0098975348515935,-0.1549123563505865,0.1315905344430597,0.0807671949052534,0.0222213049898667,-0.0876448908390016,0.0621521001328498,-0.0090227917510646,0.0695865377823183,0.2774047034074887,-0.0657041615039167,0.0035859417410345,0.0333740358127552,-0.1259266523696906,0.0246673803478626,-0.1037401533453975,0.0034178165553472,-0.0237714650700997,-0.1071507310853295,0.1730180231294913,0.1505581150975638,0.0748230693578605,0.0272529890083852,-0.2231841796391068,0.1494718859931588,0.1176204460235193,-0.0091215832481027,0.0962454839479798,0.0597838509206403,-0.0745813053833159,-0.1331820949581831,-0.0490357436056668,-0.1900829836631633,-0.0675132485444071,-0.1535332144826299,-0.027466485575061,-0.139357427052077,-0.0097985710152316,0.2269698002886003,0.0596129987856696,0.02,,horinger,,0.9511261238834576,
results_s1/pos_prometheus_candidates.geojson,cand06,6,13.9,7.9,40.08957,-82.72091,-0.023297377537397,0.0715984502433293,-0.036284189393285,-0.1877561512107494,0.143048336204137,0.1252732116679192,0.1503259462296702,-0.0915868093615452,0.0390206791787207,-0.046750436548464,-0.07320792825285,-0.1452017607595858,-0.1369591763865197,-0.0799672175622666,-0.3941966585970065,-0.1091709965838284,-0.1622656539635336,0.0108278566344203,-0.0852864864981384,-0.1708934683173056,-0.1205240694061632,-0.1821345014247777,-0.1685272523106158,-0.0925426439447445,0.0965382360408807,0.0544969608281956,-0.0653738667100251,-0.0301532206968238,0.1579937453587135,-0.0018838359972759,0.0878984833318629,-0.0620660110856595,0.2040384245793146,-0.1330835147505727,-0.0313600539024376,0.1088083277788016,-0.0255297834525613,-0.3255393795892252,0.1343650254969554,0.1451369349486204,0.0157078576567929,-0.0263280273121286,0.0757006844199198,0.0089846938202043,0.1761451300961383,-0.010927300226631,0.1563335428889138,-0.0240338848756146,0.1300536114309874,-0.1520223677871346,-0.0430426681952984,0.0382270914255122,-0.0660010935075185,-0.0850624144590579,0.1312023689480818,0.033789390944643,0.0676704850126187,-0.0479179958664738,0.05494776800211,-0.0228311904312087,-0.1797559849212366,-0.2310530502038816,-0.0032447542972366,0.0880922241638063,-0.0172016237697584,0.0235576247285989,0.0084918540371414,-0.157197138691954,0.1411053677121242,0.0671087227077715,0.0810541520328684,-0.1140939610895688,-0.0153374386261499,-0.0080010126180309,-0.0123876474533078,-0.1375763498284781,-0.1513390574202951,-0.0443019624006665,-0.3874571241891837,-0.114035272882701,-0.1256238792768345,0.0192248092184007,-0.0619966012093053,-0.087743495636872,-0.0788873731292612,-0.1814085064383028,-0.1557453294889858,-0.1636116477950469,-0.0209435085937159,0.1432822199978612,-0.0233474598629764,-0.0438239413830612,0.1042686152630451,-0.0250799793042956,0.0510873784466904,-0.0643368070006974,0.1627284559908226,-0.1018289990112536,-0.0704840043029524,0.0999210132341044,0.013473072000619,-0.2322931610620462,0.1139357018514882,0.1446269653695856,0.0168655771574988,-0.0083569434229433,0.1110764870948823,-0.0509266701488631,0.1193734725052226,0.0321753098904649,0.1474743642148271,0.0062604190289608,0.1459727083241654,-0.1470421193154187,0.007209094582373,0.0645728485579818,-0.0538665715031484,-0.0415242892316521,0.1591937127215478,0.019346357823939,0.048927791923349,0.0151886546746646,0.0949900953792651,-0.0762304973744492,-0.1270877915640755,-0.2507453850843857,-0.1038268093509612,0.0205094186911791,0.1320474018199233,0.2690549853615801,0.0,,pos_prometheus,,0.9510311007675314,
results_s1/neg_intel_oh_candidates.geojson,cand06,6,13.9,7.9,40.08957,-82.72091,-0.023297377537397,0.0715984502433293,-0.036284189393285,-0.1877561512107494,0.143048336204137,0.1252732116679192,0.1503259462296702,-0.0915868093615452,0.0390206791787207,-0.046750436548464,-0.07320792825285,-0.1452017607595858,-0.1369591763865197,-0.0799672175622666,-0.3941966585970065,-0.1091709965838284,-0.1622656539635336,0.0108278566344203,-0.0852864864981384,-0.1708934683173056,-0.1205240694061632,-0.1821345014247777,-0.1685272523106158,-0.0925426439447445,0.0965382360408807,0.0544969608281956,-0.0653738667100251,-0.0301532206968238,0.1579937453587135,-0.0018838359972759,0.0878984833318629,-0.0620660110856595,0.2040384245793146,-0.1330835147505727,-0.0313600539024376,0.1088083277788016,-0.0255297834525613,-0.3255393795892252,0.1343650254969554,0.1451369349486204,0.0157078576567929,-0.0263280273121286,0.0757006844199198,0.0089846938202043,0.1761451300961383,-0.010927300226631,0.1563335428889138,-0.0240338848756146,0.1300536114309874,-0.1520223677871346,-0.0430426681952984,0.0382270914255122,-0.0660010935075185,-0.0850624144590579,0.1312023689480818,0.033789390944643,0.0676704850126187,-0.0479179958664738,0.05494776800211,-0.0228311904312087,-0.1797559849212366,-0.2310530502038816,-0.0032447542972366,0.0880922241638063,-0.0172016237697584,0.0235576247285989,0.0084918540371414,-0.157197138691954,0.1411053677121242,0.0671087227077715,0.0810541520328684,-0.1140939610895688,-0.0153374386261499,-0.0080010126180309,-0.0123876474533078,-0.1375763498284781,-0.1513390574202951,-0.0443019624006665,-0.3874571241891837,-0.114035272882701,-0.1256238792768345,0.0192248092184007,-0.0619966012093053,-0.087743495636872,-0.0788873731292612,-0.1814085064383028,-0.1557453294889858,-0.1636116477950469,-0.0209435085937159,0.1432822199978612,-0.0233474598629764,-0.0438239413830612,0.1042686152630451,-0.0250799793042956,0.0510873784466904,-0.0643368070006974,0.1627284559908226,-0.1018289990112536,-0.0704840043029524,0.0999210132341044,0.013473072000619,-0.2322931610620462,0.1139357018514882,0.1446269653695856,0.0168655771574988,-0.0083569434229433,0.1110764870948823,-0.0509266701488631,0.1193734725052226,0.0321753098904649,0.1474743642148271,0.0062604190289608,0.1459727083241654,-0.1470421193154187,0.007209094582373,0.0645728485579818,-0.0538665715031484,-0.0415242892316521,0.1591937127215478,0.019346357823939,0.048927791923349,0.0151886546746646,0.0949900953792651,-0.0762304973744492,-0.1270877915640755,-0.2507453850843857,-0.1038268093509612,0.0205094186911791,0.1320474018199233,0.2690549853615801,0.0,,neg_intel_oh,,0.9510311007675314,
