site_id,ptype,polygon,product_id,sensor,datetime_utc,local_solar_hour,t_poly_k,t_bg_k,delta_t_k,t_poly_sd_k,t_bg_sd_k,n_valid_poly,n_total_poly,n_valid_bg,n_total_bg,n_valid_poly_strict,scene_cloud_cover,sun_elev_deg,view_zenith_deg,day_night,qa_flags,capacity_mw,capacity_basis,capacity_tier,capacity_source,t2m_k,d2m_k,u10,v10,ta_c,td_c,rh_pct,wind_ms,q_kgkg,tw_c
colossus_memphis,cooling,hall_surround,ECOv002_L2T_LSTE_20491_010_15SYU_20220215T202316_0712_01,ECOSTRESS_L2T_LSTE_v002,2022-02-15T20:23:16+00:00,14.377,293.969,293.866,0.103,0.955,1.572,34,34,1943,1943,34,0.0,33.266,19.25,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",290.58091735839844,277.40415954589844,0.7738800048828125,4.8878326416015625,17.4309,4.2542,41.6329,4.9487,0.0051,10.4407
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_20491_010_15SYU_20220215T202316_0712_01,ECOSTRESS_L2T_LSTE_v002,2022-02-15T20:23:16+00:00,14.377,292.988,293.866,-0.878,1.376,1.572,24,24,1943,1943,24,0.0,33.266,19.25,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",290.58091735839844,277.40415954589844,0.7738800048828125,4.8878326416015625,17.4309,4.2542,41.6329,4.9487,0.0051,10.4407
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_20537_009_15SYU_20220218T193526_0712_01,ECOSTRESS_L2T_LSTE_v002,2022-02-18T19:35:26+00:00,13.58,289.727,288.627,1.1,0.645,1.968,12,12,1943,1943,12,0.0,39.394,28.49,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",278.9326477050781,267.4347229003906,-0.2125244140625,-1.9879302978515625,5.7826,-5.7153,43.4286,1.9993,0.0025,0.9992
colossus_memphis,cooling,hall_surround,ECOv002_L2T_LSTE_20537_009_15SYU_20220218T193526_0712_01,ECOSTRESS_L2T_LSTE_v002,2022-02-18T19:35:26+00:00,13.58,288.174,288.627,-0.453,0.661,1.968,34,34,1943,1943,34,0.0,39.394,28.49,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",278.9326477050781,267.4347229003906,-0.2125244140625,-1.9879302978515625,5.7826,-5.7153,43.4286,1.9993,0.0025,0.9992
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_20537_009_15SYU_20220218T193526_0712_01,ECOSTRESS_L2T_LSTE_v002,2022-02-18T19:35:26+00:00,13.58,287.543,288.627,-1.084,0.808,1.968,24,24,1943,1943,24,0.0,39.394,28.49,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",278.9326477050781,267.4347229003906,-0.2125244140625,-1.9879302978515625,5.7826,-5.7153,43.4286,1.9993,0.0025,0.9992
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_21357_007_15SYU_20220412T144659_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-04-12T14:46:59+00:00,8.773,298.907,297.747,1.159,0.839,1.559,12,12,1943,1943,12,0.0,38.245,22.39,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",294.6875305175781,290.48089599609375,1.241424560546875,6.381193161010742,21.5375,17.3309,76.9838,6.5008,0.0123,18.6174
colossus_memphis,cooling,hall_surround,ECOv002_L2T_LSTE_21357_007_15SYU_20220412T144659_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-04-12T14:46:59+00:00,8.773,298.011,297.747,0.264,1.326,1.559,34,34,1943,1943,34,0.0,38.245,22.39,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",294.6875305175781,290.48089599609375,1.241424560546875,6.381193161010742,21.5375,17.3309,76.9838,6.5008,0.0123,18.6174
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_21357_007_15SYU_20220412T144659_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-04-12T14:46:59+00:00,8.773,297.765,297.747,0.017,1.158,1.559,24,24,1943,1943,24,0.0,38.245,22.39,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",294.6875305175781,290.48089599609375,1.241424560546875,6.381193161010742,21.5375,17.3309,76.9838,6.5008,0.0123,18.6174
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_21499_009_15SYU_20220421T185140_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-04-21T18:51:40+00:00,12.851,299.9,295.135,4.765,0.915,2.717,12,12,1943,1943,12,0.0,63.781,8.5,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",296.58795166015625,291.5864715576172,0.3968505859375,2.0902233123779297,23.438,18.4365,73.53,2.1276,0.0132,19.9616
colossus_memphis,cooling,hall_surround,ECOv002_L2T_LSTE_21499_009_15SYU_20220421T185140_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-04-21T18:51:40+00:00,12.851,296.705,295.135,1.57,1.133,2.717,34,34,1943,1943,34,0.0,63.781,8.5,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",296.58795166015625,291.5864715576172,0.3968505859375,2.0902233123779297,23.438,18.4365,73.53,2.1276,0.0132,19.9616
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_21499_009_15SYU_20220421T185140_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-04-21T18:51:40+00:00,12.851,298.123,295.135,2.988,1.119,2.717,24,24,1943,1943,24,0.0,63.781,8.5,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",296.58795166015625,291.5864715576172,0.3968505859375,2.0902233123779297,23.438,18.4365,73.53,2.1276,0.0132,19.9616
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_21622_008_15SYU_20220429T153930_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-04-29T15:39:30+00:00,9.648,304.07,301.074,2.996,0.839,2.341,12,12,1943,1943,12,0.0,52.612,10.82,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",295.91529846191406,285.67723083496094,0.0171051025390625,2.953275680541992,22.7653,12.5272,52.4354,2.9533,0.009,16.4289
colossus_memphis,cooling,hall_surround,ECOv002_L2T_LSTE_21622_008_16SBD_20220429T153930_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-04-29T15:39:30+00:00,9.648,300.649,301.073,-0.424,1.414,2.375,38,38,1934,1934,38,0.0,52.612,10.82,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",295.91529846191406,285.67723083496094,0.0171051025390625,2.953275680541992,22.7653,12.5272,52.4354,2.9533,0.009,16.4289
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_21622_008_15SYU_20220429T153930_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-04-29T15:39:30+00:00,9.648,301.394,301.074,0.32,0.783,2.341,24,24,1943,1943,24,0.0,52.612,10.82,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",295.91529846191406,285.67723083496094,0.0171051025390625,2.953275680541992,22.7653,12.5272,52.4354,2.9533,0.009,16.4289
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_22182_007_15SYU_20220604T175618_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-06-04T17:56:18+00:00,11.928,312.0,304.81,7.19,1.619,4.222,12,12,1932,1943,12,10.67,77.306,9.21,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",300.77349853515625,285.37586975097656,-1.3508453369140625,-0.8805751800537109,27.6235,12.2259,38.4952,1.6125,0.0089,18.2403
colossus_memphis,cooling,hall_surround,ECOv002_L2T_LSTE_22182_007_16SBD_20220604T175618_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-06-04T17:56:18+00:00,11.928,311.183,304.827,6.356,1.495,4.272,38,38,1922,1934,38,11.03,77.306,9.21,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",300.77349853515625,285.37586975097656,-1.3508453369140625,-0.8805751800537109,27.6235,12.2259,38.4952,1.6125,0.0089,18.2403
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_22182_007_15SYU_20220604T175618_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-06-04T17:56:18+00:00,11.928,311.392,304.81,6.582,1.154,4.222,24,24,1932,1943,24,10.67,77.306,9.21,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",300.77349853515625,285.37586975097656,-1.3508453369140625,-0.8805751800537109,27.6235,12.2259,38.4952,1.6125,0.0089,18.2403
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_22366_004_15SYU_20220616T130644_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-06-16T13:06:44+00:00,7.102,303.955,302.899,1.056,0.795,1.838,12,12,1943,1943,12,0.0,26.138,18.1,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",301.2438507080078,296.0786437988281,0.888336181640625,0.5431060791015625,28.0939,22.9286,73.5785,1.0412,0.0175,24.3549
colossus_memphis,cooling,hall_surround,ECOv002_L2T_LSTE_22366_004_16SBD_20220616T130644_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-06-16T13:06:44+00:00,7.102,304.725,302.889,1.836,0.901,1.834,38,38,1934,1934,38,0.0,26.138,18.1,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",301.2438507080078,296.0786437988281,0.888336181640625,0.5431060791015625,28.0939,22.9286,73.5785,1.0412,0.0175,24.3549
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_22366_004_16SBD_20220616T130644_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-06-16T13:06:44+00:00,7.102,304.198,302.889,1.308,0.982,1.834,24,24,1934,1934,24,0.0,26.138,18.1,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",301.2438507080078,296.0786437988281,0.888336181640625,0.5431060791015625,28.0939,22.9286,73.5785,1.0412,0.0175,24.3549
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_22401_011_15SYU_20220618T193837_0712_01,ECOSTRESS_L2T_LSTE_v002,2022-06-18T19:38:37+00:00,13.633,318.583,312.572,6.011,1.923,4.855,12,12,1943,1943,12,0.0,65.892,27.06,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",306.4125518798828,293.9929656982422,-1.3395843505859375,-3.408899307250977,33.2626,20.843,48.2075,3.6627,0.0154,24.7582
colossus_memphis,cooling,hall_surround,ECOv002_L2T_LSTE_22401_011_16SBD_20220618T193837_0712_01,ECOSTRESS_L2T_LSTE_v002,2022-06-18T19:38:37+00:00,13.633,318.484,312.609,5.875,1.6,4.895,38,38,1934,1934,38,0.0,65.892,27.06,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",306.4125518798828,293.9929656982422,-1.3395843505859375,-3.408899307250977,33.2626,20.843,48.2075,3.6627,0.0154,24.7582
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_22401_011_16SBD_20220618T193837_0712_01,ECOSTRESS_L2T_LSTE_v002,2022-06-18T19:38:37+00:00,13.633,317.715,312.609,5.106,1.31,4.895,24,24,1934,1934,24,0.0,65.892,27.06,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",306.4125518798828,293.9929656982422,-1.3395843505859375,-3.408899307250977,33.2626,20.843,48.2075,3.6627,0.0154,24.7582
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_22447_002_16SBD_20220621T185100_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-06-21T18:51:00+00:00,12.84,305.196,313.131,-7.935,0.745,6.574,5,8,1830,1934,7,6.6,74.253,22.14,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",307.9751434326172,294.1004333496094,0.6377105712890625,0.877166748046875,34.8251,20.9504,44.4756,1.0845,0.0155,25.3281
colossus_memphis,cooling,hall_surround,ECOv002_L2T_LSTE_22447_002_16SBD_20220621T185100_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-06-21T18:51:00+00:00,12.84,313.657,313.131,0.526,5.531,6.574,31,38,1830,1934,33,6.6,74.253,22.14,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",307.9751434326172,294.1004333496094,0.6377105712890625,0.877166748046875,34.8251,20.9504,44.4756,1.0845,0.0155,25.3281
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_22447_002_16SBD_20220621T185100_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-06-21T18:51:00+00:00,12.84,308.911,313.131,-4.22,3.498,6.574,19,24,1830,1934,19,6.6,74.253,22.14,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",307.9751434326172,294.1004333496094,0.6377105712890625,0.877166748046875,34.8251,20.9504,44.4756,1.0845,0.0155,25.3281
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_22569_011_15SYU_20220629T153839_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-06-29T15:38:39+00:00,9.634,310.812,307.4,3.411,1.347,4.32,12,12,1943,1943,12,0.0,56.438,13.14,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",300.84434509277344,287.0834197998047,-1.7534637451171875,-2.104006767272949,27.6943,13.9334,42.8582,2.7389,0.0099,19.089
colossus_memphis,cooling,hall_surround,ECOv002_L2T_LSTE_22569_011_15SYU_20220629T153839_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-06-29T15:38:39+00:00,9.634,311.624,307.4,4.224,1.805,4.32,34,34,1943,1943,34,0.0,56.438,13.14,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",300.84434509277344,287.0834197998047,-1.7534637451171875,-2.104006767272949,27.6943,13.9334,42.8582,2.7389,0.0099,19.089
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_22569_011_15SYU_20220629T153839_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-06-29T15:38:39+00:00,9.634,311.108,307.4,3.708,1.291,4.32,24,24,1943,1943,24,0.0,56.438,13.14,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",300.84434509277344,287.0834197998047,-1.7534637451171875,-2.104006767272949,27.6943,13.9334,42.8582,2.7389,0.0099,19.089
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_23253_007_15SYU_20220812T143246_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-08-12T14:32:46+00:00,8.536,304.792,301.883,2.909,0.803,1.574,12,12,1943,1943,12,0.0,38.494,14.44,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",299.757080078125,294.0664978027344,-1.9140625,-1.8494873046875,26.6071,20.9165,71.0007,2.6616,0.0155,22.5808
colossus_memphis,cooling,hall_surround,ECOv002_L2T_LSTE_23253_007_16SBD_20220812T143246_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-08-12T14:32:46+00:00,8.536,302.113,301.898,0.214,1.28,1.6,38,38,1934,1934,38,0.0,38.494,14.44,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",299.757080078125,294.0664978027344,-1.9140625,-1.8494873046875,26.6071,20.9165,71.0007,2.6616,0.0155,22.5808
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_23253_007_15SYU_20220812T143246_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-08-12T14:32:46+00:00,8.536,303.002,301.883,1.12,0.649,1.574,24,24,1943,1943,24,0.0,38.494,14.44,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",299.757080078125,294.0664978027344,-1.9140625,-1.8494873046875,26.6071,20.9165,71.0007,2.6616,0.0155,22.5808
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_23457_009_15SYU_20220825T170007_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-08-25T17:00:07+00:00,10.992,302.715,303.339,-0.624,2.386,3.968,8,12,1770,1943,8,20.19,61.973,9.23,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",301.03907775878906,294.2863464355469,-1.504547119140625,-0.100799560546875,27.8891,21.1363,66.7548,1.5079,0.0157,23.1399
colossus_memphis,cooling,hall_surround,ECOv002_L2T_LSTE_23457_009_16SBD_20220825T170007_0712_02,ECOSTRESS_L2T_LSTE_v002,2022-08-25T17:00:07+00:00,10.992,306.642,303.396,3.246,2.74,3.971,36,38,1753,1934,36,20.97,61.973,9.23,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",0.5,placeholder,A2,"Pre-conversion placeholder lower bound (former Electrolux appliance plant, closed 2023-24); for the within-site step test only",301.03907775878906,294.2863464355469,-1.504547119140625,-0.100799560546875,27.8891,21.1363,66.7548,1.5079,0.0157,23.1399
