d,-11000.0,-9000.0,-7000.0,-5000.0,-3000.0,-1000.0,1000.0,3000.0,5000.0,7000.0,9000.0,11000.0,13000.0,15000.0,17000.0,19000.0,21000.0,23000.0,25000.0,27000.0,29000.0,speed,phi,cloud
2023-01-01,1.455514759889297e-05,1.3943959562967304e-05,1.6966244932914916e-05,2.1515447480184796e-05,1.8474533256086152e-05,1.5406208777192177e-05,1.6308941028944286e-05,1.5824864066358004e-05,1.473045172769251e-05,1.3786497875946435e-05,1.4766587706258907e-05,1.872905270274014e-05,2.1845374296977258e-05,2.4660293967988286e-05,2.5231912684026875e-05,2.1148650608593524e-05,1.9519334276071583e-05,2.033532407893454e-05,2.0415685458099132e-05,1.6840683786832377e-05,1.5542595340797064e-05,3.044516499505574,318.2253914430787,0.05337832965983065
2023-01-02,2.216514479540894e-05,2.058892526236282e-05,2.0906983911408425e-05,2.1757795124068633e-05,2.2126384141995802e-05,2.196196099826706e-05,2.0693562418548938e-05,1.926605909762932e-05,1.9590023762969288e-05,1.889575014201122e-05,1.7984171459701918e-05,1.8177957222951513e-05,2.0603050405735388e-05,2.211199078978128e-05,2.364168216885481e-05,2.381904734516796e-05,2.214876325412824e-05,2.1025085945369185e-05,2.6080073516057016e-05,3.0688777162703124e-05,2.940988243863834e-05,4.702454839875749,30.18443726338222,0.03647216779425156
2023-01-03,4.566755099942215e-06,1.182415023027988e-06,9.661381189384142e-07,4.496257659503428e-06,9.381260581298346e-06,1.4445944238169228e-05,2.075646574865046e-05,2.282810423562438e-05,2.197861462279115e-05,2.2534093787840177e-05,2.4007716905652158e-05,2.5108855853292612e-05,2.281804902056486e-05,1.9971773448896048e-05,2.170046345951381e-05,2.8251536220433637e-05,3.1301073186815506e-05,2.9739272291968332e-05,2.8439236197773813e-05,2.3765890476157025e-05,1.9176338624705794e-05,2.8644406157942077,125.9260451212939,0.06468638959740465
2023-01-04,2.399860824915372e-05,2.3412685059667053e-05,2.3415406066069257e-05,2.3209996495885395e-05,2.3459255427320862e-05,2.4687189830862644e-05,2.5349635791241507e-05,2.4577081351532653e-05,2.4037846306683435e-05,2.3587665468722597e-05,2.4335000699755673e-05,2.4986495486044166e-05,2.4948737886961072e-05,2.4850078456810687e-05,2.4682687725999855e-05,2.4798601524317033e-05,2.4466715513371675e-05,2.595113028029422e-05,2.7211104611528157e-05,2.736393720786074e-05,2.6601055358605068e-05,6.977474891854391,105.2051349269966,0.0009783087575372699
2023-01-06,1.2752466288776573e-05,1.4364792187812373e-05,1.8265596196574642e-05,2.1563205479502743e-05,2.1596642900392476e-05,1.856763746127122e-05,1.778825811879271e-05,1.8521039912200834e-05,2.2405658370931397e-05,2.5200908136044465e-05,1.923808793047653e-05,1.955196380115828e-05,1.6911503172158448e-05,1.8516464983134736e-05,1.852672792987176e-05,1.997051483653216e-05,2.0373117695622596e-05,1.9160358683032605e-05,1.8327966173569968e-05,1.6609536740837624e-05,1.688592894766181e-05,7.361110093034284,357.8797469788451,0.01295802502813153
2023-01-08,4.0411627127739086e-05,4.0371961833738405e-05,4.1095063092738355e-05,4.05084627639667e-05,3.695823455352127e-05,3.210497548780853e-05,3.0381331248648177e-05,3.062559192617485e-05,3.251535993698674e-05,3.425453782140904e-05,3.321149400225227e-05,2.948233070936952e-05,2.6356741970750356e-05,2.4855022013144093e-05,2.2982462785349706e-05,2.8318485781874052e-05,3.0591197208542986e-05,3.0371353151359977e-05,3.134637973064959e-05,3.111077409088303e-05,3.320931466942282e-05,2.65907104884082,221.1978755689452,0.0028036664108955565
2023-01-10,3.464228497948128e-05,3.157937351753525e-05,2.9602732582420513e-05,2.9245485894208348e-05,3.051126530697733e-05,3.325959248367632e-05,3.382597407917506e-05,3.1559668273548736e-05,3.039905110069506e-05,2.980630215445274e-05,3.0407143960294385e-05,3.1953210101999015e-05,3.199561459330001e-05,2.9430070499370133e-05,2.7729218098773245e-05,2.9833710661268823e-05,3.2141570473079355e-05,3.160415929524119e-05,3.136473443501827e-05,2.79170322046575e-05,2.6466987977120766e-05,3.9453149063152138,32.142272196995066,0.005086861413980154
2023-01-11,2.9465915720396514e-05,2.755574905285262e-05,2.8072771362451972e-05,2.6444716329115317e-05,2.609273979500032e-05,2.8608062158848982e-05,3.2038046627653006e-05,3.1600080168411605e-05,2.920541167103313e-05,2.8442701203357026e-05,2.8203928342815683e-05,2.637105408511262e-05,3.0045018863452678e-05,3.373213689292584e-05,3.0467082756236303e-05,2.4520339243637335e-05,2.4321884970197224e-05,2.4860907880257056e-05,2.4614230096470894e-05,2.5259571287366497e-05,2.8010594454257904e-05,5.757223706086162,12.929228724512939,0.0035321346817263908
2023-01-14,4.2633444102003344e-05,3.858530991446287e-05,3.7496315399428364e-05,4.022328164201957e-05,4.1769342403041466e-05,4.104008553047909e-05,4.192527313464621e-05,4.417260923759288e-05,4.353389439046002e-05,3.804774270838398e-05,3.478154829423233e-05,3.576363691240458e-05,3.959479927007405e-05,4.327584405913535e-05,4.279024269707376e-05,4.089721463004614e-05,4.0210520368685224e-05,3.9847363107150196e-05,4.087926775118013e-05,4.2176363169162715e-05,4.168196586581815e-05,5.366100378593125,340.77938833444296,0.00011540864152121473
2023-01-16,2.4031414385833062e-05,2.2297329482143097e-05,2.1891522389113118e-05,2.1301839596616882e-05,2.1152503891209872e-05,2.4436534279697135e-05,2.7819068383203775e-05,2.8216437177629522e-05,2.5830868116265937e-05,2.3382809914663968e-05,2.4051359178552637e-05,2.772123405237134e-05,3.1542054884498656e-05,3.022429609907006e-05,2.620956330189911e-05,2.3989163120294036e-05,2.2161988742934488e-05,2.2899638737014766e-05,2.5482357261985106e-05,2.916207170523217e-05,3.3291333433725356e-05,2.702011040121538,147.88737802265297,0.06923403136910504
2023-01-17,4.9485407981962746e-05,5.2953933621492256e-05,5.1204605203990485e-05,5.1290498372623394e-05,4.905394749782673e-05,4.4945053790596025e-05,4.384087815894403e-05,4.3946568954215916e-05,4.312991269290258e-05,4.614306291690768e-05,5.025143885051664e-05,4.885089017980882e-05,4.647161269434247e-05,4.599335942647159e-05,4.387531719164576e-05,3.747445091705115e-05,3.385262662262437e-05,3.218562787011071e-05,3.0421315178292538e-05,2.852716904045606e-05,2.6545991812039992e-05,4.34062615413864,313.82926784574727,0.011097823160243938
2023-01-18,1.7776763124238535e-05,2.2798625890411284e-05,2.550268307469634e-05,2.7306641465603815e-05,2.8724269098158383e-05,2.6438310725523145e-05,2.5562978862390846e-05,2.6948395711239513e-05,2.4188174511271383e-05,2.286486571021423e-05,2.3231721654526662e-05,2.4565833216634397e-05,2.291988684162203e-05,2.134370639246198e-05,2.1388688693667666e-05,2.345500864986e-05,3.00867187335791e-05,3.179879906011965e-05,3.1055185772693595e-05,3.0390359120912524e-05,2.815221979054919e-05,7.076676189472089,143.64420618628395,4.1723744857597415e-05
2023-01-22,1.8050291056116046e-05,1.5359886863340483e-05,1.5558787609357703e-05,1.9098203815038098e-05,2.2625586970802663e-05,2.7310574386291115e-05,2.4384621423690913e-05,2.4144518081854423e-05,2.829920827631479e-05,2.6607944520115625e-05,2.457067949775733e-05,2.1482447824581548e-05,2.3358800985692906e-05,2.858760432492907e-05,3.0460502940999384e-05,2.9427748798105757e-05,2.7759972572287218e-05,2.704497042145365e-05,2.7695386162652543e-05,2.4842254851052517e-05,2.910975466647238e-05,5.4513478291090065,116.12699888514061,0.00013723134930302398
2023-01-25,2.7028067028543695e-05,2.8947338984193433e-05,3.0865364946864236e-05,3.138130737216075e-05,3.090574951958857e-05,3.078412957606128e-05,3.038809301113678e-05,2.9969254724073195e-05,2.9835478976356022e-05,2.9547276660404953e-05,2.7265682155840882e-05,2.4968738231889226e-05,2.3334511167978422e-05,2.3521170265002686e-05,2.6676276597951994e-05,2.9630420606165405e-05,3.1867977173223426e-05,3.448523092668289e-05,3.582613139420521e-05,3.608103981723005e-05,3.5301838017987536e-05,7.774423187374058,123.47856985711701,0.011470380034829432
2023-01-26,4.8736766207942995e-05,4.355361285960046e-05,4.191485399796502e-05,4.1062041768519796e-05,3.796505199630972e-05,3.27828236698093e-05,3.0039686306212197e-05,3.2658519912447436e-05,3.434095092445911e-05,3.721156339562726e-05,3.742121114972211e-05,3.254804831375673e-05,2.6169274724562933e-05,2.085696749945159e-05,1.8890761011363342e-05,1.9351123238236847e-05,2.3483023700531557e-05,3.0683971037279174e-05,3.0096248382683566e-05,2.9604285601072736e-05,2.788782117933415e-05,2.30662228375869,237.58696772053185,0.12944231712397805
2023-01-29,2.9347602079762788e-05,2.7454964794298616e-05,2.808845789307013e-05,3.085636917668648e-05,3.3420172293966815e-05,3.368716672809512e-05,3.2989793134511246e-05,3.3576737355728875e-05,3.675440415577594e-05,3.9203371200819984e-05,3.7521343460963746e-05,3.411661043426381e-05,3.3431913544092166e-05,3.4160016604105635e-05,3.302214625466272e-05,2.9879455230298393e-05,2.74143630410086e-05,2.6374668493046277e-05,2.7911538546242406e-05,2.9228680703486737e-05,2.936765170845342e-05,3.5508362514976,291.1408322529529,0.012406916048977036
2023-02-05,3.0094722384895876e-05,2.856301489625006e-05,2.973843971446316e-05,3.312791844000304e-05,3.7003171148210856e-05,3.833240531157878e-05,3.692625353821475e-05,3.4918302343371395e-05,3.4158347823252216e-05,3.623869749083657e-05,3.4298193325957825e-05,3.093575502213346e-05,2.9376479621488675e-05,3.0914077451634023e-05,3.274761501453015e-05,3.369471859328064e-05,3.371218073747116e-05,3.535095387943442e-05,3.7329655893244334e-05,3.568690699268624e-05,3.308507505768063e-05,2.967484525776206,14.273707653643157,0.0048284370593312306
2023-02-06,2.9667157900497377e-05,3.0188515110455117e-05,3.0954201313492124e-05,2.8574442229592963e-05,2.5699324894520303e-05,2.2796703524147006e-05,2.2051923016780225e-05,2.147378105265276e-05,2.396017764797388e-05,2.5509406116041406e-05,2.6949547643507527e-05,2.835568173219904e-05,3.246546555956746e-05,3.2028386120173885e-05,3.0483770761724877e-05,2.4491919191136712e-05,2.364928946229226e-05,2.371642709887961e-05,2.5308203970608367e-05,2.6845561131487414e-05,2.684556051447596e-05,7.725354804378895,342.968578784802,0.09968114565403212
2023-02-09,7.110066888057233e-05,7.2246755200908e-05,6.960889521286142e-05,6.850800207799121e-05,6.65032222774635e-05,6.286040436231322e-05,5.924228689247554e-05,5.574833012536256e-05,5.482159011992532e-05,5.304239472847414e-05,5.062872767998826e-05,4.7711732390213754e-05,4.4906304572064726e-05,4.0102769357879674e-05,3.6859504668035586e-05,3.788784258611785e-05,4.139925289834673e-05,4.3456009507978584e-05,4.269772573492708e-05,3.975388529302814e-05,3.7027259412817334e-05,3.5367066133308573,11.817478377745715,0.00037068361026750934
2023-02-10,2.1373769117760396e-05,2.2403884197712598e-05,2.253516436627209e-05,2.0684092716452195e-05,2.0929437682862818e-05,2.216010118224388e-05,2.258970986916607e-05,2.19055522202331e-05,2.084982526795636e-05,2.206669142134149e-05,2.3770513039776655e-05,2.469993272677235e-05,2.366774928453075e-05,2.2541805806194238e-05,2.3398963324629032e-05,2.1980236180414435e-05,2.0830817530198522e-05,2.0549795690040755e-05,2.2103863987722923e-05,2.174957487483664e-05,2.1688472759176733e-05,8.095531774662982,163.53850471548185,0.01394271075652454
2023-02-11,1.888342422136575e-05,1.7100201635668044e-05,1.860984151088514e-05,2.0847286844303368e-05,2.1007600050608377e-05,1.961474869808083e-05,1.59312442534782e-05,1.4304620636503703e-05,1.1778755133926355e-05,1.0660836890328426e-05,1.1051383038578269e-05,1.3331658766190728e-05,1.5192038672519823e-05,1.681416595056561e-05,1.6277085365792912e-05,1.6963778862632175e-05,1.9449559426648275e-05,2.1159267112303344e-05,2.0694045819575336e-05,1.9713213207178128e-05,2.012820492492187e-05,3.710778592767027,161.618168226114,0.001325165533269556
