label,n_days,E_mol_s,E_se,nox_kg_h,nox_tpy,x0_km,sigma_km,offset
abilene_campus 2023-01-01..2026-08-31,880,0.8302823244001867,0.19271284335384703,181.5147741141161,1443.4764357434315,13.740357152568826,7.873224488253558,-0.07843665933405113
abilene_campus before 2025-07-01,595,0.9156512934522648,0.3259659370983724,200.17797900052312,1591.8935362271827,12.201583476353472,9.014302028234063,-0.10569856024043821
abilene_campus from 2025-07-01,285,0.8316275042470023,0.34913822910356057,181.80885482481173,1445.8150805075702,16.61882933805337,6.876134754395291,-0.052873757910414945
