label,n_days,E_mol_s,E_se,nox_kg_h,nox_tpy,x0_km,sigma_km,offset
cn_chongqing_liangjiang_gas 2023-01-01..2026-08-31,240,3.6670193910629703,1.7091890745531233,801.6769439500416,6375.248424368884,8.835254802737644,8.425894090639785,-0.4274690179862795
cn_chongqing_liangjiang_gas before 2025-01-01,126,1.7398941795433895,1.213207506292912,380.3724223690251,3024.8701857797487,21.097130239225166,4.712125238902152,-0.054504230496932364
cn_chongqing_liangjiang_gas from 2025-01-01,114,10.314064804770593,3.2618076030058964,2254.841622202151,17931.381970792296,3.9623475170008997,11.0478564645821,-0.931406481477062
