d,cross1,cross2,down,up,speed,phi,site,dw_minus_uw,cross_diff
2023-01-01,62.6520765313147,44.33424558706527,45.39600860340591,57.33990988311809,3.504990076782369,60.128379041201015,fairwater_wi,-11.943901279712179,18.31783094424943
2023-01-07,54.72058410199609,27.381321594359154,74.35361051108522,50.572091773898144,2.919537610849752,204.12777752970905,fairwater_wi,23.781518737187078,27.339262507636935
2023-01-09,51.459922312481766,38.073883745804686,43.87250909358636,34.872469789734616,4.071268704507681,29.164838742476206,fairwater_wi,9.000039303851743,13.38603856667708
2023-01-10,88.74517648920558,151.22565034636273,103.87157667038414,88.45906580308421,3.569016787849529,322.9681656026832,fairwater_wi,15.412510867299929,-62.48047385715715
2023-01-14,57.15780593516455,12.155835550850599,36.49065809969611,25.512718406810006,3.7397645065825813,16.313669105428858,fairwater_wi,10.977939692886107,45.00197038431396
2023-01-15,98.8894270533087,56.451256296895224,70.74887501755818,79.37007177587594,8.127418008598328,341.5945945411801,fairwater_wi,-8.621196758317765,42.43817075641347
2023-02-08,143.20345785961368,131.70563263307577,108.101038035739,163.0598282440525,3.488819249764101,336.8585289856715,fairwater_wi,-54.958790208313516,11.497825226537913
2023-02-10,18.621353283504913,15.864895357778213,17.240063736555268,10.852999726511937,6.1343017334211405,113.62506479836804,fairwater_wi,6.38706401004333,2.7564579257267
2023-02-11,33.65949543443173,37.22416850776922,41.06384569801981,29.57608652960169,6.6171009460347365,40.566657494572326,fairwater_wi,11.487759168418123,-3.564673073337488
2023-02-12,57.84091956998,44.47648124010616,48.478277702090246,44.9159230798828,3.7196591614296186,30.100389529007202,fairwater_wi,3.562354622207444,13.364438329873842
2023-02-13,35.59209470914237,41.56958152795176,37.88769320910973,32.383303130667905,3.7263612796034544,93.41956461714466,fairwater_wi,5.504390078441823,-5.977486818809389
2023-02-21,35.460917736069725,40.52102422283004,43.51496547152004,24.748767751062395,2.4384979367183583,111.99348736458865,fairwater_wi,18.766197720457647,-5.0601064867603185
2023-02-24,64.22757654437036,46.426901585301074,62.23295282390109,45.67046779076685,3.136699313332752,222.67532927381447,fairwater_wi,16.562485033134237,17.80067495906929
2023-02-26,57.30038584060468,40.00598774642131,28.283890754874864,54.92456563225078,2.093434027504365,285.36749310159286,fairwater_wi,-26.64067487737592,17.29439809418337
2023-02-28,52.228072023455425,18.479545084686716,24.40810718548912,38.35398657490513,2.301963677686367,340.67218911623655,fairwater_wi,-13.94587938941601,33.748526938768705
2023-03-04,33.48391744918525,20.811580783719922,15.753051342916715,24.046392361018828,4.01482656024527,10.327076970946166,fairwater_wi,-8.293341018102113,12.672336665465327
2023-03-05,33.022238427202524,30.542904537728084,29.33605906739639,31.167058889779454,4.392745078965136,274.0627711659042,fairwater_wi,-1.8309998223830632,2.4793338894744394
2023-03-06,71.88123397137373,108.05763702810741,72.998997639605,95.60712383785707,2.532034339586252,260.55424575636283,fairwater_wi,-22.60812619825208,-36.176403056733676
2023-03-07,30.400589004954362,27.414002896017184,28.19020978277035,29.265520448178325,5.388942560697314,213.92390892117552,fairwater_wi,-1.0753106654079758,2.9865861089371784
2023-03-08,26.880718452577256,27.993149159153827,29.398949450144524,28.155811401794452,5.01337497648359,270.2020270167599,fairwater_wi,1.2431380483500725,-1.1124307065765713
2023-03-10,21.22628857737165,21.336422180452665,18.699351926778387,16.161895111591335,7.252964680554565,195.14130620547257,fairwater_wi,2.5374568151870527,-0.11013360308101383
2023-03-14,24.536479420558667,79.26899735855572,61.716335764363755,61.23293360863422,2.2696050223574447,158.61658030457,fairwater_wi,0.4834021557295358,-54.73251793799706
2023-03-17,21.540112365915963,14.587041647495655,15.255011554308988,17.71104895847188,9.19383348988423,95.01391811804831,fairwater_wi,-2.4560374041628936,6.953070718420308
2023-03-19,17.435026199488682,18.11822883502437,20.14035287523343,18.962848318838745,6.558640572516281,65.26560020651402,fairwater_wi,1.177504556394684,-0.6832026355356895
2023-03-20,60.703166042027654,45.2496832184543,54.878475145397694,58.13721858931871,6.758996419929677,24.776992553623643,fairwater_wi,-3.258743443921013,15.453482823573353
2023-03-27,71.17910565476737,35.88746395120204,75.72562936225428,38.68808751719788,4.598829359457837,208.3629754604403,fairwater_wi,37.0375418450564,35.29164170356533
2023-03-29,17.705722271115437,33.98607149879312,22.273642296822864,29.00525299708681,4.475235712056949,161.9893800065057,fairwater_wi,-6.731610700263946,-16.280349227677686
2023-04-06,35.038462492951915,30.962574131418513,37.79287888301614,26.823850930024115,5.247595396265755,78.04856606898255,fairwater_wi,10.969027952992022,4.075888361533401
2023-04-07,18.48630919047153,19.087189558252906,14.865359581880043,14.906824040154563,5.037892719666088,267.5640987660996,fairwater_wi,-0.041464458274520055,-0.6008803677813752
2023-04-08,108.71219217419025,72.66837963490765,81.30499053036789,91.6014611996643,5.127090906489034,335.98715459455275,fairwater_wi,-10.296470669296411,36.0438125392826
2023-04-09,62.725460245300724,42.29900084932386,44.82359262624032,55.81120006540941,5.599229848367205,340.651954685119,fairwater_wi,-10.98760743916909,20.426459395976863
2023-04-11,63.67871304914413,50.86717050336663,44.86346228201731,47.43276503895693,5.141923830474976,35.64090160237026,fairwater_wi,-2.5693027569396207,12.811542545777499
2023-04-12,50.20324968718164,34.34039109699617,37.73229225074833,43.229266126393505,8.346129706908597,39.98218525541597,fairwater_wi,-5.496973875645175,15.862858590185468
2023-04-13,67.79884000030971,43.931002597209115,51.24684440206267,53.0225262219163,5.776494784781885,2.477515631851986,fairwater_wi,-1.7756818198536308,23.867837403100594
2023-04-14,176.80221700718874,221.51007879472954,160.68394013007747,258.27908102157596,4.498932987927601,331.82487976836245,fairwater_wi,-97.59514089149849,-44.70786178754079
2023-04-15,57.4177860063139,38.70128027960119,44.3361270423572,45.59316174215224,6.219829959873356,354.46108265809073,fairwater_wi,-1.2570346997950423,18.716505726712704
2023-04-20,45.333747898654096,34.75478857723935,40.00423315570494,43.09033952093207,8.526741614278182,0.3347690159254739,fairwater_wi,-3.086106365227131,10.578959321414743
2023-04-25,24.570720716662294,16.69409562328435,8.386276935966468,22.687547957729315,4.28133174520203,220.54391761990567,fairwater_wi,-14.301271021762847,7.8766250933779425
2023-04-26,56.53079296937605,48.778839521033696,33.51708071943489,41.8843127306784,4.053112768733035,270.2383513111368,fairwater_wi,-8.367232011243516,7.751953448342356
2023-04-27,152.590304523665,110.81463979247079,124.66078720204378,146.90579547770943,5.1896970832783715,321.75542140203476,fairwater_wi,-22.245008275665654,41.77566473119421
2023-05-04,172.1725143942584,103.15554438077211,113.77516667994819,190.26914455039773,5.6867941742140315,320.19045830403365,fairwater_wi,-76.49397787044954,69.01697001348629
2023-05-05,98.96989543031857,95.19544868438071,95.6432520870786,119.8711534387239,6.642192409888559,325.48980600829753,fairwater_wi,-24.2279013516453,3.7744467459378654
2023-05-07,35.094158737275514,40.5221422129369,44.136980145516574,33.90413916550747,4.735123015248014,238.05573751717043,fairwater_wi,10.232840980009101,-5.427983475661385
2023-05-09,59.93571809516479,47.081109339853974,64.04647617431266,29.832397671071067,2.7882255224928816,265.49259326859055,fairwater_wi,34.214078503241595,12.854608755310814
2023-05-10,67.94847115250624,106.89898368381034,84.93103840470472,107.45846934598543,3.451645405641437,313.5004726471711,fairwater_wi,-22.527430941280713,-38.9505125313041
2023-05-11,112.1923360041959,170.43468542701157,191.47538789183378,122.33104096886143,4.553066576009656,314.46550917078457,fairwater_wi,69.14434692297235,-58.24234942281568
2023-05-15,26.150740325599333,14.687664518293635,25.40119362628219,24.759647132686343,2.345092472866997,252.5275042215947,fairwater_wi,0.6415464935958468,11.463075807305698
2023-05-16,33.881057373296976,30.111822752605544,28.3630591889187,23.57232739642243,4.2739843674808355,98.35510278818862,fairwater_wi,4.7907317924962705,3.7692346206914316
2023-05-17,20.9332220258439,14.285798724662566,20.865169320022037,13.800839219495597,4.6163054945467525,235.0080884072531,fairwater_wi,7.0643301005264405,6.647423301181334
2023-05-21,44.08203727043114,35.80523163318022,32.34122003387837,34.29177126616524,2.793706380367049,317.94523843524166,fairwater_wi,-1.9505512322868697,8.276805637250916
2023-05-22,61.7772479775615,90.88838473550679,73.16534323748664,55.29653007838635,4.455879720390825,292.7168051721675,fairwater_wi,17.86881315910029,-29.11113675794529
2023-05-23,95.64798533131727,90.29910806534056,82.0674419843905,92.40009992776785,3.5951932424129875,303.01786301741254,fairwater_wi,-10.332657943377356,5.348877265976711
2023-05-24,21.13519029573957,23.570389222047133,26.40390536356887,25.608364244643813,8.367946079099884,202.2221149430109,fairwater_wi,0.7955411189250583,-2.4351989263075637
2023-05-25,29.708844109408446,22.693835018966745,30.305381726566157,18.362087916738872,5.049224723433231,222.93555637202127,fairwater_wi,11.943293809827285,7.015009090441701
2023-05-26,42.76093653614896,34.378899948051256,42.51509028037278,34.23294930347834,3.635859629791552,247.27160610242086,fairwater_wi,8.28214097689444,8.382036588097705
2023-05-28,35.60910411711058,30.61875411066907,32.878662678400936,28.78996408301653,3.0562678427129835,249.33499294817975,fairwater_wi,4.088698595384404,4.990350006441513
2023-05-30,40.33136705517907,46.57720320711173,58.657769133507536,42.68469382806777,3.527390459929315,278.9526313317503,fairwater_wi,15.973075305439764,-6.245836151932657
2023-05-31,48.342524085298066,67.3026583259961,60.816719247842556,48.341126643843616,5.227778828916634,307.42039143745086,fairwater_wi,12.47559260399894,-18.96013424069804
2023-06-01,70.79564306817528,71.33573482892193,78.0530277479531,72.25170355276045,4.114110225031523,293.6346646981529,fairwater_wi,5.801324195192649,-0.5400917607466482
2023-06-02,59.45803833929478,56.47369506331897,64.33775845529118,56.91777554324746,2.8153622444466215,265.64803741212324,fairwater_wi,7.4199829120437215,2.98434327597581
2023-06-04,40.04527522588437,38.90567814649069,35.73631118904156,34.32425737442009,2.909521669421475,233.36248967308205,fairwater_wi,1.4120538146214656,1.139597079393674
2023-06-05,49.180332704555106,52.13523025279158,62.14846006699119,40.07625598668555,3.3027066815736967,266.3060405620763,fairwater_wi,22.07220408030564,-2.954897548236474
2023-06-06,69.79150781432463,51.97036479149107,67.13998369595568,61.74089629857428,4.153233510615692,211.73769108765035,fairwater_wi,5.3990873973814,17.82114302283356
2023-06-07,36.74448697840044,25.507621248955655,37.31377328780515,30.155627921218013,5.320469804906192,218.87084518841468,fairwater_wi,7.158145366587135,11.236865729444784
2023-06-08,46.36419707660639,37.489166505251596,73.39664783934397,41.22068394786096,3.4001692361477347,235.3281366063814,fairwater_wi,32.17596389148301,8.875030571354792
2023-06-09,67.78229922663384,54.60279655648894,44.72387400565617,47.044132371448235,3.734442253836222,305.5596076138556,fairwater_wi,-2.320258365792064,13.179502670144899
2023-06-16,45.14614882108728,34.59935083957716,45.06365815958191,34.14206023438679,4.5398144192954595,221.06918135943636,fairwater_wi,10.921597925195123,10.546797981510117
2023-06-17,25.953020321907424,33.69696512581927,36.01338457897759,28.283091786094534,3.5730723363403514,300.2285873177625,fairwater_wi,7.730292792883059,-7.743944803911845
2023-06-18,60.63257316467551,58.49889707218492,63.992626318377404,63.62208974567215,5.38269582784158,299.43528109569127,fairwater_wi,0.3705365727052552,2.133676092490596
2023-06-19,46.49157182444566,39.88188948194268,46.66513044921587,39.05047281131196,3.3928163176519663,254.59159370530713,fairwater_wi,7.61465763790391,6.609682342502978
2023-06-20,39.84932517586418,27.676868315772523,29.02091626471078,31.111182357901058,5.187534625891662,216.65486644633762,fairwater_wi,-2.0902660931902766,12.172456860091657
2023-06-21,41.01174052933772,40.30662076422936,44.42927804689284,44.02684853795448,3.4345820515359207,223.92439312855268,fairwater_wi,0.4024295089383614,0.705119765108364
2023-06-22,43.34210576781766,31.80891315191724,38.370478124653296,36.93829848244941,3.983337757783823,228.86370499695866,fairwater_wi,1.4321796422038844,11.533192615900418
2023-06-23,51.5695863207014,36.07712020499859,48.39602776956694,31.194547223420134,2.8591913904403023,237.3822957545342,fairwater_wi,17.201480546146808,15.492466115702804
2023-06-24,74.3617705301892,70.52463218446533,64.17675884502404,78.49064561867073,4.33248405036007,308.8687987506455,fairwater_wi,-14.313886773646686,3.837138345723872
2023-06-25,30.52517822321579,44.47104205467902,41.0440753029636,34.21769594496981,8.608638673153559,72.14168612897276,fairwater_wi,6.826379357993787,-13.945863831463228
2023-06-28,36.49299853972735,50.10708664176958,57.98756335486425,49.32352467926486,4.988660572244423,300.90223357325635,fairwater_wi,8.664038675599393,-13.614088102042224
