label,n_days,E_mol_s,E_se,nox_kg_h,nox_tpy,x0_km,sigma_km,offset
martin_lake 2023-01-01..2023-12-31,169,1.4727228682548765,0.12445829315570338,321.9639283024547,2560.383009769773,93.9847994317931,4.224391101505074,-0.09902494293022672
