name,d,snow,n
ctrl:ctrl_racine_mke1:roof,2021-03-11,0.0,1033
ctrl:ctrl_racine_b:roof,2021-03-11,0.0,886
hall:fairwater_1,2021-03-21,0.0,1785
ctrl:ctrl_racine_mke1:roof,2021-03-21,0.0,1033
ctrl:ctrl_racine_b:roof,2021-03-21,0.0,886
hall:fairwater_1,2021-03-31,0.0,850
ctrl:ctrl_racine_mke1:roof,2021-03-31,,0
ctrl:ctrl_racine_b:roof,2021-03-31,,0
hall:fairwater_1,2021-11-06,0.0,1785
ctrl:ctrl_racine_mke1:roof,2021-11-06,0.0,1033
ctrl:ctrl_racine_b:roof,2021-11-06,0.0,886
hall:fairwater_1,2021-11-21,0.0,1751
ctrl:ctrl_racine_mke1:roof,2021-11-21,0.0,709
ctrl:ctrl_racine_b:roof,2021-11-21,0.0,701
hall:fairwater_1,2021-11-26,,0
ctrl:ctrl_racine_mke1:roof,2021-11-26,0.0,1033
ctrl:ctrl_racine_b:roof,2021-11-26,0.0,32
hall:fairwater_1,2021-12-26,0.0,1785
ctrl:ctrl_racine_mke1:roof,2021-12-26,,0
ctrl:ctrl_racine_b:roof,2021-12-26,0.0,73
ring:builtup,2021-02-09,1.0,18560
ring:builtup,2021-02-19,1.0,30654
ring:builtup,2021-02-24,0.9909900360398558,114
ring:builtup,2021-03-01,0.9999153759333307,30366
ring:builtup,2021-03-06,0.9946327814275269,30335
ring:builtup,2021-03-11,0.0009268367251563337,30654
ring:builtup,2021-03-21,0.0,30654
ring:builtup,2021-03-31,0.0,2095
ring:builtup,2021-11-06,0.0,30654
ring:builtup,2021-11-21,0.0,19523
ring:builtup,2021-11-26,0.0,106
ring:builtup,2021-12-26,0.00011128693962661706,18051
hall:fairwater_1,2022-01-10,,0
ctrl:ctrl_racine_mke1:roof,2022-01-10,,0
ctrl:ctrl_racine_b:roof,2022-01-10,,0
hall:fairwater_1,2022-01-20,0.0,1666
ctrl:ctrl_racine_mke1:roof,2022-01-20,,0
ctrl:ctrl_racine_b:roof,2022-01-20,0.41518657324425623,66
hall:fairwater_1,2022-01-25,,0
ctrl:ctrl_racine_mke1:roof,2022-01-25,1.0,279
ctrl:ctrl_racine_b:roof,2022-01-25,1.0,268
hall:fairwater_1,2022-02-19,,0
ctrl:ctrl_racine_mke1:roof,2022-02-19,,0
ctrl:ctrl_racine_b:roof,2022-02-19,,0
hall:fairwater_1,2022-03-11,0.0,1785
ctrl:ctrl_racine_mke1:roof,2022-03-11,0.6021083296301784,1033
ctrl:ctrl_racine_b:roof,2022-03-11,0.0,886
hall:fairwater_1,2022-11-01,0.0,1785
ctrl:ctrl_racine_mke1:roof,2022-11-01,0.0,1033
ctrl:ctrl_racine_b:roof,2022-11-01,0.0,886
hall:fairwater_1,2022-11-06,0.0,550
ctrl:ctrl_racine_mke1:roof,2022-11-06,0.0,1033
ctrl:ctrl_racine_b:roof,2022-11-06,,0
hall:fairwater_1,2022-11-11,0.0,1298
ctrl:ctrl_racine_mke1:roof,2022-11-11,0.0,1033
ctrl:ctrl_racine_b:roof,2022-11-11,,0
hall:fairwater_1,2022-11-21,0.0,1785
ctrl:ctrl_racine_mke1:roof,2022-11-21,1.0,1033
ctrl:ctrl_racine_b:roof,2022-11-21,0.7070224638444088,886
hall:fairwater_1,2022-11-26,0.0,1785
ctrl:ctrl_racine_mke1:roof,2022-11-26,0.0010492272749716093,1033
ctrl:ctrl_racine_b:roof,2022-11-26,0.0,886
hall:fairwater_1,2022-12-01,0.0,1785
ctrl:ctrl_racine_mke1:roof,2022-12-01,0.0,1033
ctrl:ctrl_racine_b:roof,2022-12-01,0.0,886
hall:fairwater_1,2022-12-26,,0
ctrl:ctrl_racine_mke1:roof,2022-12-26,,0
ctrl:ctrl_racine_b:roof,2022-12-26,,0
ring:builtup,2022-01-10,0.03800156477031407,107
ring:builtup,2022-01-20,0.1419295926572136,23606
ring:builtup,2022-01-25,1.0,13451
ring:builtup,2022-02-19,,0
ring:builtup,2022-03-11,0.024667955794587654,30399
ring:builtup,2022-11-01,0.0,30654
ring:builtup,2022-11-06,0.0,5763
ring:builtup,2022-11-11,0.0,17231
ring:builtup,2022-11-21,0.07174184235187424,30654
ring:builtup,2022-11-26,0.000131137946963443,30654
ring:builtup,2022-12-01,0.0005901207613354934,30654
ring:builtup,2022-12-26,1.0,191
hall:fairwater_1,2023-01-10,0.0,1785
ctrl:ctrl_racine_mke1:roof,2023-01-10,0.0,1033
ctrl:ctrl_racine_b:roof,2023-01-10,0.0,886
hall:fairwater_1,2023-02-04,1.0,647
ctrl:ctrl_racine_mke1:roof,2023-02-04,1.0,1033
ctrl:ctrl_racine_b:roof,2023-02-04,1.0,886
hall:fairwater_1,2023-02-19,1.0,1785
ctrl:ctrl_racine_mke1:roof,2023-02-19,1.0,1033
ctrl:ctrl_racine_b:roof,2023-02-19,1.0,858
hall:fairwater_1,2023-02-24,0.0005714298519436458,1785
ctrl:ctrl_racine_mke1:roof,2023-02-24,0.0,2
ctrl:ctrl_racine_b:roof,2023-02-24,0.6824290048717921,886
hall:fairwater_1,2023-03-01,0.0,12
ctrl:ctrl_racine_mke1:roof,2023-03-01,,0
ctrl:ctrl_racine_b:roof,2023-03-01,,0
hall:fairwater_1,2023-11-01,,0
ctrl:ctrl_racine_mke1:roof,2023-11-01,,0
ctrl:ctrl_racine_b:roof,2023-11-01,,0
hall:fairwater_1,2023-11-11,0.0,1785
ctrl:ctrl_racine_mke1:roof,2023-11-11,0.0,1033
ctrl:ctrl_racine_b:roof,2023-11-11,0.0,886
ring:builtup,2023-01-10,0.0002248630090579037,30654
ring:builtup,2023-02-04,1.0,28510
ring:builtup,2023-02-19,1.0,30614
ring:builtup,2023-02-24,0.05820386837444129,30380
ring:builtup,2023-03-01,0.0,16
ring:builtup,2023-11-01,,0
ring:builtup,2023-11-11,0.0,30654
hall:fairwater_1,2024-01-20,1.0,1785
ctrl:ctrl_racine_mke1:roof,2024-01-20,1.0,1031
ctrl:ctrl_racine_b:roof,2024-01-20,1.0,882
hall:fairwater_1,2024-02-04,0.0,1785
ctrl:ctrl_racine_mke1:roof,2024-02-04,0.0,1033
ctrl:ctrl_racine_b:roof,2024-02-04,0.02806784138439303,886
hall:fairwater_1,2024-02-09,0.0,1785
ctrl:ctrl_racine_mke1:roof,2024-02-09,0.0,1033
ctrl:ctrl_racine_b:roof,2024-02-09,0.0,886
hall:fairwater_1,2024-02-14,0.0,1785
ctrl:ctrl_racine_mke1:roof,2024-02-14,0.0010492272749716093,1033
ctrl:ctrl_racine_b:roof,2024-02-14,0.0,886
hall:fairwater_1,2024-02-24,,0
ctrl:ctrl_racine_mke1:roof,2024-02-24,,0
ctrl:ctrl_racine_b:roof,2024-02-24,,0
hall:fairwater_1,2024-03-10,0.0,1785
ctrl:ctrl_racine_mke1:roof,2024-03-10,,0
ctrl:ctrl_racine_b:roof,2024-03-10,0.0,886
hall:fairwater_1,2024-03-15,0.0,1785
ctrl:ctrl_racine_mke1:roof,2024-03-15,0.0010492272749716093,1033
ctrl:ctrl_racine_b:roof,2024-03-15,0.0,886
hall:fairwater_1,2024-03-20,,0
ctrl:ctrl_racine_mke1:roof,2024-03-20,,0
ctrl:ctrl_racine_b:roof,2024-03-20,,0
hall:fairwater_1,2024-11-30,0.0,557
ctrl:ctrl_racine_mke1:roof,2024-11-30,0.0,23
ctrl:ctrl_racine_b:roof,2024-11-30,0.017084773016587063,886
hall:fairwater_1,2024-12-05,0.0,551
ctrl:ctrl_racine_mke1:roof,2024-12-05,,0
ctrl:ctrl_racine_b:roof,2024-12-05,0.0012417883700431944,870
hall:fairwater_1,2024-12-20,,0
ctrl:ctrl_racine_mke1:roof,2024-12-20,,0
ctrl:ctrl_racine_b:roof,2024-12-20,,0
hall:fairwater_1,2024-12-25,1.0,1785
ctrl:ctrl_racine_mke1:roof,2024-12-25,,0
ctrl:ctrl_racine_b:roof,2024-12-25,1.0,886
hall:fairwater_1,2024-12-30,0.2531434244110351,1785
ctrl:ctrl_racine_mke1:roof,2024-12-30,0.0010492272749716093,1033
ctrl:ctrl_racine_b:roof,2024-12-30,0.0012203409297562187,886
ring:builtup,2024-01-20,1.0,30642
ring:builtup,2024-02-04,0.011633864394877444,30654
ring:builtup,2024-02-09,0.0,30654
ring:builtup,2024-02-14,0.0,30654
ring:builtup,2024-02-24,,0
ring:builtup,2024-03-10,0.0,30157
ring:builtup,2024-03-15,6.566153871507321e-05,30611
ring:builtup,2024-03-20,0.0,5695
ring:builtup,2024-11-30,0.0004997629229219237,30166
ring:builtup,2024-12-05,0.0001672563491493998,30046
ring:builtup,2024-12-20,,0
ring:builtup,2024-12-25,0.9998683639288257,30537
ring:builtup,2024-12-30,0.00042156992950306816,30654
hall:fairwater_1,2025-01-04,0.0,363
ctrl:ctrl_racine_mke1:roof,2025-01-04,,0
ctrl:ctrl_racine_b:roof,2025-01-04,0.0,862
hall:fairwater_1,2025-01-09,1.0,1785
ctrl:ctrl_racine_mke1:roof,2025-01-09,0.8155499596767556,1033
ctrl:ctrl_racine_b:roof,2025-01-09,1.0,886
hall:fairwater_1,2025-01-14,1.0,480
ctrl:ctrl_racine_mke1:roof,2025-01-14,0.9718815663801337,143
ctrl:ctrl_racine_b:roof,2025-01-14,1.0,608
hall:fairwater_1,2025-01-24,1.0,1669
ctrl:ctrl_racine_mke1:roof,2025-01-24,1.0,1033
ctrl:ctrl_racine_b:roof,2025-01-24,1.0,800
hall:fairwater_1,2025-02-13,1.0,1773
ctrl:ctrl_racine_mke1:roof,2025-02-13,1.0,1033
ctrl:ctrl_racine_b:roof,2025-02-13,1.0,886
hall:fairwater_1,2025-03-10,0.0,1785
ctrl:ctrl_racine_mke1:roof,2025-03-10,0.0,1033
ctrl:ctrl_racine_b:roof,2025-03-10,0.0,886
hall:fairwater_1,2025-03-20,0.0,184
ctrl:ctrl_racine_mke1:roof,2025-03-20,,0
ctrl:ctrl_racine_b:roof,2025-03-20,0.0,298
hall:fairwater_1,2025-03-22,0.0,4
ctrl:ctrl_racine_mke1:roof,2025-03-22,,0
ctrl:ctrl_racine_b:roof,2025-03-22,,0
hall:fairwater_1,2025-03-25,0.0,443
ctrl:ctrl_racine_mke1:roof,2025-03-25,0.0,2
ctrl:ctrl_racine_b:roof,2025-03-25,0.0,886
hall:fairwater_1,2025-11-05,0.0,1785
ctrl:ctrl_racine_mke1:roof,2025-11-05,0.0,1033
ctrl:ctrl_racine_b:roof,2025-11-05,0.0,886
hall:fairwater_1,2025-11-10,1.0,1785
ctrl:ctrl_racine_mke1:roof,2025-11-10,1.0,1033
ctrl:ctrl_racine_b:roof,2025-11-10,1.0,886
hall:fairwater_1,2025-11-17,0.0,1785
ctrl:ctrl_racine_mke1:roof,2025-11-17,0.0,1033
ctrl:ctrl_racine_b:roof,2025-11-17,0.0,886
hall:fairwater_1,2025-12-07,1.0,1785
ctrl:ctrl_racine_mke1:roof,2025-12-07,0.962976757454969,539
ctrl:ctrl_racine_b:roof,2025-12-07,1.0,886
hall:fairwater_1,2025-12-30,0.5417737630784606,1785
ctrl:ctrl_racine_mke1:roof,2025-12-30,0.13026306105927668,531
ctrl:ctrl_racine_b:roof,2025-12-30,0.7914004600051111,100
ring:builtup,2025-01-04,7.069213561080292e-05,28423
ring:builtup,2025-01-09,1.0,30654
ring:builtup,2025-01-14,0.993156236909535,10862
ring:builtup,2025-01-24,1.0,30350
ring:builtup,2025-02-13,1.0,30645
ring:builtup,2025-03-10,6.094057535359998e-05,30654
ring:builtup,2025-03-20,0.0,28766
ring:builtup,2025-03-22,0.0,501
ring:builtup,2025-03-25,0.0,28767
ring:builtup,2025-11-05,0.0,30654
ring:builtup,2025-11-10,0.9252160144118031,30654
ring:builtup,2025-11-17,0.0,30654
ring:builtup,2025-12-07,1.0,29588
ring:builtup,2025-12-30,0.4063408378323159,29729
hall:fairwater_1,2026-01-19,0.9915057689985551,944
ctrl:ctrl_racine_mke1:roof,2026-01-19,1.0,452
ctrl:ctrl_racine_b:roof,2026-01-19,1.0,706
hall:fairwater_1,2026-01-29,0.9839264850554581,1777
ctrl:ctrl_racine_mke1:roof,2026-01-29,1.0,1033
ctrl:ctrl_racine_b:roof,2026-01-29,1.0,730
hall:fairwater_1,2026-02-13,0.5493009508144555,1785
ctrl:ctrl_racine_mke1:roof,2026-02-13,0.04008048190391549,1033
ctrl:ctrl_racine_b:roof,2026-02-13,0.458206912393878,886
hall:fairwater_1,2026-02-18,0.0005714298519436458,1785
ctrl:ctrl_racine_mke1:roof,2026-02-18,0.0,1033
ctrl:ctrl_racine_b:roof,2026-02-18,0.0,886
hall:fairwater_1,2026-03-27,0.0,907
ctrl:ctrl_racine_mke1:roof,2026-03-27,0.0,371
ctrl:ctrl_racine_b:roof,2026-03-27,0.0,886
ring:builtup,2026-01-19,1.0,11104
ring:builtup,2026-01-29,0.9958658869070076,30388
ring:builtup,2026-02-13,0.6851137473838302,30654
ring:builtup,2026-02-18,2.8156088612739226e-05,30654
ring:builtup,2026-03-27,0.0,30606
