name,d,snow,n
ctrl:ctrl_prineville_schwab:roof,2018-11-19,0.0,527
hall:hall_A_original,2018-11-24,0.002858167634333879,390
hall:hall_B,2018-11-24,0.014208507670850768,447
hall:hall_C,2018-11-24,0.0,495
hall:hall_H_west,2018-11-24,0.0,1031
hall:hall_H_east,2018-11-24,0.02111573053150943,941
ctrl:ctrl_prineville_schwab:roof,2018-11-24,0.0,559
hall:hall_A_original,2018-12-04,0.0,386
hall:hall_B,2018-12-04,0.0018596001859600187,447
hall:hall_C,2018-12-04,0.33168417425721586,491
hall:hall_H_west,2018-12-04,0.0,1029
hall:hall_H_east,2018-12-04,0.0649520882299765,923
ctrl:ctrl_prineville_schwab:roof,2018-12-04,0.0,507
hall:hall_A_original,2018-12-06,0.0,390
hall:hall_B,2018-12-06,0.0,441
hall:hall_C,2018-12-06,0.0,477
hall:hall_H_west,2018-12-06,0.0,1031
hall:hall_H_east,2018-12-06,0.005918947566544821,843
ctrl:ctrl_prineville_schwab:roof,2018-12-06,0.0,510
hall:hall_A_original,2018-12-19,,0
hall:hall_B,2018-12-19,,0
hall:hall_C,2018-12-19,,0
hall:hall_H_west,2018-12-19,,0
hall:hall_H_east,2018-12-19,,0
ctrl:ctrl_prineville_schwab:roof,2018-12-19,,0
ring:builtup,2018-11-04,0.0005738503171837719,34155
ring:builtup,2018-11-06,0.0003203445448175948,29735
ring:builtup,2018-11-09,0.0,2433
ring:builtup,2018-11-11,0.000642659361159872,34397
ring:builtup,2018-11-14,0.0,9115
ring:builtup,2018-11-16,0.00039217132418160384,34574
ring:builtup,2018-11-19,0.0003520431213707779,34312
ring:builtup,2018-11-24,0.0025544224766344114,34574
ring:builtup,2018-12-04,0.013497182713204917,33976
ring:builtup,2018-12-06,0.0005943234420044039,33872
ring:builtup,2018-12-19,,0
hall:hall_A_original,2019-01-10,0.0,2
hall:hall_B,2019-01-10,0.0,6
hall:hall_C,2019-01-10,,0
hall:hall_H_west,2019-01-10,0.0,24
hall:hall_H_east,2019-01-10,0.10510231923601639,78
ctrl:ctrl_prineville_schwab:roof,2019-01-10,,0
hall:hall_A_original,2019-01-13,0.0,390
hall:hall_B,2019-01-13,0.0,447
hall:hall_C,2019-01-13,0.0,495
hall:hall_H_west,2019-01-13,0.0,1031
hall:hall_H_east,2019-01-13,0.07705311544656288,941
ctrl:ctrl_prineville_schwab:roof,2019-01-13,0.0,559
hall:hall_A_original,2019-01-25,0.0,390
hall:hall_B,2019-01-25,0.0,447
hall:hall_C,2019-01-25,0.0,495
hall:hall_H_west,2019-01-25,0.0,1031
hall:hall_H_east,2019-01-25,0.026528882716515,941
ctrl:ctrl_prineville_schwab:roof,2019-01-25,0.0,559
hall:hall_A_original,2019-01-30,0.0,109
hall:hall_B,2019-01-30,0.0,2
hall:hall_C,2019-01-30,,0
hall:hall_H_west,2019-01-30,0.0,12
hall:hall_H_east,2019-01-30,0.10636617664925282,68
ctrl:ctrl_prineville_schwab:roof,2019-01-30,0.0,102
hall:hall_A_original,2019-02-17,0.0,4
hall:hall_B,2019-02-17,0.0,5
hall:hall_C,2019-02-17,0.0,48
hall:hall_H_west,2019-02-17,,0
hall:hall_H_east,2019-02-17,0.0,166
ctrl:ctrl_prineville_schwab:roof,2019-02-17,,0
hall:hall_A_original,2019-02-22,0.0,390
hall:hall_B,2019-02-22,0.0,447
hall:hall_C,2019-02-22,0.0,495
hall:hall_H_west,2019-02-22,0.0,1031
hall:hall_H_east,2019-02-22,0.0033943126405977546,941
ctrl:ctrl_prineville_schwab:roof,2019-02-22,0.0,559
hall:hall_A_original,2019-03-01,,0
hall:hall_B,2019-03-01,,0
hall:hall_C,2019-03-01,,0
hall:hall_H_west,2019-03-01,,0
hall:hall_H_east,2019-03-01,,0
ctrl:ctrl_prineville_schwab:roof,2019-03-01,,0
hall:hall_A_original,2019-03-11,1.0,390
hall:hall_B,2019-03-11,1.0,447
hall:hall_C,2019-03-11,1.0,495
hall:hall_H_west,2019-03-11,1.0,1031
hall:hall_H_east,2019-03-11,1.0,941
ctrl:ctrl_prineville_schwab:roof,2019-03-11,1.0,559
hall:hall_A_original,2019-03-14,1.0,390
hall:hall_B,2019-03-14,1.0,447
hall:hall_C,2019-03-14,1.0,495
hall:hall_H_west,2019-03-14,0.8640661509219241,1031
hall:hall_H_east,2019-03-14,1.0,941
ctrl:ctrl_prineville_schwab:roof,2019-03-14,1.0,559
hall:hall_A_original,2019-03-19,,0
hall:hall_B,2019-03-19,,0
hall:hall_C,2019-03-19,,0
hall:hall_H_west,2019-03-19,,0
hall:hall_H_east,2019-03-19,,0
ctrl:ctrl_prineville_schwab:roof,2019-03-19,,0
hall:hall_A_original,2019-03-24,0.0,390
hall:hall_B,2019-03-24,0.0,447
hall:hall_C,2019-03-24,0.0,495
hall:hall_H_west,2019-03-24,0.0,1031
hall:hall_H_east,2019-03-24,0.012294954675942979,941
ctrl:ctrl_prineville_schwab:roof,2019-03-24,0.0,559
hall:hall_A_original,2019-03-26,0.0,279
hall:hall_B,2019-03-26,0.0,243
hall:hall_C,2019-03-26,0.0,342
hall:hall_H_west,2019-03-26,0.0,891
hall:hall_H_east,2019-03-26,0.0,804
ctrl:ctrl_prineville_schwab:roof,2019-03-26,0.0,153
hall:hall_A_original,2019-03-29,0.0,78
hall:hall_B,2019-03-29,0.0,49
hall:hall_C,2019-03-29,0.0,18
hall:hall_H_west,2019-03-29,0.0,24
hall:hall_H_east,2019-03-29,,0
ctrl:ctrl_prineville_schwab:roof,2019-03-29,0.0,288
hall:hall_A_original,2019-03-31,0.0,390
hall:hall_B,2019-03-31,0.0,447
hall:hall_C,2019-03-31,0.0,495
hall:hall_H_west,2019-03-31,0.0,1031
hall:hall_H_east,2019-03-31,0.0032434543010156323,941
ctrl:ctrl_prineville_schwab:roof,2019-03-31,0.0,559
hall:hall_A_original,2019-11-01,0.0,390
hall:hall_B,2019-11-01,0.0,447
hall:hall_C,2019-11-01,0.0,495
hall:hall_H_west,2019-11-01,0.0,1031
hall:hall_H_east,2019-11-01,0.005537388464661436,941
ctrl:ctrl_prineville_schwab:roof,2019-11-01,0.0,559
hall:hall_A_original,2019-11-04,0.0,390
hall:hall_B,2019-11-04,0.0,447
hall:hall_C,2019-11-04,0.0,495
hall:hall_H_west,2019-11-04,0.0,1031
hall:hall_H_east,2019-11-04,0.0011314375468659183,941
ctrl:ctrl_prineville_schwab:roof,2019-11-04,0.0,559
hall:hall_A_original,2019-11-06,0.0,390
hall:hall_B,2019-11-06,0.0,447
hall:hall_C,2019-11-06,0.0,495
hall:hall_H_west,2019-11-06,0.0,1031
hall:hall_H_east,2019-11-06,0.0011314375468659183,941
ctrl:ctrl_prineville_schwab:roof,2019-11-06,0.0,559
hall:hall_A_original,2019-11-09,0.0,390
hall:hall_B,2019-11-09,0.0,447
hall:hall_C,2019-11-09,0.0,495
hall:hall_H_west,2019-11-09,0.0,1031
hall:hall_H_east,2019-11-09,0.000980579207283796,941
ctrl:ctrl_prineville_schwab:roof,2019-11-09,0.0,559
hall:hall_A_original,2019-11-16,0.0,390
hall:hall_B,2019-11-16,0.0,447
hall:hall_C,2019-11-16,0.0,495
hall:hall_H_west,2019-11-16,0.0,1031
hall:hall_H_east,2019-11-16,0.0032434543010156323,941
ctrl:ctrl_prineville_schwab:roof,2019-11-16,0.0,559
hall:hall_A_original,2019-11-21,0.0,390
hall:hall_B,2019-11-21,0.0006198667286533395,447
hall:hall_C,2019-11-21,0.002232748732586749,495
hall:hall_H_west,2019-11-21,0.0,1031
hall:hall_H_east,2019-11-21,0.006606707871699421,941
ctrl:ctrl_prineville_schwab:roof,2019-11-21,0.0,559
hall:hall_A_original,2019-11-24,0.0,390
hall:hall_B,2019-11-24,0.0,447
hall:hall_C,2019-11-24,0.0,439
hall:hall_H_west,2019-11-24,0.0,1031
hall:hall_H_east,2019-11-24,0.005475270324833503,941
ctrl:ctrl_prineville_schwab:roof,2019-11-24,0.0,559
hall:hall_A_original,2019-11-29,1.0,390
hall:hall_B,2019-11-29,1.0,447
hall:hall_C,2019-11-29,1.0,495
hall:hall_H_west,2019-11-29,1.0,413
hall:hall_H_east,2019-11-29,1.0,939
ctrl:ctrl_prineville_schwab:roof,2019-11-29,1.0,559
hall:hall_A_original,2019-12-04,0.9949001322603062,390
hall:hall_B,2019-12-04,0.3487331473733148,447
hall:hall_C,2019-12-04,0.44274969573326106,495
hall:hall_H_west,2019-12-04,1.0,1031
hall:hall_H_east,2019-12-04,0.8302888049801003,941
ctrl:ctrl_prineville_schwab:roof,2019-12-04,0.11245239469128679,559
hall:hall_A_original,2019-12-09,0.0,390
hall:hall_B,2019-12-09,0.0,447
hall:hall_C,2019-12-09,0.0,495
hall:hall_H_west,2019-12-09,0.0020581362970496014,1031
hall:hall_H_east,2019-12-09,0.007414243689462547,941
ctrl:ctrl_prineville_schwab:roof,2019-12-09,0.0,559
hall:hall_A_original,2019-12-16,0.02616064022955009,390
hall:hall_B,2019-12-16,0.020484658298465828,447
hall:hall_C,2019-12-16,0.3390801075221743,495
hall:hall_H_west,2019-12-16,0.990512395226738,1031
hall:hall_H_east,2019-12-16,0.6318390962698059,941
ctrl:ctrl_prineville_schwab:roof,2019-12-16,0.0,559
hall:hall_A_original,2019-12-29,,0
hall:hall_B,2019-12-29,0.0,24
hall:hall_C,2019-12-29,,0
hall:hall_H_west,2019-12-29,,0
hall:hall_H_east,2019-12-29,,0
ctrl:ctrl_prineville_schwab:roof,2019-12-29,0.0,1
ring:builtup,2019-01-10,0.007998885930112493,2327
ring:builtup,2019-01-13,0.00533157504387593,34388
ring:builtup,2019-01-25,0.0014947036320773093,34574
ring:builtup,2019-01-30,0.0007083635043714827,4258
ring:builtup,2019-02-17,0.1340268721623731,5740
ring:builtup,2019-02-22,0.07356560636763977,31753
ring:builtup,2019-03-01,1.0,7
ring:builtup,2019-03-11,1.0,34574
ring:builtup,2019-03-14,0.9956998157422708,34574
ring:builtup,2019-03-19,0.0,110
ring:builtup,2019-03-24,0.0007478908506724223,34544
ring:builtup,2019-03-26,0.0,7250
ring:builtup,2019-03-29,0.0002269190648459049,28711
ring:builtup,2019-03-31,0.00018837923868985336,34574
ring:builtup,2019-11-01,0.00039217132418160384,34574
ring:builtup,2019-11-04,0.00030483185897085363,34574
ring:builtup,2019-11-06,0.00030369016661515756,34574
ring:builtup,2019-11-09,0.0002466055488303535,34574
ring:builtup,2019-11-16,0.00033394501404110366,34574
ring:builtup,2019-11-21,0.0011431238196973302,34308
ring:builtup,2019-11-24,0.0034369530420213317,23211
ring:builtup,2019-11-29,0.9998970517781376,24560
ring:builtup,2019-12-04,0.6068524146850414,34574
ring:builtup,2019-12-09,0.0014655904770070592,34574
ring:builtup,2019-12-16,0.013553372462174886,34574
ring:builtup,2019-12-29,0.0,1391
hall:hall_A_original,2020-01-05,,0
hall:hall_B,2020-01-05,,0
hall:hall_C,2020-01-05,,0
hall:hall_H_west,2020-01-05,,0
hall:hall_H_east,2020-01-05,,0
ctrl:ctrl_prineville_schwab:roof,2020-01-05,,0
hall:hall_A_original,2020-01-10,,0
hall:hall_B,2020-01-10,,0
hall:hall_C,2020-01-10,,0
hall:hall_H_west,2020-01-10,,0
hall:hall_H_east,2020-01-10,,0
ctrl:ctrl_prineville_schwab:roof,2020-01-10,,0
hall:hall_A_original,2020-01-25,0.011432670537335515,390
hall:hall_B,2020-01-25,0.023768014876801486,447
hall:hall_C,2020-01-25,0.0026530308469560194,495
hall:hall_H_west,2020-01-25,0.008490821115671296,1031
hall:hall_H_east,2020-01-25,0.018963780687470334,941
ctrl:ctrl_prineville_schwab:roof,2020-01-25,0.0,559
hall:hall_A_original,2020-01-30,0.0,173
hall:hall_B,2020-01-30,0.0,111
hall:hall_C,2020-01-30,,0
hall:hall_H_west,2020-01-30,,0
hall:hall_H_east,2020-01-30,,0
ctrl:ctrl_prineville_schwab:roof,2020-01-30,0.0,101
hall:hall_A_original,2020-02-02,0.7565084226646249,4
hall:hall_B,2020-02-02,,0
hall:hall_C,2020-02-02,,0
hall:hall_H_west,2020-02-02,0.2001569858712716,6
hall:hall_H_east,2020-02-02,,0
ctrl:ctrl_prineville_schwab:roof,2020-02-02,0.0,118
hall:hall_A_original,2020-02-07,0.0,390
hall:hall_B,2020-02-07,0.0,447
hall:hall_C,2020-02-07,0.0,495
hall:hall_H_west,2020-02-07,0.0010290681485248007,1031
hall:hall_H_east,2020-02-07,0.006637766941613388,941
ctrl:ctrl_prineville_schwab:roof,2020-02-07,0.0,559
hall:hall_A_original,2020-02-09,0.0,390
hall:hall_B,2020-02-09,0.0006198667286533395,447
hall:hall_C,2020-02-09,0.0,495
hall:hall_H_west,2020-02-09,0.0,1031
hall:hall_H_east,2020-02-09,0.00773814541856534,941
ctrl:ctrl_prineville_schwab:roof,2020-02-09,0.0,421
hall:hall_A_original,2020-02-12,0.0,390
hall:hall_B,2020-02-12,0.0,447
hall:hall_C,2020-02-12,0.0,495
hall:hall_H_west,2020-02-12,0.0,447
hall:hall_H_east,2020-02-12,0.0,79
ctrl:ctrl_prineville_schwab:roof,2020-02-12,0.0,559
hall:hall_A_original,2020-02-14,,0
hall:hall_B,2020-02-14,,0
hall:hall_C,2020-02-14,,0
hall:hall_H_west,2020-02-14,,0
hall:hall_H_east,2020-02-14,0.0,124
ctrl:ctrl_prineville_schwab:roof,2020-02-14,,0
hall:hall_A_original,2020-02-17,0.0,390
hall:hall_B,2020-02-17,0.0,447
hall:hall_C,2020-02-17,0.0,495
hall:hall_H_west,2020-02-17,0.0,1031
hall:hall_H_east,2020-02-17,0.011759728136039435,615
ctrl:ctrl_prineville_schwab:roof,2020-02-17,0.0,559
hall:hall_A_original,2020-02-19,0.0,390
hall:hall_B,2020-02-19,0.0,447
hall:hall_C,2020-02-19,0.0,348
hall:hall_H_west,2020-02-19,0.0,331
hall:hall_H_east,2020-02-19,0.011299409380007902,921
ctrl:ctrl_prineville_schwab:roof,2020-02-19,0.0,551
hall:hall_A_original,2020-02-22,0.0,390
hall:hall_B,2020-02-22,0.0,447
hall:hall_C,2020-02-22,0.0,495
hall:hall_H_west,2020-02-22,0.0,1031
hall:hall_H_east,2020-02-22,0.000980579207283796,941
ctrl:ctrl_prineville_schwab:roof,2020-02-22,0.0,559
hall:hall_A_original,2020-02-24,0.0,390
hall:hall_B,2020-02-24,0.0,447
hall:hall_C,2020-02-24,0.0,495
hall:hall_H_west,2020-02-24,0.0,1031
hall:hall_H_east,2020-02-24,0.008780842765677067,941
ctrl:ctrl_prineville_schwab:roof,2020-02-24,0.0,557
hall:hall_A_original,2020-02-27,0.0,390
hall:hall_B,2020-02-27,0.0,447
hall:hall_C,2020-02-27,0.0,495
hall:hall_H_west,2020-02-27,0.0,1031
hall:hall_H_east,2020-02-27,0.000980579207283796,941
ctrl:ctrl_prineville_schwab:roof,2020-02-27,0.0,559
hall:hall_A_original,2020-02-29,0.0,390
hall:hall_B,2020-02-29,0.0,447
hall:hall_C,2020-02-29,0.0,495
hall:hall_H_west,2020-02-29,0.0,1031
hall:hall_H_east,2020-02-29,0.0021430758240636805,941
ctrl:ctrl_prineville_schwab:roof,2020-02-29,0.0,559
hall:hall_A_original,2020-03-03,0.0,390
hall:hall_B,2020-03-03,0.0,447
hall:hall_C,2020-03-03,0.0,495
hall:hall_H_west,2020-03-03,0.0,1031
hall:hall_H_east,2020-03-03,0.011043717859408905,941
ctrl:ctrl_prineville_schwab:roof,2020-03-03,0.0,559
hall:hall_A_original,2020-03-10,0.0,390
hall:hall_B,2020-03-10,0.0,447
hall:hall_C,2020-03-10,0.0,495
hall:hall_H_west,2020-03-10,0.0,1031
hall:hall_H_east,2020-03-10,0.006517967671945231,941
ctrl:ctrl_prineville_schwab:roof,2020-03-10,0.0,559
hall:hall_A_original,2020-03-13,0.0,390
hall:hall_B,2020-03-13,0.0,447
hall:hall_C,2020-03-13,0.0,495
hall:hall_H_west,2020-03-13,0.0,1031
hall:hall_H_east,2020-03-13,0.002112016754149714,941
ctrl:ctrl_prineville_schwab:roof,2020-03-13,0.0,559
hall:hall_A_original,2020-03-18,0.0,73
hall:hall_B,2020-03-18,0.0,117
hall:hall_C,2020-03-18,,0
hall:hall_H_west,2020-03-18,,0
hall:hall_H_east,2020-03-18,,0
ctrl:ctrl_prineville_schwab:roof,2020-03-18,0.0,30
hall:hall_A_original,2020-03-20,0.0,390
hall:hall_B,2020-03-20,0.0,447
hall:hall_C,2020-03-20,0.0,495
hall:hall_H_west,2020-03-20,0.0,1031
hall:hall_H_east,2020-03-20,0.009912280312542987,941
ctrl:ctrl_prineville_schwab:roof,2020-03-20,0.0,559
hall:hall_A_original,2020-03-23,0.0,380
hall:hall_B,2020-03-23,0.0,202
hall:hall_C,2020-03-23,0.0,28
hall:hall_H_west,2020-03-23,0.0,6
hall:hall_H_east,2020-03-23,0.0009881511289961996,933
ctrl:ctrl_prineville_schwab:roof,2020-03-23,0.0,147
hall:hall_A_original,2020-03-25,,0
hall:hall_B,2020-03-25,,0
hall:hall_C,2020-03-25,,0
hall:hall_H_west,2020-03-25,,0
hall:hall_H_east,2020-03-25,,0
ctrl:ctrl_prineville_schwab:roof,2020-03-25,,0
hall:hall_A_original,2020-11-13,,0
hall:hall_B,2020-11-13,,0
hall:hall_C,2020-11-13,,0
hall:hall_H_west,2020-11-13,1.0,4
hall:hall_H_east,2020-11-13,,0
ctrl:ctrl_prineville_schwab:roof,2020-11-13,,0
hall:hall_A_original,2020-11-15,,0
hall:hall_B,2020-11-15,,0
hall:hall_C,2020-11-15,,0
hall:hall_H_west,2020-11-15,,0
hall:hall_H_east,2020-11-15,,0
ctrl:ctrl_prineville_schwab:roof,2020-11-15,,0
hall:hall_A_original,2020-11-20,0.0,390
hall:hall_B,2020-11-20,0.0006198667286533395,447
hall:hall_C,2020-11-20,0.0,495
hall:hall_H_west,2020-11-20,0.0,1027
hall:hall_H_east,2020-11-20,0.0,941
ctrl:ctrl_prineville_schwab:roof,2020-11-20,0.0,519
hall:hall_A_original,2020-11-28,0.0,281
hall:hall_B,2020-11-28,0.0,348
hall:hall_C,2020-11-28,0.0,342
hall:hall_H_west,2020-11-28,0.0,1031
hall:hall_H_east,2020-11-28,0.0,769
ctrl:ctrl_prineville_schwab:roof,2020-11-28,0.0,537
hall:hall_A_original,2020-11-30,,0
hall:hall_B,2020-11-30,,0
hall:hall_C,2020-11-30,,0
hall:hall_H_west,2020-11-30,,0
hall:hall_H_east,2020-11-30,,0
ctrl:ctrl_prineville_schwab:roof,2020-11-30,,0
hall:hall_A_original,2020-12-03,0.0,390
hall:hall_B,2020-12-03,0.0,447
hall:hall_C,2020-12-03,0.0,495
hall:hall_H_west,2020-12-03,0.0,1031
hall:hall_H_east,2020-12-03,0.0,941
ctrl:ctrl_prineville_schwab:roof,2020-12-03,0.0,559
hall:hall_A_original,2020-12-05,0.0,390
hall:hall_B,2020-12-05,0.0,447
hall:hall_C,2020-12-05,0.0,495
hall:hall_H_west,2020-12-05,0.0,1031
hall:hall_H_east,2020-12-05,0.0011314375468659183,941
ctrl:ctrl_prineville_schwab:roof,2020-12-05,0.0,559
hall:hall_A_original,2020-12-08,0.0,44
hall:hall_B,2020-12-08,0.0,43
hall:hall_C,2020-12-08,0.0,26
hall:hall_H_west,2020-12-08,,0
hall:hall_H_east,2020-12-08,0.0,47
ctrl:ctrl_prineville_schwab:roof,2020-12-08,0.0,158
hall:hall_A_original,2020-12-23,0.009504808446725996,390
hall:hall_B,2020-12-23,0.005239810940647761,447
hall:hall_C,2020-12-23,0.32150706161510917,495
hall:hall_H_west,2020-12-23,0.34771607404448,1031
hall:hall_H_east,2020-12-23,0.5621203583329267,941
ctrl:ctrl_prineville_schwab:roof,2020-12-23,0.0,559
ring:builtup,2020-01-05,,0
ring:builtup,2020-01-10,0.0,2137
ring:builtup,2020-01-25,0.0020521656589835126,19089
ring:builtup,2020-01-30,0.0,9998
ring:builtup,2020-02-02,0.0018791400482283684,18192
ring:builtup,2020-02-07,0.0007430678156063289,33582
ring:builtup,2020-02-09,0.0013313735665257886,33505
ring:builtup,2020-02-12,0.00031831648177575484,23657
ring:builtup,2020-02-14,0.0,704
ring:builtup,2020-02-17,0.0002778462405442386,18074
ring:builtup,2020-02-19,0.0014617650241982084,34039
ring:builtup,2020-02-22,0.000392903398265529,34510
ring:builtup,2020-02-24,0.0008030526317599582,34432
ring:builtup,2020-02-27,0.00036305816911135375,34574
ring:builtup,2020-02-29,0.0002955077082364839,28868
ring:builtup,2020-03-03,0.0005961023196349517,18546
ring:builtup,2020-03-10,0.000945321270516355,34574
ring:builtup,2020-03-13,0.00027571870390060354,34574
ring:builtup,2020-03-18,0.0004232166122201722,7131
ring:builtup,2020-03-20,0.0006541897198138544,34574
ring:builtup,2020-03-23,0.00040980572564696424,13471
ring:builtup,2020-03-25,0.0,317
ring:builtup,2020-11-13,1.0,12
ring:builtup,2020-11-15,,0
ring:builtup,2020-11-20,0.0016187687078090729,34172
ring:builtup,2020-11-28,0.00038243773430394313,23543
ring:builtup,2020-11-30,,0
ring:builtup,2020-12-03,0.008043929782276204,30118
ring:builtup,2020-12-05,0.0013823405509286585,34566
ring:builtup,2020-12-08,0.0002933668039930098,10287
ring:builtup,2020-12-23,0.007663267429903235,34574
hall:hall_A_original,2021-01-09,0.0,390
hall:hall_B,2021-01-09,0.0,447
hall:hall_C,2021-01-09,0.0,483
hall:hall_H_west,2021-01-09,0.008673828812962312,945
hall:hall_H_east,2021-01-09,0.023533785283897588,797
ctrl:ctrl_prineville_schwab:roof,2021-01-09,0.0,559
hall:hall_A_original,2021-01-14,0.0,390
hall:hall_B,2021-01-14,0.0018499147683248103,447
hall:hall_C,2021-01-14,0.0,495
hall:hall_H_west,2021-01-14,0.0,1031
hall:hall_H_east,2021-01-14,0.0,941
ctrl:ctrl_prineville_schwab:roof,2021-01-14,0.0,559
hall:hall_A_original,2021-01-17,0.0,390
hall:hall_B,2021-01-17,0.0,447
hall:hall_C,2021-01-17,0.0,495
hall:hall_H_west,2021-01-17,0.0,1031
hall:hall_H_east,2021-01-17,0.0,901
ctrl:ctrl_prineville_schwab:roof,2021-01-17,0.0,559
hall:hall_A_original,2021-01-19,0.0,390
hall:hall_B,2021-01-19,0.0,447
hall:hall_C,2021-01-19,0.0,495
hall:hall_H_west,2021-01-19,0.0,1031
hall:hall_H_east,2021-01-19,0.0,941
ctrl:ctrl_prineville_schwab:roof,2021-01-19,0.0,559
hall:hall_A_original,2021-01-29,,0
hall:hall_B,2021-01-29,,0
hall:hall_C,2021-01-29,,0
hall:hall_H_west,2021-01-29,,0
hall:hall_H_east,2021-01-29,,0
ctrl:ctrl_prineville_schwab:roof,2021-01-29,,0
hall:hall_A_original,2021-02-01,0.0,390
hall:hall_B,2021-02-01,0.0,447
hall:hall_C,2021-02-01,0.0,495
hall:hall_H_west,2021-02-01,0.0,1031
hall:hall_H_east,2021-02-01,0.0,941
ctrl:ctrl_prineville_schwab:roof,2021-02-01,0.0,559
hall:hall_A_original,2021-02-03,0.0,390
hall:hall_B,2021-02-03,0.0,447
hall:hall_C,2021-02-03,0.0,495
hall:hall_H_west,2021-02-03,0.0,641
hall:hall_H_east,2021-02-03,0.0,935
ctrl:ctrl_prineville_schwab:roof,2021-02-03,,0
hall:hall_A_original,2021-02-06,0.0,390
hall:hall_B,2021-02-06,0.0,447
hall:hall_C,2021-02-06,0.0,495
hall:hall_H_west,2021-02-06,0.0,1031
hall:hall_H_east,2021-02-06,0.0,941
ctrl:ctrl_prineville_schwab:roof,2021-02-06,0.0,559
hall:hall_A_original,2021-02-16,1.0,390
hall:hall_B,2021-02-16,0.874912831241283,447
hall:hall_C,2021-02-16,0.5542470383244753,495
hall:hall_H_west,2021-02-16,0.9864526204917735,1031
hall:hall_H_east,2021-02-16,1.0,731
ctrl:ctrl_prineville_schwab:roof,2021-02-16,0.0,559
hall:hall_A_original,2021-02-23,0.0,120
hall:hall_B,2021-02-23,0.0,103
hall:hall_C,2021-02-23,,0
hall:hall_H_west,2021-02-23,,0
hall:hall_H_east,2021-02-23,,0
ctrl:ctrl_prineville_schwab:roof,2021-02-23,0.0,559
hall:hall_A_original,2021-02-26,,0
hall:hall_B,2021-02-26,,0
hall:hall_C,2021-02-26,,0
hall:hall_H_west,2021-02-26,1.0,26
hall:hall_H_east,2021-02-26,,0
ctrl:ctrl_prineville_schwab:roof,2021-02-26,,0
hall:hall_A_original,2021-02-28,0.0,390
hall:hall_B,2021-02-28,0.0018499147683248103,447
hall:hall_C,2021-02-28,0.0,495
hall:hall_H_west,2021-02-28,0.0,1031
hall:hall_H_east,2021-02-28,0.0,941
ctrl:ctrl_prineville_schwab:roof,2021-02-28,0.0,559
hall:hall_A_original,2021-03-03,0.0,390
hall:hall_B,2021-03-03,0.0,447
hall:hall_C,2021-03-03,0.0,495
hall:hall_H_west,2021-03-03,0.0,1031
hall:hall_H_east,2021-03-03,0.0,941
ctrl:ctrl_prineville_schwab:roof,2021-03-03,0.0,559
hall:hall_A_original,2021-03-05,,0
hall:hall_B,2021-03-05,,0
hall:hall_C,2021-03-05,,0
hall:hall_H_west,2021-03-05,,0
hall:hall_H_east,2021-03-05,,0
ctrl:ctrl_prineville_schwab:roof,2021-03-05,,0
hall:hall_A_original,2021-03-13,0.0,390
hall:hall_B,2021-03-13,0.0,447
hall:hall_C,2021-03-13,0.0,495
hall:hall_H_west,2021-03-13,0.0,1031
hall:hall_H_east,2021-03-13,0.0,941
ctrl:ctrl_prineville_schwab:roof,2021-03-13,0.0,559
hall:hall_A_original,2021-03-15,0.0,118
hall:hall_B,2021-03-15,0.0,65
hall:hall_C,2021-03-15,,0
hall:hall_H_west,2021-03-15,,0
hall:hall_H_east,2021-03-15,,0
