name,d,snow,n
ring:builtup,2024-03-27,3.8470932796409825e-05,26151
ring:builtup,2024-11-02,,0
ring:builtup,2024-11-07,7.70426382662324e-05,26117
ring:builtup,2024-11-10,7.694186559281965e-05,26151
ring:builtup,2024-11-15,0.0,2
ring:builtup,2024-11-17,0.0,9603
ring:builtup,2024-11-20,7.741480690242557e-05,25981
ring:builtup,2024-11-22,,0
ring:builtup,2024-11-25,0.0031085430076067877,1301
ring:builtup,2024-11-27,0.46898078566332096,21681
ring:builtup,2024-11-30,0.039989158946144326,26100
ring:builtup,2024-12-07,0.0021159013038025407,26151
ring:builtup,2024-12-10,0.0013395427933306778,26151
ring:builtup,2024-12-10,0.0013780137261270877,26151
ring:builtup,2024-12-12,,0
ring:builtup,2024-12-15,0.0,8694
ring:builtup,2024-12-17,0.0,7440
ring:builtup,2024-12-17,0.0,7208
ring:builtup,2024-12-20,0.0001542552987703332,19558
ring:builtup,2024-12-22,,0
ring:builtup,2024-12-30,0.00011017310354824359,18260
hall:technical_strip,2025-01-06,,0
hall:technical_strip,2025-01-09,0.02088778985237467,1107
hall:technical_strip,2025-01-14,1.0,1107
hall:technical_strip,2025-01-16,0.1735450067209306,1107
hall:technical_strip,2025-01-21,0.0,41
hall:technical_strip,2025-01-26,1.0,1107
hall:technical_strip,2025-01-31,,0
hall:technical_strip,2025-02-05,0.0,1107
hall:technical_strip,2025-02-08,0.0,238
hall:technical_strip,2025-02-10,0.0,1107
hall:technical_strip,2025-02-15,1.0,494
hall:technical_strip,2025-02-18,,0
hall:technical_strip,2025-02-25,0.0,1107
hall:technical_strip,2025-02-28,0.0,1107
hall:technical_strip,2025-03-02,0.0,1107
hall:technical_strip,2025-03-07,1.0,1107
hall:technical_strip,2025-03-10,0.0,1107
hall:technical_strip,2025-03-12,0.0,1107
hall:technical_strip,2025-03-17,0.0,1107
hall:technical_strip,2025-03-20,,0
hall:technical_strip,2025-03-25,0.0,1107
hall:technical_strip,2025-03-27,0.0,1107
hall:technical_strip,2025-03-30,0.0,1107
hall:technical_strip,2025-11-02,0.0,1107
hall:technical_strip,2025-11-10,,0
hall:technical_strip,2025-11-12,,0
hall:technical_strip,2025-11-15,,0
hall:technical_strip,2025-11-22,0.0,1107
hall:technical_strip,2025-11-25,0.0,1107
hall:technical_strip,2025-11-27,0.0,1107
hall:technical_strip,2025-11-27,0.0,1107
hall:technical_strip,2025-12-04,0.9025445482084704,1107
hall:technical_strip,2025-12-07,,0
hall:technical_strip,2025-12-12,0.0019986440571690585,1107
hall:technical_strip,2025-12-15,0.0009993220285845292,1107
hall:technical_strip,2025-12-17,0.0,787
hall:technical_strip,2025-12-30,0.006372147523444881,1107
ring:builtup,2025-01-06,,0
ring:builtup,2025-01-09,0.00016466733082490083,24434
ring:builtup,2025-01-14,0.07457197154865451,13644
ring:builtup,2025-01-16,0.018921060814096214,26151
ring:builtup,2025-01-21,0.0008143045094374166,7396
ring:builtup,2025-01-26,1.0,14115
ring:builtup,2025-01-31,,0
ring:builtup,2025-02-05,0.0,26151
ring:builtup,2025-02-08,0.0,9712
ring:builtup,2025-02-10,0.00015416247757842776,26104
ring:builtup,2025-02-15,0.8487009670191896,20391
ring:builtup,2025-02-18,0.039996312536153746,9030
ring:builtup,2025-02-25,0.0001538837311856393,26151
ring:builtup,2025-02-28,7.710203971178343e-05,26097
ring:builtup,2025-03-02,0.0,26110
ring:builtup,2025-03-07,0.3137458421578164,24811
