rank,lat,lon,area_ha,early_db,late_db,rise_db
1,24.56916,118.20423,8.1,-10.7,-0.6,9.7
2,24.57015,118.21029,6.3,-10.7,-1.6,8.7
3,24.57135,118.20186,5.2,-10.1,-2.1,7.7
4,24.56274,118.2157,5.1,-9.6,-1.3,7.9
5,24.55515,118.20481,4.6,-3.0,7.4,9.4
6,24.55974,118.20511,3.0,-5.3,1.9,6.6
7,24.55083,118.21589,2.9,-13.7,-3.6,9.1
8,24.58152,118.20273,1.2,-12.2,-4.3,6.5
9,24.57251,118.19515,1.1,-10.5,-2.5,7.1
10,24.57876,118.191,1.0,-12.6,-4.6,7.1
