rank,lat,lon,area_ha,early_db,late_db,rise_db
1,36.74594,109.37482,36.4,-13.2,-2.7,9.7
2,36.75562,109.36953,5.9,-15.1,-4.9,9.4
3,36.72208,109.40152,4.0,-14.5,-3.1,10.5
4,36.7184,109.40349,2.8,-14.8,-3.1,10.2
5,36.75145,109.37127,1.6,-8.7,-1.6,5.9
6,36.76506,109.35459,1.2,-13.4,-2.9,8.7
7,36.76861,109.40801,1.2,-10.5,-3.6,5.8
8,36.71841,109.40035,1.1,-15.2,-2.6,10.6
9,36.76111,109.35311,1.0,-7.6,-0.5,5.3
10,36.77067,109.35586,1.0,-2.4,2.6,4.9
11,36.76351,109.35294,1.0,-9.4,-0.5,7.0
